TABLE->,SANDFG,SED-GENPARM,SED-GENPARM,SED-GENPARM,SAND-PM,SAND-PM,SAND-PM,SAND-PM,SAND-PM,SILT-CLAY-PM#1,SILT-CLAY-PM#1,SILT-CLAY-PM#1,SILT-CLAY-PM#1,SILT-CLAY-PM#1,SILT-CLAY-PM#1,SILT-CLAY-PM#2,SILT-CLAY-PM#2,SILT-CLAY-PM#2,SILT-CLAY-PM#2,SILT-CLAY-PM#2,SILT-CLAY-PM#2,SSED-INIT,SSED-INIT,SSED-INIT,BED-INIT,BED-INIT,BED-INIT,BED-INIT
JA2_7550_7280,3,130.6648778,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.006016,2.65,0.639267,0.396330,1.352076,0.0001,0.000602,2.65,0.612928,0.320260,0.940051,0,10,10,6,0.47,0.36,0.17
JA4_7280_7340,3,196.0256782,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.008363,2.65,0.138440,0.174910,0.000050,0.0001,0.000836,2.65,0.109137,0.156340,0.000100,0,10,10,6,0.47,0.36,0.17
JA4_7340_7470,3,198.8172039,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.008363,2.65,0.126968,0.173420,0.000050,0.0001,0.000836,2.65,0.099464,0.142060,0.000100,0,10,10,6,0.47,0.36,0.17
JA4_7470_7480,3,222.5403797,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.008363,2.65,0.184664,0.232780,0.000050,0.0001,0.000836,2.65,0.146137,0.201340,0.000100,0,10,10,6,0.47,0.36,0.17
JA5_7480_0001,3,310.9244745,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.067980,2.65,0.000376,0.000376,0.000100,0.0001,0.000141,2.65,0.000376,0.000376,0.000100,0,10,10,6,0.47,0.36,0.17
RU2_5220_5640,3,118.8055151,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.008243,2.65,0.588330,0.691170,0.017737,0.0001,0.000824,2.65,0.465200,0.546160,0.035476,0,10,10,6,0.47,0.36,0.17
RU2_5940_6200,3,100.1124295,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007109,2.65,1.336944,1.732400,0.000050,0.0001,0.000711,2.65,1.129739,1.432900,0.000100,0,10,10,6,0.47,0.36,0.17
RU2_5500_5610,3,93.78192202,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.008551,2.65,1.398739,1.570200,0.116280,0.0001,0.000855,2.65,1.114022,1.279600,0.232557,0,10,10,6,0.47,0.36,0.17
RU2_5810_5610,3,84.10368545,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.008551,2.65,0.972359,1.097300,0.116280,0.0001,0.000855,2.65,0.784822,0.885550,0.232557,0,10,10,6,0.47,0.36,0.17
RU2_6090_6220,3,80.64199284,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007348,2.65,5.086300,3.000100,0.000122,0.0001,0.000735,2.65,5.086300,2.608500,0.000244,0,10,10,6,0.47,0.36,0.17
RU3_5610_5640,3,138.0888948,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.008243,2.65,0.230047,0.267390,0.017737,0.0001,0.000824,2.65,0.177795,0.214740,0.035476,0,10,10,6,0.47,0.36,0.17
RU4_5640_6030,3,213.2539696,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007975,2.65,0.361193,0.501310,0.099697,0.0001,0.000798,2.65,0.280890,0.400420,0.199394,0,10,10,6,0.47,0.36,0.17
RU2_6200_6170,3,103.9684908,100,0.5,0.005,0.25,2.5,0.010000,4.000000,0.0004,0.007729,2.65,0.043347,0.053219,6.494349,0.0001,0.000773,2.65,0.037827,0.049047,15.02330,0,10,10,50.00000,0.47,0.36,0.17
RU2_6220_6170,3,116.4467075,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.007729,2.65,0.254036,0.343240,1.291777,0.0001,0.000773,2.65,0.197100,0.273450,2.483356,0,10,10,50.00000,0.47,0.36,0.17
RU3_6170_6040,3,158.668552,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007729,2.65,0.165855,0.217640,7.511662,0.0001,0.000773,2.65,0.130690,0.179910,15.02330,0,10,10,50.00000,0.47,0.36,0.17
RU4_6040_6030,3,191.9333068,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.007975,2.65,0.270199,0.371380,0.099697,0.0001,0.000798,2.65,0.212462,0.297910,0.199394,0,10,10,6,0.47,0.36,0.17
RU5_6030_0001,3,286.6629119,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007975,2.65,0.353401,0.486770,0.099697,0.0001,0.000798,2.65,0.275236,0.391790,0.199394,0,10,10,6,0.47,0.36,0.17
SU1_1630_1610,3,75.57705667,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.008530,2.65,0.602031,0.776950,0.610472,0.0001,0.000853,2.65,0.513129,0.684550,1.220944,0,10,10,50,0.47,0.36,0.17
SU2_1550_1620,3,99.15238462,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.008530,2.65,0.730469,0.957410,0.610472,0.0001,0.000853,2.65,0.620097,0.838090,1.220944,0,10,10,50,0.47,0.36,0.17
SU2_1200_1310,3,89.90090704,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.008530,2.65,0.479598,0.673770,0.610472,0.0001,0.000853,2.65,0.380139,0.570720,1.220944,0,10,10,50,0.47,0.36,0.17
SU1_1480_1500,3,63.68179603,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.008530,2.65,0.628515,0.809100,0.610472,0.0001,0.000853,2.65,0.528197,0.715960,1.220944,0,10,10,50,0.47,0.36,0.17
SU2_1210_1310,3,90.2522781,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.008530,2.65,0.753869,1.035100,0.610472,0.0001,0.000853,2.65,0.606480,0.895190,1.220944,0,10,10,50,0.47,0.36,0.17
SU2_0670_0810,3,51.55884335,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.010335,2.65,0.520133,0.642070,0.000050,0.0001,0.001033,2.65,0.452029,0.578650,0.000100,0,10,10,50,0.47,0.36,0.17
SU2_1290_1500,3,78.4253871,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.008530,2.65,0.447565,0.587820,0.610472,0.0001,0.000853,2.65,0.375119,0.508960,1.220944,0,10,10,50,0.47,0.36,0.17
SU3_1310_1280,3,131.8909663,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.008530,2.65,0.451845,0.568300,0.610472,0.0001,0.000853,2.65,0.385337,0.507330,1.220944,0,10,10,50,0.47,0.36,0.17
SU3_1280_1590,3,156.5802973,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.008530,2.65,0.381280,0.503150,0.610472,0.0001,0.000853,2.65,0.321337,0.438170,1.220944,0,10,10,50,0.47,0.36,0.17
SU3_1500_1420,3,105.6863549,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.008530,2.65,0.428225,0.569980,0.610472,0.0001,0.000853,2.65,0.360728,0.487040,1.220944,0,10,10,50,0.47,0.36,0.17
SU2_1020_0980,3,92.21196751,100,0.5,0.005,0.25,2.5,0.100E-04,4.000000,0.0004,0.008310,2.65,0.672546,1.068800,0.509369,0.0001,0.000831,2.65,0.519156,0.880330,1.018737,0,10,10,50,0.47,0.36,0.17
SU3_0810_0970,3,87.79984217,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.010335,2.65,0.721975,0.961430,0.000050,0.0001,0.001033,2.65,0.602880,0.828800,0.000100,0,10,10,50,0.47,0.36,0.17
SU1_0660_0710,3,87.55441684,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.010227,2.65,1.491400,0.671090,0.745441,0.0001,0.001023,2.65,1.491400,0.573120,1.490874,0,10,10,50,0.47,0.36,0.17
SU2_0990_0950,3,93.45628501,100,0.5,0.005,0.25,2.5,0.100E-04,4.000000,0.0004,0.008310,2.65,0.826674,1.307700,0.509369,0.0001,0.000831,2.65,0.634848,1.092400,1.018737,0,10,10,50,0.47,0.36,0.17
SU3_0970_1120,3,148.9160804,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.010335,2.65,0.545214,0.671540,0.000050,0.0001,0.001033,2.65,0.471886,0.611090,0.000100,0,10,10,50,0.47,0.36,0.17
SU2_0780_0710,3,70.06590539,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.010227,2.65,2.211700,0.919870,0.745441,0.0001,0.001023,2.65,2.211700,0.788930,1.490874,0,10,10,50,0.47,0.36,0.17
SU2_0760_0960,3,90.34056843,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.008310,2.65,0.417409,0.634380,0.509369,0.0001,0.000831,2.65,0.320784,0.542750,1.018737,0,10,10,50,0.47,0.36,0.17
SU2_0700_0860,3,125.3982345,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.008310,2.65,0.484607,0.735350,0.509369,0.0001,0.000831,2.65,0.371174,0.631920,1.018737,0,10,10,50,0.47,0.36,0.17
SU3_0710_0910,3,167.8436501,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.010227,2.65,0.971510,0.419330,0.745441,0.0001,0.001023,2.65,0.971510,0.362710,1.490874,0,10,10,50,0.47,0.36,0.17
SU3_0910_1010,3,172.2592657,100,0.5,0.005,0.25,2.5,0.100E-04,4.000000,0.0004,0.008310,2.65,0.457817,0.686660,0.509369,0.0001,0.000831,2.65,0.355602,0.586940,1.018737,0,10,10,50,0.47,0.36,0.17
SU1_0940_0900,3,76.47887885,100,0.5,0.005,0.25,2.5,0.100E-04,4.000000,0.0004,0.010041,2.65,0.889270,0.974170,0.000050,0.0001,0.001004,2.65,0.720800,0.813370,0.000100,0,10,10,50,0.47,0.36,0.17
SU2_0800_0850,3,116.4340226,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007898,2.65,0.449246,0.610030,1.855381,0.0001,0.000790,2.65,0.346648,0.531650,3.710777,0,10,10,50,0.47,0.36,0.17
SU2_0890_0900,3,95.02541483,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.010041,2.65,0.595098,0.642670,0.000050,0.0001,0.001004,2.65,0.487000,0.552570,0.000100,0,10,10,50,0.47,0.36,0.17
SU2_0680_0610,3,101.6036106,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.008929,2.65,0.615740,0.752880,1.717542,0.0001,0.000893,2.65,0.489989,0.643860,3.435112,0,10,10,50,0.47,0.36,0.17
SU2_0450_0720,3,100.8017792,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.008309,2.65,0.683905,0.473810,1.020869,0.0001,0.000831,2.65,0.595221,0.402370,2.041744,0,10,10,50,0.47,0.36,0.17
SU2_0900_0870,3,124.1262231,100,0.5,0.005,0.25,2.5,0.100E-05,4.000000,0.0004,0.010041,2.65,0.751216,0.814890,0.000050,0.0001,0.001004,2.65,0.610895,0.694300,0.000100,0,10,10,50,0.47,0.36,0.17
SU3_0870_0730,3,140.950856,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.008310,2.65,0.314314,0.473270,0.509369,0.0001,0.000831,2.65,0.238872,0.409110,1.018737,0,10,10,50,0.47,0.36,0.17
SU3_0370_0490,3,183.8742765,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.007563,2.65,0.621320,0.355930,0.001768,0.0001,0.000756,2.65,0.621320,0.301340,0.003535,0,10,10,50,0.47,0.36,0.17
SU2_0470_0590,3,103.4883176,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.008309,2.65,0.356867,0.279220,1.020869,0.0001,0.000831,2.65,0.324103,0.242280,2.041744,0,10,10,50,0.47,0.36,0.17
SU2_0440_0550,3,89.88476479,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.008309,2.65,0.989494,0.605670,1.020869,0.0001,0.000831,2.65,0.827492,0.527510,2.041744,0,10,10,50,0.47,0.36,0.17
SU2_0640_0630,3,95.43436211,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.008929,2.65,0.493213,0.614490,0.795371,0.0001,0.000893,2.65,0.400095,0.512740,3.435112,0,10,10,50,0.47,0.36,0.17
SU3_0490_0530,3,209.3675955,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.008929,2.65,0.251359,0.305180,0.795371,0.0001,0.000893,2.65,0.204047,0.259400,1.590748,0,10,10,50,0.47,0.36,0.17
SU1_0330_0560,3,84.54086872,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.008309,2.65,0.809391,0.523900,1.020869,0.0001,0.000831,2.65,0.688892,0.456500,2.041744,0,10,10,50,0.47,0.36,0.17
SU1_0390_0560,3,73.93775235,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.008309,2.65,0.671515,0.454720,1.020869,0.0001,0.000831,2.65,0.580015,0.388900,2.041744,0,10,10,50,0.47,0.36,0.17
SU1_0820_0740,3,79.72675478,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.009460,2.65,0.864784,1.077800,0.392021,0.0001,0.000946,2.65,0.752099,0.983380,0.784050,0,10,10,50,0.47,0.36,0.17
SU2_0510_0570,3,106.1901066,100,0.5,0.005,0.25,2.5,0.010000,4.000000,0.0004,0.008929,2.65,0.151388,0.177750,0.795371,0.0001,0.000893,2.65,0.124844,0.155320,1.590748,0,10,10,50,0.47,0.36,0.17
SU2_0110_0240,3,102.257036,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.008309,2.65,0.709196,0.478930,1.020869,0.0001,0.000831,2.65,0.611979,0.418300,2.041744,0,10,10,50,0.47,0.36,0.17
SU1_0410_0480,3,41.96757828,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.006689,2.65,0.917435,0.575180,0.321096,0.0001,0.000669,2.65,0.809273,0.488290,0.642178,0,10,10,50,0.47,0.36,0.17
SU2_0560_0590,3,115.46126,100,0.5,0.005,0.25,2.5,0.100E-04,4.000000,0.0004,0.008309,2.65,0.526363,0.382130,1.020869,0.0001,0.000831,2.65,0.465488,0.335330,2.041744,0,10,10,50,0.47,0.36,0.17
SU3_0590_0540,3,156.9982251,100,0.5,0.005,0.25,2.5,0.100E-04,4.000000,0.0004,0.008309,2.65,0.870998,0.557050,1.020869,0.0001,0.000831,2.65,0.738503,0.485670,2.041744,0,10,10,50,0.47,0.36,0.17
SU2_0620_0580,3,82.26173525,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.008929,2.65,0.583699,0.729570,0.795371,0.0001,0.000893,2.65,0.472677,0.605190,3.435112,0,10,10,50,0.47,0.36,0.17
SU1_0840_0831,3,80.62458039,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.009566,2.65,0.460547,0.630660,0.038811,0.0001,0.000957,2.65,0.370277,0.537640,0.077621,0,10,10,50,0.47,0.36,0.17
SU2_0740_0741,3,131.4018098,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.009460,2.65,0.292558,0.440460,0.392021,0.0001,0.000946,2.65,0.232153,0.376410,0.784050,0,10,10,50,0.47,0.36,0.17
SU2_0280_0430,3,86.27903788,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.008309,2.65,1.004429,0.647720,1.020869,0.0001,0.000831,2.65,0.853859,0.554190,1.680549,0,10,10,50,0.47,0.36,0.17
SU2_0120_0260,3,117.3356043,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.008309,2.65,0.652775,0.444240,1.020869,0.0001,0.000831,2.65,0.564762,0.397650,2.041744,0,10,10,50,0.47,0.36,0.17
SU2_0360_0460,3,54.25234568,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.006689,2.65,0.923412,0.571820,0.321096,0.0001,0.000669,2.65,0.812321,0.486850,0.642178,0,10,10,50,0.47,0.36,0.17
SU3_0240_0350,3,649.889883,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.068463,2.65,0.000630,0.000630,0.000100,0.0001,0.000057,2.65,0.000630,0.000630,0.000100,0,10,10,50,0.47,0.36,0.17
SU2_0570_0580,3,115.6503159,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.008929,2.65,0.100080,0.116820,0.795371,0.0001,0.000893,2.65,0.083590,0.102700,1.590748,0,10,10,50,0.47,0.36,0.17
SU4_0580_0630,3,169.1668483,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.008929,2.65,0.171116,0.207090,0.795371,0.0001,0.000893,2.65,0.140098,0.176860,1.590748,0,10,10,50,0.47,0.36,0.17
SU2_0920_0830,3,103.9910709,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.009566,2.65,0.599674,0.828430,0.038811,0.0001,0.000957,2.65,0.480249,0.704500,0.077621,0,10,10,50,0.47,0.36,0.17
SU2_0741_0690,3,261.4404732,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.002769,2.65,0.000338,0.000338,0.000100,0.0001,0.000306,2.65,0.000338,0.000338,0.000100,0,10,10,50,0.47,0.36,0.17
SU1_0200_0270,3,65.92595996,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.008309,2.65,0.970074,0.553510,1.020869,0.0001,0.000831,2.65,0.794247,0.471350,2.041744,0,10,10,50,0.47,0.36,0.17
SU1_0050_0090,3,66.58045813,100,0.5,0.005,0.25,2.5,0.010000,4.000000,0.0004,0.008309,2.65,0.294572,0.210540,1.020869,0.0001,0.000831,2.65,0.259104,0.186380,2.041744,0,10,10,50,0.47,0.36,0.17
SU2_0160_0260,3,86.26629209,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.008309,2.65,0.929409,0.616670,1.020869,0.0001,0.000831,2.65,0.797421,0.540580,2.041744,0,10,10,50,0.47,0.36,0.17
SU4_0630_0650,3,199.7985683,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.008929,2.65,0.271935,0.331910,0.795371,0.0001,0.000893,2.65,0.219538,0.282090,1.590748,0,10,10,50,0.47,0.36,0.17
SU2_0830_0831,3,109.1077277,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.009566,2.65,0.232751,0.310390,0.038811,0.0001,0.000957,2.65,0.185486,0.268360,0.077621,0,10,10,50,0.47,0.36,0.17
