TABLE->,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,CONV-VAL1,CONV-VAL1,CONV-VAL1,CONV-VAL1,NUT-BENPARM,NUT-BENPARM,NUT-BENPARM,NUT-BENPARM,NUT-BENPARM,NUT-NITDENIT,NUT-NITDENIT,NUT-NITDENIT,NUT-NITDENIT,NUT-NITDENIT,NUT-NITDENIT,NUT-NH3VOLAT,NUT-NH3VOLAT,NUT-BEDCONC,NUT-BEDCONC,NUT-BEDCONC,NUT-BEDCONC,NUT-BEDCONC,NUT-BEDCONC,NUT-ADSPARM,NUT-ADSPARM,NUT-ADSPARM,NUT-ADSPARM,NUT-ADSPARM,NUT-ADSPARM,NUT-DINIT,NUT-DINIT,NUT-DINIT,NUT-DINIT,NUT-DINIT,NUT-ADSINIT,NUT-ADSINIT,NUT-ADSINIT,NUT-ADSINIT,NUT-ADSINIT,NUT-ADSINIT
VARS->,TAM,NO2,PO4,AMV,DEN,ADNH,ADPO,PHFG,NOF,NOC,NHF,NHC,POF,POC,CVBO,CVBPC,CVBPN,BPCNTC,BRTAM1,BRTAM2,BRPO41,BRPO42,ANAER,KTAM20,KNO220,TCNIT,KNO320,TCDEN,DENOXT,EXPNVG,EXPNVL,NH4-sand,NH4-silt,NH4-clay,PO4-sand,PO4-silt,PO4-clay,NH4-sand,NH4-silt,NH4-clay,PO4-sand,PO4-silt,PO4-clay,NO3,TAM,NO2,PO4,PH,NH4-sand,NH4-silt,NH4-clay,PO4-sand,PO4-silt,PO4-clay
YM1_6370_6620,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.050075,0.01,1.07,0.038794,1.07,15.00000,0.5,0.6667,1.025302,10.25302,102.5302,10.88020,108.8020,1088.020,150.0000,1500.000,15000.00,5150.967,15452.90,46358.71,1,0.05,0,0.05,7,0,0,0,0,0,0
YM2_6120_6430,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.018750,0.01,1.07,0.014214,1.07,15.00000,0.5,0.6667,1.839968,18.39968,183.9968,7.230388,72.30388,723.0388,150.0000,1500.000,15000.00,618.5266,1855.580,5566.740,1,0.05,0,0.05,7,0,0,0,0,0,0
YM3_6430_6620,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.050075,0.01,1.07,0.038794,1.07,15.00000,0.5,0.6667,1.025302,10.25302,102.5302,10.88020,108.8020,1088.020,150.0000,1500.000,15000.00,5150.967,15452.90,46358.71,1,0.05,0,0.05,7,0,0,0,0,0,0
YM4_6620_0001,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.200000,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,3333.333,10000.00,30000.00,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_3800_3801,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.113994,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,4.510872,45.10873,451.0872,2.758982,27.58982,275.8982,150.0000,1500.000,15000.00,5728.729,17186.19,51558.57,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_3950_3952,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.200000,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,3333.333,10000.00,30000.00,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_4240_3951,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0.503386,2.516930,0.001000,0.005000,0.371206,0.144119,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,31964.52,95893.57,287680.7,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_4530_4532,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.005000,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,5.295750,52.95750,529.5750,1.123263,11.23263,112.3263,150.0000,1500.000,15000.00,2122.394,6367.182,19101.55,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_4531_4532,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.040749,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,8.090615,80.90615,809.0615,2.568516,25.68516,256.8516,150.0000,1500.000,15000.00,33333.33,100000.0,300000.0,1,0.05,0,0.05,7,0,0,0,0,0,0
