TABLE->,SCR-FLAGS,SCR-FLAGS,SCR-CONC,SCR-CONC
VARS->,RORN,RORP,RORN,RORP
YM1_6370_6620,1,1,0.815373,5.511474
YM2_6120_6430,1,1,1.837118,1.923659
YM3_6430_6620,1,1,0.815373,5.049229
YM4_6620_0001,1,1,5.000000,2.000000
GY0_3800_3801,1,1,15.88988,3.625376
GY0_3950_3952,1,1,5.000000,2.000000
GY0_4240_3951,1,1,27.99647,0.015035
GY0_4530_4532,1,1,10.23007,0.001047
GY0_4531_4532,1,1,35.88124,0.743838
GY0_4532_3951,1,1,36.74604,0.005712
GY0_3951_3952,1,1,36.74604,0.005712
XU0_4090_4270,1,1,3.734675,0.095114
XU0_4130_4070,1,1,2.794062,16.49493
XU0_4091_4270,1,1,5.393126,0.045035
XU2_4270_4650,1,1,13.36706,2.177801
XU2_4070_4330,1,1,21.58551,0.231770
XU2_4330_4480,1,1,21.58551,0.078739
XU2_4480_4650,1,1,13.36706,2.177801
XU3_4650_0001,1,1,13.36706,2.177801
YP1_6570_6680,1,1,4.863854,0.155914
YP3_6470_6690,1,1,3.604339,0.223321
YP2_6390_6330,1,1,15.98712,2.045237
YP1_6680_6670,1,1,3.604339,0.223321
YP3_6690_6720,1,1,3.604339,0.223321
YP3_6330_6700,1,1,5.976844,0.584977
YP3_6700_6670,1,1,3.604339,0.223321
YP3_6670_6720,1,1,3.604339,0.223321
YP4_6720_6750,1,1,3.604339,0.223321
YP4_6750_0001,1,1,5.000000,2.000000
JA1_7600_7570,1,1,0.460689,0.001000
JA2_7410_7470,1,1,9.138453,0.034690
JA2_7570_7480,1,1,9.138453,0.034690
JA1_7640_7280,1,1,9.138453,0.034690
JA2_7550_7280,1,1,4.736767,0.840210
JA4_7280_7340,1,1,9.138453,0.034690
JA4_7340_7470,1,1,9.138453,0.034690
JA4_7470_7480,1,1,9.138453,0.034690
JA5_7480_0001,1,1,9.138453,0.034690
RU2_5220_5640,1,1,4.108879,0.642833
RU2_5940_6200,1,1,2.147981,10.68438
RU2_5500_5610,1,1,3.436491,0.148974
RU2_5810_5610,1,1,3.436491,0.148974
RU2_6090_6220,1,1,5.620326,2.229373
RU3_5610_5640,1,1,4.108879,0.642833
RU4_5640_6030,1,1,15.14600,0.077305
RU2_6200_6170,1,1,3.475583,0.408397
RU2_6220_6170,1,1,2.703778,0.473484
RU3_6170_6040,1,1,1.989850,0.265822
RU4_6040_6030,1,1,15.14600,0.077305
RU5_6030_0001,1,1,15.14600,0.077305
SU1_1630_1610,1,1,8.144984,1.282598
SU2_1550_1620,1,1,6.308043,1.282598
SU2_1200_1310,1,1,3.890498,0.712898
SU1_1480_1500,1,1,8.144984,0.561715
SU2_1210_1310,1,1,3.890498,0.529971
SU2_0670_0810,1,1,19.27115,50.00000
SU2_1290_1500,1,1,6.308043,0.880602
SU3_1310_1280,1,1,10.14904,0.561715
SU3_1280_1590,1,1,10.14904,0.561715
SU3_1500_1420,1,1,10.14904,0.561715
SU2_1020_0980,1,1,4.982836,2.676262
SU3_0810_0970,1,1,19.27115,50.00000
SU1_0660_0710,1,1,3.724805,0.088272
SU2_0990_0950,1,1,4.982836,1.711193
SU3_0970_1120,1,1,19.27115,50.00000
SU2_0780_0710,1,1,3.724805,0.088272
SU2_0760_0960,1,1,4.982836,7.603367
SU2_0700_0860,1,1,4.982836,7.603367
SU3_0710_0910,1,1,3.724805,0.088272
SU3_0910_1010,1,1,4.982836,9.531525
SU1_0940_0900,1,1,4.982836,0.001000
SU2_0800_0850,1,1,2.177823,0.153003
SU2_0890_0900,1,1,4.982836,0.001000
SU2_0680_0610,1,1,2.668417,0.628410
SU2_0450_0720,1,1,2.427435,0.450582
SU2_0900_0870,1,1,4.982836,0.001000
SU3_0870_0730,1,1,4.982836,9.531525
SU3_0370_0490,1,1,4.420383,50.00000
SU2_0470_0590,1,1,2.427435,0.660514
SU2_0440_0550,1,1,2.427435,0.822948
SU2_0640_0630,1,1,2.668417,0.625168
SU3_0490_0530,1,1,4.501576,1.767648
SU1_0330_0560,1,1,2.427435,0.476672
SU1_0390_0560,1,1,2.427435,0.476672
SU1_0820_0740,1,1,9.240421,3.315300
SU2_0510_0570,1,1,4.501576,1.767648
SU2_0110_0240,1,1,2.427435,0.476672
SU1_0410_0480,1,1,1.876212,0.728937
SU2_0560_0590,1,1,2.427435,0.822948
SU3_0590_0540,1,1,2.427435,0.822948
SU2_0620_0580,1,1,2.668417,0.430579
SU1_0840_0831,1,1,13.82754,19.12683
SU2_0740_0741,1,1,9.240421,3.315300
SU2_0280_0430,1,1,2.427435,0.532968
SU2_0120_0260,1,1,2.427435,0.941420
SU2_0360_0460,1,1,1.876212,0.728937
SU3_0240_0350,1,1,2.427435,0.822948
SU2_0570_0580,1,1,4.501576,0.303179
SU4_0580_0630,1,1,3.516641,1.767648
SU2_0920_0830,1,1,7.296227,9.272832
SU2_0741_0690,1,1,9.240421,3.315300
SU1_0200_0270,1,1,2.427435,1.227666
SU1_0050_0090,1,1,2.427435,0.941420
SU2_0160_0260,1,1,2.427435,1.227666
SU4_0630_0650,1,1,4.501576,0.303179
SU2_0830_0831,1,1,13.82754,50.00000
SU3_0831_0790,1,1,13.82754,50.00000
SU3_0790_0770,1,1,5.223938,0.145469
SU1_0380_0400,1,1,1.876212,0.728937
SU1_0080_0210,1,1,1.021013,1.011939
SU4_0260_0350,1,1,2.427435,0.822948
SU4_0350_0420,1,1,2.427435,0.822948
SU2_0070_0090,1,1,2.427435,1.227666
SU3_0090_0170,1,1,2.427435,0.822948
SU3_0770_0690,1,1,4.675108,0.531023
SU4_0690_0650,1,1,4.675108,0.531023
SU5_0650_0530,1,1,4.501576,0.303179
SU3_0170_0270,1,1,2.427435,0.822948
SU2_0290_0291,1,1,1.876212,0.728937
SU1_0060_0190,1,1,1.021013,1.011939
SU4_0270_0430,1,1,2.427435,0.822948
SU2_0210_0300,1,1,1.021013,1.011939
SU2_0130_0250,1,1,1.876212,0.728937
SU4_0430_0420,1,1,2.427435,0.822948
SU5_0530_0610,1,1,4.501576,0.303179
SU5_0610_0600,1,1,4.501576,0.303179
SU5_0420_0500,1,1,2.427435,0.822948
SU2_0291_0320,1,1,1.876212,0.728937
SU3_0010_0190,1,1,1.021013,1.011939
SU5_0600_0750,1,1,3.554073,0.001000
SU3_0190_0300,1,1,1.021013,1.011939
SU4_0300_0310,1,1,1.021013,1.011939
SU2_0150_0220,1,1,1.876212,0.728937
SU2_0100_0230,1,1,1.876212,0.728937
SU2_0320_0340,1,1,1.876212,0.728937
SU2_0040_0180,1,1,1.876212,0.728937
SU2_0020_0140,1,1,1.876212,0.728937
SU2_0030_0140,1,1,1.876212,0.728937
SU3_0140_0180,1,1,1.876212,0.728937
SU3_0180_0230,1,1,1.876212,0.728937
SU4_0230_0220,1,1,1.876212,0.728937
SU4_0220_0250,1,1,1.876212,0.728937
SU4_0250_0340,1,1,1.876212,0.728937
SU5_0340_0310,1,1,1.876212,0.728937
SU5_0310_0400,1,1,1.876212,0.728937
SU5_0400_0460,1,1,1.876212,0.728937
SU5_0460_0480,1,1,1.876212,0.728937
SU6_0480_0520,1,1,1.876212,0.728937
SU6_0520_0500,1,1,2.427435,0.822948
SU6_0500_0550,1,1,2.427435,0.822948
SU7_0550_0540,1,1,2.427435,0.822948
SU7_0540_0720,1,1,2.427435,0.822948
SU7_0720_0750,1,1,3.053261,0.051707
SU7_0750_0850,1,1,3.053261,0.051707
SU7_0850_0730,1,1,3.053261,0.051707
SU7_0730_0860,1,1,4.982836,9.531525
SU7_0860_0960,1,1,4.982836,9.531525
SU7_0960_0950,1,1,4.982836,9.531525
SU7_0950_1010,1,1,4.982836,9.531525
SU7_1010_0980,1,1,4.982836,9.531525
SU7_0980_1120,1,1,4.982836,9.531525
SU7_1120_1140,1,1,4.982836,9.531525
SU7_1140_1420,1,1,10.14904,0.561715
