TABLE->,SCR-FLAGS,SCR-FLAGS,SCR-CONC,SCR-CONC
VARS->,RORN,RORP,RORN,RORP
YM1_6370_6620,1,1,0.909088,4.982288
YM2_6120_6430,1,1,1.946524,1.941989
YM3_6430_6620,1,1,0.909088,4.564425
YM4_6620_0001,1,1,5.000000,2.000000
GY0_3800_3801,1,1,15.04630,3.076799
GY0_3950_3952,1,1,5.000000,2.000000
GY0_4240_3951,1,1,25.28449,0.019492
GY0_4530_4532,1,1,9.868218,0.001606
GY0_4531_4532,1,1,32.33232,0.743969
GY0_4532_3951,1,1,33.18651,0.007405
GY0_3951_3952,1,1,33.18651,0.007405
XU0_4090_4270,1,1,3.625723,0.118892
XU0_4130_4070,1,1,2.834939,16.38400
XU0_4091_4270,1,1,5.235792,0.056294
XU2_4270_4650,1,1,12.57818,1.951539
XU2_4070_4330,1,1,20.18575,0.242648
XU2_4330_4480,1,1,20.18575,0.082434
XU2_4480_4650,1,1,12.57818,1.951539
XU3_4650_0001,1,1,12.57818,1.951539
YP1_6570_6680,1,1,4.768052,0.183215
YP3_6470_6690,1,1,3.612157,0.224131
YP2_6390_6330,1,1,14.76069,2.053428
YP1_6680_6670,1,1,3.612157,0.224131
YP3_6690_6720,1,1,3.612157,0.224131
YP3_6330_6700,1,1,5.826995,0.585175
YP3_6700_6670,1,1,3.612157,0.224131
YP3_6670_6720,1,1,3.612157,0.224131
YP4_6720_6750,1,1,3.612157,0.224131
YP4_6750_0001,1,1,5.000000,2.000000
JA1_7600_7570,1,1,0.525437,0.001000
JA2_7410_7470,1,1,8.637063,0.037024
JA2_7570_7480,1,1,8.637063,0.037024
JA1_7640_7280,1,1,8.637063,0.037024
JA2_7550_7280,1,1,4.623082,0.835213
JA4_7280_7340,1,1,8.637063,0.037024
JA4_7340_7470,1,1,8.637063,0.037024
JA4_7470_7480,1,1,8.637063,0.037024
JA5_7480_0001,1,1,8.637063,0.037024
RU2_5220_5640,1,1,4.192833,0.607148
RU2_5940_6200,1,1,2.225181,9.113893
RU2_5500_5610,1,1,3.562087,0.157770
RU2_5810_5610,1,1,3.562087,0.157770
RU2_6090_6220,1,1,5.509312,2.091311
RU3_5610_5640,1,1,4.192833,0.607148
RU4_5640_6030,1,1,14.11217,0.077345
RU2_6200_6170,1,1,3.292216,0.510496
RU2_6220_6170,1,1,2.561130,0.591855
RU3_6170_6040,1,1,1.984465,0.332277
RU4_6040_6030,1,1,14.11217,0.077345
RU5_6030_0001,1,1,14.11217,0.077345
SU1_1630_1610,1,1,10.18123,1.603247
SU2_1550_1620,1,1,7.885053,1.603247
SU2_1200_1310,1,1,4.863122,0.891123
SU1_1480_1500,1,1,10.18123,0.564704
SU2_1210_1310,1,1,4.863122,0.662464
SU2_0670_0810,1,1,16.94024,50.00000
SU2_1290_1500,1,1,7.885053,1.100752
SU3_1310_1280,1,1,10.18123,0.564704
SU3_1280_1590,1,1,10.18123,0.564704
SU3_1500_1420,1,1,10.18123,0.564704
SU2_1020_0980,1,1,4.984262,2.491287
SU3_0810_0970,1,1,16.94024,50.00000
SU1_0660_0710,1,1,3.735529,0.095193
SU2_0990_0950,1,1,4.984262,1.592921
SU3_0970_1120,1,1,16.94024,50.00000
SU2_0780_0710,1,1,3.735529,0.095193
SU2_0760_0960,1,1,4.984262,7.077846
SU2_0700_0860,1,1,4.984262,7.077846
SU3_0710_0910,1,1,3.735529,0.095193
SU3_0910_1010,1,1,4.984262,8.872736
SU1_0940_0900,1,1,4.984262,0.001000
SU2_0800_0850,1,1,2.244132,0.174842
SU2_0890_0900,1,1,4.984262,0.001000
SU2_0680_0610,1,1,2.702004,0.612158
SU2_0450_0720,1,1,2.530080,0.456739
SU2_0900_0870,1,1,4.984262,0.001000
SU3_0870_0730,1,1,4.984262,8.872736
SU3_0370_0490,1,1,4.421723,50.00000
SU2_0470_0590,1,1,2.530080,0.669540
SU2_0440_0550,1,1,2.530080,0.834194
SU2_0640_0630,1,1,2.702004,0.609000
SU3_0490_0530,1,1,4.558237,1.721933
SU1_0330_0560,1,1,2.530080,0.483186
SU1_0390_0560,1,1,2.530080,0.483186
SU1_0820_0740,1,1,9.221235,3.328853
SU2_0510_0570,1,1,4.558237,1.721933
SU2_0110_0240,1,1,2.530080,0.483186
SU1_0410_0480,1,1,1.964365,0.729752
SU2_0560_0590,1,1,2.530080,0.834194
SU3_0590_0540,1,1,2.530080,0.834194
SU2_0620_0580,1,1,2.702004,0.419443
SU1_0840_0831,1,1,13.26770,23.90854
SU2_0740_0741,1,1,9.221235,3.328853
SU2_0280_0430,1,1,2.530080,0.540251
SU2_0120_0260,1,1,2.530080,0.954285
SU2_0360_0460,1,1,1.964365,0.729752
SU3_0240_0350,1,1,2.530080,0.834194
SU2_0570_0580,1,1,4.558237,0.295338
SU4_0580_0630,1,1,3.560905,1.721933
SU2_0920_0830,1,1,7.185050,11.59104
SU2_0741_0690,1,1,9.221235,3.328853
SU1_0200_0270,1,1,2.530080,1.244442
SU1_0050_0090,1,1,2.530080,0.954285
SU2_0160_0260,1,1,2.530080,1.244442
SU4_0630_0650,1,1,4.558237,0.295338
SU2_0830_0831,1,1,13.26770,50.00000
SU3_0831_0790,1,1,13.26770,50.00000
SU3_0790_0770,1,1,5.260431,0.211363
SU1_0380_0400,1,1,1.964365,0.729752
SU1_0080_0210,1,1,1.102613,1.010974
SU4_0260_0350,1,1,2.530080,0.834194
SU4_0350_0420,1,1,2.530080,0.834194
SU2_0070_0090,1,1,2.530080,1.244442
SU3_0090_0170,1,1,2.530080,0.834194
SU3_0770_0690,1,1,4.715281,0.521332
SU4_0690_0650,1,1,4.715281,0.521332
SU5_0650_0530,1,1,4.558237,0.295338
SU3_0170_0270,1,1,2.530080,0.834194
SU2_0290_0291,1,1,1.964365,0.729752
SU1_0060_0190,1,1,1.102613,1.010974
SU4_0270_0430,1,1,2.530080,0.834194
SU2_0210_0300,1,1,1.102613,1.010974
SU2_0130_0250,1,1,1.964365,0.729752
SU4_0430_0420,1,1,2.530080,0.834194
SU5_0530_0610,1,1,4.558237,0.295338
SU5_0610_0600,1,1,4.558237,0.295338
SU5_0420_0500,1,1,2.530080,0.834194
SU2_0291_0320,1,1,1.964365,0.729752
SU3_0010_0190,1,1,1.102613,1.010974
SU5_0600_0750,1,1,3.641067,0.001000
SU3_0190_0300,1,1,1.102613,1.010974
SU4_0300_0310,1,1,1.102613,1.010974
SU2_0150_0220,1,1,1.964365,0.729752
SU2_0100_0230,1,1,1.964365,0.729752
SU2_0320_0340,1,1,1.964365,0.729752
SU2_0040_0180,1,1,1.964365,0.729752
SU2_0020_0140,1,1,1.964365,0.729752
SU2_0030_0140,1,1,1.964365,0.729752
SU3_0140_0180,1,1,1.964365,0.729752
SU3_0180_0230,1,1,1.964365,0.729752
SU4_0230_0220,1,1,1.964365,0.729752
SU4_0220_0250,1,1,1.964365,0.729752
SU4_0250_0340,1,1,1.964365,0.729752
SU5_0340_0310,1,1,1.964365,0.729752
SU5_0310_0400,1,1,1.964365,0.729752
SU5_0400_0460,1,1,1.964365,0.729752
SU5_0460_0480,1,1,1.964365,0.729752
SU6_0480_0520,1,1,1.964365,0.729752
SU6_0520_0500,1,1,2.530080,0.834194
SU6_0500_0550,1,1,2.530080,0.834194
SU7_0550_0540,1,1,2.530080,0.834194
SU7_0540_0720,1,1,2.530080,0.834194
SU7_0720_0750,1,1,3.146224,0.059087
SU7_0750_0850,1,1,3.146224,0.059087
SU7_0850_0730,1,1,3.146224,0.059087
SU7_0730_0860,1,1,4.984262,8.872736
SU7_0860_0960,1,1,4.984262,8.872736
SU7_0960_0950,1,1,4.984262,8.872736
SU7_0950_1010,1,1,4.984262,8.872736
SU7_1010_0980,1,1,4.984262,8.872736
SU7_0980_1120,1,1,4.984262,8.872736
SU7_1120_1140,1,1,4.984262,8.872736
SU7_1140_1420,1,1,10.18123,0.564704
SU7_1420_1590,1,1,10.18123,0.564704
SU8_1590_1620,1,1,10.18123,0.564704
SU8_1620_1610,1,1,10.18123,0.564704
SU8_1610_1530,1,1,10.18123,0.564704
SW1_1570_1640,1,1,2.274397,0.002845
SW1_1560_1460,1,1,1.266307,0.024509
SW1_1180_1190,1,1,1.762350,0.002786
SW1_1160_1260,1,1,21.74405,0.001000
SW2_1190_1410,1,1,1.741896,0.024119
SW3_1040_1220,1,1,2.757895,0.044123
SW2_1030_1060,1,1,21.74405,0.001000
SW2_1070_1060,1,1,21.74405,0.001000
SW3_1250_1340,1,1,3.795630,0.272997
SW3_1220_1320,1,1,6.071488,0.768013
SW3_1060_1260,1,1,21.74405,0.001000
SW4_1260_1300,1,1,3.170001,0.006343
SW3_1080_1350,1,1,5.184279,0.130634
SW0_1520_1600,1,1,2.864048,1.068493
SW2_1000_1110,1,1,3.170199,1.081886
SW2_0880_0930,1,1,3.170199,1.081886
SW2_1100_1130,1,1,49.71938,0.001261
SW1_1910_1890,1,1,5.492285,50.00000
SW2_1050_0930,1,1,3.170199,1.081886
