TABLE->,SCR-FLAGS,SCR-FLAGS,SCR-CONC,SCR-CONC
VARS->,RORN,RORP,RORN,RORP
YM1_6370_6620,1,1,0.654373,6.725549
YM2_6120_6430,1,1,1.635793,1.888218
YM3_6430_6620,1,1,0.654373,6.161479
YM4_6620_0001,1,1,5.000000,2.000000
GY0_3800_3801,1,1,17.56411,4.922141
GY0_3950_3952,1,1,5.000000,2.000000
GY0_4240_3951,1,1,34.30499,0.008919
GY0_4530_4532,1,1,10.97236,0.001000
GY0_4531_4532,1,1,44.06492,0.738615
GY0_4532_3951,1,1,45.02614,0.003388
GY0_3951_3952,1,1,45.02614,0.003388
XU0_4090_4270,1,1,3.468346,0.060873
XU0_4130_4070,1,1,2.715396,17.83668
XU0_4091_4270,1,1,5.665211,0.028822
XU2_4270_4650,1,1,15.12098,2.292726
XU2_4070_4330,1,1,24.52008,0.202581
XU2_4330_4480,1,1,24.52008,0.068822
XU2_4480_4650,1,1,15.12098,2.292726
XU3_4650_0001,1,1,15.12098,2.292726
YP1_6570_6680,1,1,5.125237,0.119854
YP3_6470_6690,1,1,3.608884,0.219226
YP2_6390_6330,1,1,18.90974,2.055954
YP1_6680_6670,1,1,3.608884,0.219226
YP3_6690_6720,1,1,3.608884,0.219226
YP3_6330_6700,1,1,6.467360,0.591636
YP3_6700_6670,1,1,3.608884,0.219226
YP3_6670_6720,1,1,3.608884,0.219226
YP4_6720_6750,1,1,3.608884,0.219226
YP4_6750_0001,1,1,5.000000,2.000000
JA1_7600_7570,1,1,0.371906,0.001000
JA2_7410_7470,1,1,10.00449,0.029930
JA2_7570_7480,1,1,10.00449,0.029930
JA1_7640_7280,1,1,10.00449,0.029930
JA2_7550_7280,1,1,4.903553,0.870100
JA4_7280_7340,1,1,10.00449,0.029930
JA4_7340_7470,1,1,10.00449,0.029930
JA4_7470_7480,1,1,10.00449,0.029930
JA5_7480_0001,1,1,10.00449,0.029930
RU2_5220_5640,1,1,3.916864,0.739562
RU2_5940_6200,1,1,1.976114,14.70307
RU2_5500_5610,1,1,3.172802,0.135277
RU2_5810_5610,1,1,3.172802,0.135277
RU2_6090_6220,1,1,5.756164,2.599267
RU3_5610_5640,1,1,3.916864,0.739562
RU4_5640_6030,1,1,17.27070,0.080895
RU2_6200_6170,1,1,2.815223,0.261374
RU2_6220_6170,1,1,2.978438,0.500951
RU3_6170_6040,1,1,1.611778,0.170126
RU4_6040_6030,1,1,17.27070,0.080895
RU5_6030_0001,1,1,17.27070,0.080895
SU1_1630_1610,1,1,6.597437,1.053945
SU2_1550_1620,1,1,5.109514,0.820862
SU2_1200_1310,1,1,3.151303,0.456254
SU1_1480_1500,1,1,6.597437,0.559282
SU2_1210_1310,1,1,3.151303,0.339182
SU2_0670_0810,1,1,25.13324,50.00000
SU2_1290_1500,1,1,5.109514,0.563586
SU3_1310_1280,1,1,8.220722,0.559282
SU3_1280_1590,1,1,8.220722,0.559282
SU3_1500_1420,1,1,8.220722,0.559282
SU2_1020_0980,1,1,4.985268,3.669026
SU3_0810_0970,1,1,25.13324,50.00000
SU1_0660_0710,1,1,3.724166,0.079666
SU2_0990_0950,1,1,4.985268,2.345963
SU3_0970_1120,1,1,25.13324,50.00000
SU2_0780_0710,1,1,3.724166,0.079666
SU2_0760_0960,1,1,4.985268,10.42385
SU2_0700_0860,1,1,4.985268,10.42385
SU3_0710_0910,1,1,3.724166,0.079666
SU3_0910_1010,1,1,4.985268,13.06726
SU1_0940_0900,1,1,4.985268,0.001000
SU2_0800_0850,1,1,2.080089,0.128340
SU2_0890_0900,1,1,4.985268,0.001000
SU2_0680_0610,1,1,2.609957,0.672280
SU2_0450_0720,1,1,2.285228,0.450854
SU2_0900_0870,1,1,4.985268,0.001000
SU3_0870_0730,1,1,4.985268,13.06726
SU3_0370_0490,1,1,4.351419,50.00000
SU2_0470_0590,1,1,2.285228,0.660912
SU2_0440_0550,1,1,2.285228,0.823443
SU2_0640_0630,1,1,2.609957,0.668812
SU3_0490_0530,1,1,4.402955,1.891050
SU1_0330_0560,1,1,2.285228,0.476958
SU1_0390_0560,1,1,2.285228,0.476958
SU1_0820_0740,1,1,7.484741,3.032468
SU2_0510_0570,1,1,4.402955,1.891050
SU2_0110_0240,1,1,2.285228,0.476958
SU1_0410_0480,1,1,1.719680,0.713406
SU2_0560_0590,1,1,2.285228,0.823443
SU3_0590_0540,1,1,2.285228,0.823443
SU2_0620_0580,1,1,2.609957,0.460638
SU1_0840_0831,1,1,11.20031,12.24117
SU2_0740_0741,1,1,7.484741,3.032468
SU2_0280_0430,1,1,2.285228,0.533289
SU2_0120_0260,1,1,2.285228,0.941987
SU2_0360_0460,1,1,1.719680,0.713406
SU3_0240_0350,1,1,2.285228,0.823443
SU2_0570_0580,1,1,4.402955,0.324344
SU4_0580_0630,1,1,3.439598,1.891050
SU2_0920_0830,1,1,7.502464,5.934613
SU2_0741_0690,1,1,9.247572,3.032468
SU1_0200_0270,1,1,2.285228,1.228405
SU1_0050_0090,1,1,2.285228,0.941987
SU2_0160_0260,1,1,2.285228,1.228405
SU4_0630_0650,1,1,4.402955,0.324344
SU2_0830_0831,1,1,14.90490,50.00000
SU3_0831_0790,1,1,14.90490,50.00000
SU3_0790_0770,1,1,5.078071,0.068289
SU1_0380_0400,1,1,1.719680,0.713406
SU1_0080_0210,1,1,0.877381,1.030952
SU4_0260_0350,1,1,2.285228,0.823443
SU4_0350_0420,1,1,2.285228,0.823443
SU2_0070_0090,1,1,2.285228,1.228405
SU3_0090_0170,1,1,2.285228,0.823443
SU3_0770_0690,1,1,4.604802,0.556818
SU4_0690_0650,1,1,4.604802,0.556818
SU5_0650_0530,1,1,4.402955,0.324344
SU3_0170_0270,1,1,2.285228,0.823443
SU2_0290_0291,1,1,1.719680,0.713406
SU1_0060_0190,1,1,0.877381,1.030952
SU4_0270_0430,1,1,2.285228,0.823443
SU2_0210_0300,1,1,0.877381,1.030952
SU2_0130_0250,1,1,1.719680,0.713406
SU4_0430_0420,1,1,2.285228,0.823443
SU5_0530_0610,1,1,4.402955,0.324344
SU5_0610_0600,1,1,4.402955,0.324344
SU5_0420_0500,1,1,2.285228,0.823443
SU2_0291_0320,1,1,1.719680,0.713406
SU3_0010_0190,1,1,0.877381,1.030952
SU5_0600_0750,1,1,3.428826,0.001000
SU3_0190_0300,1,1,0.877381,1.030952
SU4_0300_0310,1,1,0.877381,1.030952
SU2_0150_0220,1,1,1.719680,0.713406
SU2_0100_0230,1,1,1.719680,0.713406
SU2_0320_0340,1,1,1.719680,0.713406
SU2_0040_0180,1,1,1.719680,0.713406
SU2_0020_0140,1,1,1.719680,0.713406
SU2_0030_0140,1,1,1.719680,0.713406
SU3_0140_0180,1,1,1.719680,0.713406
SU3_0180_0230,1,1,1.719680,0.713406
SU4_0230_0220,1,1,1.719680,0.713406
SU4_0220_0250,1,1,1.719680,0.713406
SU4_0250_0340,1,1,1.719680,0.713406
SU5_0340_0310,1,1,1.719680,0.713406
SU5_0310_0400,1,1,1.719680,0.713406
SU5_0400_0460,1,1,1.719680,0.713406
SU5_0460_0480,1,1,1.719680,0.713406
SU6_0480_0520,1,1,1.719680,0.713406
SU6_0520_0500,1,1,2.285228,0.823443
SU6_0500_0550,1,1,2.285228,0.823443
SU7_0550_0540,1,1,2.285228,0.823443
SU7_0540_0720,1,1,2.285228,0.823443
SU7_0720_0750,1,1,2.473141,0.043372
SU7_0750_0850,1,1,2.473141,0.043372
SU7_0850_0730,1,1,2.473141,0.043372
SU7_0730_0860,1,1,4.985268,13.06726
SU7_0860_0960,1,1,4.985268,13.06726
SU7_0960_0950,1,1,4.985268,13.06726
SU7_0950_1010,1,1,4.985268,13.06726
SU7_1010_0980,1,1,4.985268,13.06726
SU7_0980_1120,1,1,4.985268,13.06726
SU7_1120_1140,1,1,4.985268,13.06726
SU7_1140_1420,1,1,8.220722,0.559282
SU7_1420_1590,1,1,8.220722,0.559282
SU8_1590_1620,1,1,8.220722,0.559282
SU8_1620_1610,1,1,8.220722,0.559282
SU8_1610_1530,1,1,9.136674,0.559282
SW1_1570_1640,1,1,1.999500,0.001000
SW1_1560_1460,1,1,1.181203,0.006082
SW1_1180_1190,1,1,1.549342,0.001000
SW1_1160_1260,1,1,24.71990,0.001000
SW2_1190_1410,1,1,1.531361,0.005985
SW3_1040_1220,1,1,2.298221,0.019120
SW2_1030_1060,1,1,24.71990,0.001000
SW2_1070_1060,1,1,24.71990,0.001000
SW3_1250_1340,1,1,3.070645,0.139774
SW3_1220_1320,1,1,4.914003,0.802742
SW3_1060_1260,1,1,24.71990,0.001000
SW4_1260_1300,1,1,2.566439,0.001574
SW3_1080_1350,1,1,5.073418,0.079663
SW0_1520_1600,1,1,2.587512,0.992478
SW2_1000_1110,1,1,2.985249,1.219858
SW2_0880_0930,1,1,2.985249,1.219858
SW2_1100_1130,1,1,74.76531,0.001000
SW1_1910_1890,1,1,5.559027,50.00000
SW2_1050_0930,1,1,2.985249,1.219858
SW3_1600_1580,1,1,0.958543,0.992478
SW3_1090_1091,1,1,74.76531,0.001889
SW2_1770_1690,1,1,0.332326,0.001000
SW3_0930_1110,1,1,2.985249,1.533426
