TABLE->,SCR-FLAGS,SCR-FLAGS,SCR-CONC,SCR-CONC
VARS->,RORN,RORP,RORN,RORP
YM1_6370_6620,1,1,0.730556,6.077217
YM2_6120_6430,1,1,1.733208,1.900776
YM3_6430_6620,1,1,0.730556,5.567523
YM4_6620_0001,1,1,5.000000,2.000000
GY0_3800_3801,1,1,16.72766,4.241535
GY0_3950_3952,1,1,5.000000,2.000000
GY0_4240_3951,1,1,30.99256,0.011585
GY0_4530_4532,1,1,10.59790,0.001000
GY0_4531_4532,1,1,39.77991,0.743636
GY0_4532_3951,1,1,40.67849,0.004401
GY0_3951_3952,1,1,40.67849,0.004401
XU0_4090_4270,1,1,3.361207,0.076091
XU0_4130_4070,1,1,2.753971,16.97925
XU0_4091_4270,1,1,5.490210,0.036028
XU2_4270_4650,1,1,14.15036,2.268741
XU2_4070_4330,1,1,22.99826,0.217350
XU2_4330_4480,1,1,22.99826,0.073840
XU2_4480_4650,1,1,14.15036,2.268741
XU3_4650_0001,1,1,14.15036,2.268741
YP1_6570_6680,1,1,5.019212,0.137318
YP3_6470_6690,1,1,3.607145,0.223213
YP2_6390_6330,1,1,17.42238,2.049562
YP1_6680_6670,1,1,3.607145,0.223213
YP3_6690_6720,1,1,3.607145,0.223213
YP3_6330_6700,1,1,6.236421,0.587333
YP3_6700_6670,1,1,3.607145,0.223213
YP3_6670_6720,1,1,3.607145,0.223213
YP4_6720_6750,1,1,3.607145,0.223213
YP4_6750_0001,1,1,5.000000,2.000000
JA1_7600_7570,1,1,0.402643,0.001000
JA2_7410_7470,1,1,9.600056,0.033838
JA2_7570_7480,1,1,9.600056,0.033838
JA1_7640_7280,1,1,9.600056,0.033838
JA2_7550_7280,1,1,4.833554,0.873071
JA4_7280_7340,1,1,9.600056,0.033838
JA4_7340_7470,1,1,9.600056,0.033838
JA4_7470_7480,1,1,9.600056,0.033838
JA5_7480_0001,1,1,9.600056,0.033838
RU2_5220_5640,1,1,4.013422,0.688571
RU2_5940_6200,1,1,2.061676,12.53055
RU2_5500_5610,1,1,3.304120,0.141891
RU2_5810_5610,1,1,3.304120,0.141891
RU2_6090_6220,1,1,5.690450,2.398358
RU3_5610_5640,1,1,4.013422,0.688571
RU4_5640_6030,1,1,16.15476,0.077415
RU2_6200_6170,1,1,3.128025,0.326718
RU2_6220_6170,1,1,2.826289,0.378787
RU3_6170_6040,1,1,1.790865,0.212658
RU4_6040_6030,1,1,16.15476,0.077415
RU5_6030_0001,1,1,16.15476,0.077415
SU1_1630_1610,1,1,7.330486,1.026078
SU2_1550_1620,1,1,5.677238,1.026078
SU2_1200_1310,1,1,3.501448,0.570318
SU1_1480_1500,1,1,7.330486,0.558533
SU2_1210_1310,1,1,3.501448,0.423977
SU2_0670_0810,1,1,21.98520,50.00000
SU2_1290_1500,1,1,5.677238,0.704482
SU3_1310_1280,1,1,9.134136,0.558533
SU3_1280_1590,1,1,9.134136,0.558533
SU3_1500_1420,1,1,9.134136,0.558533
SU2_1020_0980,1,1,4.983107,2.958625
SU3_0810_0970,1,1,21.98520,50.00000
SU1_0660_0710,1,1,3.724439,0.083060
SU2_0990_0950,1,1,4.983107,1.891735
SU3_0970_1120,1,1,21.98520,50.00000
SU2_0780_0710,1,1,3.724439,0.083060
SU2_0760_0960,1,1,4.983107,8.405572
SU2_0700_0860,1,1,4.983107,8.405572
SU3_0710_0910,1,1,3.724439,0.083060
SU3_0910_1010,1,1,4.983107,10.53716
SU1_0940_0900,1,1,4.983107,0.001000
SU2_0800_0850,1,1,2.123981,0.138336
SU2_0890_0900,1,1,4.983107,0.001000
SU2_0680_0610,1,1,2.637433,0.647679
SU2_0450_0720,1,1,2.348838,0.450287
SU2_0900_0870,1,1,4.983107,0.001000
SU3_0870_0730,1,1,4.983107,10.53716
SU3_0370_0490,1,1,4.387856,50.00000
SU2_0470_0590,1,1,2.348838,0.660081
SU2_0440_0550,1,1,2.348838,0.822408
SU2_0640_0630,1,1,2.637433,0.644338
SU3_0490_0530,1,1,4.449306,1.821850
SU1_0330_0560,1,1,2.348838,0.476359
SU1_0390_0560,1,1,2.348838,0.476359
SU1_0820_0740,1,1,8.316379,3.002959
SU2_0510_0570,1,1,4.449306,1.821850
SU2_0110_0240,1,1,2.348838,0.476359
SU1_0410_0480,1,1,1.794979,0.720295
SU2_0560_0590,1,1,2.348838,0.822408
SU3_0590_0540,1,1,2.348838,0.822408
SU2_0620_0580,1,1,2.637433,0.443782
SU1_0840_0831,1,1,12.44479,15.30146
SU2_0740_0741,1,1,8.316379,3.002959
SU2_0280_0430,1,1,2.348838,0.532619
SU2_0120_0260,1,1,2.348838,0.940803
SU2_0360_0460,1,1,1.794979,0.720295
SU3_0240_0350,1,1,2.348838,0.822408
SU2_0570_0580,1,1,4.449306,0.312475
SU4_0580_0630,1,1,3.475808,1.821850
SU2_0920_0830,1,1,7.404354,7.418266
SU2_0741_0690,1,1,9.237468,3.002959
SU1_0200_0270,1,1,2.348838,1.226861
SU1_0050_0090,1,1,2.348838,0.940803
SU2_0160_0260,1,1,2.348838,1.226861
SU4_0630_0650,1,1,4.449306,0.312475
SU2_0830_0831,1,1,14.38605,50.00000
SU3_0831_0790,1,1,14.38605,50.00000
SU3_0790_0770,1,1,5.164354,0.100261
SU1_0380_0400,1,1,1.794979,0.720295
SU1_0080_0210,1,1,0.946001,1.012175
SU4_0260_0350,1,1,2.348838,0.822408
SU4_0350_0420,1,1,2.348838,0.822408
