TABLE->,OX-FLAGS,OX-GENPARM,OX-GENPARM,OX-GENPARM,OX-GENPARM,OX-BENPARM,OX-BENPARM,OX-BENPARM,OX-BENPARM,OX-BENPARM,OX-BENPARM,OX-CFOREA,OX-REAPARM,OX-REAPARM,OX-REAPARM,OX-REAPARM,OX-INIT,OX-INIT,OX-INIT
VARS->,REAM,KBOD20,TCBOD,KODSET,SUPSAT,BENOD,TCBEN,EXPOD,BRBOD1,BRBOD2,EXPREL,CFOREA,TCGINV,REAK,EXPRED,EXPREV,DOX,BOD,SATDO
YM1_6370_6620,3,0.05,1.047,0.01,1.350000,62.95970,1.047,1.22,0.01,0.01,1,na,1.047,0.167467,-1.673,0.969,14,3,14
YM2_6120_6430,3,0.05,1.047,0.01,1.350000,61.24591,1.047,1.22,0.01,0.01,1,na,1.047,0.134015,-1.673,0.969,14,3,14
YM3_6430_6620,3,0.05,1.047,0.01,1.350000,62.95970,1.047,1.22,0.01,0.01,1,na,1.047,0.167467,-1.673,0.969,14,3,14
YM4_6620_0001,3,0.05,1.047,0.01,1.150000,40.00000,1.047,1.22,0.01,0.01,1,na,1.047,0.500000,-1.673,0.969,14,3,14
GY0_3800_3801,3,0.05,1.047,0.01,1.350000,42.28010,1.047,1.22,0.01,0.01,1,na,1.047,0.860766,-1.673,0.969,14,3,14
GY0_3950_3952,3,0.05,1.047,0.01,1.150000,40.00000,1.047,1.22,0.01,0.01,1,na,1.047,0.500000,-1.673,0.969,14,3,14
GY0_4240_3951,na,0.05,1.047,0.01,1.000000,46.10220,1.047,1.22,0.01,0.01,1,0.839163,na,na,na,na,14,3,14
GY0_4530_4532,3,0.05,1.047,0.01,1.150746,79.49557,1.047,1.22,0.01,0.01,1,na,1.047,0.091833,-1.673,0.969,14,3,14
GY0_4531_4532,3,0.05,1.047,0.01,1.150436,70.26836,1.047,1.22,0.01,0.01,1,na,1.047,0.154715,-1.673,0.969,14,3,14
GY0_4532_3951,3,0.05,1.047,0.01,1.000000,46.10220,1.047,1.22,0.01,0.01,1,na,1.047,0.345249,-1.673,0.969,14,3,14
GY0_3951_3952,3,0.05,1.047,0.01,1.000000,46.10220,1.047,1.22,0.01,0.01,1,na,1.047,0.345249,-1.673,0.969,14,3,14
XU0_4090_4270,3,0.05,1.047,0.01,1.350000,79.69340,1.047,1.22,0.01,0.01,1,na,1.047,0.095247,-1.673,0.969,14,3,14
XU0_4130_4070,3,0.05,1.047,0.01,1.350000,40.05054,1.047,1.22,0.01,0.01,1,na,1.047,0.980200,-1.673,0.969,14,3,14
XU0_4091_4270,3,0.05,1.047,0.01,1.350000,79.69340,1.047,1.22,0.01,0.01,1,na,1.047,0.095247,-1.673,0.969,14,3,14
XU2_4270_4650,3,0.05,1.047,0.01,1.152204,91.86131,1.047,1.22,0.01,0.01,1,na,1.047,0.058612,-1.673,0.969,14,3,14
XU2_4070_4330,na,0.05,1.047,0.01,1.000000,1.548027,1.047,1.22,0.01,0.01,1,1.372317,na,na,na,na,14,3,14
XU2_4330_4480,na,0.05,1.047,0.01,1.000000,1.548027,1.047,1.22,0.01,0.01,1,1.372317,na,na,na,na,14,3,14
XU2_4480_4650,3,0.05,1.047,0.01,1.152204,91.86131,1.047,1.22,0.01,0.01,1,na,1.047,0.058612,-1.673,0.969,14,3,14
XU3_4650_0001,3,0.05,1.047,0.01,1.152204,91.86131,1.047,1.22,0.01,0.01,1,na,1.047,0.058612,-1.673,0.969,14,3,14
YP1_6570_6680,3,0.05,1.047,0.01,1.151117,46.97844,1.047,1.22,0.01,0.01,1,na,1.047,0.271551,-1.673,0.969,14,3,14
YP3_6470_6690,3,0.05,1.047,0.01,1.152413,69.96860,1.047,1.22,0.01,0.01,1,na,1.047,0.123707,-1.673,0.969,14,3,14
YP2_6390_6330,na,0.05,1.047,0.01,1.150000,20.29063,1.047,1.22,0.01,0.01,1,1.915494,na,na,na,na,14,3,14
YP1_6680_6670,3,0.05,1.047,0.01,1.152413,69.96860,1.047,1.22,0.01,0.01,1,na,1.047,0.123707,-1.673,0.969,14,3,14
YP3_6690_6720,3,0.05,1.047,0.01,1.152413,69.96860,1.047,1.22,0.01,0.01,1,na,1.047,0.123707,-1.673,0.969,14,3,14
YP3_6330_6700,3,0.05,1.047,0.01,1.155216,104.4373,1.047,1.22,0.01,0.01,1,na,1.047,0.055525,-1.673,0.969,14,3,14
YP3_6700_6670,3,0.05,1.047,0.01,1.152413,69.96860,1.047,1.22,0.01,0.01,1,na,1.047,0.123707,-1.673,0.969,14,3,14
YP3_6670_6720,3,0.05,1.047,0.01,1.152413,69.96860,1.047,1.22,0.01,0.01,1,na,1.047,0.123707,-1.673,0.969,14,3,14
YP4_6720_6750,3,0.05,1.047,0.01,1.152413,69.96860,1.047,1.22,0.01,0.01,1,na,1.047,0.123707,-1.673,0.969,14,3,14
YP4_6750_0001,3,0.05,1.047,0.01,1.150000,40.00000,1.047,1.22,0.01,0.01,1,na,1.047,0.500000,-1.673,0.969,14,3,14
JA1_7600_7570,3,0.05,1.047,0.01,1.153534,82.39513,1.047,1.22,0.01,0.01,1,na,1.047,0.125314,-1.673,0.969,14,3,14
JA2_7410_7470,3,0.05,1.047,0.01,1.016900,17.28140,1.047,1.22,0.01,0.01,1,na,1.047,1.403672,-1.673,0.969,14,3,14
JA2_7570_7480,3,0.05,1.047,0.01,1.016900,17.28140,1.047,1.22,0.01,0.01,1,na,1.047,1.403672,-1.673,0.969,14,3,14
JA1_7640_7280,3,0.05,1.047,0.01,1.016900,17.28140,1.047,1.22,0.01,0.01,1,na,1.047,1.403672,-1.673,0.969,14,3,14
JA2_7550_7280,3,0.05,1.047,0.01,1.151595,64.37669,1.047,1.22,0.01,0.01,1,na,1.047,0.167989,-1.673,0.969,14,3,14
JA4_7280_7340,3,0.05,1.047,0.01,1.016900,17.28140,1.047,1.22,0.01,0.01,1,na,1.047,1.403672,-1.673,0.969,14,3,14
JA4_7340_7470,3,0.05,1.047,0.01,1.016900,17.28140,1.047,1.22,0.01,0.01,1,na,1.047,1.403672,-1.673,0.969,14,3,14
JA4_7470_7480,3,0.05,1.047,0.01,1.016900,17.28140,1.047,1.22,0.01,0.01,1,na,1.047,1.403672,-1.673,0.969,14,3,14
JA5_7480_0001,na,0.05,1.047,0.01,1.016900,17.28140,1.047,1.22,0.01,0.01,1,1.448296,na,na,na,na,14,3,14
RU2_5220_5640,3,0.05,1.047,0.01,1.350000,60.78922,1.047,1.22,0.01,0.01,1,na,1.047,0.395423,-1.673,0.969,14,3,14
RU2_5940_6200,3,0.05,1.047,0.01,1.350000,184.5945,1.047,1.22,0.01,0.01,1,na,1.047,0.050000,-1.673,0.969,14,3,14
RU2_5500_5610,3,0.05,1.047,0.01,1.350000,46.33148,1.047,1.22,0.01,0.01,1,na,1.047,0.733091,-1.673,0.969,14,3,14
RU2_5810_5610,3,0.05,1.047,0.01,1.350000,46.33148,1.047,1.22,0.01,0.01,1,na,1.047,0.733091,-1.673,0.969,14,3,14
RU2_6090_6220,3,0.05,1.047,0.01,1.350000,40.00000,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
RU3_5610_5640,3,0.05,1.047,0.01,1.350000,60.78922,1.047,1.22,0.01,0.01,1,na,1.047,0.395423,-1.673,0.969,14,3,14
RU4_5640_6030,3,0.05,1.047,0.01,1.350000,53.69209,1.047,1.22,0.01,0.01,1,na,1.047,0.442515,-1.673,0.969,14,3,14
RU2_6200_6170,3,0.05,1.047,0.01,1.350000,45.44948,1.047,1.22,0.01,0.01,1,na,1.047,1.148829,-1.673,0.969,14,3,14
RU2_6220_6170,3,0.05,1.047,0.01,1.350000,45.44948,1.047,1.22,0.01,0.01,1,na,1.047,1.148829,-1.673,0.969,14,3,14
RU3_6170_6040,3,0.05,1.047,0.01,1.350000,45.44948,1.047,1.22,0.01,0.01,1,na,1.047,1.148829,-1.673,0.969,14,3,14
RU4_6040_6030,3,0.05,1.047,0.01,1.350000,53.69209,1.047,1.22,0.01,0.01,1,na,1.047,0.442515,-1.673,0.969,14,3,14
RU5_6030_0001,3,0.05,1.047,0.01,1.350000,53.69209,1.047,1.22,0.01,0.01,1,na,1.047,0.442515,-1.673,0.969,14,3,14
SU1_1630_1610,3,0.05,1.047,0.01,1.001313,38.07268,1.047,1.22,0.01,0.01,1,na,1.047,0.365636,-1.673,0.969,14,3,14
SU2_1550_1620,3,0.05,1.047,0.01,1.001313,38.07268,1.047,1.22,0.01,0.01,1,na,1.047,0.365636,-1.673,0.969,14,3,14
SU2_1200_1310,3,0.05,1.047,0.01,1.001313,38.07268,1.047,1.22,0.01,0.01,1,na,1.047,0.365636,-1.673,0.969,14,3,14
SU1_1480_1500,3,0.05,1.047,0.01,1.001313,38.07268,1.047,1.22,0.01,0.01,1,na,1.047,0.365636,-1.673,0.969,14,3,14
SU2_1210_1310,3,0.05,1.047,0.01,1.001313,38.07268,1.047,1.22,0.01,0.01,1,na,1.047,0.365636,-1.673,0.969,14,3,14
SU2_0670_0810,3,0.05,1.047,0.01,1.000000,55.20928,1.047,1.22,0.01,0.01,1,na,1.047,0.232186,-1.673,0.969,14,3,14
SU2_1290_1500,3,0.05,1.047,0.01,1.001313,38.07268,1.047,1.22,0.01,0.01,1,na,1.047,0.365636,-1.673,0.969,14,3,14
SU3_1310_1280,3,0.05,1.047,0.01,1.001313,38.07268,1.047,1.22,0.01,0.01,1,na,1.047,0.365636,-1.673,0.969,14,3,14
SU3_1280_1590,3,0.05,1.047,0.01,1.001313,38.07268,1.047,1.22,0.01,0.01,1,na,1.047,0.365636,-1.673,0.969,14,3,14
SU3_1500_1420,3,0.05,1.047,0.01,1.001313,38.07268,1.047,1.22,0.01,0.01,1,na,1.047,0.365636,-1.673,0.969,14,3,14
SU2_1020_0980,3,0.05,1.047,0.01,1.150000,70.03271,1.047,1.22,0.01,0.01,1,na,1.047,0.050000,-1.673,0.969,14,3,14
SU3_0810_0970,3,0.05,1.047,0.01,1.296369,41.51409,1.047,1.22,0.01,0.01,1,na,1.047,0.440573,-1.673,0.969,14,3,14
SU1_0660_0710,3,0.05,1.047,0.01,1.350000,22.90486,1.047,1.22,0.01,0.01,1,na,1.047,2.472368,-1.673,0.969,14,3,14
SU2_0990_0950,3,0.05,1.047,0.01,1.150000,70.03271,1.047,1.22,0.01,0.01,1,na,1.047,0.050000,-1.673,0.969,14,3,14
SU3_0970_1120,3,0.05,1.047,0.01,1.350000,45.24397,1.047,1.22,0.01,0.01,1,na,1.047,0.578261,-1.673,0.969,14,3,14
SU2_0780_0710,3,0.05,1.047,0.01,1.350000,22.90486,1.047,1.22,0.01,0.01,1,na,1.047,2.472368,-1.673,0.969,14,3,14
SU2_0760_0960,3,0.05,1.047,0.01,1.150000,70.03271,1.047,1.22,0.01,0.01,1,na,1.047,0.050000,-1.673,0.969,14,3,14
SU2_0700_0860,3,0.05,1.047,0.01,1.150000,70.03271,1.047,1.22,0.01,0.01,1,na,1.047,0.050000,-1.673,0.969,14,3,14
SU3_0710_0910,3,0.05,1.047,0.01,1.350000,22.90486,1.047,1.22,0.01,0.01,1,na,1.047,2.472368,-1.673,0.969,14,3,14
