TABLE->,SCR-FLAGS,SCR-FLAGS,SCR-CONC,SCR-CONC
RU2_6200_6170,1,1,2.533701,0.209099
RU2_6220_6170,1,1,3.115304,0.400761
RU3_6170_6040,1,1,1.450600,0.136101
RU4_6040_6030,1,1,18.35128,0.080130
RU5_6030_0001,1,1,18.35128,0.080130
SU1_1630_1610,1,1,5.937693,0.843156
SU2_1550_1620,1,1,4.598563,0.656690
SU2_1200_1310,1,1,2.836173,0.365003
SU1_1480_1500,1,1,5.937693,0.588625
SU2_1210_1310,1,1,2.836173,0.271346
SU2_0670_0810,1,1,28.76354,50.00000
SU2_1290_1500,1,1,4.598563,0.450869
SU3_1310_1280,1,1,7.398650,0.588625
SU3_1280_1590,1,1,7.398650,0.588625
SU3_1500_1420,1,1,7.398650,0.588625
SU2_1020_0980,1,1,5.038862,4.812400
SU3_0810_0970,1,1,28.76354,50.00000
SU1_0660_0710,1,1,3.724501,0.077478
SU2_0990_0950,1,1,5.038862,3.077033
SU3_0970_1120,1,1,28.76354,50.00000
SU2_0780_0710,1,1,3.724501,0.077478
SU2_0760_0960,1,1,5.038862,13.67222
SU2_0700_0860,1,1,5.038862,13.67222
SU3_0710_0910,1,1,3.724501,0.077478
SU3_0910_1010,1,1,5.038862,17.13939
SU1_0940_0900,1,1,5.038862,0.001000
SU2_0800_0850,1,1,2.042830,0.121060
SU2_0890_0900,1,1,5.038862,0.001000
SU2_0680_0610,1,1,2.583830,0.702077
SU2_0450_0720,1,1,2.230191,0.470550
SU2_0900_0870,1,1,5.038862,0.001000
SU3_0870_0730,1,1,5.038862,17.13939
SU3_0370_0490,1,1,4.312259,50.00000
SU2_0470_0590,1,1,2.230191,0.689785
SU2_0440_0550,1,1,2.230191,0.859416
SU2_0640_0630,1,1,2.583830,0.698456
SU3_0490_0530,1,1,4.358880,1.974866
SU1_0330_0560,1,1,2.230191,0.497794
SU1_0390_0560,1,1,2.230191,0.497794
SU1_0820_0740,1,1,7.659276,3.034932
SU2_0510_0570,1,1,4.358880,1.974866
SU2_0110_0240,1,1,2.230191,0.497794
SU1_0410_0480,1,1,1.650288,0.713909
SU2_0560_0590,1,1,2.230191,0.859416
SU3_0590_0540,1,1,2.230191,0.859416
SU2_0620_0580,1,1,2.583830,0.481055
SU1_0840_0831,1,1,11.57695,17.95250
SU2_0740_0741,1,1,6.736267,3.034932
SU2_0280_0430,1,1,2.230191,0.556586
SU2_0120_0260,1,1,2.230191,0.983139
SU2_0360_0460,1,1,1.650288,0.713909
SU3_0240_0350,1,1,2.230191,0.859416
SU2_0570_0580,1,1,4.358880,0.338720
SU4_0580_0630,1,1,3.405166,1.974866
SU2_0920_0830,1,1,7.595221,7.628827
SU2_0741_0690,1,1,9.463213,3.034932
SU1_0200_0270,1,1,2.230191,1.282069
SU1_0050_0090,1,1,2.230191,0.983139
SU2_0160_0260,1,1,2.230191,1.282069
SU4_0630_0650,1,1,4.358880,0.338720
SU2_0830_0831,1,1,15.40611,50.00000
SU3_0831_0790,1,1,15.40611,50.00000
SU3_0790_0770,1,1,4.991171,0.049772
SU1_0380_0400,1,1,1.650288,0.713909
SU1_0080_0210,1,1,0.814099,1.044040
SU4_0260_0350,1,1,2.230191,0.859416
SU4_0350_0420,1,1,2.230191,0.859416
SU2_0070_0090,1,1,2.230191,1.282069
SU3_0090_0170,1,1,2.230191,0.859416
SU3_0770_0690,1,1,4.573221,0.574054
SU4_0690_0650,1,1,4.573221,0.574054
SU5_0650_0530,1,1,4.358880,0.338720
SU3_0170_0270,1,1,2.230191,0.859416
SU2_0290_0291,1,1,1.650288,0.713909
SU1_0060_0190,1,1,0.814099,1.044040
SU4_0270_0430,1,1,2.230191,0.859416
SU2_0210_0300,1,1,0.814099,1.044040
SU2_0130_0250,1,1,1.650288,0.713909
SU4_0430_0420,1,1,2.230191,0.859416
SU5_0530_0610,1,1,4.358880,0.338720
SU5_0610_0600,1,1,4.358880,0.338720
SU5_0420_0500,1,1,2.230191,0.859416
SU2_0291_0320,1,1,1.650288,0.713909
SU3_0010_0190,1,1,0.814099,1.044040
SU5_0600_0750,1,1,3.382149,0.001000
SU3_0190_0300,1,1,0.814099,1.044040
SU4_0300_0310,1,1,0.814099,1.044040
SU2_0150_0220,1,1,1.650288,0.713909
SU2_0100_0230,1,1,1.650288,0.713909
SU2_0320_0340,1,1,1.650288,0.713909
SU2_0040_0180,1,1,1.650288,0.713909
SU2_0020_0140,1,1,1.650288,0.713909
SU2_0030_0140,1,1,1.650288,0.713909
SU3_0140_0180,1,1,1.650288,0.713909
SU3_0180_0230,1,1,1.650288,0.713909
SU4_0230_0220,1,1,1.650288,0.713909
SU4_0220_0250,1,1,1.650288,0.713909
SU4_0250_0340,1,1,1.650288,0.713909
SU5_0340_0310,1,1,1.650288,0.713909
SU5_0310_0400,1,1,1.650288,0.713909
SU5_0400_0460,1,1,1.650288,0.713909
SU5_0460_0480,1,1,1.650288,0.713909
SU6_0480_0520,1,1,1.650288,0.713909
SU6_0520_0500,1,1,2.230191,0.859416
SU6_0500_0550,1,1,2.230191,0.859416
SU7_0550_0540,1,1,2.230191,0.859416
SU7_0540_0720,1,1,2.230191,0.859416
SU7_0720_0750,1,1,2.225827,0.040912
SU7_0750_0850,1,1,2.225827,0.040912
SU7_0850_0730,1,1,2.225827,0.040912
SU7_0730_0860,1,1,5.038862,17.13939
SU7_0860_0960,1,1,5.038862,17.13939
SU7_0960_0950,1,1,5.038862,17.13939
SU7_0950_1010,1,1,5.038862,17.13939
SU7_1010_0980,1,1,5.038862,17.13939
SU7_0980_1120,1,1,5.038862,17.13939
SU7_1120_1140,1,1,5.038862,17.13939
SU7_1140_1420,1,1,7.398650,0.588625
SU7_1420_1590,1,1,7.398650,0.588625
SU8_1590_1620,1,1,7.398650,0.588625
SU8_1620_1610,1,1,7.398650,0.588625
SU8_1610_1530,1,1,8.223006,0.588625
SW1_1570_1640,1,1,1.986384,0.001000
SW1_1560_1460,1,1,1.173513,0.003917
SW1_1180_1190,1,1,1.539179,0.001000
SW1_1160_1260,1,1,26.19059,0.001000
SW2_1190_1410,1,1,1.521316,0.003854
SW3_1040_1220,1,1,2.188418,0.014670
SW2_1030_1060,1,1,26.19059,0.001000
SW2_1070_1060,1,1,26.19059,0.001000
SW3_1250_1340,1,1,2.763581,0.111819
SW3_1220_1320,1,1,4.422603,0.804822
SW3_1060_1260,1,1,26.19059,0.001000
SW4_1260_1300,1,1,2.309795,0.001014
SW3_1080_1350,1,1,5.042379,0.067002
SW0_1520_1600,1,1,2.512567,0.966295
SW2_1000_1110,1,1,2.939613,1.258466
SW2_0880_0930,1,1,2.939613,1.258466
SW2_1100_1130,1,1,85.94660,0.001000
SW1_1910_1890,1,1,5.581153,50.00000
SW2_1050_0930,1,1,2.939613,1.258466
SW3_1600_1580,1,1,0.890439,0.966295
SW3_1090_1091,1,1,85.94660,0.001263
SW2_1770_1690,1,1,0.292158,0.001000
SW3_0930_1110,1,1,2.939613,1.581958
SW4_1110_1150,1,1,2.939613,1.581958
SW1_1890_1830,1,1,5.581153,50.00000
SW3_1130_1390,1,1,41.75982,0.001000
SW3_1920_1750,1,1,3.296844,2.081564
SW1_1830_1690,1,1,0.292158,0.001000
SW4_1150_1350,1,1,5.042379,0.109240
SW5_1350_1470,1,1,4.422603,0.405756
SW3_1690_1660,1,1,3.332456,50.00000
SW2_1360_1430,1,1,4.065457,0.002829
SW3_1390_1330,1,1,14.17647,2.428442
SW3_1091_1380,1,1,41.75982,0.001263
SW3_1660_1580,1,1,6.720882,0.494213
SW3_1870_1800,1,1,2.430567,0.252499
SW3_1750_1540,1,1,3.296844,0.008099
SW1_1170_1270,1,1,0.050000,0.001000
SW2_1240_1270,1,1,0.050000,0.001000
SW3_1380_1490,1,1,85.94660,0.001263
SW3_1580_1440,1,1,6.720882,0.494213
SW2_1950_1940,1,1,1.432114,50.00000
SW3_1800_1650,1,1,3.296844,0.008099
SW2_2020_1940,1,1,1.432114,50.00000
SW3_1270_1370,1,1,0.050000,0.001000
SW3_1370_1430,1,1,6.007595,0.002115
SW4_1940_1860,1,1,1.432114,50.00000
SW4_1860_1720,1,1,3.296844,50.00000
SW4_1430_1490,1,1,41.75982,0.001429
SW4_1490_1400,1,1,19.68243,0.001429
SW4_1720_1650,1,1,3.296844,0.008099
SW5_1650_1540,1,1,3.296844,0.008099
SW5_1540_1400,1,1,14.24857,2.080008
SW6_1400_1330,1,1,41.75982,28.18539
SW6_1330_1230,1,1,41.75982,50.00000
SW6_1230_1440,1,1,5.348309,0.494213
SW6_1440_1470,1,1,6.720882,0.494213
SW7_1470_1340,1,1,6.720882,0.494213
SW7_1340_1320,1,1,6.720882,0.494213
SW7_1320_1300,1,1,7.001517,0.001000
SW7_1300_1410,1,1,5.504994,0.001000
SW7_1410_1460,1,1,7.001517,0.001000
SW7_1460_1640,1,1,5.504994,0.001000
SJ2_2150_2130,1,1,5.510901,0.549660
SJ2_2110_2170,1,1,2.968463,0.080910
SJ2_1900_1930,1,1,10.01927,0.799552
SJ3_2160_2170,1,1,7.358672,0.448954
SJ3_2170_1970,1,1,15.01221,1.171964
SJ1_2280_2450,1,1,2.180191,0.038817
SJ3_2040_1980,1,1,2.302040,0.001000
SJ2_2580_2500,1,1,4.069300,0.448954
SJ2_2500_2450,1,1,15.01221,1.171964
SJ2_2570_2660,1,1,6.593941,0.001000
SJ3_2450_2120,1,1,15.01221,1.171964
SJ3_2250_2230,1,1,15.33726,0.309285
SJ2_2530_2820,1,1,6.593941,0.001000
SJ3_1980_2060,1,1,15.01221,5.583765
SJ3_2230_2060,1,1,15.01221,6.125645
SJ2_2900_2740,1,1,6.593941,0.001000
SJ4_2060_2010,1,1,20.84645,22.09618
SJ4_2010_2210,1,1,15.01221,1.497526
SJ2_2820_2740,1,1,6.593941,0.001000
SJ4_2740_2660,1,1,6.593941,0.001000
SJ4_2660_2360,1,1,6.593941,0.001000
SJ4_2360_2340,1,1,20.84645,2.503506
SJ4_2340_2210,1,1,15.01221,1.497526
SJ5_2210_2320,1,1,15.01221,1.497526
SJ5_2320_2120,1,1,15.01221,1.171964
SJ5_2120_1930,1,1,15.01221,1.171964
SJ6_1930_1970,1,1,19.11489,1.171964
SJ6_1970_2130,1,1,15.01221,1.171964
SL0_2721_2720,1,1,6.132361,0.001000
SL2_2750_2720,1,1,6.132361,0.001000
SL2_2410_2700,1,1,0.675057,0.009406
SL1_2390_2420,1,1,0.604161,0.807858
SL2_2300_2520,1,1,6.132361,0.001000
SL1_2190_2350,1,1,1.964135,2.489929
SL2_2200_2350,1,1,1.964135,1.825142
SL0_2831_2830,1,1,7.481230,50.00000
SL3_2460_2430,1,1,17.52599,0.210987
SL3_2350_2470,1,1,1.964135,3.059399
SL1_2770_2730,1,1,7.481230,2.699888
SL0_2180_2220,1,1,6.276295,0.006693
SL3_2470_2420,1,1,1.082023,0.857804
SL3_2420_2700,1,1,1.082023,0.857804
SL3_2400_2440,1,1,1.666043,1.303253
SL1_2830_2760,1,1,7.481230,50.00000
SL1_2760_2730,1,1,7.481230,50.00000
SL1_2000_2090,1,1,6.276295,0.006693
SL1_2670_2370,1,1,10.50367,0.001311
SL3_2730_2550,1,1,7.481230,50.00000
SL3_2440_2380,1,1,6.281779,0.018659
SL0_2220_2140,1,1,6.276295,0.006693
SL2_1850_1990,1,1,3.553348,2.064619
SL3_2550_2490,1,1,5.075140,4.684955
SL2_2540_2370,1,1,10.50367,0.001311
SL3_2290_2260,1,1,2.305754,0.150503
SL2_1990_2070,1,1,4.990115,2.382047
SL2_2070_2090,1,1,6.276295,0.006693
SL3_1960_2080,1,1,1.838606,0.085856
SL4_2370_2330,1,1,10.50367,0.001311
SL4_2330_2270,1,1,20.71318,0.136482
SL4_2090_2100,1,1,6.276295,0.006693
SL4_2100_2140,1,1,6.276295,0.006693
SL3_2260_2050,1,1,14.90343,0.136482
SL2_1810_2030,1,1,3.084809,0.146602
SL2_1670_1880,1,1,3.089709,0.057548
SL1_1790_1840,1,1,4.642118,0.057548
SL4_2140_2240,1,1,6.276295,0.006693
SL1_1730_1700,1,1,4.642118,0.674996
SL4_2240_2310,1,1,7.218371,0.270352
SL3_1710_1740,1,1,2.613367,33.25477
SL3_1740_1840,1,1,14.08504,0.085583
SL1_1700_1780,1,1,9.645840,0.136482
SL3_1840_1880,1,1,55.37673,0.136482
SW1_1450_1510,1,1,8.814136,0.013476
SW1_1510_1680,1,1,8.814136,0.005761
SJ6_2130_2050,1,1,40.59848,0.136482
SW7_1640_1680,1,1,8.814136,0.005761
SW7_1680_1760,1,1,8.814136,0.005761
SU8_1530_1760,1,1,8.814136,0.005761
SL8_1760_1780,1,1,8.814136,0.005761
SL8_1780_1880,1,1,55.37673,0.136482
SL8_1880_2030,1,1,55.37673,0.136482
SL8_2030_2080,1,1,55.37673,0.136482
SL8_2080_2050,1,1,55.37673,0.136482
SL9_2050_2270,1,1,55.37673,0.136482
SL9_2270_2380,1,1,6.281779,0.018659
SL9_2380_2310,1,1,6.281779,0.018659
SL9_2310_2430,1,1,6.281779,0.018659
SL9_2430_2490,1,1,6.281779,0.018659
SL9_2490_2520,1,1,6.281779,0.018659
SL9_2520_2700,1,1,6.132361,0.001000
SL9_2700_2720,1,1,6.132361,0.001000
SL9_2720_0001,1,1,6.132361,0.001000
DE0_3791_0001,1,1,5.000000,2.000000
DE0_4141_0001,1,1,5.000000,2.000000
DE0_4231_0001,1,1,5.000000,2.000000
EL0_5400_0001,1,1,5.000000,1.600000
EL1_5150_0001,1,1,5.000000,2.000000
EL1_5570_0001,1,1,5.000000,2.000000
EL1_6000_0001,1,1,5.000000,2.000000
EL2_4400_4590,1,1,0.247287,26.37168
EL2_4590_0001,1,1,5.000000,2.000000
EL2_5110_5270,1,1,69.01826,34.46017
EL2_5270_0001,1,1,5.000000,2.000000
EM2_4100_0001,1,1,5.000000,2.000000
EU0_3830_0001,1,1,5.000000,2.000000
EU1_2650_0001,1,1,4.518051,0.104111
EU1_2810_0001,1,1,5.000000,2.000000
EU2_3520_0001,1,1,5.000000,2.000000
JA0_7291_7290,1,1,4.000000,1.600000
JA2_7290_0001,1,1,5.000000,2.000000
JB0_7051_0001,1,1,0.483184,0.028822
JB0_7052_0001,1,1,4.000000,1.024000
JB1_8090_0001,1,1,4.000000,1.600000
JB2_7800_0001,1,1,4.000000,0.524288
JB3_7053_0001,1,1,4.000000,1.600000
PL0_5141_5140,1,1,65.18529,0.033902
PL2_4970_5250,1,1,21.46447,0.967461
PL0_5510_0001,1,1,5.000000,2.000000
PL0_5530_5710,1,1,5.000000,2.000000
PL0_5490_0001,1,1,2.916000,2.000000
PL0_5710_0001,1,1,5.000000,2.000000
PL0_5720_0001,1,1,5.000000,2.000000
PL0_5730_5690,1,1,0.168261,0.045221
PL0_5750_0001,1,1,0.050000,4.143604
PL0_5830_0001,1,1,5.000000,2.000000
PL1_4780_0001,1,1,5.000000,2.000000
PL1_5130_0001,1,1,5.000000,2.000000
PL1_5690_0001,1,1,5.000000,2.000000
PL1_5910_0001,1,1,3.645000,2.000000
PL2_5140_5360,1,1,20.94547,0.018486
PL2_5470_5360,1,1,29.76883,0.018486
PL2_5300_5630,1,1,5.000000,0.001000
PL3_5360_5250,1,1,42.10244,0.018486
PL2_5630_0001,1,1,5.000000,2.000000
PL3_5250_0001,1,1,100.0000,4.730018
RL0_6540_0001,1,1,1.694667,4.246549
RL1_6180_0001,1,1,0.883083,0.007594
SL2_2480_0001,1,1,5.000000,2.000000
SL2_2910_3060,1,1,16.38447,10.38803
SL2_3060_0001,1,1,12.01691,12.61173
WM0_3650_0001,1,1,0.050000,17.98301
WM0_3740_0001,1,1,5.000000,2.000000
WM1_3910_0001,1,1,5.000000,2.000000
WM3_4060_0001,1,1,0.237758,8.992776
WU0_3250_0001,1,1,5.000000,2.000000
WU0_3670_0001,1,1,5.000000,2.000000
WU1_3240_3331,1,1,5.000000,2.000000
WU1_3331_3330,1,1,5.000000,2.000000
WU1_3330_0001,1,1,5.000000,2.000000
WU1_3350_3490,1,1,53.63100,48.92175
WU1_3482_0001,1,1,5.000000,2.000000
WU1_3490_3480,1,1,53.63100,48.92175
WU2_3320_3480,1,1,53.63100,48.92175
WU3_3480_3481,1,1,53.63100,48.92175
WU3_3481_0001,1,1,53.63100,48.92175
YL2_6580_0001,1,1,5.000000,1.280000
YP0_6860_6840,1,1,2.885296,5.230284
YP0_6840_0001,1,1,5.000000,2.000000
PL0_5000_0001,1,1,0.130265,2.881788
PL0_4510_0001,1,1,6.896541,0.504206
JB3_6820_7053,1,1,1.720477,36.68941
EM2_3980_0001,1,1,0.759698,1.153439
EL1_5430_0001,1,1,0.785256,3.701989
EL0_4560_4562,1,1,2.977413,0.699278
EL0_4561_4562,1,1,2.977413,0.699278
EL0_4562_0001,1,1,5.000000,2.000000
WU0_3021_3020,1,1,100.0000,49.16035
WU2_3020_3320,1,1,81.00000,40.00000
WM0_3881_3880,0,0,100.0000,50.00000
WM1_3882_3880,1,1,2.761953,50.00000
WM3_3880_4060,1,1,2.761953,50.00000
WM1_3660_3910,1,1,0.061453,50.00000
PL1_5370_5470,1,1,21.12394,0.001276
PL1_5230_0001,1,1,2.679217,0.872527
PL1_4540_0001,1,1,1.170519,0.371982
PL1_4460_4780,1,1,11.01322,50.00000
PL0_5540_5490,1,1,4.130878,0.001000
PL0_5070_0001,1,1,2.350977,50.00000
PL0_5010_5130,1,1,1.818599,0.001000
XL1_4690_0001,1,1,1.079431,0.127886
XL0_5320_0001,1,1,0.050000,50.00000
JL1_7170_6800,1,1,4.239182,1.291731
JL3_7020_7100,1,1,3.644078,0.568643
JL2_6240_6520,1,1,1.567595,3.770784
JL2_7110_7120,1,1,2.117197,0.126626
JL1_6560_6440,1,1,2.188740,6.132073
JL1_6760_6910,1,1,0.978381,0.109365
JL2_7120_6970,1,1,2.145297,0.799028
JL2_6440_6441,1,1,4.772807,2.875805
JL2_6441_6520,1,1,5.724211,4.114581
JL1_6770_6850,1,1,2.655909,2.915486
JL1_6910_6960,1,1,1.456725,0.593456
JL1_7080_7190,1,1,0.050000,0.001000
JL4_6520_6710,1,1,2.509714,0.331045
JL2_6850_6890,1,1,10.08337,1.331823
JL1_7530_7430,1,1,8.946757,0.081708
JL4_6710_6740,1,1,2.582002,1.321530
JL2_7240_7350,1,1,0.421689,0.592482
JL1_6940_7200,1,1,0.285668,0.014322
JU2_7180_7380,1,1,8.346219,1.238597
JL1_7190_7250,1,1,10.08337,1.331823
JL2_7350_7090,1,1,10.08337,1.331823
JL1_7200_7250,1,1,10.08337,1.331823
JU1_7750_7560,1,1,4.930334,0.221172
JU1_6880_7260,1,1,1.173144,0.005289
JL2_7250_7090,1,1,10.08337,1.331823
JL3_7090_7150,1,1,10.08337,1.331823
JU2_6410_6640,1,1,2.240659,0.001736
JU1_7630_7490,1,1,0.050000,0.001000
JU3_6640_6790,1,1,0.050000,0.001000
JU3_6790_7260,1,1,1.173144,0.005289
JU1_7560_7500,1,1,8.346219,1.238597
JU1_6300_6650,1,1,4.669402,0.757743
JU4_7260_7380,1,1,8.346219,1.238597
JU1_7690_7490,1,1,8.346219,1.238597
JU2_7450_7360,1,1,1.644327,3.146441
JU1_6340_6650,1,1,1.313877,0.039618
JU4_7380_7160,1,1,8.346219,1.238597
JU3_7490_7400,1,1,8.346219,1.238597
JU3_7400_7510,1,1,8.346219,1.238597
JU3_6650_7300,1,1,2.738821,0.037050
JU2_7140_7330,1,1,26.24664,0.226559
JU2_7360_7000,1,1,1.644327,2.672658
JU1_6290_6590,1,1,3.524273,8.464345
JU3_6380_6900,1,1,0.050000,0.001000
JU1_6590_6600,1,1,3.524273,8.464345
JU2_6600_6810,1,1,3.524273,8.464345
JU2_6810_6900,1,1,100.0000,0.545158
JU3_6900_6950,1,1,100.0000,1.661862
JU3_6950_7330,1,1,26.24664,0.252908
JU4_7330_7000,1,1,10.67509,0.864180
JU4_7000_7300,1,1,5.445695,0.864180
JU5_7300_7510,1,1,8.346219,1.238597
JU5_7510_7500,1,1,8.346219,1.238597
JU5_7500_7420,1,1,8.346219,1.238597
JU5_7420_7160,1,1,8.346219,1.238597
JL6_7160_7440,1,1,8.346219,1.238597
JL6_7440_7430,1,1,12.59479,0.067023
JL6_7430_7320,1,1,12.59479,0.067023
JL6_7320_7150,1,1,10.08337,1.331823
JL6_7150_6890,1,1,10.08337,1.331823
JL6_6890_6990,1,1,10.08337,1.331823
JL6_6990_6960,1,1,5.404466,1.728535
JL6_6960_6970,1,1,6.738912,1.728535
JL6_6970_6740,1,1,6.738912,1.728535
JL6_6740_7100,1,1,6.738912,1.728535
JL7_7100_7030,1,1,6.738912,1.728535
JL7_7030_6800,1,1,4.239182,1.291731
JL7_6800_7070,1,1,4.239182,1.291731
JL7_7070_0001,1,1,5.000000,2.000000
PM0_4640_4820,1,1,0.225025,0.005088
PM1_4250_4500,1,1,0.984586,50.00000
PM2_4860_4670,1,1,4.821262,0.001000
PM1_4500_4580,1,1,0.984586,50.00000
PM1_3710_4040,1,1,0.348679,0.035384
PM3_4670_4660,1,1,2.892220,0.001000
PM1_4430_4200,1,1,0.120831,0.001000
PM1_3120_3400,1,1,0.747734,50.00000
PM3_4660_4620,1,1,27.53997,0.069873
PM2_2860_3040,1,1,26.23080,1.039328
PM1_3510_4000,1,1,0.050000,0.001000
PS1_4790_4830,1,1,0.050000,0.001000
PM1_3450_3400,1,1,0.902201,50.00000
PM1_4000_4290,1,1,0.388198,0.001000
PU0_3000_3090,1,1,17.70110,0.014773
PM2_3400_3340,1,1,0.902201,50.00000
PM3_3040_3340,1,1,0.902201,50.00000
PS2_6730_6660,1,1,0.717744,0.001000
PU0_3751_3752,1,1,32.84479,4.672021
PU2_3090_4050,1,1,100.0000,18.83178
PM4_3340_3341,1,1,0.902201,50.00000
PM4_3341_4040,1,1,0.348679,0.346794
PM4_4040_4410,1,1,0.610479,7.453800
PS2_5550_5560,1,1,5.328555,0.001000
PS1_4830_5080,1,1,7.572292,1.861695
PU2_4730_4220,1,1,10.19145,0.080980
PU2_4050_4180,1,1,12.38130,0.021176
PS0_6150_6160,1,1,1.170396,0.385202
PS2_5560_5100,1,1,0.212219,0.036525
PS3_5100_5080,1,1,0.773203,0.039295
PU2_2790_3290,1,1,2.547591,1.558140
PU2_4220_3900,1,1,10.19145,0.080980
PU0_3601_3602,1,1,32.84479,4.672021
PS2_6660_6490,1,1,8.813208,0.001000
PS4_5080_4380,1,1,6.655265,1.861695
PS3_6460_6230,1,1,3.432628,0.176615
PU3_2510_3290,1,1,2.547591,1.558140
PU2_3900_3750,1,1,32.84479,4.672021
PS3_5990_6161,1,1,1.170396,0.385202
PS2_6490_6420,1,1,8.813208,0.001000
PU2_3770_3600,1,1,8.910671,2.205820
PU2_2840_3080,1,1,8.936122,1.754567
PU3_3290_3390,1,1,2.547591,1.558140
PS0_6160_6161,1,1,1.170396,0.385202
PS2_6420_6360,1,1,2.116813,0.904767
PU3_3390_3730,1,1,17.89281,6.645326
PU2_3630_3590,1,1,6.421398,1.296883
PU2_3080_3640,1,1,32.84479,4.672021
PU1_3030_3440,1,1,0.050000,0.001000
PS3_6161_6280,1,1,1.170396,0.385202
PS3_6280_6230,1,1,2.116813,0.904767
PS4_6230_6360,1,1,2.116813,0.904767
PU0_3611_3530,1,1,32.84479,0.001000
PU2_4340_3860,1,1,9.105627,0.478480
PU0_3871_3690,1,1,49.49879,40.00000
PU3_4280_3860,1,1,9.105627,0.672392
PS4_6360_5840,1,1,2.116813,0.904767
PS4_5840_5240,1,1,5.670906,1.354455
PU3_3860_3610,1,1,9.105627,1.012488
PU1_3100_3690,1,1,1.191123,0.001000
PS5_5240_5200,1,1,9.523687,0.509830
PS5_5200_4380,1,1,8.574318,1.861695
PS5_4380_4370,1,1,8.574318,1.861695
PU2_3180_3370,1,1,2.171702,0.001000
PU2_6050_5190,1,1,2.731049,0.001000
PU2_3370_4020,1,1,2.171702,0.001000
PS5_4370_4150,1,1,6.356845,1.018407
PU2_4360_4160,1,1,2.984090,12.83427
PU0_6080_5620,1,1,2.731049,0.414316
PU1_3170_3580,1,1,21.61893,0.208179
PU2_4160_3930,1,1,21.18169,0.001000
PU2_5190_4310,1,1,2.731049,1.459111
PU1_5520_5210,1,1,2.731049,0.414316
PU2_3140_3680,1,1,9.613237,10.26173
PU1_3580_3780,1,1,21.61893,0.208179
PU1_3940_3970,1,1,1.121132,0.359130
PU1_5820_5380,1,1,2.731049,0.414316
PU0_5620_5380,1,1,2.731049,0.414316
PU2_5700_5210,1,1,2.731049,0.414316
PU3_3680_3890,1,1,9.613237,10.26173
PU1_3850_4190,1,1,100.0000,50.00000
PU3_5210_5050,1,1,2.731049,0.414316
PU1_5380_5050,1,1,2.731049,0.414316
PU4_5050_4310,1,1,2.731049,0.414316
PU4_4310_4210,1,1,2.731049,0.414316
PU1_4840_4760,1,1,69.52490,50.00000
PU1_4190_4300,1,1,72.90000,50.00000
PU4_4210_4170,1,1,10.53079,0.001000
PU2_4720_4750,1,1,6.318102,1.571777
PU1_4760_4451,1,1,20.15698,3.801118
PU1_4300_4440,1,1,100.0000,50.00000
PU2_4750_4451,1,1,20.10226,6.410730
PU3_4450_4440,1,1,35.06647,6.410730
PU4_4440_3970,1,1,17.52797,50.00000
PU4_3970_3890,1,1,17.52797,50.00000
PU4_3890_3990,1,1,21.61893,50.00000
PU4_3990_3780,1,1,21.61893,0.208179
