TABLE->,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,CONV-VAL1,CONV-VAL1,CONV-VAL1,CONV-VAL1,NUT-BENPARM,NUT-BENPARM,NUT-BENPARM,NUT-BENPARM,NUT-BENPARM,NUT-NITDENIT,NUT-NITDENIT,NUT-NITDENIT,NUT-NITDENIT,NUT-NITDENIT,NUT-NITDENIT,NUT-NH3VOLAT,NUT-NH3VOLAT,NUT-BEDCONC,NUT-BEDCONC,NUT-BEDCONC,NUT-BEDCONC,NUT-BEDCONC,NUT-BEDCONC,NUT-ADSPARM,NUT-ADSPARM,NUT-ADSPARM,NUT-ADSPARM,NUT-ADSPARM,NUT-ADSPARM,NUT-DINIT,NUT-DINIT,NUT-DINIT,NUT-DINIT,NUT-DINIT,NUT-ADSINIT,NUT-ADSINIT,NUT-ADSINIT,NUT-ADSINIT,NUT-ADSINIT,NUT-ADSINIT
VARS->,TAM,NO2,PO4,AMV,DEN,ADNH,ADPO,PHFG,NOF,NOC,NHF,NHC,POF,POC,CVBO,CVBPC,CVBPN,BPCNTC,BRTAM1,BRTAM2,BRPO41,BRPO42,ANAER,KTAM20,KNO220,TCNIT,KNO320,TCDEN,DENOXT,EXPNVG,EXPNVL,NH4-sand,NH4-silt,NH4-clay,PO4-sand,PO4-silt,PO4-clay,NH4-sand,NH4-silt,NH4-clay,PO4-sand,PO4-silt,PO4-clay,NO3,TAM,NO2,PO4,PH,NH4-sand,NH4-silt,NH4-clay,PO4-sand,PO4-silt,PO4-clay
YM1_6370_6620,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.018966,0.01,1.07,0.089657,1.07,15.00000,0.5,0.6667,1.758161,17.58161,175.8161,7.724689,77.24689,772.4689,150.0000,1500.000,15000.00,3043.468,9130.404,27391.21,1,0.05,0,0.05,7,0,0,0,0,0,0
YM2_6120_6430,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.018451,0.01,1.07,0.051067,1.07,15.00000,0.5,0.6667,1.841965,18.41965,184.1965,7.863132,78.63132,786.3132,150.0000,1500.000,15000.00,1300.803,3902.410,11707.23,1,0.05,0,0.05,7,0,0,0,0,0,0
YM3_6430_6620,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.018966,0.01,1.07,0.089657,1.07,15.00000,0.5,0.6667,1.758161,17.58161,175.8161,7.724689,77.24689,772.4689,150.0000,1500.000,15000.00,3043.468,9130.404,27391.21,1,0.05,0,0.05,7,0,0,0,0,0,0
YM4_6620_0001,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.200000,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,3333.333,10000.00,30000.00,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_3800_3801,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.155492,0.01,1.07,0.001360,1.07,15.00000,0.5,0.6667,2.117800,21.17800,211.7800,6.967436,69.67436,696.7436,150.0000,1500.000,15000.00,3053.049,9159.146,27477.44,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_3950_3952,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.200000,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,3333.333,10000.00,30000.00,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_4240_3951,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0.502544,2.512718,0.007821,0.039105,0.520846,0.162892,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,15084.42,45253.26,135759.8,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_4530_4532,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.024968,0.01,1.07,0.001114,1.07,15.00000,0.5,0.6667,2.153795,21.53795,215.3795,6.710015,67.10015,671.0015,150.0000,1500.000,15000.00,3944.521,11833.56,35500.69,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_4531_4532,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.112541,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,2.238366,22.38366,223.8366,6.913710,69.13710,691.3710,150.0000,1500.000,15000.00,10164.34,30493.01,91479.04,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_4532_3951,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.162892,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,2.205367,22.05367,220.5367,6.077205,60.77205,607.7205,150.0000,1500.000,15000.00,15084.42,45253.26,135759.8,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_3951_3952,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.162892,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,2.205367,22.05367,220.5367,6.077205,60.77205,607.7205,150.0000,1500.000,15000.00,15084.42,45253.26,135759.8,1,0.05,0,0.05,7,0,0,0,0,0,0
XU0_4090_4270,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.137990,0.01,1.07,0.005227,1.07,15.00000,0.5,0.6667,1.904604,19.04605,190.4604,8.864738,88.64738,886.4739,150.0000,1500.000,15000.00,2610.892,7832.676,23498.03,1,0.05,0,0.05,7,0,0,0,0,0,0
XU0_4130_4070,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.417552,0.01,1.07,0.005694,1.07,15.00000,0.5,0.6667,1.835668,18.35668,183.5668,8.724316,87.24316,872.4316,150.0000,1500.000,15000.00,2085.378,6256.135,18768.41,1,0.05,0,0.05,7,0,0,0,0,0,0
XU0_4091_4270,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.137990,0.01,1.07,0.005227,1.07,15.00000,0.5,0.6667,1.904604,19.04605,190.4604,8.864738,88.64738,886.4739,150.0000,1500.000,15000.00,2610.892,7832.676,23498.03,1,0.05,0,0.05,7,0,0,0,0,0,0
XU2_4270_4650,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.034525,0.01,1.07,0.003485,1.07,15.00000,0.5,0.6667,1.978437,19.78437,197.8437,7.997667,79.97667,799.7667,150.0000,1500.000,15000.00,1910.619,5731.858,17195.57,1,0.05,0,0.05,7,0,0,0,0,0,0
XU2_4070_4330,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0.523698,2.618492,0.030784,0.153920,7.390248,0.012236,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,328.3885,985.1653,2955.496,1,0.05,0,0.05,7,0,0,0,0,0,0
XU2_4330_4480,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0.524692,2.623458,0.030804,0.154019,5.678708,0.012236,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,328.3885,985.1653,2955.496,1,0.05,0,0.05,7,0,0,0,0,0,0
XU2_4480_4650,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.034525,0.01,1.07,0.003485,1.07,15.00000,0.5,0.6667,1.978437,19.78437,197.8437,7.997667,79.97667,799.7667,150.0000,1500.000,15000.00,1910.619,5731.858,17195.57,1,0.05,0,0.05,7,0,0,0,0,0,0
XU3_4650_0001,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.034525,0.01,1.07,0.003485,1.07,15.00000,0.5,0.6667,1.978437,19.78437,197.8437,7.997667,79.97667,799.7667,150.0000,1500.000,15000.00,1910.619,5731.858,17195.57,1,0.05,0,0.05,7,0,0,0,0,0,0
YP1_6570_6680,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.013329,0.01,1.07,0.081447,1.07,15.00000,0.5,0.6667,1.763618,17.63618,176.3618,6.863207,68.63207,686.3207,150.0000,1500.000,15000.00,2966.561,8899.682,26699.04,1,0.05,0,0.05,7,0,0,0,0,0,0
YP3_6470_6690,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.067685,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,1.767524,17.67524,176.7524,5.771376,57.71376,577.1376,150.0000,1500.000,15000.00,3496.461,10489.38,31468.15,1,0.05,0,0.05,7,0,0,0,0,0,0
YP2_6390_6330,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0.456732,2.283660,0.029114,0.145572,5.657219,1.000000,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,27462.36,82387.09,247161.2,1,0.05,0,0.05,7,0,0,0,0,0,0
YP1_6680_6670,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.067685,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,1.767524,17.67524,176.7524,5.771376,57.71376,577.1376,150.0000,1500.000,15000.00,3496.461,10489.38,31468.15,1,0.05,0,0.05,7,0,0,0,0,0,0
YP3_6690_6720,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.067685,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,1.767524,17.67524,176.7524,5.771376,57.71376,577.1376,150.0000,1500.000,15000.00,3496.461,10489.38,31468.15,1,0.05,0,0.05,7,0,0,0,0,0,0
YP3_6330_6700,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.260369,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,1.943471,19.43471,194.3471,6.024227,60.24227,602.4227,150.0000,1500.000,15000.00,8763.176,26289.53,78868.58,1,0.05,0,0.05,7,0,0,0,0,0,0
YP3_6700_6670,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.067685,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,1.767524,17.67524,176.7524,5.771376,57.71376,577.1376,150.0000,1500.000,15000.00,3496.461,10489.38,31468.15,1,0.05,0,0.05,7,0,0,0,0,0,0
YP3_6670_6720,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.067685,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,1.767524,17.67524,176.7524,5.771376,57.71376,577.1376,150.0000,1500.000,15000.00,3496.461,10489.38,31468.15,1,0.05,0,0.05,7,0,0,0,0,0,0
YP4_6720_6750,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.067685,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,1.767524,17.67524,176.7524,5.771376,57.71376,577.1376,150.0000,1500.000,15000.00,3496.461,10489.38,31468.15,1,0.05,0,0.05,7,0,0,0,0,0,0
YP4_6750_0001,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.200000,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,3333.333,10000.00,30000.00,1,0.05,0,0.05,7,0,0,0,0,0,0
JA1_7600_7570,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.010819,0.01,1.07,0.042382,1.07,15.00000,0.5,0.6667,1.778089,17.78089,177.8089,5.594714,55.94714,559.4714,150.0000,1500.000,15000.00,6425.058,19275.17,57825.52,1,0.05,0,0.05,7,0,0,0,0,0,0
JA2_7410_7470,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.028717,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,1.958070,19.58070,195.8070,6.477931,64.77931,647.7931,150.0000,1500.000,15000.00,4671.686,14015.06,42045.18,1,0.05,0,0.05,7,0,0,0,0,0,0
JA2_7570_7480,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.028717,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,1.958070,19.58070,195.8070,6.477931,64.77931,647.7931,150.0000,1500.000,15000.00,4671.686,14015.06,42045.18,1,0.05,0,0.05,7,0,0,0,0,0,0
JA1_7640_7280,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.028717,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,1.958070,19.58070,195.8070,6.477931,64.77931,647.7931,150.0000,1500.000,15000.00,4671.686,14015.06,42045.18,1,0.05,0,0.05,7,0,0,0,0,0,0
JA2_7550_7280,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.045790,0.01,1.07,0.001395,1.07,15.00000,0.5,0.6667,1.880543,18.80543,188.0543,7.049509,70.49509,704.9509,150.0000,1500.000,15000.00,8265.146,24795.44,74386.32,1,0.05,0,0.05,7,0,0,0,0,0,0
JA4_7280_7340,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.028717,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,1.958070,19.58070,195.8070,6.477931,64.77931,647.7931,150.0000,1500.000,15000.00,4671.686,14015.06,42045.18,1,0.05,0,0.05,7,0,0,0,0,0,0
JA4_7340_7470,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.028717,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,1.958070,19.58070,195.8070,6.477931,64.77931,647.7931,150.0000,1500.000,15000.00,4671.686,14015.06,42045.18,1,0.05,0,0.05,7,0,0,0,0,0,0
