TABLE->,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,CONV-VAL1,CONV-VAL1,CONV-VAL1,CONV-VAL1,NUT-BENPARM,NUT-BENPARM,NUT-BENPARM,NUT-BENPARM,NUT-BENPARM,NUT-NITDENIT,NUT-NITDENIT,NUT-NITDENIT,NUT-NITDENIT,NUT-NITDENIT,NUT-NITDENIT,NUT-NH3VOLAT,NUT-NH3VOLAT,NUT-BEDCONC,NUT-BEDCONC,NUT-BEDCONC,NUT-BEDCONC,NUT-BEDCONC,NUT-BEDCONC,NUT-ADSPARM,NUT-ADSPARM,NUT-ADSPARM,NUT-ADSPARM,NUT-ADSPARM,NUT-ADSPARM,NUT-DINIT,NUT-DINIT,NUT-DINIT,NUT-DINIT,NUT-DINIT,NUT-ADSINIT,NUT-ADSINIT,NUT-ADSINIT,NUT-ADSINIT,NUT-ADSINIT,NUT-ADSINIT
VARS->,TAM,NO2,PO4,AMV,DEN,ADNH,ADPO,PHFG,NOF,NOC,NHF,NHC,POF,POC,CVBO,CVBPC,CVBPN,BPCNTC,BRTAM1,BRTAM2,BRPO41,BRPO42,ANAER,KTAM20,KNO220,TCNIT,KNO320,TCDEN,DENOXT,EXPNVG,EXPNVL,NH4-sand,NH4-silt,NH4-clay,PO4-sand,PO4-silt,PO4-clay,NH4-sand,NH4-silt,NH4-clay,PO4-sand,PO4-silt,PO4-clay,NO3,TAM,NO2,PO4,PH,NH4-sand,NH4-silt,NH4-clay,PO4-sand,PO4-silt,PO4-clay
YM1_6370_6620,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.048928,0.01,1.07,0.038794,1.07,15.00000,0.5,0.6667,1.216724,12.16724,121.6724,9.850912,98.50912,985.0912,150.0000,1500.000,15000.00,5168.135,15504.41,46513.22,1,0.05,0,0.05,7,0,0,0,0,0,0
YM2_6120_6430,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.018947,0.01,1.07,0.014214,1.07,15.00000,0.5,0.6667,1.840894,18.40894,184.0894,7.419634,74.19634,741.9634,150.0000,1500.000,15000.00,563.5926,1690.778,5072.333,1,0.05,0,0.05,7,0,0,0,0,0,0
YM3_6430_6620,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.048928,0.01,1.07,0.038794,1.07,15.00000,0.5,0.6667,1.216724,12.16724,121.6724,9.850912,98.50912,985.0912,150.0000,1500.000,15000.00,5168.135,15504.41,46513.22,1,0.05,0,0.05,7,0,0,0,0,0,0
YM4_6620_0001,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.200000,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,3333.333,10000.00,30000.00,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_3800_3801,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.114847,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,3.841015,38.41015,384.1015,3.261730,32.61730,326.1730,150.0000,1500.000,15000.00,4976.322,14928.96,44786.89,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_3950_3952,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.200000,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,3333.333,10000.00,30000.00,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_4240_3951,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0.503227,2.516135,0.001000,0.005000,0.388294,0.142394,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,31879.28,95637.84,286913.5,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_4530_4532,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.005000,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,4.279727,42.79727,427.9727,1.734924,17.34924,173.4924,150.0000,1500.000,15000.00,2262.001,6786.002,20358.01,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_4531_4532,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.045063,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,5.976409,59.76409,597.6409,3.157701,31.57701,315.7701,150.0000,1500.000,15000.00,33333.33,100000.0,300000.0,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_4532_3951,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.142394,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,6.115932,61.15931,611.5931,1.872678,18.72678,187.2678,150.0000,1500.000,15000.00,31879.28,95637.84,286913.5,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_3951_3952,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.142394,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,6.115932,61.15931,611.5931,1.872678,18.72678,187.2678,150.0000,1500.000,15000.00,31879.28,95637.84,286913.5,1,0.05,0,0.05,7,0,0,0,0,0,0
XU0_4090_4270,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.445087,0.01,1.07,0.035954,1.07,15.00000,0.5,0.6667,1.854858,18.54858,185.4858,13.04218,130.4218,1304.218,150.0000,1500.000,15000.00,3432.598,10297.79,30893.38,1,0.05,0,0.05,7,0,0,0,0,0,0
XU0_4130_4070,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.675311,0.01,1.07,0.038829,1.07,15.00000,0.5,0.6667,1.790425,17.90425,179.0425,13.30623,133.0623,1330.623,150.0000,1500.000,15000.00,2592.717,7778.152,23334.46,1,0.05,0,0.05,7,0,0,0,0,0,0
XU0_4091_4270,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.445087,0.01,1.07,0.035954,1.07,15.00000,0.5,0.6667,1.854858,18.54858,185.4858,13.04218,130.4218,1304.218,150.0000,1500.000,15000.00,3432.598,10297.79,30893.38,1,0.05,0,0.05,7,0,0,0,0,0,0
XU2_4270_4650,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.031757,0.01,1.07,0.007234,1.07,15.00000,0.5,0.6667,1.982003,19.82003,198.2003,8.362760,83.62759,836.2759,150.0000,1500.000,15000.00,3481.463,10444.39,31333.17,1,0.05,0,0.05,7,0,0,0,0,0,0
