TABLE->,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,CONV-VAL1,CONV-VAL1,CONV-VAL1,CONV-VAL1,NUT-BENPARM,NUT-BENPARM,NUT-BENPARM,NUT-BENPARM,NUT-BENPARM,NUT-NITDENIT,NUT-NITDENIT,NUT-NITDENIT,NUT-NITDENIT,NUT-NITDENIT,NUT-NITDENIT,NUT-NH3VOLAT,NUT-NH3VOLAT,NUT-BEDCONC,NUT-BEDCONC,NUT-BEDCONC,NUT-BEDCONC,NUT-BEDCONC,NUT-BEDCONC,NUT-ADSPARM,NUT-ADSPARM,NUT-ADSPARM,NUT-ADSPARM,NUT-ADSPARM,NUT-ADSPARM,NUT-DINIT,NUT-DINIT,NUT-DINIT,NUT-DINIT,NUT-DINIT,NUT-ADSINIT,NUT-ADSINIT,NUT-ADSINIT,NUT-ADSINIT,NUT-ADSINIT,NUT-ADSINIT
VARS->,TAM,NO2,PO4,AMV,DEN,ADNH,ADPO,PHFG,NOF,NOC,NHF,NHC,POF,POC,CVBO,CVBPC,CVBPN,BPCNTC,BRTAM1,BRTAM2,BRPO41,BRPO42,ANAER,KTAM20,KNO220,TCNIT,KNO320,TCDEN,DENOXT,EXPNVG,EXPNVL,NH4-sand,NH4-silt,NH4-clay,PO4-sand,PO4-silt,PO4-clay,NH4-sand,NH4-silt,NH4-clay,PO4-sand,PO4-silt,PO4-clay,NO3,TAM,NO2,PO4,PH,NH4-sand,NH4-silt,NH4-clay,PO4-sand,PO4-silt,PO4-clay
YM1_6370_6620,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.050284,0.01,1.07,0.038794,1.07,15.00000,0.5,0.6667,0.968214,9.682139,96.82140,11.24454,112.4454,1124.454,150.0000,1500.000,15000.00,5189.540,15568.62,46705.86,1,0.05,0,0.05,7,0,0,0,0,0,0
YM2_6120_6430,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.018510,0.01,1.07,0.014214,1.07,15.00000,0.5,0.6667,1.839653,18.39653,183.9653,7.171966,71.71966,717.1966,150.0000,1500.000,15000.00,646.2135,1938.641,5815.921,1,0.05,0,0.05,7,0,0,0,0,0,0
YM3_6430_6620,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.050284,0.01,1.07,0.038794,1.07,15.00000,0.5,0.6667,0.968214,9.682139,96.82140,11.24454,112.4454,1124.454,150.0000,1500.000,15000.00,5189.540,15568.62,46705.86,1,0.05,0,0.05,7,0,0,0,0,0,0
YM4_6620_0001,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.200000,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,3333.333,10000.00,30000.00,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_3800_3801,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.113772,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,4.754470,47.54470,475.4471,2.604553,26.04553,260.4553,150.0000,1500.000,15000.00,5912.053,17736.16,53208.48,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_3950_3952,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.200000,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,3333.333,10000.00,30000.00,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_4240_3951,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0.503440,2.517200,0.001000,0.005000,0.366221,0.144413,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,32163.12,96489.35,289468.1,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_4530_4532,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.005000,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,5.681410,56.81410,568.1410,0.971780,9.717804,97.17804,150.0000,1500.000,15000.00,2110.385,6331.155,18993.46,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_4531_4532,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.039857,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,8.942382,89.42382,894.2382,2.396661,23.96660,239.6660,150.0000,1500.000,15000.00,33333.33,100000.0,300000.0,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_4532_3951,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.144413,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,9.306937,93.06937,930.6937,1.150158,11.50158,115.0158,150.0000,1500.000,15000.00,32163.12,96489.35,289468.1,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_3951_3952,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.144413,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,9.306937,93.06937,930.6937,1.150158,11.50158,115.0158,150.0000,1500.000,15000.00,32163.12,96489.35,289468.1,1,0.05,0,0.05,7,0,0,0,0,0,0
XU0_4090_4270,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.457603,0.01,1.07,0.036660,1.07,15.00000,0.5,0.6667,1.855434,18.55434,185.5434,14.67257,146.7257,1467.257,150.0000,1500.000,15000.00,3736.731,11210.19,33630.58,1,0.05,0,0.05,7,0,0,0,0,0,0
XU0_4130_4070,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.672638,0.01,1.07,0.035906,1.07,15.00000,0.5,0.6667,1.790289,17.90289,179.0289,13.31763,133.1763,1331.763,150.0000,1500.000,15000.00,2697.981,8093.944,24281.83,1,0.05,0,0.05,7,0,0,0,0,0,0
XU0_4091_4270,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.457603,0.01,1.07,0.036660,1.07,15.00000,0.5,0.6667,1.855434,18.55434,185.5434,14.67257,146.7257,1467.257,150.0000,1500.000,15000.00,3736.731,11210.19,33630.58,1,0.05,0,0.05,7,0,0,0,0,0,0
