TABLE->,SCR-FLAGS,SCR-FLAGS,SCR-CONC,SCR-CONC
VARS->,RORN,RORP,RORN,RORP
YM1_6370_6620,1,1,1.700604,2.943905
YM2_6120_6430,1,1,2.742052,2.202588
YM3_6430_6620,1,1,1.700604,2.697002
YM4_6620_0001,1,1,5.000000,2.000000
GY0_3800_3801,1,1,10.09568,1.357023
GY0_3950_3952,1,1,5.000000,2.000000
GY0_4240_3951,1,1,13.30216,0.088675
GY0_4530_4532,1,1,7.792243,0.020299
GY0_4531_4532,1,1,16.79142,0.745865
GY0_4532_3951,1,1,17.45940,0.033689
GY0_3951_3952,1,1,17.45940,0.033689
XU0_4090_4270,1,1,3.396911,0.453538
XU0_4130_4070,1,1,3.172578,50.00000
XU0_4091_4270,1,1,4.905368,0.214748
XU2_4270_4650,1,1,8.894908,1.191062
XU2_4070_4330,1,1,13.40226,0.531302
XU2_4330_4480,1,1,13.40226,0.180496
XU2_4480_4650,1,1,8.894908,1.191062
XU3_4650_0001,1,1,8.894908,1.191062
YP1_6570_6680,1,1,4.121384,0.334817
YP3_6470_6690,1,1,3.434690,0.217512
YP2_6390_6330,1,1,8.561135,1.886969
YP1_6680_6670,1,1,3.434690,0.217512
YP3_6690_6720,1,1,3.434690,0.217512
YP3_6330_6700,1,1,4.712749,0.409049
YP3_6700_6670,1,1,3.434690,0.217512
YP3_6670_6720,1,1,3.434690,0.217512
YP4_6720_6750,1,1,3.434690,0.217512
YP4_6750_0001,1,1,5.000000,2.000000
JA1_7600_7570,1,1,1.171487,0.004711
JA2_7410_7470,1,1,6.612681,0.124136
JA2_7570_7480,1,1,6.612681,0.124136
JA1_7640_7280,1,1,6.612681,0.124136
JA2_7550_7280,1,1,4.604846,1.119200
JA4_7280_7340,1,1,6.612681,0.124136
JA4_7340_7470,1,1,6.612681,0.124136
JA4_7470_7480,1,1,6.612681,0.124136
JA5_7480_0001,1,1,6.612681,0.124136
RU2_5220_5640,1,1,4.465165,0.425839
RU2_5940_6200,1,1,2.868299,3.308496
RU2_5500_5610,1,1,4.328681,0.213933
RU2_5810_5610,1,1,4.328681,0.213933
RU2_6090_6220,1,1,5.021326,1.347146
RU3_5610_5640,1,1,4.465165,0.425839
RU4_5640_6030,1,1,9.002366,0.075788
RU2_6200_6170,1,1,3.579647,0.900430
RU2_6220_6170,1,1,2.784735,0.630939
RU3_6170_6040,1,1,2.218677,1.267538
RU4_6040_6030,1,1,9.002366,0.075788
RU5_6030_0001,1,1,9.002366,0.075788
SU1_1630_1610,1,1,8.406163,1.315811
SU2_1550_1620,1,1,8.406163,1.315811
SU2_1200_1310,1,1,8.406163,0.731359
SU1_1480_1500,1,1,8.406163,0.463459
SU2_1210_1310,1,1,8.406163,0.692303
SU2_0670_0810,1,1,7.644711,50.00000
SU2_1290_1500,1,1,8.406163,0.903406
SU3_1310_1280,1,1,8.406163,0.463459
SU3_1280_1590,1,1,8.406163,0.463459
SU3_1500_1420,1,1,8.406163,0.463459
SU2_1020_0980,1,1,4.959354,0.759540
SU3_0810_0970,1,1,7.644711,50.00000
SU1_0660_0710,1,1,3.684578,0.135977
SU2_0990_0950,1,1,4.959354,0.485648
SU3_0970_1120,1,1,7.644711,50.00000
SU2_0780_0710,1,1,3.684578,0.135977
SU2_0760_0960,1,1,4.959354,2.157884
SU2_0700_0860,1,1,4.959354,2.157884
SU3_0710_0910,1,1,3.684578,0.135977
SU3_0910_1010,1,1,4.959354,2.705107
SU1_0940_0900,1,1,4.959354,0.001000
SU2_0800_0850,1,1,2.594220,0.310955
SU2_0890_0900,1,1,4.959354,0.001000
SU2_0680_0610,1,1,3.634223,0.879313
SU2_0450_0720,1,1,2.979669,0.450287
SU2_0900_0870,1,1,4.959354,0.001000
SU3_0870_0730,1,1,4.959354,2.705107
SU3_0370_0490,1,1,4.410612,48.43663
SU2_0470_0590,1,1,2.979669,0.660082
SU2_0440_0550,1,1,2.979669,0.797929
SU2_0640_0630,1,1,3.634223,0.721063
SU3_0490_0530,1,1,4.652091,1.606434
SU1_0330_0560,1,1,2.979669,0.476360
SU1_0390_0560,1,1,2.979669,0.476360
SU1_0820_0740,1,1,8.782997,3.661821
SU2_0510_0570,1,1,4.652091,1.606434
SU2_0110_0240,1,1,2.979669,0.476360
SU1_0410_0480,1,1,2.626255,1.058216
SU2_0560_0590,1,1,2.979669,0.797929
SU3_0590_0540,1,1,2.979669,0.797929
SU2_0620_0580,1,1,3.634223,0.602494
SU1_0840_0831,1,1,10.08885,50.00000
SU2_0740_0741,1,1,8.782997,3.661821
SU2_0280_0430,1,1,2.979669,0.532619
SU2_0120_0260,1,1,2.979669,0.933456
SU2_0360_0460,1,1,2.626255,1.058216
SU3_0240_0350,1,1,2.979669,0.797929
SU2_0570_0580,1,1,4.652091,0.275528
SU4_0580_0630,1,1,3.634223,1.606434
SU2_0920_0830,1,1,6.489872,25.56984
SU2_0741_0690,1,1,8.782997,3.661821
SU1_0200_0270,1,1,2.979669,1.217279
SU1_0050_0090,1,1,2.979669,0.933456
SU2_0160_0260,1,1,2.979669,1.217279
SU4_0630_0650,1,1,4.652091,0.275528
SU2_0830_0831,1,1,10.08885,50.00000
SU3_0831_0790,1,1,10.08885,50.00000
SU3_0790_0770,1,1,5.122939,1.169483
SU1_0380_0400,1,1,2.626255,1.058216
SU1_0080_0210,1,1,1.775350,1.278010
SU4_0260_0350,1,1,2.979669,0.797929
SU4_0350_0420,1,1,2.979669,0.797929
SU2_0070_0090,1,1,2.979669,1.217279
SU3_0090_0170,1,1,2.979669,0.797929
SU3_0770_0690,1,1,4.781833,0.496499
SU4_0690_0650,1,1,4.781833,0.496499
SU5_0650_0530,1,1,4.652091,0.275528
SU3_0170_0270,1,1,2.979669,0.797929
SU2_0290_0291,1,1,2.626255,1.058216
