TABLE->,SCR-FLAGS,SCR-FLAGS,SCR-CONC,SCR-CONC
RU2_5810_5610,1,1,4.468725,1.569975
RU2_6090_6220,1,1,4.676816,1.812117
RU3_5610_5640,1,1,4.425283,1.707756
RU4_5640_6030,1,1,5.110525,2.439467
RU2_6200_6170,1,1,5.211831,4.700860
RU2_6220_6170,1,1,5.211831,4.700860
RU3_6170_6040,1,1,5.211831,4.700860
RU4_6040_6030,1,1,5.110525,2.439467
RU5_6030_0001,1,1,5.110525,2.439467
SU1_1630_1610,1,1,5.027581,2.239907
SU2_1550_1620,1,1,5.027581,2.239907
SU2_1200_1310,1,1,5.027581,2.239907
SU1_1480_1500,1,1,5.027581,2.239907
SU2_1210_1310,1,1,5.027581,2.239907
SU2_0670_0810,1,1,4.812445,6.931651
SU2_1290_1500,1,1,5.027581,2.239907
SU3_1310_1280,1,1,5.027581,2.239907
SU3_1280_1590,1,1,5.027581,2.239907
SU3_1500_1420,1,1,5.027581,2.239907
SU2_1020_0980,1,1,4.839045,2.502353
SU3_0810_0970,1,1,4.812445,3.176742
SU1_0660_0710,1,1,4.146753,1.240677
SU2_0990_0950,1,1,4.839045,1.600000
SU3_0970_1120,1,1,4.812445,3.678640
SU2_0780_0710,1,1,4.146753,1.240677
SU2_0760_0960,1,1,4.839045,2.502353
SU2_0700_0860,1,1,4.839045,2.502353
SU3_0710_0910,1,1,4.146753,1.240677
SU3_0910_1010,1,1,4.839045,2.502353
SU1_0940_0900,1,1,4.839045,1.600000
SU2_0800_0850,1,1,4.536434,1.972555
SU2_0890_0900,1,1,4.839045,0.262090
SU2_0680_0610,1,1,4.732688,2.056922
SU2_0450_0720,1,1,4.475125,2.220675
SU2_0900_0870,1,1,4.839045,0.262090
SU3_0870_0730,1,1,4.839045,2.502353
SU3_0370_0490,1,1,4.581445,2.238788
SU2_0470_0590,1,1,4.475125,2.220675
SU2_0440_0550,1,1,4.475125,2.220675
SU2_0640_0630,1,1,4.732688,2.056922
SU3_0490_0530,1,1,4.732688,2.056922
SU1_0330_0560,1,1,4.475125,2.220675
SU1_0390_0560,1,1,4.475125,2.220675
SU1_0820_0740,1,1,5.751890,1.391258
SU2_0510_0570,1,1,4.732688,2.056922
SU2_0110_0240,1,1,4.475125,2.220675
SU1_0410_0480,1,1,4.222587,1.740446
SU2_0560_0590,1,1,4.475125,2.220675
SU3_0590_0540,1,1,4.475125,2.220675
SU2_0620_0580,1,1,4.732688,2.056922
SU1_0840_0831,1,1,5.968878,3.104598
SU2_0740_0741,1,1,5.751890,1.391258
SU2_0280_0430,1,1,4.475125,2.220675
SU2_0120_0260,1,1,4.475125,2.220675
SU2_0360_0460,1,1,4.222587,1.740446
SU3_0240_0350,1,1,4.475125,2.220675
SU2_0570_0580,1,1,4.732688,2.056922
SU4_0580_0630,1,1,4.732688,2.056922
SU2_0920_0830,1,1,5.340087,2.668559
SU2_0741_0690,1,1,5.751890,1.391258
SU1_0200_0270,1,1,4.475125,2.220675
SU1_0050_0090,1,1,4.475125,2.220675
SU2_0160_0260,1,1,4.475125,2.220675
SU4_0630_0650,1,1,4.732688,2.056922
SU2_0830_0831,1,1,5.968878,3.104598
SU3_0831_0790,1,1,5.968878,3.104598
SU3_0790_0770,1,1,4.342859,0.936152
SU1_0380_0400,1,1,4.222587,1.740446
SU1_0080_0210,1,1,4.075517,1.479616
SU4_0260_0350,1,1,4.475125,2.220675
SU4_0350_0420,1,1,4.475125,2.220675
SU2_0070_0090,1,1,4.475125,2.220675
SU3_0090_0170,1,1,4.475125,2.220675
SU3_0770_0690,1,1,4.815567,2.039844
SU4_0690_0650,1,1,4.815567,2.039844
SU5_0650_0530,1,1,4.732688,2.056922
SU3_0170_0270,1,1,4.475125,2.220675
SU2_0290_0291,1,1,4.222587,1.740446
SU1_0060_0190,1,1,4.075517,1.479616
SU4_0270_0430,1,1,4.475125,2.220675
SU2_0210_0300,1,1,4.075517,1.479616
SU2_0130_0250,1,1,4.222587,1.740446
SU4_0430_0420,1,1,4.475125,2.220675
SU5_0530_0610,1,1,4.732688,2.056922
SU5_0610_0600,1,1,4.732688,2.056922
SU5_0420_0500,1,1,4.475125,2.220675
SU2_0291_0320,1,1,4.222587,1.740446
SU3_0010_0190,1,1,4.075517,1.479616
SU5_0600_0750,1,1,4.507747,1.138144
SU3_0190_0300,1,1,4.075517,1.479616
SU4_0300_0310,1,1,4.075517,1.479616
SU2_0150_0220,1,1,4.222587,1.740446
SU2_0100_0230,1,1,4.222587,1.740446
SU2_0320_0340,1,1,4.222587,1.740446
SU2_0040_0180,1,1,4.222587,1.740446
SU2_0020_0140,1,1,4.222587,1.740446
SU2_0030_0140,1,1,4.222587,1.740446
SU3_0140_0180,1,1,4.222587,1.740446
SU3_0180_0230,1,1,4.222587,1.740446
SU4_0230_0220,1,1,4.222587,1.740446
SU4_0220_0250,1,1,4.222587,1.740446
SU4_0250_0340,1,1,4.222587,1.740446
SU5_0340_0310,1,1,4.222587,1.740446
SU5_0310_0400,1,1,4.222587,1.740446
SU5_0400_0460,1,1,4.222587,1.740446
SU5_0460_0480,1,1,4.222587,1.740446
SU6_0480_0520,1,1,4.222587,1.740446
SU6_0520_0500,1,1,4.475125,2.220675
SU6_0500_0550,1,1,4.475125,2.220675
SU7_0550_0540,1,1,4.475125,2.220675
SU7_0540_0720,1,1,4.475125,2.220675
SU7_0720_0750,1,1,4.536434,1.972555
SU7_0750_0850,1,1,4.536434,1.972555
SU7_0850_0730,1,1,4.536434,1.972555
SU7_0730_0860,1,1,4.839045,2.502353
SU7_0860_0960,1,1,4.839045,2.502353
SU7_0960_0950,1,1,4.839045,2.502353
SU7_0950_1010,1,1,4.839045,2.502353
SU7_1010_0980,1,1,4.839045,2.502353
SU7_0980_1120,1,1,4.839045,2.502353
SU7_1120_1140,1,1,4.839045,2.502353
SU7_1140_1420,1,1,5.027581,2.239907
SU7_1420_1590,1,1,5.027581,2.239907
SU8_1590_1620,1,1,5.027581,2.239907
SU8_1620_1610,1,1,5.027581,2.239907
SU8_1610_1530,1,1,5.027581,2.239907
SW1_1570_1640,1,1,5.171403,1.882290
SW1_1560_1460,1,1,5.171403,1.600000
SW1_1180_1190,1,1,5.171403,1.727448
SW1_1160_1260,1,1,5.427747,1.362216
SW2_1190_1410,1,1,5.171403,1.882290
SW3_1040_1220,1,1,4.555007,1.211745
SW2_1030_1060,1,1,5.427747,1.362216
SW2_1070_1060,1,1,5.427747,1.362216
SW3_1250_1340,1,1,5.100064,1.856147
SW3_1220_1320,1,1,5.100064,1.856147
SW3_1060_1260,1,1,5.427747,1.362216
SW4_1260_1300,1,1,5.171403,1.882290
SW3_1080_1350,1,1,4.369503,1.298752
SW0_1520_1600,1,1,4.586229,1.708167
SW2_1000_1110,1,1,4.192102,1.458980
SW2_0880_0930,1,1,4.192102,1.458980
SW2_1100_1130,1,1,5.260179,1.337554
SW1_1910_1890,1,1,5.027919,2.343674
SW2_1050_0930,1,1,4.192102,1.458980
SW3_1600_1580,1,1,4.026278,1.708167
SW3_1090_1091,1,1,5.260179,2.022371
SW2_1770_1690,1,1,4.161855,1.073839
SW3_0930_1110,1,1,4.192102,1.458980
SW4_1110_1150,1,1,4.192102,1.458980
SW1_1890_1830,1,1,5.027919,2.343674
SW3_1130_1390,1,1,5.260179,1.337554
SW3_1920_1750,1,1,4.180171,5.707803
SW1_1830_1690,1,1,4.161855,1.073839
SW4_1150_1350,1,1,4.369503,1.298752
SW5_1350_1470,1,1,5.100064,1.856147
SW3_1690_1660,1,1,4.000000,1.600000
SW2_1360_1430,1,1,5.260179,1.416485
SW3_1390_1330,1,1,5.260179,2.365775
SW3_1091_1380,1,1,5.260179,2.022371
SW3_1660_1580,1,1,5.100064,1.856147
SW3_1870_1800,1,1,3.779557,1.175021
SW3_1750_1540,1,1,4.180171,0.864445
SW1_1170_1270,1,1,2.438795,0.310279
SW2_1240_1270,1,1,2.438795,0.310279
SW3_1380_1490,1,1,5.260179,2.022371
SW3_1580_1440,1,1,5.100064,1.856147
SW2_1950_1940,1,1,4.107550,2.890357
SW3_1800_1650,1,1,4.180171,0.864445
SW2_2020_1940,1,1,4.107550,2.890357
SW3_1270_1370,1,1,2.438795,0.310279
SW3_1370_1430,1,1,5.260179,1.416485
SW4_1940_1860,1,1,4.107550,2.890357
SW4_1860_1720,1,1,4.180171,2.377503
SW4_1430_1490,1,1,5.260179,1.416485
SW4_1490_1400,1,1,5.260179,1.416485
SW4_1720_1650,1,1,4.180171,0.864445
SW5_1650_1540,1,1,4.180171,0.864445
SW5_1540_1400,1,1,5.260179,2.365775
SW6_1400_1330,1,1,5.260179,2.365775
SW6_1330_1230,1,1,5.260179,2.365775
SW6_1230_1440,1,1,5.100064,1.856147
SW6_1440_1470,1,1,5.100064,1.856147
SW7_1470_1340,1,1,5.100064,1.856147
SW7_1340_1320,1,1,5.100064,1.856147
SW7_1320_1300,1,1,5.171403,1.882290
SW7_1300_1410,1,1,5.171403,1.882290
SW7_1410_1460,1,1,5.171403,1.882290
SW7_1460_1640,1,1,5.171403,1.882290
SJ2_2150_2130,1,1,5.122718,0.475819
SJ2_2110_2170,1,1,5.122718,1.600000
SJ2_1900_1930,1,1,5.122718,0.475819
SJ3_2160_2170,1,1,5.122718,0.475819
SJ3_2170_1970,1,1,5.122718,0.475819
SJ1_2280_2450,1,1,5.122718,1.600000
SJ3_2040_1980,1,1,4.307136,0.986362
SJ2_2580_2500,1,1,5.122718,0.475819
SJ2_2500_2450,1,1,5.122718,0.475819
SJ2_2570_2660,1,1,4.999466,0.976609
SJ3_2450_2120,1,1,5.122718,0.475819
SJ3_2250_2230,1,1,5.540524,1.944689
SJ2_2530_2820,1,1,4.999466,0.976609
SJ3_1980_2060,1,1,5.122718,1.850076
SJ3_2230_2060,1,1,5.122718,1.850076
SJ2_2900_2740,1,1,4.999466,0.976609
SJ4_2060_2010,1,1,5.122718,1.600000
SJ4_2010_2210,1,1,5.122718,0.588548
SJ2_2820_2740,1,1,4.999466,0.976609
SJ4_2740_2660,1,1,4.999466,0.976609
SJ4_2660_2360,1,1,4.999466,0.976609
SJ4_2360_2340,1,1,5.122718,1.600000
SJ4_2340_2210,1,1,5.122718,0.588548
SJ5_2210_2320,1,1,5.122718,0.588548
SJ5_2320_2120,1,1,5.122718,0.475819
SJ5_2120_1930,1,1,5.122718,0.475819
SJ6_1930_1970,1,1,5.122718,0.475819
SJ6_1970_2130,1,1,5.122718,0.475819
SL0_2721_2720,1,1,5.036304,0.712825
SL2_2750_2720,1,1,5.036304,0.712825
SL2_2410_2700,1,1,4.478404,1.152919
SL1_2390_2420,1,1,4.350743,3.124122
SL2_2300_2520,1,1,5.036304,0.712825
SL1_2190_2350,1,1,4.672665,2.632632
SL2_2200_2350,1,1,4.672665,2.632632
SL0_2831_2830,1,1,5.027037,2.355962
SL3_2460_2430,1,1,5.500360,1.840306
SL3_2350_2470,1,1,4.672665,2.632632
SL1_2770_2730,1,1,5.027037,1.447863
SL0_2180_2220,1,1,4.987284,1.359346
SL3_2470_2420,1,1,4.522250,2.501059
SL3_2420_2700,1,1,4.522250,2.501059
SL3_2400_2440,1,1,4.632802,1.280136
SL1_2830_2760,1,1,5.027037,2.355962
SL1_2760_2730,1,1,5.027037,2.884972
SL1_2000_2090,1,1,4.987284,1.359346
SL1_2670_2370,1,1,5.067332,0.839228
SL3_2730_2550,1,1,5.027037,2.884972
SL3_2440_2380,1,1,5.208378,1.213330
SL0_2220_2140,1,1,4.987284,1.359346
SL2_1850_1990,1,1,4.172252,1.980435
SL3_2550_2490,1,1,5.109578,1.960896
SL2_2540_2370,1,1,5.067332,0.839228
SL3_2290_2260,1,1,4.754698,1.490832
SL2_1990_2070,1,1,4.594574,1.912821
SL2_2070_2090,1,1,4.987284,1.359346
SL3_1960_2080,1,1,5.640744,0.925975
SL4_2370_2330,1,1,5.067332,0.839228
SL4_2330_2270,1,1,5.640744,0.925975
SL4_2090_2100,1,1,4.987284,1.359346
SL4_2100_2140,1,1,4.987284,1.359346
SL3_2260_2050,1,1,5.640744,0.925975
SL2_1810_2030,1,1,6.739660,1.360573
SL2_1670_1880,1,1,5.640744,0.925975
SL1_1790_1840,1,1,5.640744,0.925975
SL4_2140_2240,1,1,4.987284,1.359346
SL1_1730_1700,1,1,5.640744,1.341992
SL4_2240_2310,1,1,5.220891,1.473132
SL3_1710_1740,1,1,4.648404,1.253149
SL3_1740_1840,1,1,5.640744,0.925975
SL1_1700_1780,1,1,5.640744,0.925975
SL3_1840_1880,1,1,5.640744,0.925975
SW1_1450_1510,1,1,4.680956,1.208997
SW1_1510_1680,1,1,4.680956,1.110529
SJ6_2130_2050,1,1,5.640744,0.925975
SW7_1640_1680,1,1,4.680956,1.110529
SW7_1680_1760,1,1,4.680956,1.110529
SU8_1530_1760,1,1,4.680956,1.110529
SL8_1760_1780,1,1,4.680956,1.110529
SL8_1780_1880,1,1,5.640744,0.925975
SL8_1880_2030,1,1,5.640744,0.925975
SL8_2030_2080,1,1,5.640744,0.925975
SL8_2080_2050,1,1,5.640744,0.925975
SL9_2050_2270,1,1,5.640744,0.925975
SL9_2270_2380,1,1,5.208378,1.213330
SL9_2380_2310,1,1,5.208378,1.213330
SL9_2310_2430,1,1,5.208378,1.213330
SL9_2430_2490,1,1,5.208378,1.213330
SL9_2490_2520,1,1,5.208378,1.213330
SL9_2520_2700,1,1,5.036304,0.712825
SL9_2700_2720,1,1,5.036304,0.712825
SL9_2720_0001,1,1,5.036304,0.712825
DE0_3791_0001,1,1,5.000000,2.000000
DE0_4141_0001,1,1,5.000000,2.000000
DE0_4231_0001,1,1,5.000000,2.000000
EL0_5400_0001,1,1,5.000000,1.600000
EL1_5150_0001,1,1,5.000000,2.000000
EL1_5570_0001,1,1,5.000000,2.000000
EL1_6000_0001,1,1,5.000000,2.000000
EL2_4400_4590,1,1,3.388633,2.492740
EL2_4590_0001,1,1,5.000000,2.000000
EL2_5110_5270,1,1,4.442112,4.774697
EL2_5270_0001,1,1,5.000000,2.000000
EM2_4100_0001,1,1,5.000000,2.000000
EU0_3830_0001,1,1,5.000000,2.000000
EU1_2650_0001,1,1,5.274448,3.627643
EU1_2810_0001,1,1,5.000000,2.000000
EU2_3520_0001,1,1,5.000000,2.000000
JA0_7291_7290,1,1,4.000000,1.600000
JA2_7290_0001,1,1,5.000000,2.000000
JB0_7051_0001,1,1,4.000000,1.600000
JB0_7052_0001,1,1,4.000000,1.600000
JB1_8090_0001,1,1,4.000000,1.600000
JB2_7800_0001,1,1,4.000000,1.600000
JB3_7053_0001,1,1,4.000000,1.600000
PL0_5141_5140,1,1,4.000000,1.600000
PL2_4970_5250,1,1,6.073521,0.250056
PL0_5510_0001,1,1,5.000000,2.000000
PL0_5530_5710,1,1,5.000000,2.000000
PL0_5490_0001,1,1,4.000000,2.000000
PL0_5710_0001,1,1,5.000000,2.000000
PL0_5720_0001,1,1,5.000000,2.000000
PL0_5730_5690,1,1,2.854675,1.133128
PL0_5750_0001,1,1,2.888883,2.136392
PL0_5830_0001,1,1,5.000000,2.000000
PL1_4780_0001,1,1,5.000000,2.000000
PL1_5130_0001,1,1,5.000000,2.000000
PL1_5690_0001,1,1,5.000000,2.000000
PL1_5910_0001,1,1,5.000000,2.000000
PL2_5140_5360,1,1,5.186881,0.864913
PL2_5470_5360,1,1,5.186881,0.864913
PL2_5300_5630,1,1,5.000000,0.793131
PL3_5360_5250,1,1,5.186881,0.864913
PL2_5630_0001,1,1,5.000000,2.000000
PL3_5250_0001,1,1,6.073521,1.600000
RL0_6540_0001,1,1,4.155406,4.092898
RL1_6180_0001,1,1,3.925699,1.485912
SL2_2480_0001,1,1,5.000000,2.000000
SL2_2910_3060,1,1,5.451048,2.882246
SL2_3060_0001,1,1,5.451048,2.882246
WM0_3650_0001,1,1,3.636030,1.819600
WM0_3740_0001,1,1,5.000000,2.000000
WM1_3910_0001,1,1,5.000000,2.000000
WM3_4060_0001,1,1,4.176524,2.326901
WU0_3250_0001,1,1,5.000000,2.000000
WU0_3670_0001,1,1,5.000000,2.000000
WU1_3240_3331,1,1,5.000000,2.000000
WU1_3331_3330,1,1,5.000000,2.000000
WU1_3330_0001,1,1,5.000000,2.000000
WU1_3350_3490,1,1,5.117366,0.340482
WU1_3482_0001,1,1,5.000000,2.000000
WU1_3490_3480,1,1,5.117366,0.340482
WU2_3320_3480,1,1,5.117366,0.340482
WU3_3480_3481,1,1,5.117366,1.600000
WU3_3481_0001,1,1,5.117366,0.340482
YL2_6580_0001,1,1,5.000000,1.600000
YP0_6860_6840,1,1,3.357218,2.577146
YP0_6840_0001,1,1,5.000000,2.000000
PL0_5000_0001,1,1,3.409840,1.564343
PL0_4510_0001,1,1,4.306169,3.193074
JB3_6820_7053,1,1,3.137704,2.150943
EM2_3980_0001,1,1,3.475910,1.493169
EL1_5430_0001,1,1,3.568860,2.543537
EL0_4560_4562,1,1,3.968099,1.835186
EL0_4561_4562,1,1,3.968099,1.835186
EL0_4562_0001,1,1,5.000000,2.000000
WU0_3021_3020,1,1,5.076859,1.600000
WU2_3020_3320,1,1,5.076859,0.373422
WM0_3881_3880,0,0,100.0000,50.00000
WM1_3882_3880,1,1,4.676241,2.487414
WM3_3880_4060,1,1,4.676241,2.487414
WM1_3660_3910,1,1,3.712847,1.533204
PL1_5370_5470,1,1,4.252528,1.030217
PL1_5230_0001,1,1,4.372570,3.272616
PL1_4540_0001,1,1,5.347349,3.367643
PL1_4460_4780,1,1,4.851276,1.600000
PL0_5540_5490,1,1,4.757370,0.883198
PL0_5070_0001,1,1,4.978190,3.553939
PL0_5010_5130,1,1,4.033565,0.951997
XL1_4690_0001,1,1,4.752455,8.873929
XL0_5320_0001,1,1,3.722313,3.366674
JL1_7170_6800,1,1,4.534854,1.773132
JL3_7020_7100,1,1,4.959508,1.991674
JL2_6240_6520,1,1,3.507182,1.571048
JL2_7110_7120,1,1,4.066569,1.192177
JL1_6560_6440,1,1,3.897809,1.709281
JL1_6760_6910,1,1,4.959508,1.991674
JL2_7120_6970,1,1,4.959508,1.991674
JL2_6440_6441,1,1,4.887891,1.183056
JL2_6441_6520,1,1,4.000000,1.600000
JL1_6770_6850,1,1,4.266234,1.641680
JL1_6910_6960,1,1,4.959508,1.991674
JL1_7080_7190,1,1,3.080096,0.918188
JL4_6520_6710,1,1,4.886047,2.047110
JL2_6850_6890,1,1,4.553910,1.466058
JL1_7530_7430,1,1,4.000000,1.600000
JL4_6710_6740,1,1,4.959508,1.991674
JL2_7240_7350,1,1,3.533309,1.889899
JL1_6940_7200,1,1,3.559943,1.180293
JU2_7180_7380,1,1,4.187235,1.539916
JL1_7190_7250,1,1,4.553910,1.466058
JL2_7350_7090,1,1,4.553910,1.466058
JL1_7200_7250,1,1,4.553910,1.466058
JU1_7750_7560,1,1,4.481039,1.429010
JU1_6880_7260,1,1,3.616019,0.848840
JL2_7250_7090,1,1,4.553910,1.466058
JL3_7090_7150,1,1,4.553910,1.466058
JU2_6410_6640,1,1,3.543283,1.600000
JU1_7630_7490,1,1,2.069193,1.101243
JU3_6640_6790,1,1,3.015352,0.509546
JU3_6790_7260,1,1,3.616019,0.848840
JU1_7560_7500,1,1,4.187235,1.539916
JU1_6300_6650,1,1,4.000014,1.204314
JU4_7260_7380,1,1,4.187235,1.539916
JU1_7690_7490,1,1,4.187235,1.539916
JU2_7450_7360,1,1,3.027230,1.600000
JU1_6340_6650,1,1,3.553567,2.245617
JU4_7380_7160,1,1,4.187235,1.539916
JU3_7490_7400,1,1,4.187235,1.539916
JU3_7400_7510,1,1,4.187235,1.539916
JU3_6650_7300,1,1,3.553567,2.245617
JU2_7140_7330,1,1,5.082629,1.600000
JU2_7360_7000,1,1,3.027230,1.349707
JU1_6290_6590,1,1,3.900238,1.510258
JU3_6380_6900,1,1,2.848728,0.112848
JU1_6590_6600,1,1,3.900238,1.510258
JU2_6600_6810,1,1,3.900238,1.510258
JU2_6810_6900,1,1,5.120866,0.473275
JU3_6900_6950,1,1,4.000000,1.600000
JU3_6950_7330,1,1,5.082629,1.786090
JU4_7330_7000,1,1,4.596971,1.632712
JU4_7000_7300,1,1,4.596971,1.632712
JU5_7300_7510,1,1,4.187235,1.539916
JU5_7510_7500,1,1,4.187235,1.539916
JU5_7500_7420,1,1,4.187235,1.539916
JU5_7420_7160,1,1,4.187235,1.539916
JL6_7160_7440,1,1,4.187235,1.539916
JL6_7440_7430,1,1,4.373033,1.245785
JL6_7430_7320,1,1,4.373033,1.245785
JL6_7320_7150,1,1,4.553910,1.466058
JL6_7150_6890,1,1,4.553910,1.466058
JL6_6890_6990,1,1,4.553910,1.466058
JL6_6990_6960,1,1,4.959508,1.991674
JL6_6960_6970,1,1,4.959508,1.991674
JL6_6970_6740,1,1,4.959508,1.991674
JL6_6740_7100,1,1,4.959508,1.991674
JL7_7100_7030,1,1,4.959508,1.991674
JL7_7030_6800,1,1,4.534854,1.773132
JL7_6800_7070,1,1,4.534854,1.773132
JL7_7070_0001,1,1,5.000000,2.000000
PM0_4640_4820,1,1,4.000000,1.600000
PM1_4250_4500,1,1,4.837279,1.555081
PM2_4860_4670,1,1,4.700180,0.642849
PM1_4500_4580,1,1,4.837279,1.651859
PM1_3710_4040,1,1,4.389053,1.472834
PM3_4670_4660,1,1,4.685683,0.797526
PM1_4430_4200,1,1,4.147298,0.831821
PM1_3120_3400,1,1,4.614633,3.061268
PM3_4660_4620,1,1,5.555844,1.372938
PM2_2860_3040,1,1,5.133265,1.939795
PM1_3510_4000,1,1,3.679006,1.119952
PS1_4790_4830,1,1,2.942504,0.144884
PM1_3450_3400,1,1,4.603920,2.256438
PM1_4000_4290,1,1,4.288680,0.972398
PU0_3000_3090,1,1,5.376998,1.353995
PM2_3400_3340,1,1,4.603920,2.256438
PM3_3040_3340,1,1,4.603920,2.256438
PS2_6730_6660,1,1,3.715479,0.802830
PU0_3751_3752,1,1,5.878569,1.281038
PU2_3090_4050,1,1,6.027918,2.197687
PM4_3340_3341,1,1,4.603920,2.256438
PM4_3341_4040,1,1,4.389053,1.472834
PM4_4040_4410,1,1,4.628720,1.703173
PS2_5550_5560,1,1,4.553906,0.390637
PS1_4830_5080,1,1,5.123226,1.475883
PU2_4730_4220,1,1,5.236511,1.305512
PU2_4050_4180,1,1,5.756361,1.051134
PS0_6150_6160,1,1,4.575027,1.769466
PS2_5560_5100,1,1,4.515762,1.212899
PS3_5100_5080,1,1,5.088849,1.498900
PU2_2790_3290,1,1,4.947254,1.591187
PU2_4220_3900,1,1,5.236511,1.305512
PU0_3601_3602,1,1,5.878569,1.281038
PS2_6660_6490,1,1,4.790302,0.720346
PS4_5080_4380,1,1,5.123226,1.475883
PS3_6460_6230,1,1,4.514847,1.281070
PU3_2510_3290,1,1,4.947254,1.591187
PU2_3900_3750,1,1,5.878569,1.281038
PS3_5990_6161,1,1,4.575027,1.769466
PS2_6490_6420,1,1,4.790302,0.720346
PU2_3770_3600,1,1,5.878569,1.281038
PU2_2840_3080,1,1,5.878569,1.281038
PU3_3290_3390,1,1,4.947254,1.591187
PS0_6160_6161,1,1,4.575027,1.769466
PS2_6420_6360,1,1,4.574855,1.305230
PU3_3390_3730,1,1,5.651972,1.730914
PU2_3630_3590,1,1,5.878569,1.281038
PU2_3080_3640,1,1,5.878569,1.281038
PU1_3030_3440,1,1,2.901372,0.217443
PS3_6161_6280,1,1,4.575027,1.769466
PS3_6280_6230,1,1,4.574855,1.305230
PS4_6230_6360,1,1,4.574855,1.305230
PU0_3611_3530,1,1,5.878569,0.694012
PU2_4340_3860,1,1,4.674183,1.198864
PU0_3871_3690,1,1,5.475031,1.600000
PU3_4280_3860,1,1,4.674183,1.357264
PS4_6360_5840,1,1,4.574855,1.305230
PS4_5840_5240,1,1,4.995193,1.541544
PU3_3860_3610,1,1,4.674183,1.198864
PU1_3100_3690,1,1,4.054587,0.690676
PS5_5240_5200,1,1,4.797551,1.259826
PS5_5200_4380,1,1,5.123226,1.475883
PS5_4380_4370,1,1,5.123226,1.475883
PU2_3180_3370,1,1,3.858894,0.631938
PU2_6050_5190,1,1,4.386951,0.931442
PU2_3370_4020,1,1,3.858894,0.631938
PS5_4370_4150,1,1,5.756361,1.387653
PU2_4360_4160,1,1,3.342852,1.276715
PU0_6080_5620,1,1,4.386951,1.195269
PU1_3170_3580,1,1,5.601039,0.723905
PU2_4160_3930,1,1,5.429789,0.323037
PU2_5190_4310,1,1,4.386951,0.976971
PU1_5520_5210,1,1,4.386951,1.195269
PU2_3140_3680,1,1,4.960537,1.541707
PU1_3580_3780,1,1,5.601039,0.723905
PU1_3940_3970,1,1,4.651645,1.470974
PU1_5820_5380,1,1,4.386951,1.195269
PU0_5620_5380,1,1,4.386951,1.195269
PU2_5700_5210,1,1,4.386951,1.195269
PU3_3680_3890,1,1,4.960537,1.541707
PU1_3850_4190,1,1,6.613932,0.767561
PU3_5210_5050,1,1,4.386951,1.195269
PU1_5380_5050,1,1,4.386951,1.195269
PU4_5050_4310,1,1,4.386951,1.195269
PU4_4310_4210,1,1,4.386951,1.195269
PU1_4840_4760,1,1,4.000000,1.600000
PU1_4190_4300,1,1,4.000000,1.600000
PU4_4210_4170,1,1,5.079514,0.566329
PU2_4720_4750,1,1,7.476880,0.430594
PU1_4760_4451,1,1,7.476880,0.430594
PU1_4300_4440,1,1,6.613932,0.527151
PU2_4750_4451,1,1,7.476880,0.430594
PU3_4450_4440,1,1,7.476880,0.430594
PU4_4440_3970,1,1,5.611621,0.831987
PU4_3970_3890,1,1,5.611621,0.831987
PU4_3890_3990,1,1,5.601039,1.199492
PU4_3990_3780,1,1,5.601039,0.723905
