TABLE->,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,CONV-VAL1,CONV-VAL1,CONV-VAL1,CONV-VAL1,NUT-BENPARM,NUT-BENPARM,NUT-BENPARM,NUT-BENPARM,NUT-BENPARM,NUT-NITDENIT,NUT-NITDENIT,NUT-NITDENIT,NUT-NITDENIT,NUT-NITDENIT,NUT-NITDENIT,NUT-NH3VOLAT,NUT-NH3VOLAT,NUT-BEDCONC,NUT-BEDCONC,NUT-BEDCONC,NUT-BEDCONC,NUT-BEDCONC,NUT-BEDCONC,NUT-ADSPARM,NUT-ADSPARM,NUT-ADSPARM,NUT-ADSPARM,NUT-ADSPARM,NUT-ADSPARM,NUT-DINIT,NUT-DINIT,NUT-DINIT,NUT-DINIT,NUT-DINIT,NUT-ADSINIT,NUT-ADSINIT,NUT-ADSINIT,NUT-ADSINIT,NUT-ADSINIT,NUT-ADSINIT
VARS->,TAM,NO2,PO4,AMV,DEN,ADNH,ADPO,PHFG,NOF,NOC,NHF,NHC,POF,POC,CVBO,CVBPC,CVBPN,BPCNTC,BRTAM1,BRTAM2,BRPO41,BRPO42,ANAER,KTAM20,KNO220,TCNIT,KNO320,TCDEN,DENOXT,EXPNVG,EXPNVL,NH4-sand,NH4-silt,NH4-clay,PO4-sand,PO4-silt,PO4-clay,NH4-sand,NH4-silt,NH4-clay,PO4-sand,PO4-silt,PO4-clay,NO3,TAM,NO2,PO4,PH,NH4-sand,NH4-silt,NH4-clay,PO4-sand,PO4-silt,PO4-clay
YM1_6370_6620,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.046399,0.01,1.07,0.038794,1.07,15.00000,0.5,0.6667,1.435097,14.35097,143.5097,8.954926,89.54927,895.4927,150.0000,1500.000,15000.00,5024.917,15074.75,45224.25,1,0.05,0,0.05,7,0,0,0,0,0,0
YM2_6120_6430,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.020589,0.01,1.07,0.014214,1.07,15.00000,0.5,0.6667,1.841821,18.41821,184.1821,7.666840,76.66840,766.6840,150.0000,1500.000,15000.00,524.6060,1573.818,4721.454,1,0.05,0,0.05,7,0,0,0,0,0,0
YM3_6430_6620,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.046399,0.01,1.07,0.038794,1.07,15.00000,0.5,0.6667,1.435097,14.35097,143.5097,8.954926,89.54927,895.4927,150.0000,1500.000,15000.00,5024.917,15074.75,45224.25,1,0.05,0,0.05,7,0,0,0,0,0,0
YM4_6620_0001,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.200000,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,3333.333,10000.00,30000.00,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_3800_3801,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.120547,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,3.207088,32.07088,320.7088,3.733510,37.33509,373.3510,150.0000,1500.000,15000.00,3588.257,10764.77,32294.31,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_3950_3952,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.200000,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,3333.333,10000.00,30000.00,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_4240_3951,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0.503071,2.515357,0.001000,0.005000,0.412775,0.139773,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,33205.40,99616.20,298848.6,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_4530_4532,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.005000,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,3.438416,34.38416,343.8416,2.665592,26.65592,266.5592,150.0000,1500.000,15000.00,2622.113,7866.338,23599.01,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_4531_4532,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.054369,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,4.382295,43.82294,438.2295,3.854251,38.54251,385.4251,150.0000,1500.000,15000.00,33333.33,100000.0,300000.0,1,0.05,0,0.05,7,0,0,0,0,0,0
