TABLE->,SANDFG,SED-GENPARM,SED-GENPARM,SED-GENPARM,SAND-PM,SAND-PM,SAND-PM,SAND-PM,SAND-PM,SILT-CLAY-PM#1,SILT-CLAY-PM#1,SILT-CLAY-PM#1,SILT-CLAY-PM#1,SILT-CLAY-PM#1,SILT-CLAY-PM#1,SILT-CLAY-PM#2,SILT-CLAY-PM#2,SILT-CLAY-PM#2,SILT-CLAY-PM#2,SILT-CLAY-PM#2,SILT-CLAY-PM#2,SSED-INIT,SSED-INIT,SSED-INIT,BED-INIT,BED-INIT,BED-INIT,BED-INIT
XU0_4090_4270,3,48.32801848,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.005424,2.65,0.826340,0.383290,1.231412,0.0001,0.000542,2.65,0.826340,0.326300,2.625383,0,10,10,6,0.17,0.36,0.47
XU0_4130_4070,3,45.38033117,100,0.5,0.005,0.25,2.5,0.010000,4.000000,0.0004,0.007258,2.65,0.503690,0.315530,0.030226,0.0001,0.000726,2.65,0.503690,0.282070,0.060455,0,10,10,6,0.47,0.36,0.17
XU0_4091_4270,3,58.101783,100,0.5,0.005,0.25,2.5,0.010000,4.000000,0.0004,0.005424,2.65,0.632420,0.333040,1.231412,0.0001,0.000542,2.65,0.632420,0.275970,2.625383,0,10,10,6,0.17,0.36,0.47
XU2_4270_4650,3,83.83955449,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.004631,2.65,0.506390,0.362270,0.000050,0.0001,0.000463,2.65,0.506390,0.315790,0.000100,0,10,10,6,0.47,0.36,0.17
XU2_4070_4330,3,116.2874029,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.100000,2.65,0.408E-05,0.408E-05,0.000100,0.0001,0.000155,2.65,0.408E-05,0.408E-05,0.000100,0,10,10,6,0.47,0.36,0.17
XU2_4330_4480,3,112.1637361,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.100000,2.65,30674.00,30674.00,0.000100,0.0001,0.000155,2.65,30674.00,30674.00,0.000100,0,10,10,6,0.47,0.36,0.17
XU2_4480_4650,3,87.69161605,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.004631,2.65,0.392870,0.247370,0.000050,0.0001,0.000463,2.65,0.392870,0.219540,0.000100,0,10,10,6,0.47,0.36,0.17
XU3_4650_0001,3,114.4455067,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.004631,2.65,0.136170,0.111690,0.000050,0.0001,0.000463,2.65,0.136170,0.104240,0.000100,0,10,10,6,0.47,0.36,0.17
YP1_6570_6680,3,77.95162269,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.004285,2.65,0.440520,0.261530,0.226536,0.0001,0.000429,2.65,0.440520,0.211260,0.495690,0,10,10,50,0.47,0.36,0.17
YP3_6470_6690,3,146.2654861,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.004988,2.65,0.242580,0.289430,0.246270,0.0001,0.000499,2.65,0.192533,0.243190,0.492540,0,10,10,50,0.47,0.36,0.17
YP2_6390_6330,3,9455.567904,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.000107,2.65,0.183E-05,0.183E-05,0.000100,0.0001,0.000014,2.65,0.183E-05,0.183E-05,0.000100,0,10,10,50,0.47,0.36,0.17
YP1_6680_6670,3,81.88444773,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.004988,2.65,0.138025,0.166940,0.246270,0.0001,0.000499,2.65,0.109336,0.138390,0.492540,0,10,10,50,0.47,0.36,0.17
YP3_6690_6720,3,158.4763353,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.004988,2.65,0.215559,0.256210,0.246270,0.0001,0.000499,2.65,0.173077,0.216090,0.492540,0,10,10,50,0.47,0.36,0.17
YP3_6330_6700,3,158.017381,100,0.5,0.005,0.25,2.5,0.010000,4.000000,0.0004,0.007581,2.65,0.321616,0.457900,1.193375,0.0001,0.000758,2.65,0.241492,0.444530,3.787735,0,10,10,50,0.47,0.36,0.17
YP3_6700_6670,3,128.1263148,100,0.5,0.005,0.25,2.5,0.100E-04,4.000000,0.0004,0.004988,2.65,0.325639,0.381090,0.246270,0.0001,0.000499,2.65,0.264751,0.326380,0.492540,0,10,10,50,0.47,0.36,0.17
YP3_6670_6720,3,140.6670074,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.004988,2.65,0.092935,0.100980,0.246270,0.0001,0.000499,2.65,0.079620,0.093111,0.492540,0,10,10,50,0.47,0.36,0.17
YP4_6720_6750,3,180.7037676,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.004988,2.65,0.248421,0.262420,0.246270,0.0001,0.000499,2.65,0.224161,0.248700,0.492540,0,10,10,50,0.47,0.36,0.17
YP4_6750_0001,3,185.2030136,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.010000,2.65,0.131340,0.182610,0.200000,0.0001,0.001000,2.65,0.107240,0.165250,0.400000,0,10,10,50,0.47,0.36,0.17
JA1_7600_7570,3,94.11644448,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.006217,2.65,0.470470,0.317830,0.000050,0.0001,0.000622,2.65,0.470470,0.250310,0.000100,0,10,10,6,0.47,0.36,0.17
JA2_7410_7470,3,89.16887294,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.008115,2.65,0.207759,0.279410,0.000050,0.0001,0.000812,2.65,0.161281,0.223680,0.000100,0,10,10,6,0.47,0.36,0.17
JA2_7570_7480,3,106.8370385,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.008115,2.65,0.086977,0.105780,0.000050,0.0001,0.000812,2.65,0.068615,0.092277,0.000100,0,10,10,6,0.47,0.36,0.17
JA1_7640_7280,3,93.29999532,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.008115,2.65,0.218659,0.293420,0.000050,0.0001,0.000812,2.65,0.175130,0.233990,0.000100,0,10,10,6,0.47,0.36,0.17
JA2_7550_7280,3,130.6648778,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.004856,2.65,0.665610,0.396330,0.865329,0.0001,0.000486,2.65,0.665610,0.320260,1.833564,0,10,10,6,0.47,0.36,0.17
JA4_7280_7340,3,196.0256782,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.008115,2.65,0.145861,0.174910,0.000050,0.0001,0.000812,2.65,0.114748,0.156340,0.000100,0,10,10,6,0.47,0.36,0.17
JA4_7340_7470,3,198.8172039,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.008115,2.65,0.133224,0.173420,0.000050,0.0001,0.000812,2.65,0.105194,0.142060,0.000100,0,10,10,6,0.47,0.36,0.17
JA4_7470_7480,3,222.5403797,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.008115,2.65,0.191576,0.232780,0.000050,0.0001,0.000812,2.65,0.154640,0.201340,0.000100,0,10,10,6,0.47,0.36,0.17
JA5_7480_0001,3,310.9244745,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.100000,2.65,0.000376,0.000376,0.000100,0.0001,0.000111,2.65,0.000376,0.000376,0.000100,0,10,10,6,0.47,0.36,0.17
RU2_5220_5640,3,118.8055151,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.007348,2.65,0.959053,0.691170,0.028515,0.0001,0.000735,2.65,0.704903,0.546160,0.057033,0,10,10,6,0.47,0.36,0.17
RU2_5940_6200,3,100.1124295,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.006335,2.65,1.466904,1.732400,0.000050,0.0001,0.000633,2.65,1.211304,1.432900,0.000100,0,10,10,6,0.47,0.36,0.17
RU2_5500_5610,3,93.78192202,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007798,2.65,2.875763,1.570200,0.173533,0.0001,0.000780,2.65,2.407120,1.279600,0.347062,0,10,10,6,0.47,0.36,0.17
RU2_5810_5610,3,84.10368545,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007798,2.65,1.985695,1.097300,0.173533,0.0001,0.000780,2.65,1.666779,0.885550,0.347062,0,10,10,6,0.47,0.36,0.17
RU2_6090_6220,3,80.64199284,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.006643,2.65,5.086300,3.000100,0.000050,0.0001,0.000664,2.65,5.086300,2.608500,0.000100,0,10,10,6,0.47,0.36,0.17
RU3_5610_5640,3,138.0888948,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.007348,2.65,0.350237,0.267390,0.028515,0.0001,0.000735,2.65,0.271605,0.214740,0.057033,0,10,10,6,0.47,0.36,0.17
RU4_5640_6030,3,213.2539696,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007017,2.65,0.433574,0.501310,0.099174,0.0001,0.000702,2.65,0.332199,0.400420,0.198347,0,10,10,6,0.47,0.36,0.17
RU2_6200_6170,3,103.9684908,100,0.5,0.005,0.25,2.5,0.010000,4.000000,0.0004,0.006859,2.65,0.043302,0.053219,4.156383,0.0001,0.000686,2.65,0.037771,0.049047,20.00000,0,10,10,50.00000,0.47,0.36,0.17
RU2_6220_6170,3,116.4467075,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.006859,2.65,0.290049,0.343240,2.551081,0.0001,0.000686,2.65,0.225874,0.273450,3.668241,0,10,10,50.00000,0.47,0.36,0.17
RU3_6170_6040,3,158.668552,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.006859,2.65,0.188890,0.217640,10.00000,0.0001,0.000686,2.65,0.147685,0.179910,20.00000,0,10,10,50.00000,0.47,0.36,0.17
RU4_6040_6030,3,191.9333068,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.007017,2.65,0.322042,0.371380,0.099174,0.0001,0.000702,2.65,0.249531,0.297910,0.198347,0,10,10,6,0.47,0.36,0.17
RU5_6030_0001,3,286.6629119,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007017,2.65,0.422999,0.486770,0.099174,0.0001,0.000702,2.65,0.324650,0.391790,0.198347,0,10,10,6,0.47,0.36,0.17
SU1_1630_1610,3,75.57705667,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.007613,2.65,0.642295,0.776950,0.213538,0.0001,0.000761,2.65,0.557797,0.684550,0.427076,0,10,10,50,0.47,0.36,0.17
SU2_1550_1620,3,99.15238462,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.007613,2.65,0.787040,0.957410,0.213538,0.0001,0.000761,2.65,0.674822,0.838090,0.427076,0,10,10,50,0.47,0.36,0.17
SU2_1200_1310,3,89.90090704,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007613,2.65,0.529167,0.673770,0.213538,0.0001,0.000761,2.65,0.426664,0.570720,0.427076,0,10,10,50,0.47,0.36,0.17
SU1_1480_1500,3,63.68179603,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007613,2.65,0.671062,0.809100,0.213538,0.0001,0.000761,2.65,0.575140,0.715960,0.427076,0,10,10,50,0.47,0.36,0.17
SU2_1210_1310,3,90.2522781,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007613,2.65,0.829521,1.035100,0.213538,0.0001,0.000761,2.65,0.678383,0.895190,0.427076,0,10,10,50,0.47,0.36,0.17
SU2_0670_0810,3,51.55884335,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.010394,2.65,0.528297,0.642070,0.000050,0.0001,0.001039,2.65,0.458925,0.578650,0.000100,0,10,10,50,0.47,0.36,0.17
SU2_1290_1500,3,78.4253871,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.007613,2.65,0.478715,0.587820,0.213538,0.0001,0.000761,2.65,0.410268,0.508960,0.427076,0,10,10,50,0.47,0.36,0.17
SU3_1310_1280,3,131.8909663,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007613,2.65,0.482271,0.568300,0.213538,0.0001,0.000761,2.65,0.416938,0.507330,0.427076,0,10,10,50,0.47,0.36,0.17
SU3_1280_1590,3,156.5802973,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.007613,2.65,0.410604,0.503150,0.213538,0.0001,0.000761,2.65,0.350533,0.438170,0.427076,0,10,10,50,0.47,0.36,0.17
SU3_1500_1420,3,105.6863549,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007613,2.65,0.458087,0.569980,0.213538,0.0001,0.000761,2.65,0.393216,0.487040,0.427076,0,10,10,50,0.47,0.36,0.17
SU2_1020_0980,3,92.21196751,100,0.5,0.005,0.25,2.5,0.100E-04,4.000000,0.0004,0.007398,2.65,0.699804,1.068800,0.093353,0.0001,0.000740,2.65,0.539385,0.880330,0.186707,0,10,10,50,0.47,0.36,0.17
SU3_0810_0970,3,87.79984217,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.010394,2.65,0.736581,0.961430,0.000050,0.0001,0.001039,2.65,0.617368,0.828800,0.000100,0,10,10,50,0.47,0.36,0.17
SU1_0660_0710,3,87.55441684,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.009796,2.65,1.491400,0.671090,0.532141,0.0001,0.000980,2.65,1.491400,0.573120,1.064277,0,10,10,50,0.47,0.36,0.17
SU2_0990_0950,3,93.45628501,100,0.5,0.005,0.25,2.5,0.100E-04,4.000000,0.0004,0.007398,2.65,0.857677,1.307700,0.093353,0.0001,0.000740,2.65,0.661867,1.092400,0.186707,0,10,10,50,0.47,0.36,0.17
SU3_0970_1120,3,148.9160804,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.010394,2.65,0.554856,0.671540,0.000050,0.0001,0.001039,2.65,0.481423,0.611090,0.000100,0,10,10,50,0.47,0.36,0.17
SU2_0780_0710,3,70.06590539,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.009796,2.65,2.211700,0.919870,0.532141,0.0001,0.000980,2.65,2.211700,0.788930,1.064277,0,10,10,50,0.47,0.36,0.17
SU2_0760_0960,3,90.34056843,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007398,2.65,0.432916,0.634380,0.093353,0.0001,0.000740,2.65,0.334337,0.542750,0.186707,0,10,10,50,0.47,0.36,0.17
SU2_0700_0860,3,125.3982345,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007398,2.65,0.502281,0.735350,0.093353,0.0001,0.000740,2.65,0.386512,0.631920,0.186707,0,10,10,50,0.47,0.36,0.17
SU3_0710_0910,3,167.8436501,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.009796,2.65,0.971510,0.419330,0.532141,0.0001,0.000980,2.65,0.971510,0.362710,1.064277,0,10,10,50,0.47,0.36,0.17
SU3_0910_1010,3,172.2592657,100,0.5,0.005,0.25,2.5,0.100E-04,4.000000,0.0004,0.007398,2.65,0.474724,0.686660,0.093353,0.0001,0.000740,2.65,0.369886,0.586940,0.186707,0,10,10,50,0.47,0.36,0.17
SU1_0940_0900,3,76.47887885,100,0.5,0.005,0.25,2.5,0.100E-04,4.000000,0.0004,0.010018,2.65,2.064697,0.974170,0.000050,0.0001,0.001002,2.65,1.842285,0.813370,0.000100,0,10,10,50,0.47,0.36,0.17
SU2_0800_0850,3,116.4340226,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.006748,2.65,0.479764,0.610030,0.660827,0.0001,0.000675,2.65,0.374752,0.531650,1.321660,0,10,10,50,0.47,0.36,0.17
SU2_0890_0900,3,95.02541483,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.010018,2.65,1.136486,0.642670,0.000050,0.0001,0.001002,2.65,1.035770,0.552570,0.000100,0,10,10,50,0.47,0.36,0.17
SU2_0680_0610,3,101.6036106,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007957,2.65,0.751281,0.752880,1.662380,0.0001,0.000796,2.65,0.641281,0.643860,3.324788,0,10,10,50,0.47,0.36,0.17
SU2_0450_0720,3,100.8017792,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007213,2.65,0.772590,0.473810,1.698425,0.0001,0.000721,2.65,0.772590,0.402370,3.349235,0,10,10,50,0.47,0.36,0.17
SU2_0900_0870,3,124.1262231,100,0.5,0.005,0.25,2.5,0.100E-05,4.000000,0.0004,0.010018,2.65,1.468979,0.814890,0.000050,0.0001,0.001002,2.65,1.335548,0.694300,0.000100,0,10,10,50,0.47,0.36,0.17
SU3_0870_0730,3,140.950856,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007398,2.65,0.327866,0.473270,0.093353,0.0001,0.000740,2.65,0.248679,0.409110,0.186707,0,10,10,50,0.47,0.36,0.17
SU3_0370_0490,3,183.8742765,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.006515,2.65,0.621320,0.355930,0.001810,0.0001,0.000652,2.65,0.621320,0.301340,0.003619,0,10,10,50,0.47,0.36,0.17
SU2_0470_0590,3,103.4883176,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.007213,2.65,0.389630,0.279220,1.698425,0.0001,0.000721,2.65,0.389630,0.242280,3.396860,0,10,10,50,0.47,0.36,0.17
SU2_0440_0550,3,89.88476479,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007213,2.65,1.151500,0.605670,1.698425,0.0001,0.000721,2.65,1.151500,0.527510,3.396860,0,10,10,50,0.47,0.36,0.17
SU2_0640_0630,3,95.43436211,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.007957,2.65,0.612997,0.614490,0.722041,0.0001,0.000796,2.65,0.510947,0.512740,3.324788,0,10,10,50,0.47,0.36,0.17
SU3_0490_0530,3,209.3675955,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007957,2.65,0.304511,0.305180,0.722041,0.0001,0.000796,2.65,0.258665,0.259400,1.444087,0,10,10,50,0.47,0.36,0.17
SU1_0330_0560,3,84.54086872,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007213,2.65,0.929890,0.523900,1.698425,0.0001,0.000721,2.65,0.929890,0.456500,3.349235,0,10,10,50,0.47,0.36,0.17
SU1_0390_0560,3,73.93775235,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007213,2.65,0.763010,0.454720,1.698425,0.0001,0.000721,2.65,0.763010,0.388900,3.349235,0,10,10,50,0.47,0.36,0.17
SU1_0820_0740,3,79.72675478,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.009582,2.65,0.872523,1.077800,0.409875,0.0001,0.000958,2.65,0.760347,0.983380,0.819758,0,10,10,50,0.47,0.36,0.17
SU2_0510_0570,3,106.1901066,100,0.5,0.005,0.25,2.5,0.010000,4.000000,0.0004,0.007957,2.65,0.177422,0.177750,0.722041,0.0001,0.000796,2.65,0.154960,0.155320,1.444087,0,10,10,50,0.47,0.36,0.17
SU2_0110_0240,3,102.257036,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.007213,2.65,0.806410,0.478930,1.698425,0.0001,0.000721,2.65,0.806410,0.418300,3.396860,0,10,10,50,0.47,0.36,0.17
SU1_0410_0480,3,41.96757828,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.005603,2.65,1.025600,0.575180,0.366937,0.0001,0.000560,2.65,1.025600,0.488290,0.733842,0,10,10,50,0.47,0.36,0.17
SU2_0560_0590,3,115.46126,100,0.5,0.005,0.25,2.5,0.100E-04,4.000000,0.0004,0.007213,2.65,0.587240,0.382130,1.698425,0.0001,0.000721,2.65,0.587240,0.335330,3.396860,0,10,10,50,0.47,0.36,0.17
SU3_0590_0540,3,156.9982251,100,0.5,0.005,0.25,2.5,0.100E-04,4.000000,0.0004,0.007213,2.65,1.003500,0.557050,1.698425,0.0001,0.000721,2.65,1.003500,0.485670,3.396860,0,10,10,50,0.47,0.36,0.17
SU2_0620_0580,3,82.26173525,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007957,2.65,0.727748,0.729570,0.722041,0.0001,0.000796,2.65,0.603221,0.605190,3.324788,0,10,10,50,0.47,0.36,0.17
SU1_0840_0831,3,80.62458039,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.009718,2.65,0.498776,0.630660,0.041634,0.0001,0.000972,2.65,0.401889,0.537640,0.083268,0,10,10,50,0.47,0.36,0.17
SU2_0740_0741,3,131.4018098,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.009582,2.65,0.297655,0.440460,0.409875,0.0001,0.000958,2.65,0.235514,0.376410,0.819758,0,10,10,50,0.47,0.36,0.17
SU2_0280_0430,3,86.27903788,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007213,2.65,1.155000,0.647720,1.674613,0.0001,0.000721,2.65,1.155000,0.554190,2.756738,0,10,10,50,0.47,0.36,0.17
SU2_0120_0260,3,117.3356043,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.007213,2.65,0.740790,0.444240,1.698425,0.0001,0.000721,2.65,0.740790,0.397650,3.396860,0,10,10,50,0.47,0.36,0.17
SU2_0360_0460,3,54.25234568,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.005603,2.65,1.034500,0.571820,0.366937,0.0001,0.000560,2.65,1.034500,0.486850,0.733842,0,10,10,50,0.47,0.36,0.17
SU3_0240_0350,3,649.889883,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.100000,2.65,0.000630,0.000630,0.000100,0.0001,0.100E-04,2.65,0.000630,0.000630,0.000100,0,10,10,50,0.47,0.36,0.17
SU2_0570_0580,3,115.6503159,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.007957,2.65,0.116611,0.116820,0.722041,0.0001,0.000796,2.65,0.102457,0.102700,1.444087,0,10,10,50,0.47,0.36,0.17
SU4_0580_0630,3,169.1668483,100,0.5,0.005,0.25,2.5,0.001000,4.000000,0.0004,0.007957,2.65,0.206646,0.207090,0.722041,0.0001,0.000796,2.65,0.176333,0.176860,1.444087,0,10,10,50,0.47,0.36,0.17
SU2_0920_0830,3,103.9910709,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.009718,2.65,0.650710,0.828430,0.041634,0.0001,0.000972,2.65,0.521698,0.704500,0.083268,0,10,10,50,0.47,0.36,0.17
SU2_0741_0690,3,261.4404732,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.003405,2.65,0.000338,0.000338,0.000100,0.0001,0.000307,2.65,0.000338,0.000338,0.000100,0,10,10,50,0.47,0.36,0.17
SU1_0200_0270,3,65.92595996,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007213,2.65,1.145900,0.553510,1.698425,0.0001,0.000721,2.65,1.145900,0.471350,3.396860,0,10,10,50,0.47,0.36,0.17
SU1_0050_0090,3,66.58045813,100,0.5,0.005,0.25,2.5,0.010000,4.000000,0.0004,0.007213,2.65,0.330040,0.210540,1.698425,0.0001,0.000721,2.65,0.330040,0.186380,3.396860,0,10,10,50,0.47,0.36,0.17
SU2_0160_0260,3,86.26629209,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007213,2.65,1.061400,0.616670,1.698425,0.0001,0.000721,2.65,1.061400,0.540580,3.396860,0,10,10,50,0.47,0.36,0.17
SU4_0630_0650,3,199.7985683,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.007957,2.65,0.331180,0.331910,0.722041,0.0001,0.000796,2.65,0.281159,0.282090,1.444087,0,10,10,50,0.47,0.36,0.17
SU2_0830_0831,3,109.1077277,100,0.5,0.005,0.25,2.5,0.000100,4.000000,0.0004,0.009718,2.65,0.250690,0.310390,0.041634,0.0001,0.000972,2.65,0.202498,0.268360,0.083268,0,10,10,50,0.47,0.36,0.17
