TABLE->,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,CONV-VAL1,CONV-VAL1,CONV-VAL1,CONV-VAL1,NUT-BENPARM,NUT-BENPARM,NUT-BENPARM,NUT-BENPARM,NUT-BENPARM,NUT-NITDENIT,NUT-NITDENIT,NUT-NITDENIT,NUT-NITDENIT,NUT-NITDENIT,NUT-NITDENIT,NUT-NH3VOLAT,NUT-NH3VOLAT,NUT-BEDCONC,NUT-BEDCONC,NUT-BEDCONC,NUT-BEDCONC,NUT-BEDCONC,NUT-BEDCONC,NUT-ADSPARM,NUT-ADSPARM,NUT-ADSPARM,NUT-ADSPARM,NUT-ADSPARM,NUT-ADSPARM,NUT-DINIT,NUT-DINIT,NUT-DINIT,NUT-DINIT,NUT-DINIT,NUT-ADSINIT,NUT-ADSINIT,NUT-ADSINIT,NUT-ADSINIT,NUT-ADSINIT,NUT-ADSINIT
VARS->,TAM,NO2,PO4,AMV,DEN,ADNH,ADPO,PHFG,NOF,NOC,NHF,NHC,POF,POC,CVBO,CVBPC,CVBPN,BPCNTC,BRTAM1,BRTAM2,BRPO41,BRPO42,ANAER,KTAM20,KNO220,TCNIT,KNO320,TCDEN,DENOXT,EXPNVG,EXPNVL,NH4-sand,NH4-silt,NH4-clay,PO4-sand,PO4-silt,PO4-clay,NH4-sand,NH4-silt,NH4-clay,PO4-sand,PO4-silt,PO4-clay,NO3,TAM,NO2,PO4,PH,NH4-sand,NH4-silt,NH4-clay,PO4-sand,PO4-silt,PO4-clay
YM1_6370_6620,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.042690,0.01,1.07,0.038794,1.07,15.00000,0.5,0.6667,1.657064,16.57064,165.7064,8.400579,84.00579,840.0579,150.0000,1500.000,15000.00,4195.210,12585.63,37756.89,1,0.05,0,0.05,7,0,0,0,0,0,0
YM2_6120_6430,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.028507,0.01,1.07,0.014880,1.07,15.00000,0.5,0.6667,1.842611,18.42611,184.2611,8.069379,80.69379,806.9379,150.0000,1500.000,15000.00,583.1460,1749.438,5248.314,1,0.05,0,0.05,7,0,0,0,0,0,0
YM3_6430_6620,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.042690,0.01,1.07,0.038794,1.07,15.00000,0.5,0.6667,1.657064,16.57064,165.7064,8.400579,84.00579,840.0579,150.0000,1500.000,15000.00,4195.210,12585.63,37756.89,1,0.05,0,0.05,7,0,0,0,0,0,0
YM4_6620_0001,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.200000,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,3333.333,10000.00,30000.00,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_3800_3801,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.132907,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,2.591724,25.91724,259.1724,4.766348,47.66349,476.6349,150.0000,1500.000,15000.00,2871.400,8614.200,25842.60,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_3950_3952,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.200000,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,3333.333,10000.00,30000.00,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_4240_3951,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0.502895,2.514475,0.001000,0.005000,0.454023,0.145232,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,33333.33,100000.0,300000.0,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_4530_4532,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.005000,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,2.730333,27.30333,273.0333,4.028481,40.28481,402.8481,150.0000,1500.000,15000.00,3313.775,9941.325,29823.97,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_4531_4532,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.074855,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,3.159689,31.59689,315.9689,4.800431,48.00431,480.0431,150.0000,1500.000,15000.00,28780.18,86340.55,259021.6,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_4532_3951,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.145232,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,3.209884,32.09884,320.9884,3.691586,36.91586,369.1586,150.0000,1500.000,15000.00,33333.33,100000.0,300000.0,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_3951_3952,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.145232,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,3.209884,32.09884,320.9884,3.691586,36.91586,369.1586,150.0000,1500.000,15000.00,33333.33,100000.0,300000.0,1,0.05,0,0.05,7,0,0,0,0,0,0
XU0_4090_4270,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.389986,0.01,1.07,0.037424,1.07,15.00000,0.5,0.6667,1.853497,18.53497,185.3497,7.990527,79.90527,799.0527,150.0000,1500.000,15000.00,2857.420,8572.261,25716.78,1,0.05,0,0.05,7,0,0,0,0,0,0
XU0_4130_4070,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.621396,0.01,1.07,0.039488,1.07,15.00000,0.5,0.6667,1.790966,17.90966,179.0966,13.47910,134.7910,1347.910,150.0000,1500.000,15000.00,1705.396,5116.189,15348.57,1,0.05,0,0.05,7,0,0,0,0,0,0
XU0_4091_4270,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.389986,0.01,1.07,0.037424,1.07,15.00000,0.5,0.6667,1.853497,18.53497,185.3497,7.990527,79.90527,799.0527,150.0000,1500.000,15000.00,2857.420,8572.261,25716.78,1,0.05,0,0.05,7,0,0,0,0,0,0
XU2_4270_4650,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.025929,0.01,1.07,0.005073,1.07,15.00000,0.5,0.6667,1.979715,19.79715,197.9715,7.063295,70.63295,706.3295,150.0000,1500.000,15000.00,2625.292,7875.875,23627.62,1,0.05,0,0.05,7,0,0,0,0,0,0
XU2_4070_4330,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0.526187,2.630937,0.030454,0.152271,8.234192,0.006616,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,33.33333,100.0000,300.0000,1,0.05,0,0.05,7,0,0,0,0,0,0
XU2_4330_4480,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0.530334,2.651669,0.030474,0.152371,6.317897,0.006616,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,33.33333,100.0000,300.0000,1,0.05,0,0.05,7,0,0,0,0,0,0
XU2_4480_4650,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.025929,0.01,1.07,0.005073,1.07,15.00000,0.5,0.6667,1.979715,19.79715,197.9715,7.063295,70.63295,706.3295,150.0000,1500.000,15000.00,2625.292,7875.875,23627.62,1,0.05,0,0.05,7,0,0,0,0,0,0
XU3_4650_0001,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.025929,0.01,1.07,0.005073,1.07,15.00000,0.5,0.6667,1.979715,19.79715,197.9715,7.063295,70.63295,706.3295,150.0000,1500.000,15000.00,2625.292,7875.875,23627.62,1,0.05,0,0.05,7,0,0,0,0,0,0
YP1_6570_6680,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.008399,0.01,1.07,0.068559,1.07,15.00000,0.5,0.6667,1.765490,17.65490,176.5490,6.426989,64.26989,642.6989,150.0000,1500.000,15000.00,2282.074,6846.223,20538.67,1,0.05,0,0.05,7,0,0,0,0,0,0
YP3_6470_6690,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.067781,0.01,1.07,0.002552,1.07,15.00000,0.5,0.6667,1.768353,17.68353,176.8353,5.994802,59.94802,599.4802,150.0000,1500.000,15000.00,3558.390,10675.17,32025.51,1,0.05,0,0.05,7,0,0,0,0,0,0
YP2_6390_6330,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0.449383,2.246914,0.001000,0.005000,6.939130,1.000000,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,22442.92,67328.77,201986.3,1,0.05,0,0.05,7,0,0,0,0,0,0
YP1_6680_6670,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.067781,0.01,1.07,0.002552,1.07,15.00000,0.5,0.6667,1.768353,17.68353,176.8353,5.994802,59.94802,599.4802,150.0000,1500.000,15000.00,3558.390,10675.17,32025.51,1,0.05,0,0.05,7,0,0,0,0,0,0
