TABLE->,SCR-FLAGS,SCR-FLAGS,SCR-CONC,SCR-CONC
VARS->,RORN,RORP,RORN,RORP
YM1_6370_6620,1,1,1.252660,3.726575
YM2_6120_6430,1,1,2.315989,2.035186
YM3_6430_6620,1,1,1.252660,3.414029
YM4_6620_0001,1,1,5.000000,2.000000
GY0_3800_3801,1,1,12.46270,1.797878
GY0_3950_3952,1,1,5.000000,2.000000
GY0_4240_3951,1,1,18.54319,0.042010
GY0_4530_4532,1,1,8.813605,0.005751
GY0_4531_4532,1,1,23.48486,0.740925
GY0_4532_3951,1,1,24.33839,0.015960
GY0_3951_3952,1,1,24.33839,0.015960
XU0_4090_4270,1,1,3.596522,0.232211
XU0_4130_4070,1,1,2.985054,32.00000
XU0_4091_4270,1,1,5.193620,0.109950
XU2_4270_4650,1,1,10.49024,1.489276
XU2_4070_4330,1,1,16.38054,0.341120
XU2_4330_4480,1,1,16.38054,0.115887
XU2_4480_4650,1,1,10.49024,1.489276
XU3_4650_0001,1,1,10.49024,1.489276
YP1_6570_6680,1,1,4.359001,0.240693
YP3_6470_6690,1,1,3.493912,0.220794
YP2_6390_6330,1,1,11.33249,1.955921
YP1_6680_6670,1,1,3.493912,0.220794
YP3_6690_6720,1,1,3.493912,0.220794
YP3_6330_6700,1,1,5.205188,0.459274
YP3_6700_6670,1,1,3.493912,0.220794
YP3_6670_6720,1,1,3.493912,0.220794
YP4_6720_6750,1,1,3.493912,0.220794
YP4_6750_0001,1,1,5.000000,2.000000
JA1_7600_7570,1,1,0.790830,0.001000
JA2_7410_7470,1,1,7.726122,0.074504
JA2_7570_7480,1,1,7.726122,0.074504
JA1_7640_7280,1,1,7.726122,0.074504
JA2_7550_7280,1,1,4.648122,1.119075
JA4_7280_7340,1,1,7.726122,0.074504
JA4_7340_7470,1,1,7.726122,0.074504
JA4_7470_7480,1,1,7.726122,0.074504
JA5_7480_0001,1,1,7.726122,0.074504
RU2_5220_5640,1,1,4.461621,0.511348
RU2_5940_6200,1,1,2.538962,5.341638
RU2_5500_5610,1,1,3.982716,0.184870
RU2_5810_5610,1,1,3.982716,0.184870
RU2_6090_6220,1,1,5.149878,1.676590
RU3_5610_5640,1,1,4.461621,0.511348
RU4_5640_6030,1,1,11.64942,0.075037
RU2_6200_6170,1,1,3.886037,0.649910
RU2_6220_6170,1,1,3.023085,0.695053
RU3_6170_6040,1,1,2.408578,0.648979
RU4_6040_6030,1,1,11.64942,0.075037
RU5_6030_0001,1,1,11.64942,0.075037
SU1_1630_1610,1,1,9.289495,1.511473
SU2_1550_1620,1,1,9.289495,1.511473
SU2_1200_1310,1,1,7.336163,0.840113
SU1_1480_1500,1,1,9.289495,0.532376
SU2_1210_1310,1,1,7.336163,0.795249
SU2_0670_0810,1,1,11.36778,50.00000
SU2_1290_1500,1,1,9.289495,1.037743
SU3_1310_1280,1,1,9.289495,0.532376
SU3_1280_1590,1,1,9.289495,0.532376
SU3_1500_1420,1,1,9.289495,0.532376
SU2_1020_0980,1,1,4.981086,1.355293
SU3_0810_0970,1,1,11.36778,50.00000
SU1_0660_0710,1,1,3.652898,0.109493
SU2_0990_0950,1,1,4.981086,0.866570
SU3_0970_1120,1,1,11.36778,50.00000
SU2_0780_0710,1,1,3.652898,0.109493
SU2_0760_0960,1,1,4.981086,3.850440
SU2_0700_0860,1,1,4.981086,3.850440
SU3_0710_0910,1,1,3.652898,0.109493
SU3_0910_1010,1,1,4.981086,4.826884
SU1_0940_0900,1,1,4.981086,0.001000
SU2_0800_0850,1,1,2.422010,0.212340
SU2_0890_0900,1,1,4.981086,0.001000
SU2_0680_0610,1,1,2.827370,0.624215
SU2_0450_0720,1,1,2.764915,0.416638
SU2_0900_0870,1,1,4.981086,0.001000
SU3_0870_0730,1,1,4.981086,4.826884
SU3_0370_0490,1,1,4.420916,50.00000
SU2_0470_0590,1,1,2.764915,0.610756
SU2_0440_0550,1,1,2.764915,0.760953
SU2_0640_0630,1,1,2.827370,0.605458
SU3_0490_0530,1,1,4.630469,1.693864
SU1_0330_0560,1,1,2.764915,0.440763
SU1_0390_0560,1,1,2.764915,0.440763
SU1_0820_0740,1,1,9.209428,3.492870
SU2_0510_0570,1,1,4.630469,1.693864
SU2_0110_0240,1,1,2.764915,0.440763
SU1_0410_0480,1,1,2.259585,0.811782
SU2_0560_0590,1,1,2.764915,0.760953
SU3_0590_0540,1,1,2.764915,0.760953
SU2_0620_0580,1,1,2.827370,0.427704
SU1_0840_0831,1,1,11.65171,25.60000
SU2_0740_0741,1,1,9.209428,3.492870
SU2_0280_0430,1,1,2.764915,0.492818
SU2_0120_0260,1,1,2.764915,0.870501
SU2_0360_0460,1,1,2.259585,0.811782
SU3_0240_0350,1,1,2.764915,0.760953
SU2_0570_0580,1,1,4.630469,0.290524
SU4_0580_0630,1,1,3.617332,1.693864
SU2_0920_0830,1,1,6.846582,22.63875
SU2_0741_0690,1,1,9.209428,3.492870
SU1_0200_0270,1,1,2.764915,1.135182
SU1_0050_0090,1,1,2.764915,0.870501
SU2_0160_0260,1,1,2.764915,1.135182
SU4_0630_0650,1,1,4.630469,0.290524
SU2_0830_0831,1,1,11.65171,50.00000
SU3_0831_0790,1,1,11.65171,50.00000
SU3_0790_0770,1,1,5.275877,0.644663
SU1_0380_0400,1,1,2.259585,0.811782
SU1_0080_0210,1,1,1.391757,1.053173
SU4_0260_0350,1,1,2.764915,0.760953
SU4_0350_0420,1,1,2.764915,0.760953
SU2_0070_0090,1,1,2.764915,1.135182
SU3_0090_0170,1,1,2.764915,0.760953
SU3_0770_0690,1,1,4.766262,0.515343
SU4_0690_0650,1,1,4.766262,0.515343
SU5_0650_0530,1,1,4.630469,0.290524
SU3_0170_0270,1,1,2.764915,0.760953
SU2_0290_0291,1,1,2.259585,0.811782
SU1_0060_0190,1,1,1.391757,1.053173
