TABLE->,SCR-FLAGS,SCR-FLAGS,SCR-CONC,SCR-CONC
SU3_0190_0300,1,1,3.445446,1.387645
SU4_0300_0310,1,1,3.445446,1.387645
SU2_0150_0220,1,1,3.685377,1.621814
SU2_0100_0230,1,1,3.685377,1.621814
SU2_0320_0340,1,1,3.685377,1.621814
SU2_0040_0180,1,1,3.685377,1.621814
SU2_0020_0140,1,1,3.685377,1.621814
SU2_0030_0140,1,1,3.685377,1.621814
SU3_0140_0180,1,1,3.685377,1.621814
SU3_0180_0230,1,1,3.685377,1.621814
SU4_0230_0220,1,1,3.685377,1.621814
SU4_0220_0250,1,1,3.685377,1.621814
SU4_0250_0340,1,1,3.685377,1.621814
SU5_0340_0310,1,1,3.685377,1.621814
SU5_0310_0400,1,1,3.685377,1.621814
SU5_0400_0460,1,1,3.685377,1.621814
SU5_0460_0480,1,1,3.685377,1.621814
SU6_0480_0520,1,1,3.685377,1.621814
SU6_0520_0500,1,1,4.121186,2.215952
SU6_0500_0550,1,1,4.121186,2.215952
SU7_0550_0540,1,1,4.121186,2.215952
SU7_0540_0720,1,1,4.121186,2.215952
SU7_0720_0750,1,1,4.372617,1.795586
SU7_0750_0850,1,1,4.372617,1.795586
SU7_0850_0730,1,1,4.372617,1.795586
SU7_0730_0860,1,1,4.872113,2.637622
SU7_0860_0960,1,1,4.872113,2.637622
SU7_0960_0950,1,1,4.872113,2.637622
SU7_0950_1010,1,1,4.872113,2.637622
SU7_1010_0980,1,1,4.872113,2.637622
SU7_0980_1120,1,1,4.872113,2.637622
SU7_1120_1140,1,1,4.872113,2.637622
SU7_1140_1420,1,1,5.363491,2.213464
SU7_1420_1590,1,1,5.363491,2.213464
SU8_1590_1620,1,1,5.363491,2.213464
SU8_1620_1610,1,1,5.363491,2.213464
SU8_1610_1530,1,1,5.363491,2.213464
SW1_1570_1640,1,1,5.761349,1.927421
SW1_1560_1460,1,1,5.761349,1.280000
SW1_1180_1190,1,1,5.761349,1.785335
SW1_1160_1260,1,1,6.602633,1.296194
SW2_1190_1410,1,1,5.761349,1.927421
SW3_1040_1220,1,1,4.586398,1.089682
SW2_1030_1060,1,1,6.602633,1.296194
SW2_1070_1060,1,1,6.602633,1.296194
SW3_1250_1340,1,1,5.613990,1.895685
SW3_1220_1320,1,1,5.613990,1.895685
SW3_1060_1260,1,1,6.602633,1.296194
SW4_1260_1300,1,1,5.761349,1.927421
SW3_1080_1350,1,1,4.373426,1.165278
SW0_1520_1600,1,1,4.306928,1.688154
SW2_1000_1110,1,1,4.081909,1.415319
SW2_0880_0930,1,1,4.081909,1.415319
SW2_1100_1130,1,1,6.032856,1.163584
SW1_1910_1890,1,1,5.069381,2.901823
SW2_1050_0930,1,1,4.081909,1.415319
SW3_1600_1580,1,1,3.439374,1.688154
SW3_1090_1091,1,1,6.032856,2.010658
SW2_1770_1690,1,1,3.547274,0.657390
SW3_0930_1110,1,1,4.081909,1.415319
SW4_1110_1150,1,1,4.081909,1.415319
SW1_1890_1830,1,1,5.069381,2.901823
SW3_1130_1390,1,1,6.032856,1.163584
SW3_1920_1750,1,1,4.001651,23.17494
SW1_1830_1690,1,1,3.547274,0.657390
SW4_1150_1350,1,1,4.373426,1.165278
SW5_1350_1470,1,1,5.613990,1.895685
SW3_1690_1660,1,1,3.200000,1.280000
SW2_1360_1430,1,1,6.032856,1.364884
SW3_1390_1330,1,1,6.032856,4.691291
SW3_1091_1380,1,1,6.032856,2.010658
SW3_1660_1580,1,1,5.613990,1.895685
SW3_1870_1800,1,1,3.275278,1.127944
SW3_1750_1540,1,1,4.001651,0.736462
SW1_1170_1270,1,1,1.502619,0.080212
SW2_1240_1270,1,1,1.502619,0.080212
SW3_1380_1490,1,1,6.032856,2.010658
SW3_1580_1440,1,1,5.613990,1.895685
SW2_1950_1940,1,1,3.616337,5.536276
SW3_1800_1650,1,1,4.001651,0.736462
SW2_2020_1940,1,1,3.616337,5.536276
SW3_1270_1370,1,1,1.502619,0.080212
SW3_1370_1430,1,1,6.032856,1.364884
SW4_1940_1860,1,1,3.616337,5.536276
SW4_1860_1720,1,1,4.001651,14.44002
SW4_1430_1490,1,1,6.032856,1.364884
SW4_1490_1400,1,1,6.032856,1.364884
SW4_1720_1650,1,1,4.001651,0.736462
SW5_1650_1540,1,1,4.001651,0.736462
SW5_1540_1400,1,1,6.032856,4.691291
SW6_1400_1330,1,1,6.032856,4.691291
SW6_1330_1230,1,1,6.032856,4.691291
SW6_1230_1440,1,1,5.613990,1.895685
SW6_1440_1470,1,1,5.613990,1.895685
SW7_1470_1340,1,1,5.613990,1.895685
SW7_1340_1320,1,1,5.613990,1.895685
SW7_1320_1300,1,1,5.761349,1.927421
SW7_1300_1410,1,1,5.761349,1.927421
SW7_1410_1460,1,1,5.761349,1.927421
SW7_1460_1640,1,1,5.761349,1.927421
SJ2_2150_2130,1,1,6.875738,0.600874
SJ2_2110_2170,1,1,6.875738,1.659087
SJ2_1900_1930,1,1,6.875738,0.600874
SJ3_2160_2170,1,1,6.875738,0.600874
SJ3_2170_1970,1,1,6.875738,0.600874
SJ1_2280_2450,1,1,6.875738,1.659087
SJ3_2040_1980,1,1,4.140444,0.574038
SJ2_2580_2500,1,1,6.875738,0.600874
SJ2_2500_2450,1,1,6.875738,0.600874
SJ2_2570_2660,1,1,5.021947,0.627682
SJ3_2450_2120,1,1,6.875738,0.600874
SJ3_2250_2230,1,1,6.343176,1.964767
SJ2_2530_2820,1,1,5.021947,0.627682
SJ3_1980_2060,1,1,6.875738,1.941841
SJ3_2230_2060,1,1,6.875738,1.941841
SJ2_2900_2740,1,1,5.021947,0.627682
SJ4_2060_2010,1,1,6.875738,1.774050
SJ4_2010_2210,1,1,6.875738,0.737244
SJ2_2820_2740,1,1,5.021947,0.627682
SJ4_2740_2660,1,1,5.021947,0.627682
SJ4_2660_2360,1,1,5.021947,0.627682
SJ4_2360_2340,1,1,6.875738,1.667117
SJ4_2340_2210,1,1,6.875738,0.737244
SJ5_2210_2320,1,1,6.875738,0.737244
SJ5_2320_2120,1,1,6.875738,0.600874
SJ5_2120_1930,1,1,6.875738,0.600874
SJ6_1930_1970,1,1,6.875738,0.600874
SJ6_1970_2130,1,1,6.875738,0.600874
SL0_2721_2720,1,1,5.508773,0.635574
SL2_2750_2720,1,1,5.508773,0.635574
SL2_2410_2700,1,1,4.200677,1.104339
SL1_2390_2420,1,1,3.809524,4.129937
SL2_2300_2520,1,1,5.508773,0.635574
SL1_2190_2350,1,1,4.415568,3.352223
SL2_2200_2350,1,1,4.415568,3.352223
SL0_2831_2830,1,1,5.136918,3.020755
SL3_2460_2430,1,1,6.228140,1.755478
SL3_2350_2470,1,1,4.415568,3.352223
SL1_2770_2730,1,1,5.136918,1.441147
SL0_2180_2220,1,1,4.994370,1.056550
SL3_2470_2420,1,1,4.141042,2.934633
SL3_2420_2700,1,1,4.141042,2.934633
SL3_2400_2440,1,1,4.586894,1.213752
SL1_2830_2760,1,1,5.136918,3.020755
SL1_2760_2730,1,1,5.136918,4.957871
SL1_2000_2090,1,1,4.994370,1.056550
SL1_2670_2370,1,1,5.423833,0.507006
SL3_2730_2550,1,1,5.136918,4.957871
SL3_2440_2380,1,1,5.945039,1.240169
SL0_2220_2140,1,1,4.994370,1.056550
SL2_1850_1990,1,1,3.674579,1.989140
SL3_2550_2490,1,1,5.463573,1.995637
SL2_2540_2370,1,1,5.423833,0.507006
SL3_2290_2260,1,1,4.774540,1.251205
SL2_1990_2070,1,1,4.386758,1.942136
SL2_2070_2090,1,1,4.994370,1.056550
SL3_1960_2080,1,1,7.326139,0.998899
SL4_2370_2330,1,1,5.423833,0.507006
SL4_2330_2270,1,1,7.326139,0.998899
SL4_2090_2100,1,1,4.994370,1.056550
SL4_2100_2140,1,1,4.994370,1.056550
SL3_2260_2050,1,1,7.326139,0.998899
SL2_1810_2030,1,1,9.624130,1.366449
SL2_1670_1880,1,1,7.326139,0.998899
SL1_1790_1840,1,1,7.326139,0.998899
SL4_2140_2240,1,1,4.994370,1.056550
SL1_1730_1700,1,1,7.326139,1.481567
SL4_2240_2310,1,1,5.936521,1.523706
SL3_1710_1740,1,1,4.682636,1.311171
SL3_1740_1840,1,1,7.326139,0.998899
SL1_1700_1780,1,1,7.326139,0.998899
SL3_1840_1880,1,1,7.326139,0.998899
SW1_1450_1510,1,1,4.762405,1.093203
SW1_1510_1680,1,1,4.762405,1.085724
SJ6_2130_2050,1,1,7.326139,0.998899
SW7_1640_1680,1,1,4.762405,1.085724
SW7_1680_1760,1,1,4.762405,1.085724
SU8_1530_1760,1,1,4.762405,1.085724
SL8_1760_1780,1,1,4.762405,1.085724
SL8_1780_1880,1,1,7.326139,0.998899
SL8_1880_2030,1,1,7.326139,0.998899
SL8_2030_2080,1,1,7.326139,0.998899
SL8_2080_2050,1,1,7.326139,0.998899
SL9_2050_2270,1,1,7.326139,0.998899
SL9_2270_2380,1,1,5.945039,1.240169
SL9_2380_2310,1,1,5.945039,1.240169
SL9_2310_2430,1,1,5.945039,1.240169
SL9_2430_2490,1,1,5.945039,1.240169
SL9_2490_2520,1,1,5.945039,1.240169
SL9_2520_2700,1,1,5.508773,0.635574
SL9_2700_2720,1,1,5.508773,0.635574
SL9_2720_0001,1,1,5.508773,0.635574
DE0_3791_0001,1,1,5.000000,2.000000
DE0_4141_0001,1,1,5.000000,2.000000
DE0_4231_0001,1,1,5.000000,2.000000
EL0_5400_0001,1,1,5.000000,1.600000
EL1_5150_0001,1,1,5.000000,2.000000
EL1_5570_0001,1,1,5.000000,2.000000
EL1_6000_0001,1,1,5.000000,2.000000
EL2_4400_4590,1,1,2.336875,3.537586
EL2_4590_0001,1,1,5.000000,2.000000
EL2_5110_5270,1,1,3.958950,11.65965
EL2_5270_0001,1,1,5.000000,2.000000
EM2_4100_0001,1,1,5.000000,2.000000
EU0_3830_0001,1,1,5.000000,2.000000
EU1_2650_0001,1,1,5.528509,2.902115
EU1_2810_0001,1,1,5.000000,2.000000
EU2_3520_0001,1,1,5.000000,2.000000
JA0_7291_7290,1,1,4.000000,1.600000
JA2_7290_0001,1,1,5.000000,2.000000
JB0_7051_0001,1,1,3.200000,1.280000
JB0_7052_0001,1,1,4.000000,1.280000
JB1_8090_0001,1,1,4.000000,1.600000
JB2_7800_0001,1,1,4.000000,1.280000
JB3_7053_0001,1,1,4.000000,1.600000
PL0_5141_5140,1,1,4.616005,1.605030
PL2_4970_5250,1,1,10.14904,0.281026
PL0_5510_0001,1,1,5.000000,2.000000
PL0_5530_5710,1,1,5.000000,2.000000
PL0_5490_0001,1,1,4.000000,2.000000
PL0_5710_0001,1,1,5.000000,2.000000
PL0_5720_0001,1,1,5.000000,2.000000
PL0_5730_5690,1,1,1.676373,0.783832
PL0_5750_0001,1,1,1.728367,2.398496
PL0_5830_0001,1,1,5.000000,2.000000
PL1_4780_0001,1,1,5.000000,2.000000
PL1_5130_0001,1,1,5.000000,2.000000
PL1_5690_0001,1,1,5.000000,2.000000
PL1_5910_0001,1,1,5.000000,2.000000
PL2_5140_5360,1,1,6.123457,0.875173
PL2_5470_5360,1,1,6.123457,0.875173
PL2_5300_5630,1,1,5.000000,0.319654
PL3_5360_5250,1,1,6.123457,0.875173
PL2_5630_0001,1,1,5.000000,2.000000
PL3_5250_0001,1,1,10.14904,1.621185
RL0_6540_0001,1,1,3.408862,7.836190
RL1_6180_0001,1,1,3.058676,1.097929
SL2_2480_0001,1,1,5.000000,2.000000
SL2_2910_3060,1,1,5.898465,4.234060
SL2_3060_0001,1,1,5.898465,4.234060
WM0_3650_0001,1,1,2.669058,1.856726
WM0_3740_0001,1,1,5.000000,2.000000
WM1_3910_0001,1,1,5.000000,2.000000
WM3_4060_0001,1,1,3.511587,3.786796
WU0_3250_0001,1,1,5.000000,2.000000
WU0_3670_0001,1,1,5.000000,2.000000
WU1_3240_3331,1,1,5.000000,2.000000
WU1_3331_3330,1,1,5.000000,2.000000
WU1_3330_0001,1,1,5.000000,2.000000
WU1_3350_3490,1,1,7.044010,0.451531
WU1_3482_0001,1,1,5.000000,2.000000
WU1_3490_3480,1,1,7.044010,0.451531
WU2_3320_3480,1,1,7.044010,0.451531
WU3_3480_3481,1,1,7.044010,1.667702
WU3_3481_0001,1,1,7.044010,0.451531
YL2_6580_0001,1,1,5.000000,1.280000
YP0_6860_6840,1,1,2.337866,3.341281
YP0_6840_0001,1,1,5.000000,2.000000
PL0_5000_0001,1,1,2.368683,1.551770
PL0_4510_0001,1,1,3.722833,4.279756
JB3_6820_7053,1,1,2.232664,2.859993
EM2_3980_0001,1,1,2.491223,1.319993
EL1_5430_0001,1,1,2.639611,3.047194
EL0_4560_4562,1,1,3.219167,1.614210
EL0_4561_4562,1,1,3.219167,1.614210
EL0_4562_0001,1,1,5.000000,2.000000
WU0_3021_3020,1,1,6.702858,1.673807
WU2_3020_3320,1,1,6.702858,0.500714
WM0_3881_3880,0,0,100.0000,50.00000
WM1_3882_3880,1,1,4.410740,3.533214
WM3_3880_4060,1,1,4.410740,3.533214
WM1_3660_3910,1,1,2.795114,1.489468
PL1_5370_5470,1,1,3.907668,0.670316
PL1_5230_0001,1,1,3.586238,2.618093
PL1_4540_0001,1,1,4.277879,2.694114
PL1_4460_4780,1,1,4.690811,2.521487
PL0_5540_5490,1,1,3.805896,0.706558
PL0_5070_0001,1,1,4.828825,6.491962
PL0_5010_5130,1,1,3.380217,0.516225
XL1_4690_0001,1,1,4.413982,7.099144
XL0_5320_0001,1,1,2.821911,6.824299
JL1_7170_6800,1,1,4.637367,1.843687
JL3_7020_7100,1,1,5.002697,2.038394
JL2_6240_6520,1,1,2.754850,1.577721
JL2_7110_7120,1,1,4.033544,1.143815
JL1_6560_6440,1,1,3.352787,1.756860
JL1_6760_6910,1,1,5.002697,2.038394
JL2_7120_6970,1,1,5.002697,2.038394
JL2_6440_6441,1,1,4.927798,1.327533
JL2_6441_6520,1,1,4.236712,1.680300
JL1_6770_6850,1,1,4.277492,1.671444
JL1_6910_6960,1,1,5.002697,2.038394
JL1_7080_7190,1,1,2.293550,0.459603
JL4_6520_6710,1,1,4.927250,2.583118
JL2_6850_6890,1,1,4.680756,1.496919
JL1_7530_7430,1,1,3.200000,1.280000
JL4_6710_6740,1,1,5.002697,2.038394
JL2_7240_7350,1,1,2.896837,1.897012
JL1_6940_7200,1,1,3.281863,1.006337
JU2_7180_7380,1,1,4.306271,1.551673
JL1_7190_7250,1,1,4.680756,1.496919
JL2_7350_7090,1,1,4.680756,1.496919
JL1_7200_7250,1,1,4.680756,1.496919
JU1_7750_7560,1,1,4.388881,1.213762
JU1_6880_7260,1,1,3.108946,0.528004
JL2_7250_7090,1,1,4.680756,1.496919
JL3_7090_7150,1,1,4.680756,1.496919
JU2_6410_6640,1,1,2.940864,1.350932
JU1_7630_7490,1,1,1.124168,0.717730
JU3_6640_6790,1,1,2.190715,0.150479
JU3_6790_7260,1,1,3.108946,0.528004
JU1_7560_7500,1,1,4.306271,1.551673
JU1_6300_6650,1,1,3.689596,1.005680
JU4_7260_7380,1,1,4.306271,1.551673
JU1_7690_7490,1,1,4.306271,1.551673
JU2_7450_7360,1,1,2.599088,1.614588
JU1_6340_6650,1,1,3.122712,1.796494
JU4_7380_7160,1,1,4.306271,1.551673
JU3_7490_7400,1,1,4.306271,1.551673
JU3_7400_7510,1,1,4.306271,1.551673
JU3_6650_7300,1,1,3.122712,1.796494
JU2_7140_7330,1,1,5.958181,1.479390
JU2_7360_7000,1,1,2.599088,1.371469
JU1_6290_6590,1,1,3.788872,1.568192
JU3_6380_6900,1,1,1.871839,0.008348
JU1_6590_6600,1,1,3.788872,1.568192
JU2_6600_6810,1,1,3.788872,1.568192
JU2_6810_6900,1,1,6.654828,0.509920
JU3_6900_6950,1,1,4.522465,1.618582
JU3_6950_7330,1,1,5.958181,1.651452
JU4_7330_7000,1,1,4.724767,1.588330
JU4_7000_7300,1,1,4.724767,1.588330
JU5_7300_7510,1,1,4.306271,1.551673
JU5_7510_7500,1,1,4.306271,1.551673
JU5_7500_7420,1,1,4.306271,1.551673
JU5_7420_7160,1,1,4.306271,1.551673
JL6_7160_7440,1,1,4.306271,1.551673
JL6_7440_7430,1,1,4.504794,1.049942
JL6_7430_7320,1,1,4.504794,1.049942
JL6_7320_7150,1,1,4.680756,1.496919
JL6_7150_6890,1,1,4.680756,1.496919
JL6_6890_6990,1,1,4.680756,1.496919
JL6_6990_6960,1,1,5.002697,2.038394
JL6_6960_6970,1,1,5.002697,2.038394
JL6_6970_6740,1,1,5.002697,2.038394
JL6_6740_7100,1,1,5.002697,2.038394
JL7_7100_7030,1,1,5.002697,2.038394
JL7_7030_6800,1,1,4.637367,1.843687
JL7_6800_7070,1,1,4.637367,1.843687
JL7_7070_0001,1,1,5.000000,2.000000
PM0_4640_4820,1,1,3.541869,1.318552
PM1_4250_4500,1,1,4.550601,1.573670
PM2_4860_4670,1,1,4.763079,0.297772
PM1_4500_4580,1,1,4.550601,1.738468
PM1_3710_4040,1,1,3.917130,1.126318
PM3_4670_4660,1,1,4.747957,0.421968
PM1_4430_4200,1,1,3.619161,0.434854
PM1_3120_3400,1,1,4.286994,4.835172
PM3_4660_4620,1,1,6.402142,1.317097
PM2_2860_3040,1,1,5.439945,1.837285
PM1_3510_4000,1,1,2.858237,0.697410
PS1_4790_4830,1,1,2.028533,0.010866
PM1_3450_3400,1,1,4.334165,2.619251
PM1_4000_4290,1,1,3.836414,0.517798
PU0_3000_3090,1,1,5.772208,0.990569
PM2_3400_3340,1,1,4.334165,2.619251
PM3_3040_3340,1,1,4.334165,2.619251
PS2_6730_6660,1,1,2.981933,0.422080
PU0_3751_3752,1,1,7.135439,1.333490
PU2_3090_4050,1,1,7.143661,2.450601
PM4_3340_3341,1,1,4.334165,2.619251
PM4_3341_4040,1,1,3.917130,1.126318
PM4_4040_4410,1,1,4.378723,1.602313
PS2_5550_5560,1,1,4.605399,0.077279
PS1_4830_5080,1,1,5.676149,1.489095
PU2_4730_4220,1,1,5.615222,1.008548
PU2_4050_4180,1,1,6.917043,0.750718
PS0_6150_6160,1,1,4.207850,1.598120
PS2_5560_5100,1,1,4.068041,0.799846
PS3_5100_5080,1,1,5.254148,1.200764
PU2_2790_3290,1,1,4.858776,1.383540
PU2_4220_3900,1,1,5.615222,1.008548
PU0_3601_3602,1,1,7.135439,1.333490
PS2_6660_6490,1,1,4.787018,0.350599
PS4_5080_4380,1,1,5.676149,1.489095
PS3_6460_6230,1,1,4.332573,1.003559
PU3_2510_3290,1,1,4.858776,1.383540
PU2_3900_3750,1,1,7.135439,1.333490
PS3_5990_6161,1,1,4.207850,1.598120
PS2_6490_6420,1,1,4.787018,0.350599
PU2_3770_3600,1,1,7.135439,1.333490
PU2_2840_3080,1,1,7.135439,1.333490
PU3_3290_3390,1,1,4.858776,1.383540
PS0_6160_6161,1,1,4.207850,1.598120
PS2_6420_6360,1,1,4.356777,1.031367
PU3_3390_3730,1,1,6.318754,1.548088
PU2_3630_3590,1,1,7.135439,1.333490
PU2_3080_3640,1,1,7.135439,1.333490
PU1_3030_3440,1,1,1.927036,0.024137
PS3_6161_6280,1,1,4.207850,1.598120
PS3_6280_6230,1,1,4.356777,1.031367
PS4_6230_6360,1,1,4.356777,1.031367
PU0_3611_3530,1,1,7.135439,0.425920
PU2_4340_3860,1,1,4.711838,1.137341
PU0_3871_3690,1,1,6.568577,1.745453
PU3_4280_3860,1,1,4.711838,1.208621
PS4_6360_5840,1,1,4.356777,1.031367
PS4_5840_5240,1,1,5.005670,1.431020
PU3_3860_3610,1,1,4.711838,1.137341
PU1_3100_3690,1,1,3.957199,0.380843
PS5_5240_5200,1,1,4.831983,1.076081
PS5_5200_4380,1,1,5.676149,1.489095
PS5_4380_4370,1,1,5.676149,1.489095
PU2_3180_3370,1,1,3.758044,0.309876
PU2_6050_5190,1,1,4.476119,0.438900
PU2_3370_4020,1,1,3.758044,0.309876
PS5_4370_4150,1,1,6.917043,1.368559
PU2_4360_4160,1,1,2.889143,1.302353
PU0_6080_5620,1,1,4.476119,1.147536
PU1_3170_3580,1,1,6.506047,0.752686
PU2_4160_3930,1,1,6.220376,0.070900
PU2_5190_4310,1,1,4.476119,0.933358
PU1_5520_5210,1,1,4.476119,1.147536
PU2_3140_3680,1,1,4.977101,1.517982
PU1_3580_3780,1,1,6.506047,0.752686
PU1_3940_3970,1,1,4.448033,1.470609
PU1_5820_5380,1,1,4.476119,1.147536
PU0_5620_5380,1,1,4.476119,1.147536
PU2_5700_5210,1,1,4.476119,1.147536
PU3_3680_3890,1,1,4.977101,1.517982
PU1_3850_4190,1,1,8.811347,0.963376
PU3_5210_5050,1,1,4.476119,1.147536
PU1_5380_5050,1,1,4.476119,1.147536
PU4_5050_4310,1,1,4.476119,1.147536
PU4_4310_4210,1,1,4.476119,1.147536
PU1_4840_4760,1,1,4.941541,1.701063
PU1_4190_4300,1,1,5.328961,1.686994
PU4_4210_4170,1,1,5.600415,0.293818
PU2_4720_4750,1,1,12.25790,0.621281
PU1_4760_4451,1,1,12.25790,0.621281
PU1_4300_4440,1,1,8.811347,0.723327
PU2_4750_4451,1,1,12.25790,0.621281
PU3_4450_4440,1,1,12.25790,0.621281
PU4_4440_3970,1,1,6.646542,1.002246
PU4_3970_3890,1,1,6.646542,1.002246
PU4_3890_3990,1,1,6.506047,1.324028
PU4_3990_3780,1,1,6.506047,0.752686
