TABLE->,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,NUT-AD-FLAGS,CONV-VAL1,CONV-VAL1,CONV-VAL1,CONV-VAL1,NUT-BENPARM,NUT-BENPARM,NUT-BENPARM,NUT-BENPARM,NUT-BENPARM,NUT-NITDENIT,NUT-NITDENIT,NUT-NITDENIT,NUT-NITDENIT,NUT-NITDENIT,NUT-NITDENIT,NUT-NH3VOLAT,NUT-NH3VOLAT,NUT-BEDCONC,NUT-BEDCONC,NUT-BEDCONC,NUT-BEDCONC,NUT-BEDCONC,NUT-BEDCONC,NUT-ADSPARM,NUT-ADSPARM,NUT-ADSPARM,NUT-ADSPARM,NUT-ADSPARM,NUT-ADSPARM,NUT-DINIT,NUT-DINIT,NUT-DINIT,NUT-DINIT,NUT-DINIT,NUT-ADSINIT,NUT-ADSINIT,NUT-ADSINIT,NUT-ADSINIT,NUT-ADSINIT,NUT-ADSINIT
VARS->,TAM,NO2,PO4,AMV,DEN,ADNH,ADPO,PHFG,NOF,NOC,NHF,NHC,POF,POC,CVBO,CVBPC,CVBPN,BPCNTC,BRTAM1,BRTAM2,BRPO41,BRPO42,ANAER,KTAM20,KNO220,TCNIT,KNO320,TCDEN,DENOXT,EXPNVG,EXPNVL,NH4-sand,NH4-silt,NH4-clay,PO4-sand,PO4-silt,PO4-clay,NH4-sand,NH4-silt,NH4-clay,PO4-sand,PO4-silt,PO4-clay,NO3,TAM,NO2,PO4,PH,NH4-sand,NH4-silt,NH4-clay,PO4-sand,PO4-silt,PO4-clay
YM1_6370_6620,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.049782,0.01,1.07,0.038794,1.07,15.00000,0.5,0.6667,1.085706,10.85706,108.5706,10.52511,105.2511,1052.511,150.0000,1500.000,15000.00,5156.783,15470.35,46411.04,1,0.05,0,0.05,7,0,0,0,0,0,0
YM2_6120_6430,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.018773,0.01,1.07,0.014214,1.07,15.00000,0.5,0.6667,1.840277,18.40277,184.0277,7.289231,72.89231,728.9231,150.0000,1500.000,15000.00,599.8174,1799.452,5398.356,1,0.05,0,0.05,7,0,0,0,0,0,0
YM3_6430_6620,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.049782,0.01,1.07,0.038794,1.07,15.00000,0.5,0.6667,1.085706,10.85706,108.5706,10.52511,105.2511,1052.511,150.0000,1500.000,15000.00,5156.783,15470.35,46411.04,1,0.05,0,0.05,7,0,0,0,0,0,0
YM4_6620_0001,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.200000,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,3333.333,10000.00,30000.00,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_3800_3801,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.114131,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,4.278519,42.78519,427.8519,2.922262,29.22262,292.2262,150.0000,1500.000,15000.00,5556.014,16668.04,50004.13,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_3950_3952,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.200000,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,3333.333,10000.00,30000.00,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_4240_3951,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0.503332,2.516658,0.001000,0.005000,0.376354,0.143705,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,31816.20,95448.60,286345.8,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_4530_4532,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.005000,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,4.934745,49.34745,493.4745,1.298507,12.98507,129.8507,150.0000,1500.000,15000.00,2147.494,6442.483,19327.45,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_4531_4532,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.041858,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,7.317336,73.17336,731.7336,2.752469,27.52469,275.2469,150.0000,1500.000,15000.00,33333.33,100000.0,300000.0,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_4532_3951,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.143705,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,7.538008,75.38008,753.8008,1.466884,14.66884,146.6884,150.0000,1500.000,15000.00,31816.20,95448.60,286345.8,1,0.05,0,0.05,7,0,0,0,0,0,0
GY0_3951_3952,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.143705,0.01,1.07,0.002000,1.07,15.00000,0.5,0.6667,7.538008,75.38008,753.8008,1.466884,14.66884,146.6884,150.0000,1500.000,15000.00,31816.20,95448.60,286345.8,1,0.05,0,0.05,7,0,0,0,0,0,0
XU0_4090_4270,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.433929,0.01,1.07,0.034045,1.07,15.00000,0.5,0.6667,1.855120,18.55120,185.5120,14.04325,140.4325,1404.325,150.0000,1500.000,15000.00,3612.984,10838.95,32516.86,1,0.05,0,0.05,7,0,0,0,0,0,0
XU0_4130_4070,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.675095,0.01,1.07,0.037347,1.07,15.00000,0.5,0.6667,1.790354,17.90354,179.0354,13.31092,133.1092,1331.092,150.0000,1500.000,15000.00,2667.407,8002.220,24006.66,1,0.05,0,0.05,7,0,0,0,0,0,0
XU0_4091_4270,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.433929,0.01,1.07,0.034045,1.07,15.00000,0.5,0.6667,1.855120,18.55120,185.5120,14.04325,140.4325,1404.325,150.0000,1500.000,15000.00,3612.984,10838.95,32516.86,1,0.05,0,0.05,7,0,0,0,0,0,0
XU2_4270_4650,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.033143,0.01,1.07,0.007697,1.07,15.00000,0.5,0.6667,1.982707,19.82707,198.2707,8.073685,80.73685,807.3685,150.0000,1500.000,15000.00,3416.329,10248.99,30746.96,1,0.05,0,0.05,7,0,0,0,0,0,0
XU2_4070_4330,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0.527525,2.637625,0.001000,0.005000,8.191539,0.005447,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,33.33333,100.0000,300.0000,1,0.05,0,0.05,7,0,0,0,0,0,0
XU2_4330_4480,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0.531847,2.659236,0.001000,0.005000,6.295439,0.005447,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,33.33333,100.0000,300.0000,1,0.05,0,0.05,7,0,0,0,0,0,0
XU2_4480_4650,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.033143,0.01,1.07,0.007697,1.07,15.00000,0.5,0.6667,1.982707,19.82707,198.2707,8.073685,80.73685,807.3685,150.0000,1500.000,15000.00,3416.329,10248.99,30746.96,1,0.05,0,0.05,7,0,0,0,0,0,0
XU3_4650_0001,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.033143,0.01,1.07,0.007697,1.07,15.00000,0.5,0.6667,1.982707,19.82707,198.2707,8.073685,80.73685,807.3685,150.0000,1500.000,15000.00,3416.329,10248.99,30746.96,1,0.05,0,0.05,7,0,0,0,0,0,0
YP1_6570_6680,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.007727,0.01,1.07,0.043654,1.07,15.00000,0.5,0.6667,1.767773,17.67772,176.7773,3.601937,36.01937,360.1937,150.0000,1500.000,15000.00,3731.002,11193.00,33579.02,1,0.05,0,0.05,7,0,0,0,0,0,0
YP3_6470_6690,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.067110,0.01,1.07,0.002647,1.07,15.00000,0.5,0.6667,1.769777,17.69777,176.9777,5.842986,58.42986,584.2986,150.0000,1500.000,15000.00,3871.001,11613.00,34839.01,1,0.05,0,0.05,7,0,0,0,0,0,0
YP2_6390_6330,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0.441706,2.208529,0.001000,0.005000,6.597639,1.000000,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,2.000000,20.00000,200.0000,8.000000,80.00000,800.0000,150.0000,1500.000,15000.00,21313.23,63939.69,191819.1,1,0.05,0,0.05,7,0,0,0,0,0,0
YP1_6680_6670,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.067110,0.01,1.07,0.002647,1.07,15.00000,0.5,0.6667,1.769777,17.69777,176.9777,5.842986,58.42986,584.2986,150.0000,1500.000,15000.00,3871.001,11613.00,34839.01,1,0.05,0,0.05,7,0,0,0,0,0,0
YP3_6690_6720,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.067110,0.01,1.07,0.002647,1.07,15.00000,0.5,0.6667,1.769777,17.69777,176.9777,5.842986,58.42986,584.2986,150.0000,1500.000,15000.00,3871.001,11613.00,34839.01,1,0.05,0,0.05,7,0,0,0,0,0,0
YP3_6330_6700,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,1.000000,0.01,1.07,0.001000,1.07,15.00000,0.5,0.6667,1.952033,19.52033,195.2033,7.145734,71.45734,714.5734,150.0000,1500.000,15000.00,10381.94,31145.81,93437.43,1,0.05,0,0.05,7,0,0,0,0,0,0
YP3_6700_6670,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1.98,106,16,49,0,0,0,0,1,0.067110,0.01,1.07,0.002647,1.07,15.00000,0.5,0.6667,1.769777,17.69777,176.9777,5.842986,58.42986,584.2986,150.0000,1500.000,15000.00,3871.001,11613.00,34839.01,1,0.05,0,0.05,7,0,0,0,0,0,0
