TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
VARS->,SURFDEP,UPDEP,LODEP,GRNDDEP,SURFBD,UPBD,LOBD,GRNDBD,VNUT,FORA,ITMX,BNUM,CNUM,NUPT,FIXN,AMVO,ALPN,VNPR,NSF,NSC,NUF,NUC,HSF,HSC,HUF,HUC,OSF,OSC,OUF,OUC,NO3,NH4,PLN,KDSA,KADA,KIMN,KAM,KDNI,KNI,KIMA,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,SKVOL,UKVOL,LKVOL,AKVOL,THVOL,TRFVOL
A10001,0.4,12.07317416,72.85119123,60,78.72301833,87.55908762,83.66118186,85.62005448,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.042009,0.004234,0.,6.310219,0.042009,na,na,0.042009,0.008454,0.,4.849046,0.042009,na,na,0.000100,0.002749,0.000451,0.848291,0.200000,na,na,0.000100,0.002749,0.000451,0.285730,0.000100,7595.032,9876.750,0.0001,1.07,131.6651,911.2309,0.0001,1.07,6.438650,374.5277,0.0001,1.07,6.438650,374.5277,0.0001,1.07,na,na,na,na,na,na
A10003,0.4,11.30319446,72.91490065,60,77.3944312,85.88307496,88.65565537,90.76086608,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.279988,0.000357,0.,8.060145,0.279988,na,na,0.279988,0.000603,0.,7.125391,0.279988,na,na,0.000100,0.035535,0.000030,1.001525,0.200000,na,na,0.000100,0.035535,0.000030,0.323760,0.000100,498.2669,3282.570,0.0001,1.07,2006.958,2741.756,0.0001,1.07,1.171900,477.0278,0.0001,1.07,1.171900,477.0278,0.0001,1.07,na,na,na,na,na,na
A10005,0.4,17.22599416,69.93049025,60,78.21246576,86.91502556,73.47617719,75.13662918,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.043253,0.003635,0.,5.967112,0.043253,na,na,0.043253,0.007259,0.,5.967112,0.043253,na,na,0.000100,0.000467,0.002680,0.187857,0.200000,na,na,0.000100,0.000467,0.002680,0.031310,0.000100,17534.26,12023.41,0.0001,1.07,57.03122,748.5406,0.0001,1.07,18.39612,644.8331,0.0001,1.07,18.39612,644.8331,0.0001,1.07,na,na,na,na,na,na
A11001,0.4,11.13728401,81.77270037,60,71.70779526,78.70938372,70.98480896,72.57226387,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.086952,0.001505,0.,7.601639,0.086952,na,na,0.086952,0.003011,0.,4.161544,0.086952,na,na,0.000100,0.004227,0.000323,0.947215,0.200000,na,na,0.000100,0.004227,0.000323,0.157870,0.000100,2899.679,6016.694,0.0001,1.07,344.8654,1495.837,0.0001,1.07,4.467257,344.9280,0.0001,1.07,4.467257,344.9280,0.0001,1.07,na,na,na,na,na,na
A24001,0.4,8.308930983,70.34325147,60,75.66544418,83.70195784,50.34250628,51.32514172,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.162358,0.000617,0.,5.716482,0.162358,na,na,0.162358,0.001213,0.,2.858242,0.162358,na,na,0.000100,0.025891,0.000043,1.626065,0.200000,na,na,0.000100,0.025891,0.000043,0.608388,0.000100,1089.632,5033.086,0.0001,1.07,702.1565,1788.167,0.0001,1.07,1.371447,311.6130,0.0001,1.07,1.371447,311.6130,0.0001,1.07,na,na,na,na,na,na
A24003,0.4,12.10283771,66.35545197,60,70.98166967,77.79337629,73.00209691,74.64865835,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.251396,0.000398,0.,7.440241,0.251396,na,na,0.251396,0.000669,0.,3.720122,0.251396,na,na,0.000100,0.020534,0.000092,0.379011,0.200000,na,na,0.000100,0.020534,0.000092,0.063171,0.000100,486.2674,3504.139,0.0001,1.07,1427.971,2568.391,0.0001,1.07,2.151806,528.1126,0.0001,1.07,2.151806,528.1126,0.0001,1.07,na,na,na,na,na,na
A24005,0.4,9.638000069,71.05242397,60,72.21493325,79.34913829,72.2324418,73.85645234,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.034040,0.005079,0.,7.066502,0.034040,na,na,0.034040,0.010167,0.,4.015388,0.034040,na,na,0.000100,0.000945,0.001380,0.412092,0.200000,na,na,0.000100,0.000945,0.001380,0.086827,0.000100,4515.576,10673.37,0.0001,1.07,120.9435,843.2208,0.0001,1.07,14.01083,560.1437,0.0001,1.07,14.01083,560.1437,0.0001,1.07,na,na,na,na,na,na
A24009,0.4,10.85652495,68.18091367,60,78.29874159,87.02386251,87.34160969,89.40831885,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.099079,0.001250,0.,6.665468,0.099079,na,na,0.099079,0.002504,0.,3.332736,0.099079,na,na,0.000100,0.006582,0.000173,1.081751,0.200000,na,na,0.000100,0.006582,0.000173,0.396239,0.000100,878.2401,6803.313,0.0001,1.07,421.2654,1322.885,0.0001,1.07,3.678871,361.1611,0.0001,1.07,3.678871,361.1611,0.0001,1.07,na,na,na,na,na,na
A24011,0.4,11.93884591,75.48745117,60,78.95166277,87.84752259,82.48109647,84.4053926,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.445341,0.000225,0.,9.584710,0.445341,na,na,0.445341,0.000301,0.,9.584710,0.445341,na,na,0.000100,0.036331,0.000027,0.788724,0.200000,na,na,0.000100,0.036331,0.000027,0.181790,0.000100,647.4460,2861.129,0.0001,1.07,1544.531,3145.613,0.0001,1.07,0.977145,434.6560,0.0001,1.07,0.977145,434.6560,0.0001,1.07,na,na,na,na,na,na
