TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,0.,1,0.03,0.3,0,2.351500,31.99650,5,0.5,2,0,1582.449,35.92400,5,1,8,0,1662.572,1.367500,6,0.5,1,0,834.4685,0,0,0,0,na,na
A10003,0.,1,0.03,0.3,0,0.730500,153.4080,5,0.5,2,0,1759.547,8.052000,5,1,8,0,1499.838,0.269500,6,0.5,1,0,828.5000,0,0,0,0,na,na
A10005,0.,1,0.03,0.3,0,11.08450,20.13050,5,0.5,2,0,1548.036,52.65700,5,1,8,0,1748.280,2.354000,6,0.5,1,0,848.9969,0,0,0,0,na,na
A11001,0.,1,0.03,0.3,0,12.16600,61.94300,5,0.5,2,0,1821.964,31.46750,5,1,8,0,1661.599,1.051500,6,0.5,1,0,827.7650,0,0,0,0,na,na
A24001,0.,1,0.03,0.3,0,1.700500,72.20250,5,0.5,2,0,1517.691,10.26450,5,1,8,0,1548.185,0.327000,6,0.5,1,0,825.9040,0,0,0,0,na,na
A24003,0.,1,0.03,0.3,0,0.080500,115.8700,5,0.5,2,0,1809.073,11.11800,5,1,8,0,1534.703,0.465500,6,0.5,1,0,829.8685,0,0,0,0,na,na
A24005,0.,1,0.03,0.3,0,0.025000,29.03400,5,0.5,2,0,1516.565,48.02650,5,1,8,0,1765.637,2.056500,6,0.5,1,0,845.1915,0,0,0,0,na,na
A24009,0.,1,0.03,0.3,0,0.001000,57.94300,5,0.5,2,0,1564.780,22.85650,5,1,8,0,1595.267,0.842500,6,0.5,1,0,832.7285,0,0,0,0,na,na
A24011,0.,1,0.03,0.3,0,1.596500,105.9155,5,0.5,2,0,1841.328,7.354500,5,1,8,0,1487.584,0.279000,6,0.5,1,0,829.2235,0,0,0,0,na,na
A24013,0.,1,0.03,0.3,0,1.364500,95.38600,5,0.5,2,0,1687.504,18.21850,5,1,8,0,1599.335,0.702000,6,0.5,1,0,831.7220,0,0,0,0,na,na
A24015,0.,1,0.03,0.3,0,1.116000,59.47400,5,0.5,2,0,1696.444,25.50250,5,1,8,0,1619.040,0.928000,6,0.5,1,0,831.9460,0,0,0,0,na,na
A24017,0.,1,0.03,0.3,0,0.007000,65.02200,5,0.5,2,0,1658.738,8.528999,5,1,8,0,1518.318,0.247000,6,0.5,1,0,821.9890,0,0,0,0,na,na
A24019,0.,1,0.03,0.3,0,0.552500,80.11450,5,0.5,2,0,1654.216,4.415500,5,1,8,0,1466.490,0.139000,6,0.5,1,0,824.1340,0,0,0,0,na,na
A24021,0.,1,0.03,0.3,0,0.136000,73.62199,5,0.5,2,0,1651.643,18.67850,5,1,8,0,1602.261,0.608500,6,0.5,1,0,824.8215,0,0,0,0,na,na
A24023,0.,1,0.03,0.3,0,0.875500,138.5680,5,0.5,2,0,1545.005,16.86350,5,1,8,0,1547.341,0.954000,6,0.5,1,0,833.5300,0,0,0,0,na,na
