TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,0.,1,0.03,0.3,0,1.847000,27.01200,5,0.5,2,0,1610.128,36.10900,5,1,8,0,1734.882,1.274000,6,0.5,1,0,837.3350,0,0,0,0,na,na
A10003,0.,1,0.03,0.3,0,0.487000,147.8800,5,0.5,2,0,1876.616,5.627500,5,1,8,0,1517.068,0.169000,6,0.5,1,0,830.0565,0,0,0,0,na,na
A10005,0.,1,0.03,0.3,0,9.388500,15.99250,5,0.5,2,0,1565.289,55.75700,5,1,8,0,1841.572,2.228500,6,0.5,1,0,857.1480,0,0,0,0,na,na
A11001,0.,1,0.03,0.3,0,10.11800,56.45150,5,0.5,2,0,1907.282,30.45750,5,1,8,0,1722.210,0.951500,6,0.5,1,0,829.0450,0,0,0,0,na,na
A24001,0.,1,0.03,0.3,0,1.306500,67.62900,5,0.5,2,0,1575.261,7.700000,5,1,8,0,1570.358,0.274000,6,0.5,1,0,827.8595,0,0,0,0,na,na
A24003,0.,1,0.03,0.3,0,0.048000,111.6930,5,0.5,2,0,1927.452,8.915501,5,1,8,0,1553.698,0.305500,6,0.5,1,0,831.9735,0,0,0,0,na,na
A24005,0.,1,0.03,0.3,0,0.012500,23.24850,5,0.5,2,0,1527.724,49.79850,5,1,8,0,1869.325,1.983500,6,0.5,1,0,852.5115,0,0,0,0,na,na
A24009,0.,1,0.03,0.3,0,0.,53.78950,5,0.5,2,0,1627.459,20.46600,5,1,8,0,1638.906,0.725500,6,0.5,1,0,834.6960,0,0,0,0,na,na
A24011,0.,1,0.03,0.3,0,1.091500,104.5725,5,0.5,2,0,1966.235,4.720000,5,1,8,0,1500.586,0.153000,6,0.5,1,0,830.6575,0,0,0,0,na,na
A24013,0.,1,0.03,0.3,0,0.977000,89.17550,5,0.5,2,0,1772.236,15.56550,5,1,8,0,1636.823,0.559500,6,0.5,1,0,833.5690,0,0,0,0,na,na
A24015,0.,1,0.03,0.3,0,0.870000,54.60600,5,0.5,2,0,1763.548,23.71150,5,1,8,0,1669.092,0.815000,6,0.5,1,0,833.7930,0,0,0,0,na,na
A24017,0.,1,0.03,0.3,0,0.003000,63.66250,5,0.5,2,0,1751.769,5.828000,5,1,8,0,1535.031,0.185500,6,0.5,1,0,822.6705,0,0,0,0,na,na
A24019,0.,1,0.03,0.3,0,0.329500,79.19500,5,0.5,2,0,1746.237,2.485500,5,1,8,0,1471.411,0.070500,6,0.5,1,0,824.7985,0,0,0,0,na,na
A24021,0.,1,0.03,0.3,0,0.075500,68.34500,5,0.5,2,0,1726.121,16.44100,5,1,8,0,1643.518,0.508500,6,0.5,1,0,825.8170,0,0,0,0,na,na
