TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
VARS->,SURFDEP,UPDEP,LODEP,GRNDDEP,SURFBD,UPBD,LOBD,GRNDBD,VNUT,FORA,ITMX,BNUM,CNUM,NUPT,FIXN,AMVO,ALPN,VNPR,NSF,NSC,NUF,NUC,HSF,HSC,HUF,HUC,OSF,OSC,OUF,OUC,NO3,NH4,PLN,KDSA,KADA,KIMN,KAM,KDNI,KNI,KIMA,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,SKVOL,UKVOL,LKVOL,AKVOL,THVOL,TRFVOL
A10001,0.4,12.07317416,72.85119123,60,78.72301833,87.55908762,83.66118186,85.62005448,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.036461,0.004878,0.,6.194490,0.036461,na,na,0.036461,0.009740,0.,4.760115,0.036461,na,na,0.000100,0.002607,0.000473,0.981818,0.200000,na,na,0.000100,0.002607,0.000473,0.330706,0.000100,8664.716,10002.27,0.0001,1.07,115.4107,899.7960,0.0001,1.07,6.839231,376.1269,0.0001,1.07,6.839231,376.1269,0.0001,1.07,na,na,na,na,na,na
A10003,0.4,11.30319446,72.91490065,60,77.3944312,85.88307496,88.65565537,90.76086608,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.271636,0.000368,0.,7.877194,0.271636,na,na,0.271636,0.000622,0.,6.963657,0.271636,na,na,0.000100,0.050468,0.000020,1.162140,0.200000,na,na,0.000100,0.050468,0.000020,0.375682,0.000100,509.3837,3131.701,0.0001,1.07,1963.158,2873.839,0.0001,1.07,0.842852,477.9452,0.0001,1.07,0.842852,477.9452,0.0001,1.07,na,na,na,na,na,na
A10005,0.4,17.22599416,69.93049025,60,78.21246576,86.91502556,73.47617719,75.13662918,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.035332,0.004450,0.,5.797187,0.035332,na,na,0.035332,0.008886,0.,5.797187,0.035332,na,na,0.000100,0.000411,0.003064,0.183905,0.200000,na,na,0.000100,0.000411,0.003064,0.030651,0.000100,21723.23,12502.23,0.0001,1.07,46.03367,719.8726,0.0001,1.07,19.97807,651.2856,0.0001,1.07,19.97807,651.2856,0.0001,1.07,na,na,na,na,na,na
A11001,0.4,11.13728401,81.77270037,60,71.70779526,78.70938372,70.98480896,72.57226387,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.081381,0.001608,0.,7.487274,0.081381,na,na,0.081381,0.003217,0.,4.098935,0.081381,na,na,0.000100,0.004152,0.000327,1.076597,0.200000,na,na,0.000100,0.004152,0.000327,0.179434,0.000100,3066.488,6066.324,0.0001,1.07,326.1056,1483.599,0.0001,1.07,4.675341,345.6026,0.0001,1.07,4.675341,345.6026,0.0001,1.07,na,na,na,na,na,na
A24001,0.4,8.308930983,70.34325147,60,75.66544418,83.70195784,50.34250628,51.32514172,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.150163,0.000667,0.,5.678733,0.150163,na,na,0.150163,0.001312,0.,2.839367,0.150163,na,na,0.000100,0.033793,0.000032,1.663043,0.200000,na,na,0.000100,0.033793,0.000032,0.622223,0.000100,1141.696,4966.552,0.0001,1.07,670.1363,1812.122,0.0001,1.07,0.942591,312.3951,0.0001,1.07,0.942591,312.3951,0.0001,1.07,na,na,na,na,na,na
A24003,0.4,12.10283771,66.35545197,60,70.98166967,77.79337629,73.00209691,74.64865835,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.243618,0.000411,0.,7.372221,0.243618,na,na,0.243618,0.000690,0.,3.686112,0.243618,na,na,0.000100,0.025624,0.000072,0.438586,0.200000,na,na,0.000100,0.025624,0.000072,0.073101,0.000100,495.7957,3317.298,0.0001,1.07,1400.528,2713.052,0.0001,1.07,1.949943,529.4897,0.0001,1.07,1.949943,529.4897,0.0001,1.07,na,na,na,na,na,na
A24005,0.4,9.638000069,71.05242397,60,72.21493325,79.34913829,72.2324418,73.85645234,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.027775,0.006225,0.,6.878930,0.027775,na,na,0.027775,0.012460,0.,3.908804,0.027775,na,na,0.000100,0.000888,0.001468,0.448265,0.200000,na,na,0.000100,0.000888,0.001468,0.094448,0.000100,5447.080,10665.03,0.0001,1.07,100.2610,843.8804,0.0001,1.07,14.71822,565.3105,0.0001,1.07,14.71822,565.3105,0.0001,1.07,na,na,na,na,na,na
A24009,0.4,10.85652495,68.18091367,60,78.29874159,87.02386251,87.34160969,89.40831885,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.092870,0.001334,0.,6.639402,0.092870,na,na,0.092870,0.002671,0.,3.319703,0.092870,na,na,0.000100,0.006865,0.000163,1.358920,0.200000,na,na,0.000100,0.006865,0.000163,0.497764,0.000100,924.9390,6569.277,0.0001,1.07,399.9963,1370.014,0.0001,1.07,3.600979,362.1146,0.0001,1.07,3.600979,362.1146,0.0001,1.07,na,na,na,na,na,na
A24011,0.4,11.93884591,75.48745117,60,78.95166277,87.84752259,82.48109647,84.4053926,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.436011,0.000230,0.,9.436005,0.436011,na,na,0.436011,0.000307,0.,9.436005,0.436011,na,na,0.000100,0.057601,0.000016,0.908259,0.200000,na,na,0.000100,0.057601,0.000016,0.209341,0.000100,652.5474,2736.608,0.0001,1.07,1532.456,3288.745,0.0001,1.07,0.663313,435.4210,0.0001,1.07,0.663313,435.4210,0.0001,1.07,na,na,na,na,na,na
