TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,0.,1,0.03,0.3,0,1.455000,24.02200,5,0.5,2,0,1630.816,36.69500,5,1,8,0,1809.101,1.361500,6,0.5,1,0,840.5850,0,0,0,0,na,na
A10003,0.,1,0.03,0.3,0,0.321500,144.3675,5,0.5,2,0,1990.431,4.152500,5,1,8,0,1529.776,0.122500,6,0.5,1,0,831.6490,0,0,0,0,na,na
A10005,0.,1,0.03,0.3,0,7.988000,12.92850,5,0.5,2,0,1574.243,57.60450,5,1,8,0,1940.091,2.419000,6,0.5,1,0,865.6110,0,0,0,0,na,na
A11001,0.,1,0.03,0.3,0,8.444000,52.82400,5,0.5,2,0,1985.680,30.19400,5,1,8,0,1783.805,0.997000,6,0.5,1,0,830.4890,0,0,0,0,na,na
A24001,0.,1,0.03,0.3,0,1.004000,64.27050,5,0.5,2,0,1628.963,6.566000,5,1,8,0,1593.651,0.169000,6,0.5,1,0,829.8740,0,0,0,0,na,na
A24003,0.,1,0.03,0.3,0,0.028000,109.3765,5,0.5,2,0,2042.856,7.321500,5,1,8,0,1573.050,0.274000,6,0.5,1,0,834.1240,0,0,0,0,na,na
A24005,0.,1,0.03,0.3,0,0.006000,18.99950,5,0.5,2,0,1531.044,51.20050,5,1,8,0,1975.965,2.096000,6,0.5,1,0,860.2110,0,0,0,0,na,na
A24009,0.,1,0.03,0.3,0,0.,50.94300,5,0.5,2,0,1686.264,19.19500,5,1,8,0,1681.263,0.708000,6,0.5,1,0,836.7860,0,0,0,0,na,na
A24011,0.,1,0.03,0.3,0,0.738500,103.7850,5,0.5,2,0,2089.481,3.228000,5,1,8,0,1507.306,0.096500,6,0.5,1,0,832.1105,0,0,0,0,na,na
A24013,0.,1,0.03,0.3,0,0.697000,85.52850,5,0.5,2,0,1851.848,14.14600,5,1,8,0,1672.161,0.491500,6,0.5,1,0,835.5170,0,0,0,0,na,na
A24015,0.,1,0.03,0.3,0,0.677500,51.69650,5,0.5,2,0,1825.532,23.01500,5,1,8,0,1718.774,0.817500,6,0.5,1,0,835.7735,0,0,0,0,na,na
A24017,0.,1,0.03,0.3,0,0.001000,62.82400,5,0.5,2,0,1843.231,4.469500,5,1,8,0,1549.454,0.111000,6,0.5,1,0,823.3860,0,0,0,0,na,na
A24019,0.,1,0.03,0.3,0,0.193500,78.71300,5,0.5,2,0,1837.325,1.463500,5,1,8,0,1476.262,0.048000,6,0.5,1,0,825.4720,0,0,0,0,na,na
A24021,0.,1,0.03,0.3,0,0.042000,65.06050,5,0.5,2,0,1796.305,15.33850,5,1,8,0,1682.395,0.461000,6,0.5,1,0,826.9030,0,0,0,0,na,na
A24023,0.,1,0.03,0.3,0,0.333500,134.1565,5,0.5,2,0,1721.094,13.70550,5,1,8,0,1591.316,0.671000,6,0.5,1,0,836.0710,0,0,0,0,na,na
A24025,0.,1,0.03,0.3,0,0.363500,48.23850,5,0.5,2,0,1728.812,29.95450,5,1,8,0,1767.498,1.221500,6,0.5,1,0,842.2845,0,0,0,0,na,na
A24027,0.,1,0.03,0.3,0,0.117500,56.19350,5,0.5,2,0,1800.820,29.57100,5,1,8,0,1785.609,1.197000,6,0.5,1,0,844.9520,0,0,0,0,na,na
A24029,0.,1,0.03,0.3,0,0.206000,115.5115,5,0.5,2,0,1957.768,5.013500,5,1,8,0,1540.582,0.132000,6,0.5,1,0,826.7575,0,0,0,0,na,na
A24031,0.,1,0.03,0.3,0,0.051500,32.65800,5,0.5,2,0,1672.052,41.72050,5,1,8,0,1895.803,1.650500,6,0.5,1,0,854.2325,0,0,0,0,na,na
A24033,0.,1,0.03,0.3,0,0.001000,41.67150,5,0.5,2,0,1738.337,29.32850,5,1,8,0,1785.547,1.013000,6,0.5,1,0,835.5660,0,0,0,0,na,na
A24035,0.,1,0.03,0.3,0,0.776500,50.46550,5,0.5,2,0,1823.353,21.57400,5,1,8,0,1682.645,0.744000,6,0.5,1,0,829.0455,0,0,0,0,na,na
A24037,0.,1,0.03,0.3,0,0.043500,66.78250,5,0.5,2,0,1777.889,4.664000,5,1,8,0,1553.973,0.089000,6,0.5,1,0,822.2140,0,0,0,0,na,na
A24039,0.,1,0.03,0.3,0,0.280000,86.42850,5,0.5,2,0,1965.955,1.306000,5,1,8,0,1475.065,0.039000,6,0.5,1,0,824.0290,0,0,0,0,na,na
A24041,0.,1,0.03,0.3,0,0.977500,89.93150,5,0.5,2,0,1923.680,2.824500,5,1,8,0,1495.884,0.076500,6,0.5,1,0,825.3420,0,0,0,0,na,na
A24043,0.,1,0.03,0.3,0,0.078500,1.980000,5,0.5,2,0,985.9725,59.44750,5,1,8,0,2246.903,2.306000,6,0.5,1,0,862.1435,0,0,0,0,na,na
A24045,0.001000,1,0.03,0.3,0,0.921500,58.83300,5,0.5,2,0,1958.675,6.959000,5,1,8,0,1567.561,0.205500,6,0.5,1,0,829.4765,0,0,0,0,na,na
A24047,0.001000,1,0.03,0.3,0,0.769000,54.38400,5,0.5,2,0,1816.807,6.296000,5,1,8,0,1544.358,0.174000,6,0.5,1,0,828.3975,0,0,0,0,na,na
A24510,0.,1,0.03,0.3,0,0.817500,95.57899,5,0.5,2,0,2115.719,21.88250,5,1,8,0,1706.470,0.855500,6,0.5,1,0,835.5015,0,0,0,0,na,na
A36003,0.,1,0.03,0.3,0,0.959500,172.2410,5,0.5,2,0,1478.330,2.818500,5,1,8,0,1527.584,0.073000,6,0.5,1,0,827.1480,0,0,0,0,na,na
A36007,0.,1,0.03,0.3,0,0.886000,129.1465,5,0.5,2,0,1569.709,5.322000,5,1,8,0,1553.168,0.192000,6,0.5,1,0,831.3690,0,0,0,0,na,na
A36015,0.,1,0.03,0.3,0,0.380500,135.0220,5,0.5,2,0,1548.586,2.815000,5,1,8,0,1538.763,0.076500,6,0.5,1,0,829.2426,0,0,0,0,na,na
A36017,0.,1,0.03,0.3,0,0.351500,143.9935,5,0.5,2,0,1479.721,6.859500,5,1,8,0,1546.099,0.290500,6,0.5,1,0,832.7135,0,0,0,0,na,na
A36023,0.,1,0.03,0.3,0,0.906000,162.2780,5,0.5,2,0,1495.820,10.75600,5,1,8,0,1578.363,0.500500,6,0.5,1,0,834.4755,0,0,0,0,na,na
A36025,0.,1,0.03,0.3,0,0.674500,128.0705,5,0.5,2,0,1511.066,6.771000,5,1,8,0,1558.583,0.334000,6,0.5,1,0,842.5960,0,0,0,0,na,na
A36043,0.,1,0.03,0.3,0,0.097500,108.1875,5,0.5,2,0,1394.160,9.037500,5,1,8,0,1540.863,0.478500,6,0.5,1,0,844.5465,0,0,0,0,na,na
A36051,0.,1,0.03,0.3,0,0.669000,176.5970,5,0.5,2,0,1510.039,3.586000,5,1,8,0,1512.119,0.079000,6,0.5,1,0,823.4970,0,0,0,0,na,na
A36053,0.,1,0.03,0.3,0,1.198500,106.0450,5,0.5,2,0,1532.240,14.94650,5,1,8,0,1599.508,0.738000,6,0.5,1,0,836.0205,0,0,0,0,na,na
A36065,0.,1,0.03,0.3,0,0.236000,103.0595,5,0.5,2,0,1430.092,13.62350,5,1,8,0,1583.719,0.726500,6,0.5,1,0,842.0005,0,0,0,0,na,na
A36067,0.,1,0.03,0.3,0,1.621000,124.2095,5,0.5,2,0,1560.891,18.35800,5,1,8,0,1627.759,0.965500,6,0.5,1,0,843.3245,0,0,0,0,na,na
A36069,0.,1,0.03,0.3,0,1.769500,168.0145,5,0.5,2,0,1577.052,6.277000,5,1,8,0,1560.591,0.189500,6,0.5,1,0,830.8530,0,0,0,0,na,na
A36077,0.,1,0.03,0.3,0,0.482500,142.5935,5,0.5,2,0,1488.449,6.790000,5,1,8,0,1553.312,0.315000,6,0.5,1,0,837.5545,0,0,0,0,na,na
A36095,0.,1,0.03,0.3,0,0.609000,136.9805,5,0.5,2,0,1448.497,9.995000,5,1,8,0,1582.750,0.556000,6,0.5,1,0,843.7265,0,0,0,0,na,na
A36097,0.,1,0.03,0.3,0,2.163500,152.6800,5,0.5,2,0,1529.182,3.947000,5,1,8,0,1536.235,0.106500,6,0.5,1,0,829.2290,0,0,0,0,na,na
A36101,0.,1,0.03,0.3,0,1.342500,120.4210,5,0.5,2,0,1541.598,3.416500,5,1,8,0,1542.947,0.077500,6,0.5,1,0,827.6935,0,0,0,0,na,na
A36107,0.,1,0.03,0.3,0,1.375500,138.5900,5,0.5,2,0,1562.718,3.570000,5,1,8,0,1528.290,0.105000,6,0.5,1,0,829.3165,0,0,0,0,na,na
A36109,0.,1,0.03,0.3,0,0.775500,178.7735,5,0.5,2,0,1523.105,3.997500,5,1,8,0,1520.280,0.127000,6,0.5,1,0,829.9680,0,0,0,0,na,na
A36123,0.,1,0.03,0.3,0,0.742000,150.4585,5,0.5,2,0,1518.285,5.036000,5,1,8,0,1552.002,0.142000,6,0.5,1,0,829.2590,0,0,0,0,na,na
A37001,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37005,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37009,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37033,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37067,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37077,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37081,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37131,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37135,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37145,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37157,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37169,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37171,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37181,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37185,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37189,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A42001,0.,1,0.03,0.3,0,0.133000,109.5380,5,0.5,2,0,1945.326,1.904000,5,1,8,0,1532.879,0.050500,6,0.5,1,0,822.5240,0,0,0,0,na,na
A42009,0.,1,0.03,0.3,0,0.426500,82.39450,5,0.5,2,0,1682.865,8.384001,5,1,8,0,1580.888,0.324000,6,0.5,1,0,831.9420,0,0,0,0,na,na
