TABLE->,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.001145,0.027239,0,0.000115,0.001145,0.500000,0.000027,0.753E-05
A10003,1,0,0,1,0,1,0,1,0,0.000503,0.011968,0,0.000051,0.000503,0.500000,0.000012,0.553E-05
A10005,1,0,0,1,0,1,0,1,0,0.001096,0.026085,0,0.000109,0.001096,0.500000,0.000026,0.510E-05
A11001,1,0,0,1,0,1,0,1,0,0.001178,0.028010,0,0.000118,0.001178,0.500000,0.000028,0.951E-05
A24001,1,0,0,1,0,1,0,1,0,0.000869,0.020679,0,0.000087,0.000869,0.500000,0.000020,0.000015
A24003,1,0,0,1,0,1,0,1,0,0.000492,0.011701,0,0.000049,0.000492,0.500000,0.000012,0.606E-05
A24005,1,0,0,1,0,1,0,1,0,0.001141,0.027153,0,0.000115,0.001141,0.500000,0.000027,0.594E-05
A24009,1,0,0,1,0,1,0,1,0,0.000623,0.014825,0,0.000062,0.000623,0.500000,0.000014,0.746E-05
A24011,1,0,0,1,0,1,0,1,0,0.000408,0.009705,0,0.000040,0.000408,0.500000,0.989E-05,0.651E-05
A24013,1,0,0,1,0,1,0,1,0,0.000807,0.019207,0,0.000080,0.000807,0.500000,0.000019,0.800E-05
A24015,1,0,0,1,0,1,0,1,0,0.000852,0.020280,0,0.000086,0.000852,0.500000,0.000020,0.744E-05
A24017,1,0,0,1,0,1,0,1,0,0.000450,0.010710,0,0.000045,0.000450,0.500000,0.000011,0.972E-05
A24019,1,0,0,1,0,1,0,1,0,0.000368,0.008736,0,0.000036,0.000368,0.500000,0.891E-05,0.742E-05
A24021,1,0,0,1,0,1,0,1,0,0.000789,0.018776,0,0.000079,0.000789,0.500000,0.000018,0.803E-05
A24023,1,0,0,1,0,1,0,1,0,0.000349,0.008301,0,0.000035,0.000349,0.500000,0.866E-05,0.551E-05
A24025,1,0,0,1,0,1,0,1,0,0.000847,0.020137,0,0.000084,0.000847,0.500000,0.000020,0.535E-05
A24027,1,0,0,1,0,1,0,1,0,0.000941,0.022377,0,0.000094,0.000941,0.500000,0.000022,0.686E-05
A24029,1,0,0,1,0,1,0,1,0,0.000474,0.011291,0,0.000048,0.000474,0.500000,0.000012,0.561E-05
A24031,1,0,0,1,0,1,0,1,0,0.001076,0.025602,0,0.000108,0.001076,0.500000,0.000026,0.761E-05
A24033,1,0,0,1,0,1,0,1,0,0.000766,0.018223,0,0.000076,0.000766,0.500000,0.000018,0.930E-05
A24035,1,0,0,1,0,1,0,1,0,0.000761,0.018105,0,0.000076,0.000761,0.500000,0.000018,0.598E-05
A24037,1,0,0,1,0,1,0,1,0,0.000624,0.014851,0,0.000063,0.000624,0.500000,0.000015,0.000010
A24039,1,0,0,1,0,1,0,1,0,0.000374,0.008898,0,0.000038,0.000374,0.500000,0.853E-05,0.759E-05
A24041,1,0,0,1,0,1,0,1,0,0.000417,0.009931,0,0.000042,0.000417,0.500000,0.000010,0.627E-05
A24043,1,0,0,1,0,1,0,1,0,0.003093,0.073600,0,0.000310,0.003093,0.500000,0.000074,0.597E-05
A24045,1,0,0,1,0,1,0,1,0,0.000519,0.012337,0,0.000052,0.000519,0.500000,0.000012,0.910E-05
A24047,1,0,0,1,0,1,0,1,0,0.000503,0.011972,0,0.000050,0.000503,0.500000,0.000012,0.874E-05
A24510,1,0,0,1,0,1,0,1,0,0.000759,0.018061,0,0.000076,0.000759,0.500000,0.000018,0.516E-05
A36003,1,0,0,1,0,1,0,1,0,0.000493,0.011726,0,0.000049,0.000493,0.500000,0.000011,0.000011
A36007,1,0,0,1,0,1,0,1,0,0.000580,0.013792,0,0.000058,0.000580,0.500000,0.000013,0.670E-05
A36015,1,0,0,1,0,1,0,1,0,0.000703,0.016728,0,0.000070,0.000703,0.500000,0.000017,0.000012
A36017,1,0,0,1,0,1,0,1,0,0.000475,0.011304,0,0.000048,0.000475,0.500000,0.000012,0.539E-05
A36023,1,0,0,1,0,1,0,1,0,0.000558,0.013283,0,0.000056,0.000558,0.500000,0.000013,0.496E-05
A36025,1,0,0,1,0,1,0,1,0,0.000475,0.011296,0,0.000048,0.000475,0.500000,0.000012,0.626E-05
A36043,1,0,0,1,0,1,0,1,0,0.000430,0.010232,0,0.000043,0.000430,0.500000,0.000010,0.538E-05
A36051,1,0,0,1,0,1,0,1,0,0.000531,0.012638,0,0.000053,0.000531,0.500000,0.000012,0.752E-05
A36053,1,0,0,1,0,1,0,1,0,0.000600,0.014258,0,0.000060,0.000600,0.500000,0.000014,0.503E-05
A36065,1,0,0,1,0,1,0,1,0,0.000528,0.012581,0,0.000053,0.000528,0.500000,0.000012,0.501E-05
A36067,1,0,0,1,0,1,0,1,0,0.000667,0.015867,0,0.000067,0.000667,0.500000,0.000016,0.467E-05
A36069,1,0,0,1,0,1,0,1,0,0.000626,0.014891,0,0.000063,0.000626,0.500000,0.000015,0.799E-05
A36077,1,0,0,1,0,1,0,1,0,0.000533,0.012674,0,0.000053,0.000533,0.500000,0.000012,0.569E-05
A36095,1,0,0,1,0,1,0,1,0,0.000543,0.012918,0,0.000055,0.000543,0.500000,0.000013,0.540E-05
