landseg,landuse,nutrient,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
A10001,afo,no3n,0,0,0,0,0,0,0,0,0,0,0,0
A10001,alf,orgn,0,0,0,0,0,0,0,0,0,0,0,0
A10001,hwm,orgn,0,4.6447229E-2,0,5.9126601,0,14.229556,0,0.75875473,3.6657896,0,0,0
A10001,lwm,orgn,0,4.6447325E-2,0,5.9126601,0,14.229557,0,0.75875467,3.6657896,0,0,0
A10001,pas,nh3n,2.6703663,2.4295261,2.7092988,2.6219022,5.8482881,2.6219022,2.7092988,2.7092988,2.6219022,2.7092988,2.6219022,2.6898324
A10003,afo,no3n,0,0,0,0,0,0,0,0,0,0,0,0
A10003,alf,orgn,0,0,0,0,0,0,0,0,0,0,0,0
A10003,hwm,nh3n,0,1.1569471E-3,0,0.26929286,0,0.75882214,0,4.3853498E-3,7.1939982E-2,0,0,3.8744361E-4
A10003,hyw,nh3n,0,0,1.9218404E-2,0,1.8709652,0,0,0,0,0.37650988,0,0
A10003,hyw,orgp,0,0,2.5719404E-2,0,2.5038557,0,0,0,0,0.50387174,0,0
A10003,lwm,orgn,0,7.6629957E-3,0,1.783651,0,5.0260296,0,0.0290462,0.47649175,0,0,2.5662177E-3
A10003,pas,nh3n,3.7335396,3.3861697,3.7644074,3.6429746,3.7644074,3.6429746,3.7644074,3.7644074,3.6429746,3.7644074,3.6429746,3.7489734
A10003,pas,orgp,2.3277192,2.1098273,2.3440411,2.2684267,2.3440411,2.2684267,2.3440411,2.3440411,2.2684267,2.3440411,2.2684267,2.33588
A10005,afo,orgn,0,0,0,0,0,0,0,0,0,0,0,0
A10005,hwm,nh3n,0.3134422,0.3174316,0.3134422,3.3655667,0.3134422,6.3881545,0.3134422,0.48333421,0.97056228,0.3134422,0.3134422,0.3134422
A10005,hwm,orgp,0.51976109,0.52637643,0.51976109,5.5809031,0.51976109,10.593066,0.51976109,0.80148208,1.609421,0.51976109,0.51976109,0.51976109
A10005,hyw,nh3n,0.15053676,0.15053676,3.4549158,0.15053676,2.2516932,0.15053676,0.15053676,0.15053676,0.15053676,2.2516932,0.15053676,0.15053676
A10005,hyw,orgp,0.24962543,0.24962543,5.7290649,0.24962543,3.7338383,0.24962543,0.24962543,0.24962543,0.24962543,3.7338383,0.24962543,0.24962543
A10005,pas,nh3n,4.2088799,3.851254,4.2754107,4.1440406,14.395039,4.1440406,4.2754107,4.2754107,4.1440406,4.2754107,4.1440406,4.2421451
A10005,pas,orgp,2.8015974,2.5789602,2.8368466,2.7561908,19.617575,2.7561908,2.8368466,2.8368466,2.7561908,2.8368466,2.7561908,2.819222
A10005,pas,po4p,1.7695886,1.6234015,1.790098,1.7376199,9.9321766,1.7376199,1.790098,1.790098,1.7376199,1.790098,1.7376199,1.7798432
A24001,afo,no3n,0,0,0,0,0,0,0,0,0,0,0,0
A24001,alf,no3n,0,0,0,0,0,0,0,0,0,0,0,0
A24001,hwm,nh3n,0,3.4112062E-2,0.21152644,0.33830678,0.99369496,4.064437E-3,0,6.2555787E-3,3.8082682E-2,0,0,0
A10001,afo,orgn,0,0,0,0,0,0,0,0,0,0,0,0
A10001,alf,no3n,0,0,0,0,0,0,0,0,0,0,0,0
A10001,hwm,orgp,0,1.0408144E-2,0,1.3249406,0,3.1886351,0,0.17002583,0.82144976,0,0,0
A10001,hyw,nh3n,0,0,0.29295215,0,3.4970505,0,0,0,0,1.4913728,0,0
A10001,hyw,no3n,0,0,0,0,0,0,0,0,0,0,0,0
A10001,hyw,orgn,0,0,2.0375574,0,24.322886,0,0,0,0,10.372881,0,0
A10001,lwm,no3n,0,0,0,0,0,0,0,0,0,0,0,0
A10001,lwm,po4p,0,6.2334714E-3,0,0.7935096,0,1.9096801,0,0.10182881,0.49196798,0,0,0
A10001,pas,orgp,1.5545834,1.4133203,1.5749116,1.5241081,6.4672499,1.5241081,1.5749116,1.5749116,1.5241081,1.5749116,1.5241081,1.5647475
A10001,pas,po4p,1.1610658,1.054046,1.1728933,1.135058,4.1029243,1.135058,1.1728933,1.1728933,1.135058,1.1728933,1.135058,1.1669796
A10003,afo,orgn,0,0,0,0,0,0,0,0,0,0,0,0
A10003,alf,nh3n,0,0,0,0,0,0,0,0,0,0,0,0
A10003,alf,no3n,0,0,0,0,0,0,0,0,0,0,0,0
A10003,hwm,orgp,0,1.5483071E-3,0,0.36038643,0,1.0155087,0,5.8687804E-3,9.6275084E-2,0,0,5.1850401E-4
A10003,hwm,po4p,0,1.2452117E-3,0,0.28983745,0,0.81671345,0,4.7199121E-3,7.7428348E-2,0,0,4.1700204E-4
A10003,hyw,no3n,0,0,0,0,0,0,0,0,0,0,0,0
A10003,hyw,orgn,0,0,0.12729236,0,12.392267,0,0,0,0,2.493799,0,0
A10003,lwm,nh3n,0,1.1569471E-3,0,0.26929283,0,0.75882214,0,4.3853498E-3,7.1939982E-2,0,0,3.8744358E-4
A10003,lwm,no3n,0,0,0,0,0,0,0,0,0,0,0,0
A10003,pas,po4p,1.353662,1.2269514,1.3631587,1.3191859,1.3631587,1.3191859,1.3631587,1.3631587,1.3191859,1.3631587,1.3191859,1.3584104
A10005,alf,nh3n,0.73056853,0.73056853,0.73056853,0.73056853,0.73056853,0.73056853,0.73056853,0.73056853,0.73056853,0.73056853,0.73056853,0.73056853
A10005,alf,orgn,4.8493505,4.8493505,4.8493505,4.8493505,4.8493505,4.8493505,4.8493505,4.8493505,4.8493505,4.8493505,4.8493505,4.8493505
A10005,hwm,no3n,0,0,0,0,0,0,0,0,0,0,0,0
A10005,hwm,po4p,0.2521902,0.2554,0.2521902,2.7078774,0.2521902,5.1397991,0.2521902,0.3888824,0.78089774,0.2521902,0.2521902,0.2521902
A10001,afo,nh3n,0,0,0,0,0,0,0,0,0,0,0,0
A10001,alf,nh3n,0,0,0,0,0,0,0,0,0,0,0,0
A10001,alf,orgp,0,0,0,0,0,0,0,0,0,0,0,0
A10001,alf,po4p,0,0,0,0,0,0,0,0,0,0,0,0
A10001,hwm,no3n,0,0,0,0,0,0,0,0,0,0,0,0
A10001,hwm,po4p,0,6.2334584E-3,0,0.7935096,0,1.9096801,0,0.10182882,0.49196798,0,0,0
A10001,hyw,po4p,0,0,0.27345076,0,3.2642572,0,0,0,0,1.3920944,0,0
A10001,lwm,nh3n,0,6.6780173E-3,0,0.8500995,0,2.0458708,0,0.10909083,0.52705312,0,0,0
A10001,lwm,orgp,0,1.0408165E-2,0,1.3249406,0,3.1886353,0,0.17002583,0.82144982,0,0,0
A10003,afo,nh3n,0,0,0,0,0,0,0,0,0,0,0,0
A10003,afo,orgp,0,0,0,0,0,0,0,0,0,0,0,0
A10003,alf,po4p,0,0,0,0,0,0,0,0,0,0,0,0
A10003,hwm,no3n,0,0,0,0,0,0,0,0,0,0,0,0
