 LoadType,Station,OutBias,EOS,PS,Sep,Atdep,Inload,InBias,Inload2, etc
TOTN,SL3_2420_2700, 0.7272E+00, 0.1348E+08, 0.1488E+07, 0.1862E+06, 0.1788E+05,
TOTN,SJ6_2130_0003, 0.1009E+01, 0.2509E+08, 0.1581E+07, 0.4050E+06, 0.2561E+06,
TOTN,SW7_1640_0003, 0.9487E+00, 0.3203E+08, 0.2663E+07, 0.5209E+06, 0.2892E+06,
TOTN,SU7_0850_0730, 0.9515E+00, 0.3741E+08, 0.5740E+07, 0.8280E+06, 0.5266E+06,
TOTN,SU8_1610_1530, 0.9108E+00, 0.2158E+08, 0.4428E+07, 0.6877E+06, 0.4135E+06, 0.2726E+08, 0.9515E+00,
TOTN,SL9_2720_0001, 0.9144E+00, 0.8465E+08, 0.8110E+07, 0.1341E+07, 0.1179E+07, 0.7578E+07, 0.7272E+00, 0.1622E+08, 0.1009E+01, 0.2329E+08, 0.9487E+00, 0.4065E+08, 0.9108E+00,
TOTP,SL3_2420_2700, 0.1017E+01, 0.9903E+06, 0.2159E+06, 0.0000E+00, 0.5570E+03,
TOTP,SJ6_2130_0003, 0.1011E+01, 0.9214E+06, 0.3018E+06, 0.0000E+00, 0.1190E+05,
TOTP,SW7_1640_0003, 0.9739E+00, 0.1906E+07, 0.3832E+06, 0.0000E+00, 0.1395E+05,
TOTP,SU7_0850_0730, 0.9629E+00, 0.2529E+07, 0.7722E+06, 0.0000E+00, 0.2576E+05,
TOTP,SU8_1610_1530, 0.9194E+00, 0.1361E+07, 0.9723E+06, 0.0000E+00, 0.1974E+05, 0.2050E+07, 0.9629E+00,
TOTP,SL9_2720_0001, 0.1153E+01, 0.1975E+07, 0.1107E+07, 0.0000E+00, 0.4413E+05, 0.7105E+06, 0.1017E+01, 0.8314E+06, 0.1011E+01, 0.1406E+07, 0.9739E+00, 0.3230E+07, 0.9194E+00,
