 seg ,TOTN,TOTP
PL0_5000_0001, -999.0000,    0.8367
JB3_6820_7053,    0.7882,    0.7458
EM2_3980_0001,    0.9831,    0.7895
EL1_5430_0001,    0.8260,    0.8613
EL0_4560_4562,    1.0000,    0.5147
EL0_4561_4562,    1.0000,    0.5147
EL0_4562_0001, -999.0000, -999.0000
WU0_3021_3020,    1.0451,    1.0188
WU2_3020_3320,    1.0451,    1.0188
WM0_3881_3880,    0.9908,    0.9657
WM1_3882_3880,    0.9908,    0.9657
WM3_3880_4060,    0.9908,    0.9657
WM1_3660_3910,    1.0022,    0.7448
PL1_5370_5470, -999.0000,    0.9968
PL1_5230_0001,    0.9993,    1.0002
PL1_4540_0001, -999.0000,    0.9999
PL1_4460_4780,    1.0018,    0.9578
PL0_5540_5490, -999.0000,    1.0059
PL0_5070_0001,    0.8572,    0.9719
PL0_5010_5130,    1.0096,    0.0813
XL1_4690_0001,    1.1021,    0.9332
XL0_5320_0001,    0.4867,    0.9998
