 seg ,TOTN,TOTP
PL0_5000_0001, -999.0000,    0.6147
JB3_6820_7053,    0.8327,    0.4734
EM2_3980_0001,    0.8020,    0.4052
EL1_5430_0001,    0.7490,    0.5134
EL0_4560_4562,    0.7952,    0.2971
EL0_4561_4562,    0.7952,    0.2971
EL0_4562_0001, -999.0000, -999.0000
WU0_3021_3020,    1.8859,    0.6508
WU2_3020_3320,    1.8859,    0.6508
WM0_3881_3880,    1.1479,    0.7983
WM1_3882_3880,    1.1479,    0.7983
WM3_3880_4060,    1.1479,    0.7983
WM1_3660_3910,    0.9702,    0.4523
PL1_5370_5470, -999.0000,    0.9581
PL1_5230_0001,    0.8827,    0.7361
PL1_4540_0001, -999.0000,    1.0040
PL1_4460_4780,    1.1315,    0.7915
PL0_5540_5490, -999.0000,    1.0435
PL0_5070_0001,    0.7543,    1.0000
PL0_5010_5130,    0.8525,    0.1782
XL1_4690_0001,    0.7030,    1.7410
XL0_5320_0001,    0.4002,    0.9757
