 seg ,TOTN,TOTP
PL0_5000_0001, -999.0000,    0.7640
JB3_6820_7053,    0.7369,    0.8393
EM2_3980_0001,    0.9687,    0.7756
EL1_5430_0001,    0.7642,    0.9045
EL0_4560_4562,    0.9680,    0.5091
EL0_4561_4562,    0.9680,    0.5091
EL0_4562_0001, -999.0000, -999.0000
WU0_3021_3020,    1.0640,    1.0080
WU2_3020_3320,    1.0640,    1.0080
WM0_3881_3880,    1.0113,    0.9289
WM1_3882_3880,    1.0113,    0.9289
WM3_3880_4060,    1.0113,    0.9289
WM1_3660_3910,    1.0039,    0.7450
PL1_5370_5470, -999.0000,    0.9915
PL1_5230_0001,    0.9861,    1.0119
PL1_4540_0001, -999.0000,    0.9999
PL1_4460_4780,    1.0153,    0.8988
PL0_5540_5490, -999.0000,    1.0145
PL0_5070_0001,    0.8295,    0.9653
PL0_5010_5130,    0.9308,    0.0769
XL1_4690_0001,    1.0983,    1.1200
XL0_5320_0001,    0.4921,    0.9930
