 LoadType,Station,OutBias,EOS,PS,Sep,Atdep,Inload,InBias,Inload2, etc
TOTN,YP4_6720_6750, 0.9458E+00, 0.4013E+07, 0.1974E+06, 0.1476E+06, 0.1778E+06,
TOTP,YP4_6720_6750, 0.9609E+00, 0.2943E+06, 0.5497E+05, 0.0000E+00, 0.9129E+04,
