 seg ,TOTN,TOTP
GY0_3800_3801,    1.0001,    1.0772
GY0_4240_3951,    2.6777,    0.5719
GY0_4530_4532,    0.9990,    0.9977
GY0_4531_4532,    0.9770,    0.9328
GY0_4532_3951,    0.9770,    0.9328
GY0_3951_3952,    0.9770,    0.9328
