 seg ,TOTN,TOTP
XU0_4090_4270,    0.9295,    0.9625
XU0_4130_4070,    0.9295,    0.9625
XU0_4091_4270,    0.9295,    0.9625
XU2_4270_4650,    0.9295,    0.9625
XU2_4070_4330,    0.9295,    0.9625
XU2_4330_4480,    0.9295,    0.9625
XU2_4480_4650,    0.9295,    0.9625
XU3_4650_0001,    0.9295,    0.9625
