landseg,landuse,nutrient,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
A10005,hom,nh3n,0,0,0,0,31.886719,31.886719,50.972103,24.694746,0,0,0,0
A24033,hom,nh3n,0,0,0,0,2.418838,2.418838,2.6006682,1.7066705,0,0,0,0
A36003,hom,nh3n,0,0,0,0,0,7.2524819,7.2808061,8.1611671,8.132843,0,0,0
A36101,hom,nh3n,0,0,0,0,0,4.1709971,4.1709971,5.1990509,5.1990509,0,0,0
A42011,hom,nh3n,0,0,0,0,0,0.39574239,0.42067418,0.48020044,0.45526865,0,0,0
A42021,hom,nh3n,0,0,0,0,0,4.1477285E-2,4.1477285E-2,4.1477285E-2,4.1477285E-2,0,0,0
A42037,hom,nh3n,0,0,0,0,0,21.079817,21.086403,21.122791,21.116205,0,0,0
A42041,hom,nh3n,0,0,0,0,0,1.8195093,1.9551533,2.5070424,2.3713984,0,0,0
A42065,hom,nh3n,0,0,0,0,0,0.49957213,0.49957213,1.494105,1.494105,0,0,0
A42079,hom,nh3n,0,0,0,0,0,4.1486783,4.150434,4.1705003,4.1687446,0,0,0
A42083,hom,nh3n,0,0,0,0,0,0.34589309,0.34589309,0.34589309,0.34589309,0,0,0
A42099,hom,nh3n,0,0,0,0,6.5294474E-2,0.39176682,0.36880493,0.36880493,0.32647234,0,0,0
A42109,hom,nh3n,0,0,0,0,0,9.1661118E-2,0.10849205,0.15054004,0.13370912,0,0,0
A42115,hom,nh3n,0,0,0,0,0,5.1744662E-2,5.1744662E-2,0.81799555,0.81799555,0,0,0
A51003,hom,nh3n,0,0,0,0,0,2.9859332E-2,2.9859332E-2,2.9859332E-2,2.9859332E-2,0,0,0
A51009,hom,nh3n,0,0,0,0,0,1.9784656,1.9784656,1.9784656,1.9784656,0,0,0
A51015,hom,nh3n,0,0,0,0,0,0,0.13580427,0.13580427,0.13580427,0.13580427,0,0
A51033,hom,nh3n,0,0,0,0,0.37687659,2.6039598,2.2270832,2.2270832,2.2270832,0,0,0
A51041,hom,nh3n,0,0,0,0,0,1.6016077,4.6060944,4.6060944,1.6016077,0,0,0
A51069,hom,nh3n,0,0,0,0,0,0,2.7853012E-2,2.7853012E-2,2.7853012E-2,2.7853012E-2,0,0
A51079,hom,nh3n,0,0,0,0,0,0.30040938,0.30040938,0.30040938,0.30040938,0,0,0
A51091,hom,nh3n,0,0,0,0,0,0,3.4942024,3.4942024,3.4942024,3.4942024,0,0
A51097,hom,nh3n,0,0,0,0,0,0.21210133,12.269666,12.269666,0.21210133,0,0,0
A51103,hom,nh3n,0,0,0,0,0,1.3818711,1.3818711,1.3818711,1.3818711,0,0,0
A51109,hom,nh3n,0,0,0,0,0,0.53550154,0.53550154,0.53550154,0.53550154,0,0,0
A10001,hom,nh3n,0,0,0,0,34.207771,34.207771,52.47308,23.569311,0,0,0,0
A24005,hom,nh3n,0,0,0,0,0,13.007533,13.402556,13.790863,13.395841,0,0,0
A24019,hom,nh3n,0,0,0,0,9.169507,9.169507,24.767241,24.168234,0,0,0,0
A24025,hom,nh3n,0,0,0,0,6.0612574E-2,2.1084938,2.0478811,2.0949588,2.0949588,0,0,0
A24043,hom,nh3n,0,0,0,0,0.04946227,0.20825909,1.7851703,1.8369263,0.21055283,0,0,0
A36015,hom,nh3n,0,0,0,0,0,6.0194211,6.0194211,6.0194211,6.0194211,0,0,0
A36023,hom,nh3n,0,0,0,0,1.1598511,1.1989036,3.9052453E-2,8.8805147E-2,8.8805147E-2,0,0,0
A36051,hom,nh3n,0,0,0,0,0.35041946,5.0511417,4.7007222,38.52272,38.52272,0,0,0
A36053,hom,nh3n,0,0,0,0,0,2.1090474E-2,2.1090474E-2,26.558062,26.558062,0,0,0
A36067,hom,nh3n,0,0,0,0,0.45516041,3.2978175,2.8426571,2.9364312,2.9364312,0,0,0
A36095,hom,nh3n,0,0,0,0,0.64595789,1.1232666,0.52129602,0.52129602,0.47730875,0,0,0
