landseg,landuse,nutrient,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
A10003,hom,nh3n,0,0,0,0,0.18658032,0.18658032,17.351971,17.351971,0,0,0,0
A24011,hom,nh3n,0,0,0,0,7.581975,7.581975,14.387842,9.1892986,0,0,0,0
A24013,hom,nh3n,0,0,0,0,0,36.995296,39.648293,39.702003,37.049007,0,0,0
A24023,hom,nh3n,0,0,0,0,0,0.6802783,7.7641859,21.082504,13.998596,0,0,0
A24031,hom,nh3n,0,0,0,0,0,0.34610271,3.3518898,3.6669202,0.66113311,0,0,0
A24037,hom,nh3n,0,0,0,0,0.51545769,0.51545769,0.56174219,0.41954699,0,0,0,0
A24041,hom,nh3n,0,0,0,0,6.4010506,6.4010506,16.441271,12.881009,0,0,0,0
A36011,hom,nh3n,0,0,0,0,0,31.296555,31.299427,31.574821,31.571949,0,0,0
A36017,hom,nh3n,0,0,0,0,0,6.5631904E-2,6.7644611E-2,2.1730287,2.171016,0,0,0
A36025,hom,nh3n,0,0,0,0,0,4.0821105E-2,4.4495005E-2,3.8827398,3.879066,0,0,0
A36043,hom,nh3n,0,0,0,0,0,2.4245183,2.4280159,2.453692,2.4501944,0,0,0
A36069,hom,nh3n,0,0,0,0,0,19.191076,19.191862,19.697117,19.696331,0,0,0
A36097,hom,nh3n,0,0,0,0,0,7.9668863E-3,9.3524316E-3,1.4201455,1.4187599,0,0,0
A42009,hom,nh3n,0,0,0,0,0,0.05001013,6.3412845E-2,0.80956411,0.79616135,0,0,0
A42015,hom,nh3n,0,0,0,0,0,0.2922326,0.32386678,2.0846412,2.0530071,0,0,0
A42025,hom,nh3n,0,0,0,0,0,6.7817509E-2,6.9852039E-2,0.10036992,9.8335385E-2,0,0,0
A42027,hom,nh3n,0,0,0,0,0,35.431862,35.438904,42.271534,42.264492,0,0,0
A42035,hom,nh3n,0,0,0,0,0,7.1758919,7.1851711,7.6988659,7.6895866,0,0,0
A42057,hom,nh3n,0,0,0,0,0,15.093359,15.107248,15.879564,15.865675,0,0,0
A42061,hom,nh3n,0,0,0,0,0,1.9648809E-2,3.0510573E-2,0.30242079,0.29155904,0,0,0
A42075,hom,nh3n,0,0,0,0,0,22.226353,22.310068,22.948898,22.865183,0,0,0
A42105,hom,nh3n,0,0,0,0,0,19.54594,19.550074,19.779249,19.775116,0,0,0
A42107,hom,nh3n,0,0,0,0,0,9.425533E-3,1.2611364E-2,3.1462431E-2,0.0282766,0,0,0
A42111,hom,nh3n,0,0,0,0,0,0.58826947,0.62462449,2.6467421,2.6103871,0,0,0
A42117,hom,nh3n,0,0,0,0,0,5.759316E-3,3.1028872E-2,1.43782,1.4125504,0,0,0
A10001,hom,nh3n,0,0,0,0,34.2006,34.2006,51.341946,20.927336,0,0,0,0
A24005,hom,nh3n,0,0,0,0,0,2.0511098,2.5838654,3.0403306,2.5075748,0,0,0
A24019,hom,nh3n,0,0,0,0,8.9582262,8.9582262,26.986034,26.284168,0,0,0,0
A24025,hom,nh3n,0,0,0,0,0,2.4853444,6.83915,6.9427061,2.5889003,0,0,0
A24043,hom,nh3n,0,0,0,0,0,8.3963342E-2,3.9537215,4.0150146,0.14525658,0,0,0
A36015,hom,nh3n,0,0,0,0,0,11.306224,11.30738,12.529174,12.528018,0,0,0
A36023,hom,nh3n,0,0,0,0,0,4.7830172E-2,5.0891303E-2,7.4519403E-2,7.1458273E-2,0,0,0
A36051,hom,nh3n,0,0,0,0,0,0.86399066,0.86511284,28.113867,28.112745,0,0,0
A36053,hom,nh3n,0,0,0,0,0,4.5811262E-2,5.0209146E-2,4.5833254,4.5789275,0,0,0
A36067,hom,nh3n,0,0,0,0,0,0.27360308,0.27511594,0.32983655,0.32832369,0,0,0
A36095,hom,nh3n,0,0,0,0,0,0.11515065,0.11753043,2.6316528,2.6292732,0,0,0
A42001,hom,nh3n,0,0,0,0,0,0.94466084,0.94706398,0.96287417,0.96047103,0,0,0
A42023,hom,nh3n,0,0,0,0,0,3.3176994,3.3210375,3.4904485,3.4871101,0,0,0
A42033,hom,nh3n,0,0,0,0,0,13.573854,13.586272,14.280923,14.268505,0,0,0
A42043,hom,nh3n,0,0,0,0,0,2.4356766E-2,4.4947021E-2,1.1921004,1.1715101,0,0,0
A42055,hom,nh3n,0,0,0,0,0,5.4568969E-2,0.13642243,0.77386987,0.69201642,0,0,0
A42063,hom,nh3n,0,0,0,0,0,9.6608205E-3,1.4137529E-2,0.26267928,0.25820258,0,0,0
A42069,hom,nh3n,0,0,0,0,0,0.35774124,0.36203414,0.60028982,0.59599692,0,0,0
A42081,hom,nh3n,0,0,0,0,0,5.1511121,5.158185,5.8578753,5.8508019,0,0,0
A42087,hom,nh3n,0,0,0,0,0,0.37997144,0.40599948,1.8500811,1.824053,0,0,0
A42093,hom,nh3n,0,0,0,0,0,10.935086,10.947389,11.633565,11.621264,0,0,0
A42119,hom,nh3n,0,0,0,0,0,2.0239549,2.0715501,4.7214007,4.6738057,0,0,0
A42127,hom,nh3n,0,0,0,0,0,9.7747892E-3,3.0839842E-2,1.1997229,1.1786579,0,0,0
A42133,hom,nh3n,0,0,0,0,0,13.272741,13.320802,14.169872,14.121812,0,0,0
A51005,hom,nh3n,0,0,0,0,6.0075141E-2,0.17671058,3.1194956,3.1194956,3.008312,3.008312,0,0
A24001,hom,nh3n,0,0,0,0,0,0.32113338,3.5692902,9.6759615,6.4278049,0,0,0
A24003,hom,nh3n,0,0,0,0,4.044745,4.044745,10.114323,7.9621215,0,0,0,0
A24015,hom,nh3n,0,0,0,0,0,8.6926021E-2,4.9816718,14.184008,9.2892618,0,0,0
A24017,hom,nh3n,0,0,0,0,0.63298815,0.63298815,0.72480869,0.42693192,0,0,0,0
A24021,hom,nh3n,0,0,0,0,0,1.5897861,10.731392,10.867527,1.725922,0,0,0
A24027,hom,nh3n,0,0,0,0,0,0.22058386,4.5649829,12.732541,8.3881426,0,0,0
A24035,hom,nh3n,0,0,0,0,13.994067,13.994067,40.863247,38.974716,0,0,0,0
A24047,hom,nh3n,0,0,0,0,5.9329286,5.9329286,15.238871,11.93897,0,0,0,0
A36007,hom,nh3n,0,0,0,0,0,8.5173799E-3,9.4492594E-3,0.12127481,0.12034293,0,0,0
A36065,hom,nh3n,0,0,0,0,0,32.858517,32.860249,33.052483,33.050755,0,0,0
A36077,hom,nh3n,0,0,0,0,0,9.0929242E-3,1.1756767E-2,2.7878392,2.7851753,0,0,0
A36107,hom,nh3n,0,0,0,0,0,0.13730371,0.1403244,0.323396,0.32037532,0,0,0
A36109,hom,nh3n,0,0,0,0,0,2.3712367E-2,2.5745893E-2,7.8980699E-2,7.6947175E-2,0,0,0
A36123,hom,nh3n,0,0,0,0,0,8.8931456,8.8936615,8.974288,8.973772,0,0,0
A42013,hom,nh3n,0,0,0,0,0,0.12245728,0.1387441,1.0437032,1.0274165,0,0,0
A42029,hom,nh3n,0,0,0,0,0,1.9581286E-2,9.7906426E-2,0.12441949,4.6094343E-2,0,0,0
