landseg,landuse,nutrient,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
A51045,hwm,nh3n,0,0,0,0,0,0.12781192160614605,0.12781192160614605,0.12781192160614605,0.12781192160614605,0.12781192160614605,0,0
A51095,hyw,nh3n,0,0,0,0,0,0,0,0,0,0,2.0535725432760405E-2,2.0535725432760405E-2
A24031,nho,nh3n,0,0,0,0,0,0.19488636038077703,2.7771955361278935,6.2700787651329453,3.6877695893858289,0,0,0
A10003,nho,nh3n,0,0,0,0,2.3348405609303628E-2,2.3348405609303628E-2,10.205401501972453,10.205401501972453,0,0,0,0
A24041,nlo,nh3n,0,0,0,0,0,3.2653545094789194,4.3971442584844569,4.3971442584844569,4.3736725627836615,4.3736725627836615,1.1083180533047423,0
A51193,nlo,nh3n,0,0,0,0,0,3.0874751542834904,4.4883172854434417,4.4883172854434417,4.4883172854434417,4.4883172854434417,0,0
A51087,hom,nh3n,0,0,0,0,0.16282271149923844,0.39181011861487791,0.22898740711563945,0.22898740711563945,0.22898740711563945,0,0,0
B51091,lwm,nh3n,0,0,0,0,0,0.13407215585473597,0.13407215585473597,0.13407215585473597,0.13407215585473597,0.13407215585473597,0,0
A51550,nhi,nh3n,0,0,0,0,0,3.7586155936079879,4.6536697219510419,4.6536697219510419,4.6536697219510419,4.6536697219510419,0,0
A54057,hwm,nh3n,0,0,0,0,0,0.16743879244593629,0.16743879244593629,0.16743879244593629,0.16743879244593629,2.7113601347264499E-2,0,0
A51159,hyw,nh3n,0,0,0,0,0,0,0,0,0,0,0.12239063693855229,0.12239063693855229
A51163,hwm,nh3n,0,0,0,0,0,0.55067604414814175,0.55067604414814175,0.55067604414814175,0.55067604414814175,0.55067604414814175,0,0
A51065,hwm,nh3n,0,0,0,0,0,3.6833415201336472,6.6388973712059585,6.6388973712059585,6.6388973712059585,6.6388973712059585,0,0
A42069,hyw,nh3n,0,0,0,0,2.0573882560012951E-2,4.3520735599874648E-2,4.3520735599874648E-2,4.3520735599874648E-2,4.3520735599874648E-2,4.3520735599874648E-2,0,0
A54031,nho,nh3n,0,0,0,0,0,2.2984004469645778,2.7699099589150102,3.0048316550654537,2.5333221431150212,0,0,0
B51071,nho,nh3n,0,0,0,0,0.49401739099595854,0.49401739099595854,0.6948057071148499,0.6948057071148499,0.6948057071148499,0.6948057071148499,0,0
A24041,nhy,nh3n,0,0,0,0,0.10802864309494678,0.10802864309494678,0.10802864309494678,0.10802864309494678,0.10802864309494678,0.10802864309494678,0,0
A51099,nhi,nh3n,0,0,0,0,0,3.3606406255045371,4.5611014578459423,4.5611014578459423,4.5611014578459423,4.5611014578459423,0,0
A42037,nhy,nh3n,0,0,0,0,5.5863932726197288E-2,0.11818501026636469,0.11818501026636469,0.11818501026636469,0.11818501026636469,0.11818501026636469,0,0
A24510,nho,nh3n,0,0,0,0,0,7.4808914341396378,11.144831014501587,13.592838243750162,9.9288986633882121,0,0,0
A51023,nhy,nh3n,0,0,0,0,0,0,0,0,0,7.5300258518402391E-3,0.01051145727065848,0.01051145727065848
A42065,lwm,nh3n,0,0,0,0,3.9678876971475629E-9,6.6543938726350657E-2,1.1689100309754767,1.1689100309754767,1.1689100309754767,1.1689100309754767,0,0
A42055,nho,nh3n,0,0,0,0,7.2966708946278673E-3,9.6904916988505049E-2,0.13643495212519885,0.6175800111496681,0.57075330511834643,0,0,0
A51700,nlo,nh3n,0,0,0,0,0,3.999163796516799,5.0638914843813856,5.0638914843813856,5.0638914843813856,5.0638914843813856,0,0
A54093,nhi,nh3n,0,0,0,0,8.4969976454410152E-8,0.23766472133315522,0.23766463636317878,0.23766463636317878,0.23766463636317878,3.8472222522315046E-2,0,0
A51740,lwm,nh3n,0,0,0,0,0,3.999163796516799,5.0638914843813856,5.0638914843813856,5.0638914843813856,5.0638914843813856,0,0
B51071,hyw,nh3n,0,0,0,0,0,0,0,0,0,9.553678917321581E-3,1.3336186931697108E-2,1.3336186931697108E-2
A24029,hyw,nh3n,0,0,0,0,2.8150154013970356E-2,2.8150154013970356E-2,2.8150154013970356E-2,2.8150154013970356E-2,2.8150154013970356E-2,2.8150154013970356E-2,0,0
A42047,hwm,nh3n,0,0,0,0,9.1662047100901783E-8,0.12758372661461256,0.51168753824330904,0.51168753824330904,0.51168753824330904,0.51168753824330904,0,0
A36053,nlo,nh3n,0,0,0,0,5.951919382861553E-8,5.951919382861553E-8,1.0962989183685334,1.0962989183685334,1.0962989183685334,1.0962989183685334,0,0
A42013,hyw,nh3n,0,0,0,0,0.06282705191648312,0.1329163015012291,0.1329163015012291,0.1329163015012291,0.1329163015012291,0.1329163015012291,0,0
B51165,nlo,nh3n,0,0,0,0,0,0.75528360648160386,0.82520385593983003,0.82520385593983003,0.82520385593983003,0.82520385593983003,0,0
A36069,nhi,nh3n,0,0,0,0,0,0,8.2100504915207004,8.2100504915207004,8.2100504915207004,8.2100504915207004,0,0
A51683,hom,nh3n,0,0,0,0,0.27092090714592376,0.70438599406104296,0.45536295763607387,0.45536295763607387,0.4334650869151192,0,0,0
A51127,nhy,nh3n,0,0,0,0,0,0,0,0,0,0,7.1744181824254599E-2,7.1744181824254599E-2
A42117,nhi,nh3n,0,0,0,0,1.5416087863608782E-7,0.10292164482853142,0.75154189130057658,0.75154189130057658,0.75154189130057658,0.75154189130057658,0,0
