landseg,landuse,nutrient,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
A10003,hom,nh3n,0,0,0,0,0.14172594,0.14172594,10.883591,10.845938,0,0,0,0
A24011,hom,nh3n,0,0,0,0,15.997817,15.997817,23.522099,15.798498,0,0,0,0
A24013,hom,nh3n,0,0,0,0,0,34.249214,34.351776,34.485809,34.383247,0,0,0
A24023,hom,nh3n,0,0,0,0,0,0.60785913,0.60785913,11.515802,11.515802,0,0,0
A24031,hom,nh3n,0,0,0,0,0,1.2550629,1.2550629,1.8670061,1.8670061,0,0,0
A24037,hom,nh3n,0,0,0,0,9.3578316E-2,9.3578316E-2,0.61434138,0.61434138,0,0,0,0
A24041,hom,nh3n,0,0,0,0,3.5357857,3.5357857,4.4633894,4.4633894,0,0,0,0
A36011,hom,nh3n,0,0,0,0,0,24.24509,24.369984,36.338104,36.213211,0,0,0
A36017,hom,nh3n,0,0,0,0,0,22.134119,23.987221,31.554707,29.701605,0,0,0
A36025,hom,nh3n,0,0,0,0,0,0.76125532,2.6340506,13.236729,11.363934,0,0,0
A36043,hom,nh3n,0,0,0,0,0,20.81135,21.556746,25.908436,25.163042,0,0,0
A36069,hom,nh3n,0,0,0,0,0,12.581937,12.623947,24.408451,24.366442,0,0,0
A36097,hom,nh3n,0,0,0,0,0,5.1444592,5.3286004,6.4196715,6.2355304,0,0,0
A42009,hom,nh3n,0,0,0,0,0,0.26374492,0.71420306,4.7128487,4.2623906,0,0,0
A42015,hom,nh3n,0,0,0,0,0,0.34945011,1.3430532,10.319118,9.3255138,0,0,0
A42025,hom,nh3n,0,0,0,0,0,0.37167922,0.4773877,0.80708939,0.70138091,0,0,0
A42027,hom,nh3n,0,0,0,0,0,24.080458,24.193998,61.206192,61.092651,0,0,0
A42035,hom,nh3n,0,0,0,0,0,0.54229206,0.67593849,1.1878463,1.0541998,0,0,0
A42057,hom,nh3n,0,0,0,0,0,1.7475603,2.4564197,8.824194,8.1153345,0,0,0
A42061,hom,nh3n,0,0,0,0,0,0.36790779,1.1018285,6.5966229,5.8627024,0,0,0
A42075,hom,nh3n,0,0,0,0,0,0.56660753,0.7482419,6.8654623,6.6838279,0,0,0
A42105,hom,nh3n,0,0,0,0,0,2.4004858,2.5631411,4.0342922,3.8716366,0,0,0
A42107,hom,nh3n,0,0,0,0,0,0.20647307,0.23613843,0.5495562,0.51989084,0,0,0
A42111,hom,nh3n,0,0,0,0,0,0.19052841,0.66597617,4.8463283,4.3708806,0,0,0
A42117,hom,nh3n,0,0,0,0,0,9.1194668,9.8598976,16.608725,15.868294,0,0,0
A24001,hom,nh3n,0,0,0,0,0,0.68640023,0.68640023,2.3333919,2.3333919,0,0,0
A24003,hom,nh3n,0,0,0,0,3.0227273,3.0227273,3.5733991,2.7125974,0,0,0,0
A24015,hom,nh3n,0,0,0,0,0,6.8423572,6.8423572,9.8001842,9.8001842,0,0,0
A24017,hom,nh3n,0,0,0,0,0.20323111,0.20323111,13.715127,13.715127,0,0,0,0
A24021,hom,nh3n,0,0,0,0,0,2.5728867,2.7318294,11.773092,11.614149,0,0,0
A24027,hom,nh3n,0,0,0,0,0,1.2445824,1.2445824,4.5983086,4.5983086,0,0,0
A24035,hom,nh3n,0,0,0,0,21.269423,21.269423,22.023401,4.2539053,0,0,0,0
A24047,hom,nh3n,0,0,0,0,2.6682539,2.6682539,3.5462971,3.5462971,0,0,0,0
A36007,hom,nh3n,0,0,0,0,0,12.473731,13.528103,19.751482,18.697109,0,0,0
A36065,hom,nh3n,0,0,0,0,0,40.173656,40.56414,44.868034,44.477547,0,0,0
A36077,hom,nh3n,0,0,0,0,0,26.064533,27.697025,37.409073,35.776581,0,0,0
A36107,hom,nh3n,0,0,0,0,0,14.854404,16.069033,16.464893,15.250265,0,0,0
A36109,hom,nh3n,0,0,0,0,0,0.16639139,0.86809713,3.5002768,2.7985711,0,0,0
A36123,hom,nh3n,0,0,0,0,0,8.8824453,8.9076138,13.710381,13.685211,0,0,0
A42013,hom,nh3n,0,0,0,0,0,0.41233242,0.55604535,1.8028983,1.6591854,0,0,0
A42029,hom,nh3n,0,0,0,0,0,6.5932639E-2,0.30350992,1.6554036,1.4178264,0,0,0
A42047,hom,nh3n,0,0,0,0,0,6.3992629,6.9486527,11.87536,11.325971,0,0,0
A42067,hom,nh3n,0,0,0,0,0,1.5062466,1.654605,2.9869325,2.8385739,0,0,0
A42071,hom,nh3n,0,0,0,0,0,0.23818968,0.74567538,1.3778964,0.87041068,0,0,0
A42097,hom,nh3n,0,0,0,0,0,18.618311,18.662094,43.065434,43.021648,0,0,0
A42113,hom,nh3n,0,0,0,0,0,0.72815692,0.78050995,1.2765263,1.2241734,0,0,0
