landseg,landuse,nutrient,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
A51147,nlo,nh3n,0,0,0,0,0,0.33245742411785617,0.33245742411785617,0.33245742411785617,0.33245742411785617,0.33245742411785617,0,0
A24009,nlo,nh3n,0,0,0,0,0,2.6932865648710806,3.1555603997691444,3.1555603997691444,3.1518165860470586,3.1518165860470586,0.45853002117597813,0
A36023,nhi,nh3n,0,0,0,0,1.6419608989963364E-7,1.6419608989963364E-7,1.2642811980301922,1.2642811980301922,1.2642811980301922,1.2642811980301922,0,0
B54031,hom,nh3n,0,0,0,0,0,1.3984080677898945,1.4550669966928544,1.4879127515737596,1.4312538226707996,0,0,0
B24001,lwm,nh3n,0,0,0,0,0.45714070408843549,0.93469637630523972,0.47755567221680423,0.47755567221680423,0.47755567221680423,0.47755567221680423,0,0
A51181,hyw,nh3n,0,0,0,0,0,0,0,0,0,0,1.8483917509013636E-2,1.8483917509013636E-2
A51073,nhi,nh3n,0,0,0,0,0,3.6568278572147213,4.0999144418577353,4.0999144418577353,4.0999144418577353,4.0999144418577353,0,0
A51057,hyw,nh3n,0,0,0,0,0,0,0,0,0,0,7.0147200074340277E-2,7.0147200074340277E-2
B51017,nho,nh3n,0,0,0,0,6.7986194278076492E-2,6.7986194278076492E-2,0.17785673635579238,0.17785673635579238,5.1596664548524407E-2,5.1596664548524407E-2,0,0
A42099,hyw,nh3n,0,0,0,0,4.7357668327745175E-3,4.7357668327745175E-3,4.7357668327745175E-3,4.7357668327745175E-3,4.7357668327745175E-3,4.7357668327745175E-3,0,0
A51091,nhy,nh3n,0,0,0,0,0,0,0,0,0,8.6066507933580845E-3,0.01173483737810367,0.01173483737810367
A42079,nhy,nh3n,0,0,0,0,6.5014955610734424E-3,6.5014955610734424E-3,6.5014955610734424E-3,6.5014955610734424E-3,6.5014955610734424E-3,6.5014955610734424E-3,0,0
A36097,nhy,nh3n,0,0,0,0,0.24452067193079963,0.24452067193079963,0.24452067193079963,0.24452067193079963,0.24452067193079963,0.24452067193079963,0,0
B42001,nho,nh3n,0,0,0,0,0,0.9263577220356497,0.92871431397207849,0.94421820950687096,0.94186161757044229,0,0,0
A51041,nhy,nh3n,0,0,0,0,0,0,0,0,0,3.9507784373232048E-3,5.373934651980607E-3,5.373934651980607E-3
A36053,lwm,nh3n,0,0,0,0,5.6935717352371268E-9,5.6935717352371268E-9,0.80426011370280059,0.80426011370280059,0.80426011370280059,0.80426011370280059,0,0
A51139,lwm,nh3n,0,0,0,0,0,0.30829673702174326,0.83259757631496045,0.83259757631496045,0.83259757631496045,0.83259757631496045,0,0
A51059,hwm,nh3n,0,0,0,0,0,1.5935568119790604,1.5935570492039521,1.5935570492039521,1.5935570492039521,1.5935570492039521,0,0
A36051,hom,nh3n,0,0,0,0,0,0.84429993857426511,0.84539657667566703,27.473141938701534,27.472045300600133,0,0,0
