TABLE->,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.983133,0.500000,0,0.098313,0.983133,0.500000,0.001138,0.000536
A10003,1,0,0,1,0,1,0,1,0,0.206939,0.500000,0,0.020695,0.206939,0.500000,0.000350,0.000270
A10005,1,0,0,1,0,1,0,1,0,0.984443,0.500000,0,0.098444,0.984443,0.500000,0.001038,0.000387
A11001,1,0,0,1,0,1,0,1,0,0.289240,0.500000,0,0.028924,0.289240,0.500000,0.000631,0.000368
A24001,1,0,0,1,0,1,0,1,0,0.300281,0.500000,0,0.030029,0.300281,0.500000,0.000563,0.000697
A24003,1,0,0,1,0,1,0,1,0,0.218776,0.500000,0,0.021877,0.218776,0.500000,0.000374,0.000293
A24005,1,0,0,1,0,1,0,1,0,0.576141,0.500000,0,0.057613,0.576141,0.500000,0.000942,0.000294
A24009,1,0,0,1,0,1,0,1,0,0.305239,0.500000,0,0.030523,0.305239,0.500000,0.000545,0.000345
A24011,1,0,0,1,0,1,0,1,0,0.214842,0.500000,0,0.021484,0.214842,0.500000,0.000332,0.000350
A24013,1,0,0,1,0,1,0,1,0,0.777570,0.500000,0,0.077757,0.777570,0.500000,0.000844,0.000617
A24015,1,0,0,1,0,1,0,1,0,0.394531,0.500000,0,0.039453,0.394531,0.500000,0.000650,0.000375
A24017,1,0,0,1,0,1,0,1,0,0.168352,0.500000,0,0.016836,0.168352,0.500000,0.000331,0.000427
A24019,1,0,0,1,0,1,0,1,0,0.188963,0.500000,0,0.018896,0.188963,0.500000,0.000300,0.000392
A24021,1,0,0,1,0,1,0,1,0,0.350456,0.500000,0,0.035045,0.350456,0.500000,0.000604,0.000387
A24023,1,0,0,1,0,1,0,1,0,0.173065,0.500000,0,0.017306,0.173065,0.500000,0.000277,0.000288
A24025,1,0,0,1,0,1,0,1,0,0.429313,0.500000,0,0.042932,0.429313,0.500000,0.000655,0.000283
A24027,1,0,0,1,0,1,0,1,0,0.402111,0.500000,0,0.040211,0.402111,0.500000,0.000687,0.000331
A24029,1,0,0,1,0,1,0,1,0,0.183852,0.500000,0,0.018385,0.183852,0.500000,0.000334,0.000252
A24031,1,0,0,1,0,1,0,1,0,0.426169,0.500000,0,0.042617,0.426169,0.500000,0.000801,0.000335
A24033,1,0,0,1,0,1,0,1,0,0.385778,0.500000,0,0.038577,0.385778,0.500000,0.000713,0.000421
A24035,1,0,0,1,0,1,0,1,0,0.478613,0.500000,0,0.047862,0.478613,0.500000,0.000654,0.000357
A24037,1,0,0,1,0,1,0,1,0,0.223244,0.500000,0,0.022324,0.223244,0.500000,0.000444,0.000435
A24039,1,0,0,1,0,1,0,1,0,0.178390,0.500000,0,0.017839,0.178390,0.500000,0.000287,0.000393
A24041,1,0,0,1,0,1,0,1,0,0.193831,0.500000,0,0.019383,0.193831,0.500000,0.000315,0.000321
A24043,1,0,0,1,0,1,0,1,0,1.201880,0.500000,0,0.120188,1.201880,0.500000,0.002251,0.000248
A24045,1,0,0,1,0,1,0,1,0,0.219217,0.500000,0,0.021922,0.219217,0.500000,0.000382,0.000442
A24047,1,0,0,1,0,1,0,1,0,0.227095,0.500000,0,0.022709,0.227095,0.500000,0.000386,0.000436
A24510,1,0,0,1,0,1,0,1,0,0.313607,0.500000,0,0.031361,0.313607,0.500000,0.000505,0.000260
A36003,1,0,0,1,0,1,0,1,0,0.279333,0.500000,0,0.027934,0.279333,0.500000,0.000414,0.000643
A36007,1,0,0,1,0,1,0,1,0,0.204703,0.500000,0,0.020470,0.204703,0.500000,0.000369,0.000311
A36015,1,0,0,1,0,1,0,1,0,0.301216,0.500000,0,0.030121,0.301216,0.500000,0.000517,0.000618
A36017,1,0,0,1,0,1,0,1,0,0.263085,0.500000,0,0.026309,0.263085,0.500000,0.000387,0.000304
A36023,1,0,0,1,0,1,0,1,0,0.197511,0.500000,0,0.019751,0.197511,0.500000,0.000356,0.000224
A36025,1,0,0,1,0,1,0,1,0,0.181930,0.500000,0,0.018193,0.181930,0.500000,0.000331,0.000282
A36043,1,0,0,1,0,1,0,1,0,0.219128,0.500000,0,0.021913,0.219128,0.500000,0.000336,0.000291
A36051,1,0,0,1,0,1,0,1,0,0.268017,0.500000,0,0.026802,0.268017,0.500000,0.000416,0.000401
A36053,1,0,0,1,0,1,0,1,0,0.249565,0.500000,0,0.024956,0.249565,0.500000,0.000416,0.000244
A36065,1,0,0,1,0,1,0,1,0,0.496995,0.500000,0,0.049700,0.496995,0.500000,0.000543,0.000373
A36067,1,0,0,1,0,1,0,1,0,0.201279,0.500000,0,0.020127,0.201279,0.500000,0.000388,0.000194
A36069,1,0,0,1,0,1,0,1,0,0.336648,0.500000,0,0.033665,0.336648,0.500000,0.000498,0.000444
