TABLE->,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1
F51071,1,0,1,0,0.106447,0.050000,0.010645,0.106447,0.500000
F51079,1,0,1,0,0.140137,0.050000,0.014014,0.140137,0.500000
F51085,1,0,1,0,0.140247,0.050000,0.014025,0.140247,0.500000
F51087,1,0,1,0,0.159540,0.050000,0.015954,0.159540,0.500000
F51091,1,0,1,0,0.116189,0.050000,0.011619,0.116189,0.500000
F51095,1,0,1,0,0.139482,0.050000,0.013948,0.139482,0.500000
F51099,1,0,1,0,0.139332,0.050000,0.013933,0.139332,0.500000
F51101,1,0,1,0,0.142699,0.050000,0.014270,0.142699,0.500000
F51107,1,0,1,0,0.137326,0.050000,0.013733,0.137326,0.500000
F51113,1,0,1,0,0.131573,0.050000,0.013157,0.131573,0.500000
F51121,1,0,1,0,0.100189,0.050000,0.010019,0.100189,0.500000
F51125,1,0,1,0,0.120915,0.050000,0.012092,0.120915,0.500000
F51131,1,0,1,0,0.127071,0.050000,0.012707,0.127071,0.500000
F51137,1,0,1,0,0.128625,0.050000,0.012862,0.128625,0.500000
F51139,1,0,1,0,0.148427,0.050000,0.014843,0.148427,0.500000
F51145,1,0,1,0,0.130310,0.050000,0.013031,0.130310,0.500000
F51147,1,0,1,0,0.121792,0.050000,0.012179,0.121792,0.500000
F51149,1,0,1,0,0.167159,0.050000,0.016716,0.167159,0.500000
F51153,1,0,1,0,0.145584,0.050000,0.014558,0.145584,0.500000
F51157,1,0,1,0,0.130186,0.050000,0.013019,0.130186,0.500000
F51159,1,0,1,0,0.143115,0.050000,0.014312,0.143115,0.500000
F51161,1,0,1,0,0.102910,0.050000,0.010291,0.102910,0.500000
F51163,1,0,1,0,0.103444,0.050000,0.010344,0.103444,0.500000
F51165,1,0,1,0,0.157797,0.050000,0.015780,0.157797,0.500000
F51171,1,0,1,0,0.124482,0.050000,0.012448,0.124482,0.500000
F51177,1,0,1,0,0.133408,0.050000,0.013341,0.133408,0.500000
F51179,1,0,1,0,0.141964,0.050000,0.014196,0.141964,0.500000
F51181,1,0,1,0,0.143274,0.050000,0.014327,0.143274,0.500000
F51187,1,0,1,0,0.108649,0.050000,0.010865,0.108649,0.500000
F51193,1,0,1,0,0.138312,0.050000,0.013831,0.138312,0.500000
F51199,1,0,1,0,0.153225,0.050000,0.015322,0.153225,0.500000
F51510,1,0,1,0,0.182367,0.050000,0.018237,0.182367,0.500000
F51530,1,0,1,0,0.101386,0.050000,0.010139,0.101386,0.500000
F51540,1,0,1,0,0.151134,0.050000,0.015113,0.151134,0.500000
F51550,1,0,1,0,0.152589,0.050000,0.015259,0.152589,0.500000
F51580,1,0,1,0,0.096658,0.050000,0.009666,0.096658,0.500000
F51630,1,0,1,0,0.155962,0.050000,0.015596,0.155962,0.500000
F51650,1,0,1,0,0.104274,0.050000,0.010427,0.104274,0.500000
F51660,1,0,1,0,0.167378,0.050000,0.016738,0.167378,0.500000
F51670,1,0,1,0,0.291296,0.050000,0.029130,0.291296,0.500000
F51700,1,0,1,0,0.154258,0.050000,0.015426,0.154258,0.500000
F51710,1,0,1,0,0.180542,0.050000,0.018054,0.180542,0.500000
F51730,1,0,1,0,0.156995,0.050000,0.015699,0.156995,0.500000
F51735,1,0,1,0,0.093964,0.050000,0.009396,0.093964,0.500000
F51740,1,0,1,0,0.186364,0.050000,0.018636,0.186364,0.500000
F51760,1,0,1,0,0.175907,0.050000,0.017591,0.175907,0.500000
F51790,1,0,1,0,0.123855,0.050000,0.012385,0.123855,0.500000
F51800,1,0,1,0,0.144781,0.050000,0.014478,0.144781,0.500000
F51810,1,0,1,0,0.139795,0.050000,0.013979,0.139795,0.500000
F51820,1,0,1,0,0.154860,0.050000,0.015486,0.154860,0.500000
F51830,1,0,1,0,0.152956,0.050000,0.015296,0.152956,0.500000
F54003,1,0,1,0,0.127644,0.050000,0.012764,0.127644,0.500000
F54023,1,0,1,0,0.182395,0.050000,0.018239,0.182395,0.500000
F54027,1,0,1,0,0.104978,0.050000,0.010498,0.104978,0.500000
F54031,1,0,1,0,0.123559,0.050000,0.012356,0.123559,0.500000
F54037,1,0,1,0,0.124167,0.050000,0.012417,0.124167,0.500000
F54057,1,0,1,0,0.139123,0.050000,0.013912,0.139123,0.500000
F54063,1,0,1,0,0.098438,0.050000,0.009844,0.098438,0.500000
F54065,1,0,1,0,0.125507,0.050000,0.012551,0.125507,0.500000
F54071,1,0,1,0,0.098778,0.050000,0.009878,0.098778,0.500000
end,,,,,,,,,
