landseg,landuse,nutrient,max_uptake
A24017,pas,Phos,17.467913
F24017,pas,Phos,17.467913
A42023,trp,Nitr,171.25339
A42023,trp,Phos,25.688007
A54031,pas,Nitr,136.96524
B54031,pas,Nitr,136.96524
F54031,pas,Nitr,136.96524
A54031,pas,Phos,20.544786
B54031,pas,Phos,20.544786
F54031,pas,Phos,20.544786
A51133,trp,Nitr,117.26234
A51133,trp,Phos,17.589352
A36023,pas,Nitr,132.0128
A36023,pas,Phos,19.801918
F51057,lwm,Nitr,198.77467
A51057,lwm,Nitr,198.77467
F51057,lwm,Phos,25.721878
A51057,lwm,Phos,25.721878
F51033,trp,Nitr,136.01744
A51033,trp,Nitr,136.01744
F51033,trp,Phos,20.402615
A51033,trp,Phos,20.402615
A42069,pas,Nitr,103.97035
F42069,pas,Nitr,103.97035
A42069,pas,Phos,15.595552
F42069,pas,Phos,15.595552
A51109,nhy,Nitr,158.12914
A51109,nhy,Phos,23.683437
A42025,trp,Nitr,126.40742
A42025,trp,Phos,18.961113
A36053,lwm,Nitr,173.87123
A36053,lwm,Phos,25.945919
A51019,trp,Nitr,125.70185
B51019,trp,Nitr,125.70185
F51019,trp,Nitr,125.70185
A51019,trp,Phos,18.855278
B51019,trp,Phos,18.855278
F51019,trp,Phos,18.855278
A42013,trp,Nitr,121.22146
F42013,trp,Nitr,121.22146
A42013,trp,Phos,18.18322
F42013,trp,Phos,18.18322
B54023,nal,Nitr,335.2532
F54023,nal,Nitr,335.2532
A54023,nal,Nitr,335.2532
B54023,nal,Phos,50.287987
F54023,nal,Phos,50.287987
A54023,nal,Phos,50.287987
A51001,pas,Nitr,142.10252
F51001,pas,Nitr,142.10252
A51001,pas,Phos,21.315378
F51001,pas,Phos,21.315378
A51107,pas,Nitr,123.65559
F51107,pas,Nitr,123.65559
A51107,pas,Phos,18.548338
F51107,pas,Phos,18.548338
A36043,hyw,Nitr,169.69737
A36043,hyw,Phos,25.451008
F24019,nhy,Nitr,108.66998
A24019,nhy,Nitr,108.66998
F24019,nhy,Phos,16.08423
A24019,nhy,Phos,16.08423
A36051,pas,Nitr,130.34303
A36051,pas,Phos,19.551453
A51001,nhy,Nitr,152.75929
F51001,nhy,Nitr,152.75929
A51001,nhy,Phos,22.866577
F51001,nhy,Phos,22.866577
F51149,pas,Nitr,129.50183
A51149,pas,Nitr,129.50183
F51149,pas,Phos,19.425276
A51149,pas,Phos,19.425276
A42021,hyw,Nitr,155.91954
F42021,hyw,Nitr,155.91954
A42021,hyw,Phos,23.385494
F42021,hyw,Phos,23.385494
A42069,nhy,Nitr,162.3094
F42069,nhy,Nitr,162.3094
A42069,nhy,Phos,24.277611
F42069,nhy,Phos,24.277611
A51127,pas,Nitr,120.63403
A51127,pas,Phos,18.095104
A51111,hyw,Nitr,155.09726
A51111,hyw,Phos,23.186375
F51057,hyw,Nitr,147.97469
A51057,hyw,Nitr,147.97469
F51057,hyw,Phos,22.188715
A51057,hyw,Phos,22.188715
A51005,nhy,Nitr,130.96921
F51005,nhy,Nitr,130.96921
A51005,nhy,Phos,19.644892
F51005,nhy,Phos,19.644892
A24017,trp,Nitr,116.45275
F24017,trp,Nitr,116.45275
A24017,trp,Phos,17.467913
F24017,trp,Phos,17.467913
A42067,trp,Nitr,129.07861
A42067,trp,Phos,19.361792
F51015,hyw,Nitr,157.32985
C51015,hyw,Nitr,157.32985
A51015,hyw,Nitr,157.32985
B51015,hyw,Nitr,157.32985
F51015,hyw,Phos,23.509125
C51015,hyw,Phos,23.509125
A51015,hyw,Phos,23.509125
B51015,hyw,Phos,23.509125
F36025,nal,Nitr,299.10931
A36025,nal,Nitr,299.10931
F36025,nal,Phos,44.858192
A36025,nal,Phos,44.858192
F54037,lwm,Nitr,162.84247
A54037,lwm,Nitr,162.84247
F54037,lwm,Phos,21.625168
A54037,lwm,Phos,21.625168
A42127,hyw,Nitr,169.40337
A42127,hyw,Phos,25.380493
A42015,nhy,Nitr,164.83694
B42015,nhy,Nitr,164.83694
A42015,nhy,Phos,24.707256
B42015,nhy,Phos,24.707256
A54027,trp,Nitr,138.99318
F54027,trp,Nitr,138.99318
A54027,trp,Phos,20.848976
F54027,trp,Phos,20.848976
A51107,trp,Nitr,123.65558
F51107,trp,Nitr,123.65558
A51107,trp,Phos,18.548338
F51107,trp,Phos,18.548338
A42115,trp,Nitr,116.60297
F42115,trp,Nitr,116.60297
A42115,trp,Phos,17.490446
F42115,trp,Phos,17.490446
A42021,lwm,Nitr,134.15907
F42021,lwm,Nitr,134.15907
A42021,lwm,Phos,20.033047
F42021,lwm,Phos,20.033047
A51036,pas,Nitr,134.08586
A51036,pas,Phos,20.112879
F51033,hyw,Nitr,140.90207
A51033,hyw,Nitr,140.90207
F51033,hyw,Phos,21.01269
A51033,hyw,Phos,21.01269
F36025,pas,Nitr,132.77612
A36025,pas,Nitr,132.77612
F36025,pas,Phos,19.916418
A36025,pas,Phos,19.916418
B54023,nhy,Nitr,164.683
F54023,nhy,Nitr,164.683
A54023,nhy,Nitr,164.683
B54023,nhy,Phos,24.702024
F54023,nhy,Phos,24.702024
A54023,nhy,Phos,24.702024
A42117,trp,Nitr,136.26073
F42117,trp,Nitr,136.26073
A42117,trp,Phos,20.43911
F42117,trp,Phos,20.43911
A54027,hyw,Nitr,163.81537
F54027,hyw,Nitr,163.81537
A54027,hyw,Phos,24.562435
F54027,hyw,Phos,24.562435
A42025,hyw,Nitr,151.448
A42025,hyw,Phos,22.66851
A42015,pas,Nitr,125.01193
B42015,pas,Nitr,125.01193
A42015,pas,Phos,18.751789
B42015,pas,Phos,18.751789
A42127,lwm,Nitr,192.93529
A42127,lwm,Phos,28.818869
A51131,nhy,Nitr,116.49046
F51131,nhy,Nitr,116.49046
A51131,nhy,Phos,17.426769
F51131,nhy,Phos,17.426769
A42113,nal,Nitr,274.00876
A42113,nal,Phos,41.101273
F24019,pas,Nitr,156.06367
A24019,pas,Nitr,156.06367
F24019,pas,Phos,23.409552
A24019,pas,Phos,23.409552
A42023,hyw,Nitr,155.64406
A42023,hyw,Phos,23.29435
A51139,pas,Nitr,132.79225
F51139,pas,Nitr,132.79225
B51139,pas,Nitr,132.79225
A51139,pas,Phos,19.918839
F51139,pas,Phos,19.918839
B51139,pas,Phos,19.918839
F51015,lwm,Nitr,186.34335
C51015,lwm,Nitr,186.34335
A51015,lwm,Nitr,186.34335
B51015,lwm,Nitr,186.34335
F51015,lwm,Phos,27.264389
C51015,lwm,Phos,27.264389
A51015,lwm,Phos,27.264389
B51015,lwm,Phos,27.264389
A36051,trp,Nitr,130.34303
A36051,trp,Phos,19.551453
A51005,trp,Nitr,123.47697
F51005,trp,Nitr,123.47697
A51005,trp,Phos,18.521545
F51005,trp,Phos,18.521545
F54037,nho,Nitr,180.80768
A54037,nho,Nitr,180.80768
F54037,nho,Phos,28.009443
A54037,nho,Phos,28.009443
A51029,lwm,Nitr,172.59322
A51029,lwm,Phos,25.540724
B54023,pas,Nitr,144.61327
F54023,pas,Nitr,144.61327
A54023,pas,Nitr,144.61327
B54023,pas,Phos,21.69199
F54023,pas,Phos,21.69199
A54023,pas,Phos,21.69199
A51133,hyw,Nitr,164.71712
A51133,hyw,Phos,24.636992
A42117,pas,Nitr,136.26073
F42117,pas,Nitr,136.26073
A42117,pas,Phos,20.43911
F42117,pas,Phos,20.43911
A51031,trp,Nitr,121.99047
A51031,trp,Phos,18.298571
A42115,hyw,Nitr,167.87933
F42115,hyw,Nitr,167.87933
A42115,hyw,Phos,25.171593
F42115,hyw,Phos,25.171593
F36025,nhy,Nitr,169.05602
A36025,nhy,Nitr,169.05602
F36025,nhy,Phos,25.357462
A36025,nhy,Phos,25.357462
A42127,nho,Nitr,116.20975
A42127,nho,Phos,19.135698
A42015,trp,Nitr,125.01192
B42015,trp,Nitr,125.01192
A42015,trp,Phos,18.751789
B42015,trp,Phos,18.751789
A24011,nal,Nitr,323.29742
A24011,nal,Phos,48.494614
A51036,trp,Nitr,134.08586
A51036,trp,Phos,20.112879
A54031,trp,Nitr,136.96526
B54031,trp,Nitr,136.96526
F54031,trp,Nitr,136.96526
A54031,trp,Phos,20.544788
B54031,trp,Phos,20.544788
F54031,trp,Phos,20.544788
A51109,pas,Nitr,127.0931
A51109,pas,Phos,19.063965
A36053,nho,Nitr,100.21553
A36053,nho,Phos,21.179707
A51005,pas,Nitr,123.47697
F51005,pas,Nitr,123.47697
A51005,pas,Phos,18.521545
F51005,pas,Phos,18.521545
F42079,pas,Nitr,125.92165
A42079,pas,Nitr,125.92165
B42079,pas,Nitr,125.92165
F42079,pas,Phos,18.888248
A42079,pas,Phos,18.888248
B42079,pas,Phos,18.888248
F51069,trp,Nitr,128.26024
A51069,trp,Nitr,128.26024
F51069,trp,Phos,19.239037
A51069,trp,Phos,19.239037
A51119,hyw,Nitr,165.39574
A51119,hyw,Phos,24.806341
A36109,nhy,Nitr,166.77603
A36109,nhy,Phos,25.018705
F51041,hyw,Nitr,149.48563
A51041,hyw,Nitr,149.48563
F51041,hyw,Phos,22.35021
A51041,hyw,Phos,22.35021
A36109,nal,Nitr,265.05267
A36109,nal,Phos,39.75172
A36077,hyw,Nitr,163.4335
A36077,hyw,Phos,24.492971
A42027,pas,Nitr,115.9957
B42027,pas,Nitr,115.9957
F42027,pas,Nitr,115.9957
A42027,pas,Phos,17.399355
B42027,pas,Phos,17.399355
F42027,pas,Phos,17.399355
A42057,nhy,Nitr,161.28351
A42057,nhy,Phos,24.157917
B42001,hyw,Nitr,157.60014
A42001,hyw,Nitr,157.60014
F42001,hyw,Nitr,157.60014
B42001,hyw,Phos,23.579493
A42001,hyw,Phos,23.579493
F42001,hyw,Phos,23.579493
A24005,trp,Nitr,132.46568
F24005,trp,Nitr,132.46568
A24005,trp,Phos,19.869852
F24005,trp,Phos,19.869852
B51003,pas,Nitr,129.37192
F51003,pas,Nitr,129.37192
A51003,pas,Nitr,129.37192
B51003,pas,Phos,19.405788
F51003,pas,Phos,19.405788
A51003,pas,Phos,19.405788
F51085,pas,Nitr,123.5842
A51085,pas,Nitr,123.5842
F51085,pas,Phos,18.537628
A51085,pas,Phos,18.537628
F42079,trp,Nitr,125.92165
A42079,trp,Nitr,125.92165
B42079,trp,Nitr,125.92165
F42079,trp,Phos,18.888248
A42079,trp,Phos,18.888248
B42079,trp,Phos,18.888248
A36109,pas,Nitr,127.59587
A36109,pas,Phos,19.139381
F42079,nhi,Nitr,144.12592
A42079,nhi,Nitr,144.12592
B42079,nhi,Nitr,144.12592
F42079,nhi,Phos,20.326094
A42079,nhi,Phos,20.326094
B42079,nhi,Phos,20.326094
F24009,nhi,Nitr,163.70592
A24009,nhi,Nitr,163.70592
F24009,nhi,Phos,21.323246
A24009,nhi,Phos,21.323246
B51079,alf,Nitr,333.83224
A51079,alf,Nitr,333.83224
F51079,alf,Nitr,333.83224
B51079,alf,Phos,50.074837
A51079,alf,Phos,50.074837
F51079,alf,Phos,50.074837
B42119,hom,Nitr,104.78828
F42119,hom,Nitr,104.78828
A42119,hom,Nitr,104.78828
B42119,hom,Phos,19.686552
F42119,hom,Phos,19.686552
A42119,hom,Phos,19.686552
A42027,nhi,Nitr,157.7966
B42027,nhi,Nitr,157.7966
F42027,nhi,Nitr,157.7966
A42027,nhi,Phos,21.966787
B42027,nhi,Phos,21.966787
F42027,nhi,Phos,21.966787
A24005,nlo,Nitr,154.09065
F24005,nlo,Nitr,154.09065
A24005,nlo,Phos,20.6754
F24005,nlo,Phos,20.6754
A42063,nlo,Nitr,143.89224
A42063,nlo,Phos,20.514109
A51103,alf,Nitr,320.06592
A51103,alf,Phos,48.009888
A51193,urs,Nitr,105.31356
F51193,urs,Nitr,105.31356
A51193,urs,Phos,15.797034
F51193,urs,Phos,15.797034
A51023,hyo,Nitr,76.197586
F51023,hyo,Nitr,76.197586
B51023,hyo,Nitr,76.197586
A51023,hyo,Phos,34.451958
F51023,hyo,Phos,34.451958
B51023,hyo,Phos,34.451958
A54003,alf,Nitr,339.51718
F54003,alf,Nitr,339.51718
A54003,alf,Phos,50.927578
F54003,alf,Phos,50.927578
A10003,nhi,Nitr,184.5601
A10003,nhi,Phos,22.896935
F24009,nlo,Nitr,163.7059
A24009,nlo,Nitr,163.7059
F24009,nlo,Phos,21.323246
A24009,nlo,Phos,21.323246
A54057,hom,Nitr,105.50087
B54057,hom,Nitr,105.50087
F54057,hom,Nitr,105.50087
A54057,hom,Phos,21.768129
B54057,hom,Phos,21.768129
F54057,hom,Phos,21.768129
B51163,nhi,Nitr,190.00079
F51163,nhi,Nitr,190.00079
A51163,nhi,Nitr,190.00079
B51163,nhi,Phos,28.490229
F51163,nhi,Phos,28.490229
A51163,nhi,Phos,28.490229
A42063,alf,Nitr,297.19977
A42063,alf,Phos,44.579918
A36067,alf,Nitr,244.60991
A36067,alf,Phos,36.686718
A42033,alf,Nitr,298.20636
F42033,alf,Nitr,298.20636
A42033,alf,Phos,44.730915
F42033,alf,Phos,44.730915
A36109,hyo,Nitr,93.887093
A36109,hyo,Phos,23.165115
B51003,hyo,Nitr,76.466507
F51003,hyo,Nitr,76.466507
A51003,hyo,Nitr,76.466507
B51003,hyo,Phos,34.280376
F51003,hyo,Phos,34.280376
A51003,hyo,Phos,34.280376
A51135,alf,Nitr,344.95648
A51135,alf,Phos,51.743473
F51181,nlo,Nitr,157.58371
A51181,nlo,Nitr,157.58371
F51181,nlo,Phos,19.320391
A51181,nlo,Phos,19.320391
A36067,nlo,Nitr,158.11229
A36067,nlo,Phos,22.762989
A24037,hyo,Nitr,99.79306
F24037,hyo,Nitr,99.79306
A24037,hyo,Phos,19.396793
F24037,hyo,Phos,19.396793
A24005,alf,Nitr,331.99719
F24005,alf,Nitr,331.99719
A24005,alf,Phos,49.79958
F24005,alf,Phos,49.79958
A42057,nhi,Nitr,162.75688
A42057,nhi,Phos,24.575768
A42075,nhi,Nitr,165.91948
F42075,nhi,Nitr,165.91948
A42075,nhi,Phos,23.408504
F42075,nhi,Phos,23.408504
A36077,hwm,Nitr,181.63776
A36077,hwm,Phos,27.181526
A51135,nlo,Nitr,206.15166
A51135,nlo,Phos,28.740202
A54003,nlo,Nitr,157.78157
F54003,nlo,Nitr,157.78157
A54003,nlo,Phos,22.450592
F54003,nlo,Phos,22.450592
A42093,alf,Nitr,288.54852
A42093,alf,Phos,43.282196
A36077,urs,Nitr,105.39025
A36077,urs,Phos,15.808537
A36007,alf,Nitr,239.72945
F36007,alf,Nitr,239.72945
A36007,alf,Phos,35.950939
F36007,alf,Phos,35.950939
B42119,hyo,Nitr,100.3297
F42119,hyo,Nitr,100.3297
A42119,hyo,Nitr,100.3297
B42119,hyo,Phos,19.054394
F42119,hyo,Phos,19.054394
A42119,hyo,Phos,19.054394
F51179,nlo,Nitr,155.02133
A51179,nlo,Nitr,155.02133
F51179,nlo,Phos,20.228361
A51179,nlo,Phos,20.228361
A51073,hom,Nitr,133.56247
A51073,hom,Phos,25.340771
F24033,npa,Nitr,130.60535
A24033,npa,Nitr,130.60535
F24033,npa,Phos,19.590803
A24033,npa,Phos,19.590803
A51119,hwm,Nitr,175.95375
A51119,hwm,Phos,22.285358
F51041,hyo,Nitr,92.611977
A51041,hyo,Nitr,92.611977
F51041,hyo,Phos,23.978708
A51041,hyo,Phos,23.978708
A54057,hyo,Nitr,72.478996
B54057,hyo,Nitr,72.478996
F54057,hyo,Nitr,72.478996
A54057,hyo,Phos,36.824619
B54057,hyo,Phos,36.824619
F54057,hyo,Phos,36.824619
A51073,hyo,Nitr,102.50858
A51073,hyo,Phos,17.66415
A42011,nhi,Nitr,162.34683
F42011,nhi,Nitr,162.34683
A42011,nhi,Phos,22.557873
F42011,nhi,Phos,22.557873
F24033,hyo,Nitr,102.5331
A24033,hyo,Nitr,102.5331
F24033,hyo,Phos,17.64851
A24033,hyo,Phos,17.64851
A51017,hyo,Nitr,69.222221
B51017,hyo,Nitr,69.222221
F51017,hyo,Nitr,69.222221
A51017,hyo,Phos,38.902615
B51017,hyo,Phos,38.902615
F51017,hyo,Phos,38.902615
B51079,hyo,Nitr,79.690605
A51079,hyo,Nitr,79.690605
F51079,hyo,Nitr,79.690605
B51079,hyo,Phos,32.223232
A51079,hyo,Phos,32.223232
F51079,hyo,Phos,32.223232
A51049,nlo,Nitr,206.52805
A51049,nlo,Phos,30.032999
A51159,npa,Nitr,117.7943
F51159,npa,Nitr,117.7943
A51159,npa,Phos,17.669146
F51159,npa,Phos,17.669146
A42075,nlo,Nitr,165.91948
F42075,nlo,Nitr,165.91948
A42075,nlo,Phos,23.408504
F42075,nlo,Phos,23.408504
B51009,alf,Nitr,335.3674
A51009,alf,Nitr,335.3674
F51009,alf,Nitr,335.3674
B51009,alf,Phos,50.305111
A51009,alf,Phos,50.305111
F51009,alf,Phos,50.305111
F42079,alf,Nitr,319.16141
A42079,alf,Nitr,319.16141
B42079,alf,Nitr,319.16141
F42079,alf,Phos,47.874126
A42079,alf,Phos,47.874126
B42079,alf,Phos,47.874126
F24009,alf,Nitr,352.79691
A24009,alf,Nitr,352.79691
F24009,alf,Phos,52.919537
A24009,alf,Phos,52.919537
A54003,urs,Nitr,105.41177
F54003,urs,Nitr,105.41177
A54003,urs,Phos,15.811764
F54003,urs,Phos,15.811764
F51085,nhi,Nitr,184.89008
A51085,nhi,Nitr,184.89008
F51085,nhi,Phos,23.512079
A51085,nhi,Phos,23.512079
A51023,nhi,Nitr,187.33676
F51023,nhi,Nitr,187.33676
B51023,nhi,Nitr,187.33676
A51023,nhi,Phos,27.968071
F51023,nhi,Phos,27.968071
B51023,nhi,Phos,27.968071
A42081,hom,Nitr,111.2921
F42081,hom,Nitr,111.2921
A24031,nhy,Nitr,161.50641
F24031,nhy,Nitr,161.50641
A24031,nhy,Phos,24.214327
F24031,nhy,Phos,24.214327
A51153,nhy,Nitr,161.40353
F51153,nhy,Nitr,161.40353
A51153,nhy,Phos,24.183073
