landseg,landuse,nutrient,max_uptake
A42025,hwm,Phos,19.601919
A24019,nlo,Phos,21.416071
F24019,nlo,Phos,21.416071
A10003,nal,Nitr,288.21854
A24037,hyw,Nitr,143.5269
F24037,hyw,Nitr,143.5269
A51005,nlo,Nitr,139.89696
F51005,nlo,Nitr,139.89696
A51159,nhy,Phos,23.992004
F51159,nhy,Phos,23.992004
A42075,lwm,Nitr,164.42815
F42075,lwm,Nitr,164.42815
A42087,lwm,Phos,23.477282
F42087,lwm,Phos,23.477282
A51800,hwm,Phos,19.390381
F51800,hwm,Phos,19.390381
A54071,hom,Nitr,117.68698
B54071,hom,Nitr,117.68698
F54071,hom,Nitr,117.68698
A54027,hyo,Nitr,79.646721
F54027,hyo,Nitr,79.646721
A51800,urs,Nitr,105.41177
F51800,urs,Nitr,105.41177
A51119,hyo,Nitr,105.41177
A51161,hwm,Phos,24.92984
B51161,hwm,Phos,24.92984
F51161,hwm,Phos,24.92984
A42099,hyo,Nitr,99.006569
A42105,hyw,Phos,25.290133
A51133,hwm,Nitr,203.23273
A42117,alf,Phos,41.006947
F42117,alf,Phos,41.006947
A54065,nal,Phos,53.741039
F54065,nal,Phos,53.741039
A51073,urs,Nitr,105.41177
A51163,nhy,Nitr,161.04582
B51163,nhy,Nitr,161.04582
F51163,nhy,Nitr,161.04582
A54023,nho,Phos,16.910343
B54023,nho,Phos,16.910343
F54023,nho,Phos,16.910343
A51045,alf,Nitr,347.26434
F51045,alf,Nitr,347.26434
A51161,urs,Nitr,105.41177
B51161,urs,Nitr,105.41177
F51161,urs,Nitr,105.41177
A42107,alf,Nitr,268.63254
F42107,alf,Nitr,268.63254
A51550,nhi,Phos,21.249407
F51550,nhi,Phos,21.249407
A51071,nhy,Phos,24.334974
B51071,nhy,Phos,24.334974
C51071,nhy,Phos,24.334974
F51071,nhy,Phos,24.334974
A42117,nlo,Nitr,169.2292
F42117,nlo,Nitr,169.2292
A42001,hwm,Phos,21.714605
B42001,hwm,Phos,21.714605
F42001,hwm,Phos,21.714605
A51005,alf,Phos,18.944113
F51005,alf,Phos,18.944113
A42041,trp,Phos,19.505568
B42041,trp,Phos,19.505568
F42041,trp,Phos,19.505568
A51043,hyo,Nitr,88.266029
F51043,hyo,Nitr,88.266029
A51131,nhi,Nitr,168.53023
F51131,nhi,Nitr,168.53023
A36107,alf,Phos,33.971058
A51005,npa,Phos,21.388857
F51005,npa,Phos,21.388857
A42109,nlo,Phos,22.289656
A42065,lwm,Nitr,145.65417
A42037,lwm,Phos,20.351677
A51193,hom,Nitr,95.620018
F51193,hom,Nitr,95.620018
A24003,trp,Nitr,141.50829
F24003,trp,Nitr,141.50829
A36107,nlo,Nitr,179.13625
A51163,alf,Phos,49.738506
B51163,alf,Phos,49.738506
F51163,alf,Phos,49.738506
A42035,nho,Nitr,98.963837
B42035,nho,Nitr,98.963837
F42035,nho,Nitr,98.963837
A42079,nho,Nitr,118.79762
B42079,nho,Nitr,118.79762
F42079,nho,Nitr,118.79762
A51031,pas,Nitr,144.12563
A36109,lwm,Nitr,156.42973
A51145,nhi,Nitr,164.70573
F51145,nhi,Nitr,164.70573
A42029,nal,Phos,42.359707
A42127,nal,Phos,41.790295
A24017,hom,Phos,21.83987
F24017,hom,Phos,21.83987
A42099,hyw,Nitr,162.34669
A51093,nhy,Nitr,144.39258
A42083,nal,Nitr,312.46667
A51193,urs,Nitr,105.41176
F51193,urs,Nitr,105.41176
A51005,nhy,Nitr,131.8121
F51005,nhy,Nitr,131.8121
A24041,nlo,Phos,22.378429
F24041,nlo,Phos,22.378429
A42021,lwm,Phos,19.603645
F42021,lwm,Phos,19.603645
A54057,hyo,Phos,36.696323
B54057,hyo,Phos,36.696323
F54057,hyo,Phos,36.696323
A51810,nlo,Nitr,169.7583
F51810,nlo,Nitr,169.7583
A10003,nhy,Phos,22.847477
A51085,nhi,Phos,23.173754
F51085,nhi,Phos,23.173754
A24033,urs,Phos,15.803941
F24033,urs,Phos,15.803941
A24025,lwm,Nitr,159.64651
F24025,lwm,Nitr,159.64651
A36053,nhi,Nitr,169.09398
A51073,hom,Nitr,134.61287
A51171,lwm,Phos,23.339916
B51171,lwm,Phos,23.339916
F51171,lwm,Phos,23.339916
A42107,trp,Phos,18.753172
F42107,trp,Phos,18.753172
A51103,urs,Phos,15.811764
A51011,hyo,Nitr,93.836357
F51011,hyo,Nitr,93.836357
A51107,hwm,Phos,20.614426
F51107,hwm,Phos,20.614426
A51159,lwm,Nitr,187.93536
F51159,lwm,Nitr,187.93536
A54077,pas,Phos,22.961733
A24023,nho,Phos,21.622261
F24023,nho,Phos,21.622261
A24013,nhi,Phos,21.78344
F24013,nhi,Phos,21.78344
A51179,npa,Nitr,131.20554
F51179,npa,Nitr,131.20554
A51045,hom,Phos,27.976824
F51045,hom,Phos,27.976824
A51107,urs,Nitr,105.11716
F51107,urs,Nitr,105.11716
A42115,hyo,Phos,27.490158
F42115,hyo,Phos,27.490158
A24003,urs,Nitr,105.41177
F24003,urs,Nitr,105.41177
A36017,hyo,Nitr,77.348976
A51113,trp,Nitr,147.79764
B51113,trp,Nitr,147.79764
F51113,trp,Nitr,147.79764
A51095,lwm,Phos,20.762426
F51095,lwm,Phos,20.762426
A36003,hyw,Nitr,167.27583
F36003,hyw,Nitr,167.27583
A24011,hyw,Nitr,139.07735
A36109,nal,Phos,34.893166
A24027,hyo,Phos,21.19441
F24027,hyo,Phos,21.19441
A51177,hom,Nitr,126.31042
F51177,hom,Nitr,126.31042
A42119,hwm,Nitr,167.32535
B42119,hwm,Nitr,167.32535
F42119,hwm,Nitr,167.32535
A51099,nhi,Nitr,181.86459
F51099,nhi,Nitr,181.86459
A51045,trp,Phos,21.457275
F51045,trp,Phos,21.457275
A51137,nhy,Phos,23.791563
F51137,nhy,Phos,23.791563
A54057,hwm,Nitr,150.89392
B54057,hwm,Nitr,150.89392
F54057,hwm,Nitr,150.89392
A51053,hyw,Phos,22.409008
F51053,hyw,Phos,22.409008
A24033,trp,Nitr,139.17984
F24033,trp,Nitr,139.17984
A51043,hyw,Nitr,159.87361
F51043,hyw,Nitr,159.87361
A24025,nal,Phos,46.362846
F24025,nal,Phos,46.362846
A36007,trp,Nitr,144.92041
F36007,trp,Nitr,144.92041
A36053,nho,Phos,20.542673
A51810,alf,Phos,53.741043
F51810,alf,Phos,53.741043
A51065,hyo,Phos,31.043728
A36069,nal,Nitr,246.10034
A10001,urs,Nitr,105.41177
A24019,npa,Phos,21.075947
F24019,npa,Phos,21.075947
A51163,nlo,Nitr,175.82794
B51163,nlo,Nitr,175.82794
F51163,nlo,Nitr,175.82794
A24037,hyo,Nitr,98.497696
F24037,hyo,Nitr,98.497696
A51199,pas,Phos,22.806965
F51199,pas,Phos,22.806965
A42107,hom,Phos,20.991049
F42107,hom,Phos,20.991049
A24023,nhi,Nitr,152.11307
F24023,nhi,Nitr,152.11307
A42061,hwm,Nitr,172.88907
F42061,hwm,Nitr,172.88907
A36025,nhy,Phos,25.723347
F36025,nhy,Phos,25.723347
A54027,hyw,Phos,24.510834
F54027,hyw,Phos,24.510834
A10001,hwm,Phos,21.337299
A36097,nhi,Phos,23.302244
A51179,alf,Phos,50.34441
F51179,alf,Phos,50.34441
A51099,nho,Nitr,119.54774
F51099,nho,Nitr,119.54774
A51109,pas,Phos,20.852827
A42117,nhy,Nitr,166.25912
F42117,nhy,Nitr,166.25912
A42113,lwm,Nitr,170.69226
A51009,npa,Phos,22.011051
B51009,npa,Phos,22.011051
F51009,npa,Phos,22.011051
A42047,hyw,Phos,24.104656
A24023,nhy,Phos,24.125555
F24023,nhy,Phos,24.125555
A54071,hwm,Phos,24.41963
B54071,hwm,Phos,24.41963
F54071,hwm,Phos,24.41963
A51061,lwm,Nitr,188.34802
B51061,lwm,Nitr,188.34802
F51061,lwm,Nitr,188.34802
A42093,urs,Phos,15.811765
A54071,urs,Nitr,105.41176
B54071,urs,Nitr,105.41176
F54071,urs,Nitr,105.41176
A36007,hom,Phos,20.808865
F36007,hom,Phos,20.808865
A51165,nhi,Phos,26.673355
B51165,nhi,Phos,26.673355
C51165,nhi,Phos,26.673355
F51165,nhi,Phos,26.673355
A51800,hom,Nitr,125.91285
F51800,hom,Nitr,125.91285
A24017,trp,Nitr,125.02243
F24017,trp,Nitr,125.02243
A42041,urs,Phos,15.750566
B42041,urs,Phos,15.750566
F42041,urs,Phos,15.750566
A51125,hyo,Nitr,76.903259
B51125,hyo,Nitr,76.903259
F51125,hyo,Nitr,76.903259
A51113,hom,Phos,25.835947
B51113,hom,Phos,25.835947
F51113,hom,Phos,25.835947
A42015,nhy,Nitr,164.9968
B42015,nhy,Nitr,164.9968
A51015,lwm,Phos,25.464195
B51015,lwm,Phos,25.464195
C51015,lwm,Phos,25.464195
F51015,lwm,Phos,25.464195
A24035,npa,Phos,17.463181
F24035,npa,Phos,17.463181
A42025,hom,Nitr,105.84946
A42119,hyw,Phos,23.979919
B42119,hyw,Phos,23.979919
F42119,hyw,Phos,23.979919
A51157,nho,Phos,25.979036
B51157,nho,Phos,25.979036
F51157,nho,Phos,25.979036
A51079,hyo,Phos,34.830498
B51079,hyo,Phos,34.830498
F51079,hyo,Phos,34.830498
A51163,npa,Nitr,151.65607
B51163,npa,Nitr,151.65607
F51163,npa,Nitr,151.65607
A36097,nal,Nitr,252.27042
A42029,lwm,Phos,22.094482
A42127,lwm,Phos,28.976364
A42113,nal,Phos,39.390919
A42083,nhi,Phos,27.770773
A36123,hyo,Phos,20.42181
A10003,nho,Phos,24.081085
A42027,nho,Nitr,84.070847
B42027,nho,Nitr,84.070847
F42027,nho,Nitr,84.070847
A42001,hom,Nitr,190.74728
B42001,hom,Nitr,190.74728
F42001,hom,Nitr,190.74728
A42021,nal,Phos,46.644657
F42021,nal,Phos,46.644657
A51193,hwm,Phos,23.910027
F51193,hwm,Phos,23.910027
A51111,hyw,Nitr,156.07582
A24047,pas,Phos,18.507828
A54023,nal,Nitr,254.88316
B54023,nal,Nitr,254.88316
F54023,nal,Nitr,254.88316
A51187,lwm,Phos,22.659309
B51187,lwm,Phos,22.659309
F51187,lwm,Phos,22.659309
A51049,nhi,Phos,25.526939
A51179,nlo,Nitr,156.48314
F51179,nlo,Nitr,156.48314
A24033,hom,Phos,17.190399
F24033,hom,Phos,17.190399
A42119,hyo,Nitr,102.05239
B42119,hyo,Nitr,102.05239
F42119,hyo,Nitr,102.05239
A51137,nlo,Phos,23.651276
F51137,nlo,Phos,23.651276
A51800,trp,Nitr,134.16832
F51800,trp,Nitr,134.16832
A24013,nal,Nitr,300.84396
F24013,nal,Nitr,300.84396
A42011,nhi,Phos,21.930691
F42011,nhi,Phos,21.930691
A42035,nhi,Nitr,167.48274
B42035,nhi,Nitr,167.48274
F42035,nhi,Nitr,167.48274
A51161,hom,Nitr,147.32925
B51161,hom,Nitr,147.32925
F51161,hom,Nitr,147.32925
A36051,pas,Nitr,135.81465
A54037,lwm,Nitr,171.08362
F54037,lwm,Nitr,171.08362
A51810,pas,Phos,22.009176
F51810,pas,Phos,22.009176
A36123,urs,Nitr,105.41177
A51135,trp,Phos,20.403917
A24027,urs,Nitr,105.41177
F24027,urs,Nitr,105.41177
A51147,hyw,Phos,23.793186
F51147,hyw,Phos,23.793186
A42035,nlo,Phos,23.746714
B42035,nlo,Phos,23.746714
F42035,nlo,Phos,23.746714
A24025,nhi,Phos,21.608084
F24025,nhi,Phos,21.608084
A36109,nhi,Phos,23.017847
A51087,hom,Nitr,115.57311
F51087,hom,Nitr,115.57311
A51033,hyw,Phos,22.530214
F51033,hyw,Phos,22.530214
A51019,trp,Nitr,146.91917
B51019,trp,Nitr,146.91917
F51019,trp,Nitr,146.91917
A24009,nlo,Nitr,165.83897
F24009,nlo,Nitr,165.83897
A51187,hyo,Nitr,82.824913
B51187,hyo,Nitr,82.824913
F51187,hyo,Nitr,82.824913
A51145,nhy,Phos,24.017477
F51145,nhy,Phos,24.017477
A51165,lwm,Phos,26.673353
B51165,lwm,Phos,26.673353
C51165,lwm,Phos,26.673353
F51165,lwm,Phos,26.673353
A42109,nal,Nitr,276.05981
A42067,hwm,Nitr,164.2341
A24019,pas,Phos,21.075947
F24019,pas,Phos,21.075947
A51031,alf,Nitr,308.23892
A42133,hwm,Nitr,152.55254
F42133,hwm,Nitr,152.55254
A42057,nal,Nitr,264.51276
A36065,hyw,Phos,24.111094
A24045,hyo,Nitr,102.79996
F24045,hyo,Nitr,102.79996
A42065,nho,Phos,20.944355
A51193,hyo,Phos,18.608257
F51193,hyo,Phos,18.608257
A51007,hom,Phos,10.242908
A51023,hyw,Nitr,159.71455
B51023,hyw,Nitr,159.71455
F51023,hyw,Nitr,159.71455
A42075,nhi,Nitr,164.42815
F42075,nhi,Nitr,164.42815
A36053,nhy,Phos,24.503218
A24013,lwm,Nitr,158.90634
F24013,lwm,Nitr,158.90634
A54037,nal,Nitr,318.26016
F54037,nal,Nitr,318.26016
A36123,hwm,Phos,22.694613
A51099,nhy,Nitr,155.51274
F51099,nhy,Nitr,155.51274
A51159,nhi,Phos,24.417418
F51159,nhi,Phos,24.417418
A51003,lwm,Phos,22.65196
B51003,lwm,Phos,22.65196
F51003,lwm,Phos,22.65196
A51087,trp,Nitr,129.31929
F51087,trp,Nitr,129.31929
A10003,nlo,Phos,22.481644
A42037,hyw,Nitr,155.52347
A51101,hyw,Nitr,159.97131
F51101,hyw,Nitr,159.97131
A54071,hyo,Phos,34.061543
B54071,hyo,Phos,34.061543
F54071,hyo,Phos,34.061543
A42035,nhy,Nitr,156.97099
B42035,nhy,Nitr,156.97099
F42035,nhy,Nitr,156.97099
A42131,hwm,Phos,24.736448
B42131,hwm,Phos,24.736448
A36043,hwm,Nitr,178.39755
A24039,urs,Phos,15.811765
F24039,urs,Phos,15.811765
A54077,alf,Phos,43.430038
A24047,npa,Phos,18.50783
A36023,hom,Phos,18.302233
A51097,urs,Phos,15.811765
A42133,hyo,Phos,19.640455
F42133,hyo,Phos,19.640455
A36051,urs,Phos,15.811765
A24009,npa,Phos,19.145555
F24009,npa,Phos,19.145555
A24041,nhy,Phos,20.372757
F24041,nhy,Phos,20.372757
A51137,nhi,Nitr,176.53897
F51137,nhi,Nitr,176.53897
A51079,hwm,Phos,25.506149
B51079,hwm,Phos,25.506149
F51079,hwm,Phos,25.506149
A36101,hom,Nitr,149.26706
F36101,hom,Nitr,149.26706
A42067,hyo,Phos,17.534883
A42001,hyw,Phos,23.680052
B42001,hyw,Phos,23.680052
F42001,hyw,Phos,23.680052
A42075,nho,Phos,21.807383
F42075,nho,Phos,21.807383
A36025,nhi,Nitr,192.40681
F36025,nhi,Nitr,192.40681
A51079,urs,Nitr,105.41177
B51079,urs,Nitr,105.41177
F51079,urs,Nitr,105.41177
A36097,lwm,Nitr,157.52959
A51029,hyo,Nitr,84.145203
A42115,urs,Nitr,105.41177
F42115,urs,Nitr,105.41177
A51135,hom,Phos,11.171573
A54065,nho,Phos,25.146938
F54065,nho,Phos,25.146938
A51163,pas,Phos,22.748411
B51163,pas,Phos,22.748411
F51163,pas,Phos,22.748411
A24047,alf,Phos,53.741043
A51137,nho,Nitr,148.13089
F51137,nho,Nitr,148.13089
A42115,hwm,Phos,28.422592
F42115,hwm,Phos,28.422592
A36051,alf,Nitr,231.36256
A24047,nlo,Nitr,167.32747
A36043,hyo,Nitr,92.572937
A42027,nhy,Nitr,156.64677
B42027,nhy,Nitr,156.64677
F42027,nhy,Nitr,156.64677
A42113,nhi,Phos,25.556471
A51121,hwm,Nitr,188.47725
F51121,hwm,Nitr,188.47725
A51065,urs,Nitr,105.41177
A42105,hom,Nitr,89.499634
A51061,nhi,Phos,26.746777
B51061,nhi,Phos,26.746777
F51061,nhi,Phos,26.746777
A36069,lwm,Nitr,156.64731
A24041,nhi,Nitr,175.79514
F24041,nhi,Nitr,175.79514
A36023,trp,Nitr,145.33499
A51033,hyo,Phos,24.594906
F51033,hyo,Phos,24.594906
A51031,urs,Phos,15.811765
A42011,nal,Phos,38.84692
F42011,nal,Phos,38.84692
A51065,hwm,Phos,20.633593
A51093,nho,Nitr,124.8203
A51085,lwm,Phos,23.173756
F51085,lwm,Phos,23.173756
A42131,urs,Nitr,105.41177
B42131,urs,Nitr,105.41177
A51199,npa,Nitr,152.04643
F51199,npa,Nitr,152.04643
A42023,hwm,Phos,23.534689
A36017,lwm,Phos,27.533268
A36025,nho,Nitr,108.05768
F36025,nho,Nitr,108.05768
A51029,hwm,Nitr,167.67445
A51007,trp,Nitr,151.12544
A42079,nhy,Nitr,155.54443
B42079,nhy,Nitr,155.54443
F42079,nhy,Nitr,155.54443
A51011,lwm,Phos,22.895266
F51011,lwm,Phos,22.895266
A42075,nhy,Phos,23.711119
F42075,nhy,Phos,23.711119
A42083,lwm,Nitr,184.89941
A51109,npa,Phos,20.852825
A51177,hyw,Phos,23.147104
F51177,hyw,Phos,23.147104
A42087,hyw,Nitr,155.56923
F42087,hyw,Nitr,155.56923
A51121,hyo,Phos,32.578812
F51121,hyo,Phos,32.578812
A42133,hyw,Phos,23.992737
F42133,hyw,Phos,23.992737
A51017,hwm,Phos,23.872366
B51017,hwm,Phos,23.872366
F51017,hwm,Phos,23.872366
A42013,hom,Nitr,117.61155
F42013,hom,Nitr,117.61155
A51179,pas,Phos,19.68083
F51179,pas,Phos,19.68083
A42011,lwm,Nitr,158.37843
F42011,lwm,Nitr,158.37843
A24039,trp,Phos,17.790991
F24039,trp,Phos,17.790991
A51017,urs,Nitr,105.41177
B51017,urs,Nitr,105.41177
F51017,urs,Nitr,105.41177
A51099,nlo,Phos,22.83007
F51099,nlo,Phos,22.83007
A36077,hyw,Phos,24.465914
A54037,nhi,Phos,22.744499
F54037,nhi,Phos,22.744499
A36053,nlo,Phos,24.931807
A42033,urs,Phos,15.810162
F42033,urs,Phos,15.810162
A51019,hom,Phos,22.764399
B51019,hom,Phos,22.764399
F51019,hom,Phos,22.764399
A51049,lwm,Nitr,179.78671
A42111,pas,Phos,19.957434
A42015,pas,Phos,20.113459
B42015,pas,Phos,20.113459
A51147,hwm,Nitr,204.20595
F51147,hwm,Nitr,204.20595
A54037,nho,Phos,27.376097
F54037,nho,Phos,27.376097
A51161,hyo,Phos,27.255507
B51161,hyo,Phos,27.255507
F51161,hyo,Phos,27.255507
A51087,hwm,Phos,20.636982
F51087,hwm,Phos,20.636982
A42131,trp,Nitr,127.91656
B42131,trp,Nitr,127.91656
A51043,lwm,Phos,22.281139
F51043,lwm,Phos,22.281139
A51109,nlo,Phos,22.409304
A51115,nhy,Phos,23.57128
A36051,trp,Phos,20.372196
A42057,nho,Phos,14.444237
A51095,hyw,Nitr,151.47572
F51095,hyw,Nitr,151.47572
A36069,nhy,Phos,21.596241
A42037,hyo,Nitr,104.43652
A42067,hyw,Phos,23.600372
A42001,hyo,Phos,21.390379
B42001,hyo,Phos,21.390379
F42001,hyo,Phos,21.390379
A42065,nal,Nitr,311.43863
A36003,nal,Phos,39.078369
F36003,nal,Phos,39.078369
A51099,npa,Phos,22.686754
F51099,npa,Phos,22.686754
A10005,hyw,Phos,19.572201
F10005,hyw,Phos,19.572201
A24035,nhy,Phos,22.042566
F24035,nhy,Phos,22.042566
A24011,lwm,Phos,23.397354
A36065,hwm,Nitr,163.08415
A42033,trp,Nitr,129.04135
F42033,trp,Nitr,129.04135
A51079,trp,Nitr,141.41339
B51079,trp,Nitr,141.41339
F51079,trp,Nitr,141.41339
A36123,hom,Nitr,156.05705
A42097,nlo,Phos,20.227716
F42097,nlo,Phos,20.227716
A42027,nlo,Nitr,160.01056
B42027,nlo,Nitr,160.01056
F42027,nlo,Nitr,160.01056
A51041,hyo,Nitr,90.60743
F51041,hyo,Nitr,90.60743
A51147,hyo,Phos,21.986351
F51147,hyo,Phos,21.986351
A42105,urs,Nitr,105.41177
A24009,nhy,Nitr,139.7933
F24009,nhy,Nitr,139.7933
A51157,lwm,Nitr,163.59358
B51157,lwm,Nitr,163.59358
F51157,lwm,Nitr,163.59358
A24031,nlo,Nitr,157.8046
F24031,nlo,Nitr,157.8046
A36015,nho,Nitr,104.97533
F36015,nho,Nitr,104.97533
A36123,trp,Nitr,132.13962
A51097,hom,Phos,18.161964
A51135,urs,Phos,15.811765
A51093,pas,Phos,22.050264
A42057,nhi,Nitr,166.92285
A24015,hwm,Nitr,170.19519
F24015,hwm,Nitr,170.19519
A36101,urs,Nitr,105.40876
F36101,urs,Nitr,105.40876
A24047,nhy,Nitr,141.97395
A51187,hyw,Nitr,159.87564
B51187,hyw,Nitr,159.87564
F51187,hyw,Nitr,159.87564
A42027,alf,Phos,41.786213
B42027,alf,Phos,41.786213
F42027,alf,Phos,41.786213
A42025,hyo,Phos,17.469328
A42109,nhi,Nitr,161.16394
A24031,alf,Phos,43.162571
F24031,alf,Phos,43.162571
A24043,hyo,Phos,21.635738
F24043,hyo,Phos,21.635738
A51057,lwm,Nitr,199.96466
F51057,lwm,Nitr,199.96466
A51049,nhy,Phos,24.257023
A36051,hom,Phos,29.224363
A42075,nal,Nitr,221.16774
F42075,nal,Nitr,221.16774
A36023,urs,Phos,15.811765
A36101,hwm,Phos,23.001648
F36101,hwm,Phos,23.001648
A24035,nho,Nitr,80.496201
F24035,nho,Nitr,80.496201
A51079,hom,Nitr,148.12546
B51079,hom,Nitr,148.12546
F51079,hom,Nitr,148.12546
A10005,hyo,Nitr,105.41177
F10005,hyo,Nitr,105.41177
A51550,lwm,Phos,21.249407
F51550,lwm,Phos,21.249407
A42029,hyw,Nitr,161.37491
A42043,nlo,Phos,21.09857
B42043,nlo,Phos,21.09857
F42043,nlo,Phos,21.09857
A51041,hyw,Phos,22.768753
F51041,hyw,Phos,22.768753
A51061,nho,Phos,23.970591
B51061,nho,Phos,23.970591
F51061,nho,Phos,23.970591
A36107,pas,Phos,21.234961
A54065,nhi,Phos,23.469713
F54065,nhi,Phos,23.469713
A51071,nho,Phos,19.208469
B51071,nho,Phos,19.208469
C51071,nho,Phos,19.208469
F51071,nho,Phos,19.208469
A51031,hom,Phos,8.9657345
A51171,hyw,Nitr,160.35696
B51171,hyw,Nitr,160.35696
F51171,hyw,Nitr,160.35696
A51121,hyw,Phos,24.038441
F51121,hyw,Phos,24.038441
A54023,nhy,Phos,24.479927
B54023,nhy,Phos,24.479927
F54023,nhy,Phos,24.479927
A51041,hwm,Nitr,162.09482
F51041,hwm,Nitr,162.09482
A51101,hyo,Nitr,100.95212
F51101,hyo,Nitr,100.95212
A42115,hom,Nitr,117.20136
F42115,hom,Nitr,117.20136
A51177,hyo,Phos,21.399775
F51177,hyo,Phos,21.399775
A51097,trp,Nitr,127.02348
A24043,hyw,Phos,24.555983
F24043,hyw,Phos,24.555983
A51075,nhi,Phos,21.950974
A51017,trp,Nitr,141.51791
B51017,trp,Nitr,141.51791
F51017,trp,Nitr,141.51791
