landseg,landuse,nutrient,max_uptake
F42041,pas,Phos,15.623265
A51097,pas,Nitr,107.15446
A51097,pas,Phos,16.07317
A54093,hyw,Nitr,163.46091
F54093,hyw,Nitr,163.46091
A54093,hyw,Phos,24.517872
F54093,hyw,Phos,24.517872
F51147,trp,Nitr,103.5267
A51147,trp,Nitr,103.5267
F51147,trp,Phos,15.529005
A51147,trp,Phos,15.529005
F51099,lwm,Nitr,185.39803
A51099,lwm,Nitr,185.39803
F51099,lwm,Phos,23.746677
A51099,lwm,Phos,23.746677
B24021,pas,Nitr,114.3242
F24021,pas,Nitr,114.3242
A24021,pas,Nitr,114.3242
B24021,pas,Phos,17.14863
F24021,pas,Phos,17.14863
A24021,pas,Phos,17.14863
A42099,hyw,Nitr,158.17487
A42099,hyw,Phos,23.694706
A24001,pas,Nitr,109.91246
B24001,pas,Nitr,109.91246
F24001,pas,Nitr,109.91246
A24001,pas,Phos,16.48687
B24001,pas,Phos,16.48687
F24001,pas,Phos,16.48687
A51810,nho,Nitr,70.365944
F51810,nho,Nitr,70.365944
A51810,nho,Phos,19.373644
F51810,nho,Phos,19.373644
A24015,trp,Nitr,124.48082
F24015,trp,Nitr,124.48082
A24015,trp,Phos,18.672123
F24015,trp,Phos,18.672123
A36097,hyw,Nitr,149.27684
A36097,hyw,Phos,22.36236
F36101,trp,Nitr,125.73824
A36101,trp,Nitr,125.73824
F36101,trp,Phos,18.860737
A36101,trp,Phos,18.860737
A24043,trp,Nitr,120.23524
F24043,trp,Nitr,120.23524
A24043,trp,Phos,18.035286
F24043,trp,Phos,18.035286
A51059,pas,Nitr,117.33263
F51059,pas,Nitr,117.33263
A51059,pas,Phos,17.599894
F51059,pas,Phos,17.599894
F24041,nal,Nitr,358.27362
A24041,nal,Nitr,358.27362
F24041,nal,Phos,53.741043
A24041,nal,Phos,53.741043
B51187,hyw,Nitr,161.00896
F51187,hyw,Nitr,161.00896
A51187,hyw,Nitr,161.00896
B51187,hyw,Phos,24.151762
F51187,hyw,Phos,24.151762
A51187,hyw,Phos,24.151762
A51550,hyw,Nitr,137.39842
F51550,hyw,Nitr,137.39842
A51550,hyw,Phos,20.39241
F51550,hyw,Phos,20.39241
A51065,trp,Nitr,118.14365
A51065,trp,Phos,17.721546
A24025,hyw,Nitr,153.1178
F24025,hyw,Nitr,153.1178
A24025,hyw,Phos,22.896067
F24025,hyw,Phos,22.896067
A51097,trp,Nitr,107.15446
A51097,trp,Phos,16.07317
A24001,nhy,Nitr,162.0531
B24001,nhy,Nitr,162.0531
F24001,nhy,Nitr,162.0531
A24001,nhy,Phos,24.29669
B24001,nhy,Phos,24.29669
F24001,nhy,Phos,24.29669
A51045,pas,Nitr,123.17393
F51045,pas,Nitr,123.17393
A51045,pas,Phos,18.476089
F51045,pas,Phos,18.476089
A51059,nhy,Nitr,158.3884
F51059,nhy,Nitr,158.3884
A51059,nhy,Phos,23.732742
F51059,nhy,Phos,23.732742
B24021,nhy,Nitr,158.53937
F24021,nhy,Nitr,158.53937
A24021,nhy,Nitr,158.53937
B24021,nhy,Phos,23.734327
F24021,nhy,Phos,23.734327
A24021,nhy,Phos,23.734327
A36107,nho,Nitr,94.0401
A36107,nho,Phos,26.880928
F51099,nho,Nitr,142.53166
A51099,nho,Nitr,142.53166
F51099,nho,Phos,29.745619
A51099,nho,Phos,29.745619
A42107,pas,Nitr,107.44427
F42107,pas,Nitr,107.44427
A42107,pas,Phos,16.11664
F42107,pas,Phos,16.11664
F24023,lwm,Nitr,152.86736
A24023,lwm,Nitr,152.86736
F24023,lwm,Phos,22.986576
A24023,lwm,Phos,22.986576
F51800,trp,Nitr,127.49226
A51800,trp,Nitr,127.49226
F51800,trp,Phos,19.123838
A51800,trp,Phos,19.123838
A24047,trp,Nitr,146.66405
A24047,trp,Phos,21.999605
B51061,nhy,Nitr,160.77354
A51061,nhy,Nitr,160.77354
F51061,nhy,Nitr,160.77354
B51061,nhy,Phos,24.0879
A51061,nhy,Phos,24.0879
F51061,nhy,Phos,24.0879
A24043,hyw,Nitr,151.616
F24043,hyw,Nitr,151.616
A24043,hyw,Phos,22.62068
F24043,hyw,Phos,22.62068
A51199,pas,Nitr,120.19495
F51199,pas,Nitr,120.19495
A51199,pas,Phos,18.029243
F51199,pas,Phos,18.029243
A51059,trp,Nitr,117.33263
F51059,trp,Nitr,117.33263
A51059,trp,Phos,17.599894
F51059,trp,Phos,17.599894
F36101,hyw,Nitr,149.98216
A36101,hyw,Nitr,149.98216
F36101,hyw,Phos,22.481358
A36101,hyw,Phos,22.481358
F24041,nhy,Nitr,152.75732
A24041,nhy,Nitr,152.75732
F24041,nhy,Phos,22.914524
A24041,nhy,Phos,22.914524
A42109,pas,Nitr,108.16115
A42109,pas,Phos,16.224173
A51065,hyw,Nitr,160.84398
A51065,hyw,Phos,24.111061
F51800,hyw,Nitr,160.21068
A51800,hyw,Nitr,160.21068
F51800,hyw,Phos,23.998837
A51800,hyw,Phos,23.998837
F51147,lwm,Nitr,156.79045
A51147,lwm,Nitr,156.79045
F51147,lwm,Phos,23.446102
A51147,lwm,Phos,23.446102
A42107,trp,Nitr,107.44427
F42107,trp,Nitr,107.44427
A42107,trp,Phos,16.11664
F42107,trp,Phos,16.11664
A24027,hyw,Nitr,159.94696
F24027,hyw,Nitr,159.94696
A24027,hyw,Phos,23.960117
F24027,hyw,Phos,23.960117
A51045,trp,Nitr,123.17393
F51045,trp,Nitr,123.17393
A51045,trp,Phos,18.476089
F51045,trp,Phos,18.476089
A42097,pas,Nitr,108.37183
F42097,pas,Nitr,108.37183
A42097,pas,Phos,16.255775
F42097,pas,Phos,16.255775
F42043,pas,Nitr,117.3966
A42043,pas,Nitr,117.3966
B42043,pas,Nitr,117.3966
F42043,pas,Phos,17.609489
A42043,pas,Phos,17.609489
B42043,pas,Phos,17.609489
A36097,nhy,Nitr,149.27684
A36097,nhy,Phos,22.36236
A51199,trp,Nitr,120.19495
F51199,trp,Nitr,120.19495
A51199,trp,Phos,18.029242
F51199,trp,Phos,18.029242
A42047,hyw,Nitr,149.05644
A42047,hyw,Phos,22.338369
A10001,hyw,Nitr,139.3524
A10001,hyw,Phos,20.714193
A42041,trp,Nitr,104.1551
B42041,trp,Nitr,104.1551
F42041,trp,Nitr,104.1551
A42041,trp,Phos,15.623265
B42041,trp,Phos,15.623265
F42041,trp,Phos,15.623265
F42043,nhy,Nitr,156.21863
A42043,nhy,Nitr,156.21863
B42043,nhy,Nitr,156.21863
F42043,nhy,Phos,23.385141
A42043,nhy,Phos,23.385141
B42043,nhy,Phos,23.385141
A42097,nhy,Nitr,152.27588
F42097,nhy,Nitr,152.27588
A42097,nhy,Phos,22.744892
F42097,nhy,Phos,22.744892
A51093,pas,Nitr,110.12022
A51093,pas,Phos,16.518032
B24021,trp,Nitr,114.3242
F24021,trp,Nitr,114.3242
A24021,trp,Nitr,114.3242
B24021,trp,Phos,17.14863
F24021,trp,Phos,17.14863
A24021,trp,Phos,17.14863
A54077,pas,Nitr,121.77709
A54077,pas,Phos,18.266565
A36107,trp,Nitr,126.35656
A36107,trp,Phos,18.953484
A42037,nal,Nitr,358.25919
A42037,nal,Phos,53.738461
A24043,lwm,Nitr,160.38312
F24043,lwm,Nitr,160.38312
A24043,lwm,Phos,23.485132
F24043,lwm,Phos,23.485132
F24041,pas,Nitr,124.8316
A24041,pas,Nitr,124.8316
F24041,pas,Phos,18.724741
A24041,pas,Phos,18.724741
A42047,lwm,Nitr,143.44345
A42047,lwm,Phos,21.734159
A24047,pas,Nitr,146.66405
A24047,pas,Phos,21.999607
A36095,trp,Nitr,126.0273
A36095,trp,Phos,18.904095
B51187,lwm,Nitr,153.75554
F51187,lwm,Nitr,153.75554
A51187,lwm,Nitr,153.75554
B51187,lwm,Phos,23.352144
F51187,lwm,Phos,23.352144
A51187,lwm,Phos,23.352144
A24001,trp,Nitr,109.91246
B24001,trp,Nitr,109.91246
F51019,pas,Nitr,116.49764
A51019,pas,Nitr,116.49764
B51019,pas,Nitr,116.49764
F51019,pas,Phos,17.474646
A51019,pas,Phos,17.474646
B51019,pas,Phos,17.474646
F51121,trp,Nitr,125.01893
A51121,trp,Nitr,125.01893
F51121,trp,Phos,18.752838
A51121,trp,Phos,18.752838
A51029,hyw,Nitr,161.80017
A51029,hyw,Phos,24.257553
F51113,trp,Nitr,126.15323
A51113,trp,Nitr,126.15323
B51113,trp,Nitr,126.15323
F51113,trp,Phos,18.922983
A51113,trp,Phos,18.922983
B51113,trp,Phos,18.922983
F24017,pas,Nitr,99.928314
A24017,pas,Nitr,99.928314
F24017,pas,Phos,14.989247
A24017,pas,Phos,14.989247
A42023,trp,Nitr,154.05606
A42023,trp,Phos,23.10841
A54031,pas,Nitr,129.35555
B54031,pas,Nitr,129.35555
F54031,pas,Nitr,129.35555
A54031,pas,Phos,19.403332
B54031,pas,Phos,19.403332
F54031,pas,Phos,19.403332
A51133,trp,Nitr,109.20405
A51133,trp,Phos,16.380608
A36023,pas,Nitr,134.33801
A36023,pas,Phos,20.1507
A51057,lwm,Nitr,194.44337
F51057,lwm,Nitr,194.44337
A51057,lwm,Phos,24.718594
F51057,lwm,Phos,24.718594
A51033,trp,Nitr,98.809921
F51033,trp,Nitr,98.809921
A51033,trp,Phos,14.821488
F51033,trp,Phos,14.821488
A42069,pas,Nitr,120.39342
F42069,pas,Nitr,120.39342
A42069,pas,Phos,18.059013
F42069,pas,Phos,18.059013
A51109,nhy,Nitr,160.55875
A51109,nhy,Phos,24.060852
A42025,trp,Nitr,95.893372
A42025,trp,Phos,14.384006
A36053,lwm,Nitr,174.37196
A36053,lwm,Phos,26.179379
F51019,trp,Nitr,116.49764
A51019,trp,Nitr,116.49764
B51019,trp,Nitr,116.49764
F51019,trp,Phos,17.474646
A51019,trp,Phos,17.474646
B51019,trp,Phos,17.474646
A42013,trp,Nitr,111.71262
F42013,trp,Nitr,111.71262
A42013,trp,Phos,16.756895
F42013,trp,Phos,16.756895
A54023,nal,Nitr,358.27362
B54023,nal,Nitr,358.27362
F54023,nal,Nitr,358.27362
A54023,nal,Phos,53.741043
B54023,nal,Phos,53.741043
F54023,nal,Phos,53.741043
F24029,hyw,Nitr,134.42459
A24029,hyw,Nitr,134.42459
F24029,hyw,Phos,19.9821
A24029,hyw,Phos,19.9821
F51001,pas,Nitr,134.70947
A51001,pas,Nitr,134.70947
F51001,pas,Phos,20.206421
A51001,pas,Phos,20.206421
F51107,pas,Nitr,117.67298
A51107,pas,Nitr,117.67298
F51107,pas,Phos,17.650948
A51107,pas,Phos,17.650948
A36043,hyw,Nitr,152.20816
A36043,hyw,Phos,22.807737
A36051,pas,Nitr,116.73671
A36051,pas,Phos,17.510506
F51001,nhy,Nitr,121.79697
A51001,nhy,Nitr,121.79697
F51001,nhy,Phos,18.239426
A51001,nhy,Phos,18.239426
F51149,pas,Nitr,102.89355
A51149,pas,Nitr,102.89355
F51149,pas,Phos,15.434033
A51149,pas,Phos,15.434033
A42021,hyw,Nitr,153.46049
F42021,hyw,Nitr,153.46049
A42021,hyw,Phos,22.962585
F42021,hyw,Phos,22.962585
A42069,nhy,Nitr,163.24767
F42069,nhy,Nitr,163.24767
A42069,nhy,Phos,24.480768
F42069,nhy,Phos,24.480768
A51127,pas,Nitr,85.647064
A51127,pas,Phos,12.847059
A51111,hyw,Nitr,152.87515
A51111,hyw,Phos,22.8188
A51057,hyw,Nitr,157.3269
F51057,hyw,Nitr,157.3269
A51057,hyw,Phos,23.536968
F51057,hyw,Phos,23.536968
A51005,nhy,Nitr,146.52477
F51005,nhy,Nitr,146.52477
A51005,nhy,Phos,21.944918
F51005,nhy,Phos,21.944918
F24017,trp,Nitr,99.928314
A24017,trp,Nitr,99.928314
F24017,trp,Phos,14.989247
A24017,trp,Phos,14.989247
A42067,trp,Nitr,113.48568
A42067,trp,Phos,17.022852
C51015,hyw,Nitr,157.29427
B51015,hyw,Nitr,157.29427
A51015,hyw,Nitr,157.29427
F51015,hyw,Nitr,157.29427
C51015,hyw,Phos,23.528959
B51015,hyw,Phos,23.528959
A51015,hyw,Phos,23.528959
F51015,hyw,Phos,23.528959
A54037,lwm,Nitr,167.71512
F54037,lwm,Nitr,167.71512
A54037,lwm,Phos,24.159395
F54037,lwm,Phos,24.159395
A42127,hyw,Nitr,162.13733
A42127,hyw,Phos,24.302309
A42015,nhy,Nitr,156.99266
B42015,nhy,Nitr,156.99266
A42015,nhy,Phos,23.529058
B42015,nhy,Phos,23.529058
F54027,trp,Nitr,115.63223
A54027,trp,Nitr,115.63223
F54027,trp,Phos,17.344833
A54027,trp,Phos,17.344833
F51107,trp,Nitr,117.67298
A51107,trp,Nitr,117.67298
F51107,trp,Phos,17.650949
A51107,trp,Phos,17.650949
A42115,trp,Nitr,121.85963
F42115,trp,Nitr,121.85963
A42115,trp,Phos,18.278946
F42115,trp,Phos,18.278946
A42021,lwm,Nitr,125.57272
F42021,lwm,Nitr,125.57272
A42021,lwm,Phos,18.898172
F42021,lwm,Phos,18.898172
A51036,pas,Nitr,112.35876
A51036,pas,Phos,16.853815
A51033,hyw,Nitr,152.44928
F51033,hyw,Nitr,152.44928
A51033,hyw,Phos,22.797157
F51033,hyw,Phos,22.797157
F36025,pas,Nitr,126.67554
A36025,pas,Nitr,126.67554
F36025,pas,Phos,19.001331
A36025,pas,Phos,19.001331
A54023,nhy,Nitr,161.8764
B54023,nhy,Nitr,161.8764
F54023,nhy,Nitr,161.8764
A54023,nhy,Phos,24.264912
B54023,nhy,Phos,24.264912
F54023,nhy,Phos,24.264912
F42117,trp,Nitr,123.64764
A42117,trp,Nitr,123.64764
F42117,trp,Phos,18.547148
A42117,trp,Phos,18.547148
F54027,hyw,Nitr,163.08009
A54027,hyw,Nitr,163.08009
F54027,hyw,Phos,24.456121
A54027,hyw,Phos,24.456121
A42025,hyw,Nitr,161.71902
A42025,hyw,Phos,24.237146
A42015,pas,Nitr,120.21464
B42015,pas,Nitr,120.21464
A42015,pas,Phos,18.032194
B42015,pas,Phos,18.032194
A42127,lwm,Nitr,185.51439
A42127,lwm,Phos,27.411257
A51131,nhy,Nitr,104.46431
F51131,nhy,Nitr,104.46431
A51131,nhy,Phos,15.628236
F51131,nhy,Phos,15.628236
A42113,nal,Nitr,358.25198
A42113,nal,Phos,53.737171
A24019,pas,Nitr,136.67422
F24019,pas,Nitr,136.67422
A24019,pas,Phos,20.501135
F24019,pas,Phos,20.501135
A42023,hyw,Nitr,162.27382
A42023,hyw,Phos,24.337404
B51139,pas,Nitr,122.12351
A51139,pas,Nitr,122.12351
F51139,pas,Nitr,122.12351
B51139,pas,Phos,18.318527
A51139,pas,Phos,18.318527
F51139,pas,Phos,18.318527
C51015,lwm,Nitr,171.33737
B51015,lwm,Nitr,171.33737
A51015,lwm,Nitr,171.33737
F51015,lwm,Nitr,171.33737
C51015,lwm,Phos,25.572935
B51015,lwm,Phos,25.572935
A51015,lwm,Phos,25.572935
F51015,lwm,Phos,25.572935
A36051,trp,Nitr,116.7367
A36051,trp,Phos,17.510504
A51005,trp,Nitr,106.81812
F51005,trp,Nitr,106.81812
A51005,trp,Phos,16.022717
F51005,trp,Phos,16.022717
A54037,nho,Nitr,193.46298
F54037,nho,Nitr,193.46298
A54037,nho,Phos,29.429356
F54037,nho,Phos,29.429356
A51029,lwm,Nitr,147.42969
A51029,lwm,Phos,22.463543
A54023,pas,Nitr,129.18686
B54023,pas,Nitr,129.18686
F54023,pas,Nitr,129.18686
A54023,pas,Phos,19.378029
B54023,pas,Phos,19.378029
F54023,pas,Phos,19.378029
A51133,hyw,Nitr,158.06483
A51133,hyw,Phos,23.654804
F42117,pas,Nitr,123.64764
A42117,pas,Nitr,123.64764
F42117,pas,Phos,18.547148
A42117,pas,Phos,18.547148
A51031,trp,Nitr,113.04104
A51031,trp,Phos,16.956156
A42115,hyw,Nitr,159.35715
F42115,hyw,Nitr,159.35715
A42115,hyw,Phos,23.884121
F42115,hyw,Phos,23.884121
A42127,nho,Nitr,145.52127
A42127,nho,Phos,23.49695
A42015,trp,Nitr,120.21463
B42015,trp,Nitr,120.21463
A42015,trp,Phos,18.032194
B42015,trp,Phos,18.032194
A51036,trp,Nitr,112.35876
A51036,trp,Phos,16.853815
A54031,trp,Nitr,129.35555
B54031,trp,Nitr,129.35555
F54031,trp,Nitr,129.35555
A54031,trp,Phos,19.403332
B54031,trp,Phos,19.403332
F54031,trp,Phos,19.403332
A51109,pas,Nitr,114.1553
A51109,pas,Phos,17.123295
F24029,lwm,Nitr,161.46858
A24029,lwm,Nitr,161.46858
F24029,lwm,Phos,21.311279
A24029,lwm,Phos,21.311279
A51005,pas,Nitr,106.81812
F51005,pas,Nitr,106.81812
A51005,pas,Phos,16.022717
F51005,pas,Phos,16.022717
B51139,trp,Nitr,122.12351
A51139,trp,Nitr,122.12351
F51139,trp,Nitr,122.12351
B51139,trp,Phos,18.318527
A51139,trp,Phos,18.318527
F51139,trp,Phos,18.318527
F51121,hyw,Nitr,158.98685
A51121,hyw,Nitr,158.98685
F51121,hyw,Phos,23.797121
A51121,hyw,Phos,23.797121
A51131,pas,Nitr,135.96257
F51131,pas,Nitr,135.96257
A51131,pas,Phos,20.394386
F51131,pas,Phos,20.394386
F24017,hyw,Nitr,155.8551
A24017,hyw,Nitr,155.8551
F24017,hyw,Phos,23.349619
