landseg,landuse,nutrient,max_uptake
F42069,nhy,Nitr,157.33484
A42069,nhy,Phos,23.576124
F42069,nhy,Phos,23.576124
A51127,pas,Nitr,116.30038
A51127,pas,Phos,17.445057
A51111,hyw,Nitr,157.26416
A51111,hyw,Phos,23.524784
A51057,hyw,Nitr,163.16286
F51057,hyw,Nitr,163.16286
A51057,hyw,Phos,24.476879
F51057,hyw,Phos,24.476879
A51005,nhy,Nitr,152.71078
F51005,nhy,Nitr,152.71078
A51005,nhy,Phos,22.880274
F51005,nhy,Phos,22.880274
F24017,trp,Nitr,101.76788
A24017,trp,Nitr,101.76788
F24017,trp,Phos,15.265182
A24017,trp,Phos,15.265182
A42067,trp,Nitr,111.99139
A42067,trp,Phos,16.798708
B51015,hyw,Nitr,157.89211
C51015,hyw,Nitr,157.89211
A51015,hyw,Nitr,157.89211
F51015,hyw,Nitr,157.89211
B51015,hyw,Phos,23.62459
C51015,hyw,Phos,23.62459
A51015,hyw,Phos,23.62459
F51015,hyw,Phos,23.62459
A36025,nal,Nitr,358.27362
F36025,nal,Nitr,358.27362
A36025,nal,Phos,53.741043
F36025,nal,Phos,53.741043
A54037,lwm,Nitr,173.90169
F54037,lwm,Nitr,173.90169
A54037,lwm,Phos,23.860317
F54037,lwm,Phos,23.860317
A42127,hyw,Nitr,161.29781
A42127,hyw,Phos,24.170727
B42015,nhy,Nitr,161.38905
A42015,nhy,Nitr,161.38905
B42015,nhy,Phos,24.18807
A42015,nhy,Phos,24.18807
F54027,trp,Nitr,124.74858
A54027,trp,Nitr,124.74858
F54027,trp,Phos,18.712288
A54027,trp,Phos,18.712288
F51107,trp,Nitr,119.19925
A51107,trp,Nitr,119.19925
F51107,trp,Phos,17.879887
A51107,trp,Phos,17.879887
A42115,trp,Nitr,116.20573
F42115,trp,Nitr,116.20573
A42115,trp,Phos,17.430859
F42115,trp,Phos,17.430859
A42021,lwm,Nitr,132.20128
F42021,lwm,Nitr,132.20128
A42021,lwm,Phos,19.99111
F42021,lwm,Phos,19.99111
A51036,pas,Nitr,121.50641
A51036,pas,Phos,18.225962
A51033,hyw,Nitr,143.8253
F51033,hyw,Nitr,143.8253
A51033,hyw,Phos,21.449001
F51033,hyw,Phos,21.449001
A36025,pas,Nitr,129.06779
F36025,pas,Nitr,129.06779
A36025,pas,Phos,19.36017
F36025,pas,Phos,19.36017
A54023,nhy,Nitr,161.70439
B54023,nhy,Nitr,161.70439
F54023,nhy,Nitr,161.70439
A54023,nhy,Phos,24.23461
B54023,nhy,Phos,24.23461
F54023,nhy,Phos,24.23461
F42117,trp,Nitr,125.83633
A42117,trp,Nitr,125.83633
F42117,trp,Phos,18.875448
A42117,trp,Phos,18.875448
F54027,hyw,Nitr,161.61348
A54027,hyw,Nitr,161.61348
F54027,hyw,Phos,24.227304
A54027,hyw,Phos,24.227304
A42025,hyw,Nitr,158.76494
A42025,hyw,Phos,23.758093
B42015,pas,Nitr,116.14242
A42015,pas,Nitr,116.14242
B42015,pas,Phos,17.421362
A42015,pas,Phos,17.421362
A42127,lwm,Nitr,183.40425
A42127,lwm,Phos,27.371775
A51131,nhy,Nitr,104.01205
F51131,nhy,Nitr,104.01205
A51131,nhy,Phos,15.499871
F51131,nhy,Phos,15.499871
A42113,nal,Nitr,358.22186
A42113,nal,Phos,53.731777
A24019,pas,Nitr,133.1236
F24019,pas,Nitr,133.1236
A24019,pas,Phos,19.96854
F24019,pas,Phos,19.96854
A42023,hyw,Nitr,163.69536
A42023,hyw,Phos,24.552261
B51139,pas,Nitr,121.43279
A51139,pas,Nitr,121.43279
F51139,pas,Nitr,121.43279
B51139,pas,Phos,18.214916
A51139,pas,Phos,18.214916
F51139,pas,Phos,18.214916
B51015,lwm,Nitr,167.72661
C51015,lwm,Nitr,167.72661
A51015,lwm,Nitr,167.72661
F51015,lwm,Nitr,167.72661
B51015,lwm,Phos,24.682373
C51015,lwm,Phos,24.682373
A51015,lwm,Phos,24.682373
F51015,lwm,Phos,24.682373
A36051,trp,Nitr,114.54877
A36051,trp,Phos,17.182316
A51005,trp,Nitr,121.04276
F51005,trp,Nitr,121.04276
A51005,trp,Phos,18.156412
F51005,trp,Phos,18.156412
A54037,nho,Nitr,188.94434
F54037,nho,Nitr,188.94434
A54037,nho,Phos,29.831448
F54037,nho,Phos,29.831448
A51029,lwm,Nitr,162.6667
A51029,lwm,Phos,24.644434
A54023,pas,Nitr,136.54425
B54023,pas,Nitr,136.54425
F54023,pas,Nitr,136.54425
A54023,pas,Phos,20.481636
B54023,pas,Phos,20.481636
F54023,pas,Phos,20.481636
A51133,hyw,Nitr,154.46837
A51133,hyw,Phos,23.172039
F42117,pas,Nitr,125.83633
A42117,pas,Nitr,125.83633
F42117,pas,Phos,18.875448
A42117,pas,Phos,18.875448
A51031,trp,Nitr,118.79367
A51031,trp,Phos,17.81905
A42115,hyw,Nitr,160.28339
F42115,hyw,Nitr,160.28339
A42115,hyw,Phos,24.014585
F42115,hyw,Phos,24.014585
A42127,nho,Nitr,142.60541
A42127,nho,Phos,26.046595
A36025,nhy,Nitr,160.726
F36025,nhy,Nitr,160.726
A36025,nhy,Phos,24.082432
F36025,nhy,Phos,24.082432
B42015,trp,Nitr,116.14242
A42015,trp,Nitr,116.14242
B42015,trp,Phos,17.421362
A42015,trp,Phos,17.421362
A24011,nal,Nitr,358.27362
A24011,nal,Phos,53.741039
A51036,trp,Nitr,121.5064
A51036,trp,Phos,18.22596
A54031,trp,Nitr,133.13896
B54031,trp,Nitr,133.13896
F54031,trp,Nitr,133.13896
A54031,trp,Phos,19.970844
B54031,trp,Phos,19.970844
F54031,trp,Phos,19.970844
A51109,pas,Nitr,109.85884
A51109,pas,Phos,16.478827
A36053,nho,Nitr,80.988365
A36053,nho,Phos,16.325924
F24005,pas,Nitr,121.5816
A24005,pas,Nitr,121.5816
F24005,pas,Phos,18.23724
A24005,pas,Phos,18.23724
B42027,nhy,Nitr,154.99553
F42027,nhy,Nitr,154.99553
A42027,nhy,Nitr,154.99553
B42027,nhy,Phos,23.096617
F42027,nhy,Phos,23.096617
A42027,nhy,Phos,23.096617
B42081,pas,Nitr,123.5895
A42081,pas,Nitr,123.5895
F42081,pas,Nitr,123.5895
B42081,pas,Phos,18.538425
A42081,pas,Phos,18.538425
F42081,pas,Phos,18.538425
A51069,pas,Nitr,116.74147
F51069,pas,Nitr,116.74147
A51069,pas,Phos,17.511219
F51069,pas,Phos,17.511219
F54065,lwm,Nitr,149.02155
A54065,lwm,Nitr,149.02155
F54065,lwm,Phos,22.496805
A54065,lwm,Phos,22.496805
A24009,nho,Nitr,77.760529
F24009,nho,Nitr,77.760529
A24009,nho,Phos,8.9034452
F24009,nho,Phos,8.9034452
A42093,pas,Nitr,105.40524
A42093,pas,Phos,15.810786
A51073,trp,Nitr,126.33652
A51073,trp,Phos,18.95048
F54057,trp,Nitr,126.96357
A54057,trp,Nitr,126.96357
B54057,trp,Nitr,126.96357
F54057,trp,Phos,19.044537
A54057,trp,Phos,19.044537
B54057,trp,Phos,19.044537
A42105,trp,Nitr,129.72586
A42105,trp,Phos,19.458879
A42057,nal,Nitr,358.20355
A42057,nal,Phos,53.7285
A42079,nhy,Nitr,157.44092
B42079,nhy,Nitr,157.44092
F42079,nhy,Nitr,157.44092
A42079,nhy,Phos,23.585258
B42079,nhy,Phos,23.585258
F42079,nhy,Phos,23.585258
F51017,pas,Nitr,127.8623
A51017,pas,Nitr,127.8623
B51017,pas,Nitr,127.8623
F51017,pas,Phos,19.179344
A51017,pas,Phos,19.179344
B51017,pas,Phos,19.179344
A51181,pas,Nitr,138.11205
F51181,pas,Nitr,138.11205
A51181,pas,Phos,20.716806
F51181,pas,Phos,20.716806
A36007,pas,Nitr,131.27522
F36007,pas,Nitr,131.27522
A36007,pas,Phos,19.691284
F36007,pas,Phos,19.691284
A42011,hyw,Nitr,156.34657
F42011,hyw,Nitr,156.34657
A42011,hyw,Phos,23.379137
F42011,hyw,Phos,23.379137
F42033,pas,Nitr,115.85269
A42033,pas,Nitr,115.85269
F42033,pas,Phos,17.377903
A42033,pas,Phos,17.377903
F54065,hyw,Nitr,158.78351
A54065,hyw,Nitr,158.78351
F54065,hyw,Phos,23.808487
A54065,hyw,Phos,23.808487
A36067,nhy,Nitr,142.66866
A36067,nhy,Phos,21.256058
B51157,hyw,Nitr,160.71231
A51157,hyw,Nitr,160.71231
F51157,hyw,Nitr,160.71231
B51157,hyw,Phos,24.084522
A51157,hyw,Phos,24.084522
F51157,hyw,Phos,24.084522
A24037,hyw,Nitr,154.68356
F24037,hyw,Nitr,154.68356
A24037,hyw,Phos,23.128553
F24037,hyw,Phos,23.128553
A36007,trp,Nitr,131.27524
F36007,trp,Nitr,131.27524
A36007,trp,Phos,19.691286
F36007,trp,Phos,19.691286
B51023,hyw,Nitr,158.66847
A51023,hyw,Nitr,158.66847
F51023,hyw,Nitr,158.66847
B51023,hyw,Phos,23.745075
A51023,hyw,Phos,23.745075
F51023,hyw,Phos,23.745075
A42063,pas,Nitr,116.28476
A42063,pas,Phos,17.442713
A42093,trp,Nitr,105.40525
A42093,trp,Phos,15.810787
A36077,trp,Nitr,122.73886
A36077,trp,Phos,18.41083
F42001,trp,Nitr,120.91981
B42001,trp,Nitr,120.91981
A42001,trp,Nitr,120.91981
F42001,trp,Phos,18.137972
B42001,trp,Phos,18.137972
A42001,trp,Phos,18.137972
A51193,trp,Nitr,141.7345
F51193,trp,Nitr,141.7345
A51193,trp,Phos,21.260176
F51193,trp,Phos,21.260176
F51009,lwm,Nitr,201.35353
A51009,lwm,Nitr,201.35353
B51009,lwm,Nitr,201.35353
F51009,lwm,Phos,29.414228
A51009,lwm,Phos,29.414228
B51009,lwm,Phos,29.414228
B42027,nal,Nitr,358.22794
F42027,nal,Nitr,358.22794
A42027,nal,Nitr,358.22794
B42027,nal,Phos,53.732864
F42027,nal,Phos,53.732864
A42027,nal,Phos,53.732864
A36017,hyw,Nitr,161.37022
A36017,hyw,Phos,24.19072
A36067,pas,Nitr,126.51062
A36067,pas,Phos,18.976593
F42033,trp,Nitr,115.85268
A42033,trp,Nitr,115.85268
F42033,trp,Phos,17.377901
A42033,trp,Phos,17.377901
A51163,nhy,Nitr,160.81219
B51163,nhy,Nitr,160.81219
F51163,nhy,Nitr,160.81219
A51163,nhy,Phos,24.090164
B51163,nhy,Phos,24.090164
F51163,nhy,Phos,24.090164
A51079,trp,Nitr,112.26693
F51079,trp,Nitr,112.26693
B51079,trp,Nitr,112.26693
A51079,trp,Phos,16.84004
F51079,trp,Phos,16.84004
B51079,trp,Phos,16.84004
A42011,lwm,Nitr,151.5647
F42011,lwm,Nitr,151.5647
A42011,lwm,Phos,21.134102
F42011,lwm,Phos,21.134102
A24033,pas,Nitr,113.99834
F24033,pas,Nitr,113.99834
A24033,pas,Phos,17.099751
F24033,pas,Phos,17.099751
A51085,hyw,Nitr,155.33772
F51085,hyw,Nitr,155.33772
A51085,hyw,Phos,23.281408
F51085,hyw,Phos,23.281408
A51103,pas,Nitr,97.601074
A51103,pas,Phos,14.640162
A51049,lwm,Nitr,165.4476
A51049,lwm,Phos,25.028498
A51135,pas,Nitr,99.883507
A51135,pas,Phos,14.982525
B42081,nhy,Nitr,154.70973
A42081,nhy,Nitr,154.70973
F42081,nhy,Nitr,154.70973
B42081,nhy,Phos,23.175148
A42081,nhy,Phos,23.175148
F42081,nhy,Phos,23.175148
A51179,trp,Nitr,102.26433
F51179,trp,Nitr,102.26433
A51179,trp,Phos,15.339649
F51179,trp,Phos,15.339649
A51163,trp,Nitr,128.66277
B51163,trp,Nitr,128.66277
F51163,trp,Nitr,128.66277
A51163,trp,Phos,19.299416
B51163,trp,Phos,19.299416
F51163,trp,Phos,19.299416
A51079,hyw,Nitr,161.56332
F51079,hyw,Nitr,161.56332
B51079,hyw,Nitr,161.56332
A51079,hyw,Phos,24.21092
F51079,hyw,Phos,24.21092
B51079,hyw,Phos,24.21092
A42119,nal,Nitr,358.21365
B42119,nal,Nitr,358.21365
F42119,nal,Nitr,358.21365
A42119,nal,Phos,53.730309
B42119,nal,Phos,53.730309
F42119,nal,Phos,53.730309
A51193,hyw,Nitr,153.99115
F51193,hyw,Nitr,153.99115
A51193,hyw,Phos,23.03771
F51193,hyw,Phos,23.03771
F42075,nhy,Nitr,158.30225
A42075,nhy,Nitr,158.30225
F42075,nhy,Phos,23.684732
A42075,nhy,Phos,23.684732
A51085,lwm,Nitr,198.62689
F51085,lwm,Nitr,198.62689
A51085,lwm,Phos,25.192295
F51085,lwm,Phos,25.192295
A36067,trp,Nitr,126.51062
A36067,trp,Phos,18.976593
A42011,nho,Nitr,142.73044
F42011,nho,Nitr,142.73044
A42011,nho,Phos,26.761929
F42011,nho,Phos,26.761929
A24009,trp,Nitr,111.46078
F24009,trp,Nitr,111.46078
A24009,trp,Phos,16.719116
F24009,trp,Phos,16.719116
A51181,trp,Nitr,138.11205
F51181,trp,Nitr,138.11205
A51181,trp,Phos,20.716808
F51181,trp,Phos,20.716808
A42063,trp,Nitr,116.28477
A42063,trp,Phos,17.442715
B51157,nhy,Nitr,160.71231
A51157,nhy,Nitr,160.71231
F51157,nhy,Nitr,160.71231
B51157,nhy,Phos,24.084524
A51157,nhy,Phos,24.084524
F51157,nhy,Phos,24.084524
A51119,lwm,Nitr,192.82399
A51119,lwm,Phos,23.974762
A42105,hyw,Nitr,157.7733
A42105,hyw,Phos,23.613752
F54003,trp,Nitr,124.53659
A54003,trp,Nitr,124.53659
F54003,trp,Phos,18.680489
A54003,trp,Phos,18.680489
A51135,trp,Nitr,99.883507
A51135,trp,Phos,14.982526
A51103,trp,Nitr,97.601082
A51103,trp,Phos,14.640162
A36077,lwm,Nitr,185.25487
A36077,lwm,Phos,27.810425
A10003,pas,Nitr,113.26211
A10003,pas,Phos,16.989317
F51009,pas,Nitr,119.64365
A51009,pas,Nitr,119.64365
B51009,pas,Nitr,119.64365
F51009,pas,Phos,17.946548
A51009,pas,Phos,17.946548
B51009,pas,Phos,17.946548
A51163,pas,Nitr,128.66277
B51163,pas,Nitr,128.66277
F51163,pas,Nitr,128.66277
A51163,pas,Phos,19.299416
B51163,pas,Phos,19.299416
F51163,pas,Phos,19.299416
A51179,pas,Nitr,102.26432
F51179,pas,Nitr,102.26432
A51179,pas,Phos,15.339648
F51179,pas,Phos,15.339648
B42081,trp,Nitr,123.58949
A42081,trp,Nitr,123.58949
F42081,trp,Nitr,123.58949
B42081,trp,Phos,18.538424
A42081,trp,Phos,18.538424
F42081,trp,Phos,18.538424
A36017,lwm,Nitr,188.5056
A36017,lwm,Phos,28.298065
A42079,pas,Nitr,113.19963
B42079,pas,Nitr,113.19963
F42079,pas,Nitr,113.19963
A42079,pas,Phos,16.979946
B42079,pas,Phos,16.979946
F42079,pas,Phos,16.979946
A51069,trp,Nitr,116.74147
F51069,trp,Nitr,116.74147
F24029,lwm,Nitr,170.92128
A24029,lwm,Nitr,170.92128
F24029,lwm,Phos,22.33901
A24029,lwm,Phos,22.33901
A51005,pas,Nitr,121.04276
F51005,pas,Nitr,121.04276
A51005,pas,Phos,18.156412
F51005,pas,Phos,18.156412
B51139,trp,Nitr,121.43278
A51139,trp,Nitr,121.43278
F51139,trp,Nitr,121.43278
B51139,trp,Phos,18.214916
A51139,trp,Phos,18.214916
F51139,trp,Phos,18.214916
F51121,hyw,Nitr,160.58907
A51121,hyw,Nitr,160.58907
F51121,hyw,Phos,24.05434
A51121,hyw,Phos,24.05434
A51131,pas,Nitr,118.06713
F51131,pas,Nitr,118.06713
A51131,pas,Phos,17.71007
F51131,pas,Phos,17.71007
F24017,hyw,Nitr,150.6373
A24017,hyw,Nitr,150.6373
F24017,hyw,Phos,22.545258
A24017,hyw,Phos,22.545258
A42113,nhy,Nitr,159.31694
A42113,nhy,Phos,23.847368
A42069,trp,Nitr,106.26657
F42069,trp,Nitr,106.26657
A42069,trp,Phos,15.939986
F42069,trp,Phos,15.939986
F51149,trp,Nitr,109.34665
A51149,trp,Nitr,109.34665
F51149,trp,Phos,16.401999
A51149,trp,Phos,16.401999
A24011,nhy,Nitr,127.43242
A24011,nhy,Phos,19.011345
A51127,alf,Nitr,358.27362
A51127,alf,Phos,53.741047
F51107,urs,Nitr,105.24769
A51107,urs,Nitr,105.24769
F51107,urs,Phos,15.787152
A51107,urs,Phos,15.787152
A42013,urs,Nitr,104.87344
F42013,urs,Nitr,104.87344
A42013,urs,Phos,15.731016
F42013,urs,Phos,15.731016
F42117,nho,Nitr,126.69193
A42117,nho,Nitr,126.69193
F42117,nho,Phos,24.778482
A42117,nho,Phos,24.778482
F51107,alf,Nitr,358.27362
A51107,alf,Nitr,358.27362
F51107,alf,Phos,53.741043
A51107,alf,Phos,53.741043
A36025,lwm,Nitr,205.76889
F36025,lwm,Nitr,205.76889
A36025,lwm,Phos,30.697159
F36025,lwm,Phos,30.697159
A24019,nal,Nitr,358.27359
F24019,nal,Nitr,358.27359
A24019,nal,Phos,53.741043
F24019,nal,Phos,53.741043
A36043,hwm,Nitr,182.62431
A36043,hwm,Phos,27.399817
F51121,urs,Nitr,105.22948
A51121,urs,Nitr,105.22948
F51121,urs,Phos,15.784421
A51121,urs,Phos,15.784421
A51029,hyo,Nitr,85.560211
A51029,hyo,Phos,28.478113
B51139,npa,Nitr,121.43278
A51139,npa,Nitr,121.43278
F51139,npa,Nitr,121.43278
B51139,npa,Phos,18.214918
A51139,npa,Phos,18.214918
F51139,npa,Phos,18.214918
F24029,hyo,Nitr,105.41177
A24029,hyo,Nitr,105.41177
F24029,hyo,Phos,15.811765
A24029,hyo,Phos,15.811765
A51127,nlo,Nitr,176.25043
A51127,nlo,Phos,22.336632
A51111,hwm,Nitr,161.69118
A51111,hwm,Phos,19.420321
F51149,npa,Nitr,109.34666
A51149,npa,Nitr,109.34666
F51149,npa,Phos,16.401999
A51149,npa,Phos,16.401999
A24011,hwm,Nitr,178.93248
A24011,hwm,Phos,22.720011
A42113,lwm,Nitr,169.89989
A42113,lwm,Phos,25.436752
A36053,nal,Nitr,358.27362
A36053,nal,Phos,53.741043
A36025,nho,Nitr,101.3476
F36025,nho,Nitr,101.3476
A36025,nho,Phos,26.641409
F36025,nho,Phos,26.641409
A51029,hom,Nitr,114.19228
A51029,hom,Phos,19.885586
A54031,nhy,Nitr,159.96844
B54031,nhy,Nitr,159.96844
F54031,nhy,Nitr,159.96844
A54031,nhy,Phos,23.969925
B54031,nhy,Phos,23.969925
F54031,nhy,Phos,23.969925
A51033,hom,Nitr,101.67712
F51033,hom,Nitr,101.67712
A51033,hom,Phos,16.499413
F51033,hom,Phos,16.499413
F51113,npa,Nitr,125.5862
A51113,npa,Nitr,125.5862
B51113,npa,Nitr,125.5862
F51113,npa,Phos,18.837929
A51113,npa,Phos,18.837929
B51113,npa,Phos,18.837929
A51036,nhy,Nitr,125.89213
A51036,nhy,Phos,18.856115
F54027,hom,Nitr,192.21992
A54027,hom,Nitr,192.21992
F54027,hom,Phos,29.516108
A54027,hom,Phos,29.516108
B42015,nho,Nitr,113.49606
A42015,nho,Nitr,113.49606
B42015,nho,Phos,23.779667
A42015,nho,Phos,23.779667
A51133,hwm,Nitr,207.67337
A51133,hwm,Phos,26.408422
A42115,urs,Nitr,105.36463
F42115,urs,Nitr,105.36463
A42115,urs,Phos,15.804696
F42115,urs,Phos,15.804696
A51057,hyo,Nitr,105.41177
F51057,hyo,Nitr,105.41177
A51057,hyo,Phos,15.811765
F51057,hyo,Phos,15.811765
A51131,lwm,Nitr,166.32239
F51131,lwm,Nitr,166.32239
A51131,lwm,Phos,20.562428
F51131,lwm,Phos,20.562428
A51133,urs,Nitr,105.24084
A51133,urs,Phos,15.786126
A42113,hyw,Nitr,159.31694
A42113,hyw,Phos,23.847368
B51139,nho,Nitr,116.92907
A51139,nho,Nitr,116.92907
F51139,nho,Nitr,116.92907
B51139,nho,Phos,20.593573
A51139,nho,Phos,20.593573
F51139,nho,Phos,20.593573
B51015,hyo,Nitr,84.692787
C51015,hyo,Nitr,84.692787
A51015,hyo,Nitr,84.692787
F51015,hyo,Nitr,84.692787
B51015,hyo,Phos,29.03157
C51015,hyo,Phos,29.03157
A51015,hyo,Phos,29.03157
F51015,hyo,Phos,29.03157
A42021,hwm,Nitr,132.20128
F42021,hwm,Nitr,132.20128
A42021,hwm,Phos,19.99111
F42021,hwm,Phos,19.99111
A51031,pas,Nitr,118.79367
A51031,pas,Phos,17.81905
A42023,hom,Nitr,150.53189
A42023,hom,Phos,22.578094
F51019,npa,Nitr,114.5191
A51019,npa,Nitr,114.5191
B51019,npa,Nitr,114.5191
F51019,npa,Phos,17.177866
A51019,npa,Phos,17.177866
B51019,npa,Phos,17.177866
A36023,alf,Nitr,358.27362
A36023,alf,Phos,53.741043
A36043,nal,Nitr,358.27362
A36043,nal,Phos,53.741043
A51131,npa,Nitr,118.06712
F51131,npa,Nitr,118.06712
A51131,npa,Phos,17.71007
F51131,npa,Phos,17.71007
B51015,nho,Nitr,112.87215
C51015,nho,Nitr,112.87215
A51015,nho,Nitr,112.87215
F51015,nho,Nitr,112.87215
B51015,nho,Phos,18.671965
C51015,nho,Phos,18.671965
A51015,nho,Phos,18.671965
F51015,nho,Phos,18.671965
F51121,hwm,Nitr,209.20833
A51121,hwm,Nitr,209.20833
F51121,hwm,Phos,31.46335
A51121,hwm,Phos,31.46335
A51127,urs,Nitr,105.23663
A51127,urs,Phos,15.785494
A51109,npa,Nitr,109.85885
A51109,npa,Phos,16.478827
A51127,hwm,Nitr,176.25043
A51127,hwm,Phos,22.336632
A42021,nal,Nitr,358.21414
F42021,nal,Nitr,358.21414
A42021,nal,Phos,53.730392
F42021,nal,Phos,53.730392
A42023,hyo,Nitr,65.590836
A42023,hyo,Phos,41.219635
F54027,lwm,Nitr,154.98199
A54027,lwm,Nitr,154.98199
F54027,lwm,Phos,23.291788
A54027,lwm,Phos,23.291788
A36053,pas,Nitr,132.37048
A36053,pas,Phos,19.855574
F51113,hom,Nitr,168.97684
A51113,hom,Nitr,168.97684
B51113,hom,Nitr,168.97684
F51113,hom,Phos,25.427219
A51113,hom,Phos,25.427219
B51113,hom,Phos,25.427219
A42127,nal,Nitr,358.034
A42127,nal,Phos,53.698143
A51131,nho,Nitr,89.371719
F51131,nho,Nitr,89.371719
A51131,nho,Phos,13.283736
F51131,nho,Phos,13.283736
A42013,hwm,Nitr,173.34627
F42013,hwm,Nitr,173.34627
A42013,hwm,Phos,25.381008
F42013,hwm,Phos,25.381008
A51031,urs,Nitr,104.588
A51031,urs,Phos,15.688198
F24017,hom,Nitr,80.34938
A24017,hom,Nitr,80.34938
F24017,hom,Phos,11.958188
A24017,hom,Phos,11.958188
A51036,urs,Nitr,105.24368
A51036,urs,Phos,15.786551
A54031,urs,Nitr,105.41177
B54031,urs,Nitr,105.41177
F54031,urs,Nitr,105.41177
A54031,urs,Phos,15.811766
B54031,urs,Phos,15.811766
F54031,urs,Phos,15.811766
A42113,nho,Nitr,111.93871
A42113,nho,Phos,16.78767
B51139,hom,Nitr,116.92907
A51139,hom,Nitr,116.92907
F51139,hom,Nitr,116.92907
B51139,hom,Phos,20.593573
A51139,hom,Phos,20.593573
F51139,hom,Phos,20.593573
A42021,nhy,Nitr,152.89699
F42021,nhy,Nitr,152.89699
A42021,nhy,Phos,22.891216
F42021,nhy,Phos,22.891216
A36051,hom,Nitr,94.41642
A36051,hom,Phos,34.704887
A36023,hwm,Nitr,180.38345
A36023,hwm,Phos,27.057419
F51149,hom,Nitr,138.3904
A51149,hom,Nitr,138.3904
F51149,hom,Phos,11.195848
A51149,hom,Phos,11.195848
F51113,hyo,Nitr,90.091652
A51113,hyo,Nitr,90.091652
B51113,hyo,Nitr,90.091652
F51113,hyo,Phos,25.586813
A51113,hyo,Phos,25.586813
B51113,hyo,Phos,25.586813
A42069,urs,Nitr,105.37098
F42069,urs,Nitr,105.37098
A42069,urs,Phos,15.805646
F42069,urs,Phos,15.805646
A51069,trp,Phos,17.511219
F51069,trp,Phos,17.511219
A51119,hyw,Nitr,159.70276
A51119,hyw,Phos,23.913866
A36109,nhy,Nitr,155.57159
A36109,nhy,Phos,23.256453
A51041,hyw,Nitr,154.1918
F51041,hyw,Nitr,154.1918
A51041,hyw,Phos,23.084023
F51041,hyw,Phos,23.084023
A36109,nal,Nitr,358.27362
