 seg ,TOTN,TOTP
SL3_2460_2430,    1.2339,    0.6831
SL3_2420_2700,    1.2339,    0.6831
SL3_2730_2550,    1.2339,    0.6831
SL3_2290_2260,    1.2339,    0.6831
SL4_2140_2240,    1.2339,    0.6831
SL0_2721_2720,    1.2339,    0.6831
SL2_2750_2720,    1.2339,    0.6831
SL2_2410_2700,    1.2339,    0.6831
SL2_2300_2520,    1.2339,    0.6831
SL3_2400_2440,    1.2339,    0.6831
SL3_2440_2380,    1.2339,    0.6831
SL3_2550_2490,    1.2339,    0.6831
SL3_1960_2080,    1.2339,    0.6831
SL4_2370_2330,    1.2339,    0.6831
SL4_2330_2270,    1.2339,    0.6831
SL3_2260_2050,    1.2339,    0.6831
SL2_1810_2030,    1.2339,    0.6831
SL2_1670_1880,    1.2339,    0.6831
SL1_1790_1840,    1.2339,    0.6831
SL1_1730_1700,    1.2339,    0.6831
SL4_2240_2310,    1.2339,    0.6831
SL3_1710_1740,    1.2339,    0.8801
SL3_1740_1840,    1.2339,    0.6831
SL1_1700_1780,    1.2339,    0.6831
SL3_1840_1880,    1.2339,    0.6831
SW1_1450_1510,    1.2339,    0.6831
SW1_1510_1680,    1.2339,    0.6831
SJ6_2130_2050,    1.2339,    0.6831
SW7_1640_1680,    1.2339,    0.6831
SW7_1680_1760,    1.2339,    0.6831
SU8_1610_1530,    1.2339,    0.6831
SU8_1530_1760,    1.2339,    0.6831
SL8_1760_1780,    1.2339,    0.6831
SL8_1780_1880,    1.2339,    0.6831
SL8_1880_2030,    1.2339,    0.6831
SL8_2030_2080,    1.2339,    0.6831
SL8_2080_2050,    1.2339,    0.6831
SL9_2050_2270,    1.2339,    0.6831
SL9_2270_2380,    1.2339,    0.6831
SL9_2380_2310,    1.2339,    0.6831
SL9_2310_2430,    1.2339,    0.6831
SL9_2430_2490,    1.2339,    0.6831
SL9_2490_2520,    1.2339,    0.6831
SL9_2520_2700,    1.2339,    0.6831
SL9_2700_2720,    1.2339,    0.6831
SL9_2720_0001,    1.2339,    0.6831
