 seg ,TOTN,TOTP
SL1_2670_2370,    0.9964,    0.9945
SL2_2540_2370,    0.9964,    0.9945
SL4_2370_2330,    0.9964,    0.9945
SL1_2390_2420,    1.1361,    0.9917
SL3_2460_2430,    1.0284,    1.0292
SL1_2190_2350,    1.1735,    0.9917
SL2_2200_2350,    1.1735,    0.9917
SL3_2350_2470,    1.1735,    0.9917
SL3_2470_2420,    1.1735,    0.9917
SL3_2420_2700,    1.1735,    0.9917
SL0_2831_2830,    1.0915,    1.0124
SL1_2770_2730,    1.0915,    1.0124
SL1_2830_2760,    1.0915,    1.0124
SL1_2760_2730,    1.0915,    1.0124
SL3_2730_2550,    1.0915,    1.0124
SL3_2290_2260,    1.1016,    1.0221
SL0_2180_2220,    1.0333,    0.9618
SL1_2000_2090,    1.0333,    0.9618
SL0_2220_2140,    1.0333,    0.9618
SL2_1850_1990,    0.9934,    0.7963
SL2_1990_2070,    1.0333,    0.9618
SL2_2070_2090,    1.0333,    0.9618
SL4_2090_2100,    1.0333,    0.9618
SL4_2100_2140,    1.0333,    0.9618
SL4_2140_2240,    1.0333,    0.9618
