lseg, evap fac ***
 A10001,  1.25
 A10003,  0.75
 A10005,  0.963601708
 A11001,  1.25
 A24001,  1.16797853
 A24003,  0.877860904
 A24005,  1.19811153
 A24009,  1.10085034
 A24011,  0.878143013
 A24013,  1.25
 A24015,  1.25
 A24017,  0.995465398
 A24019,  0.75
 A24021,  1.06772566
 A24023,  1.14134073
 A24025,  1.02788234
 A24027,  1.18710124
 A24029,  0.75
 A24031,  1.25
 A24033,  1.25
 A24035,  0.982944787
 A24037,  1.0872916
 A24039,  0.75
 A24041,  0.75
 A24043,  1.25
 A24045,  1.05974007
 A24047,  1.06194603
 A24510,  0.75
 A36003,  1.25
 A36007,  1.06146288
 A36015,  1.17611313
 A36017,  1.04674792
 A36023,  1.02061772
 A36025,  1.00128734
 A36043,  1.14186227
 A36051,  1.14424789
 A36053,  1.23221481
 A36065,  1.25
 A36067,  1.04746437
 A36069,  1.14424789
 A36077,  0.952912092
 A36095,  1.00086594
 A36097,  1.1808933
 A36101,  1.24492061
 A36107,  1.04484487
 A36109,  1.04469013
 A36123,  1.14424789
 A37001,  0.75
 A37005,  1.25
 A37009,  1.15544534
 A37033,  1.18586552
 A37067,  1.25
 A37077,  0.75
 A37081,  1.25
 A37131,  1.22521043
 A37135,  0.75
 A37145,  1.18586552
 A37157,  1.23493409
 A37169,  1.23339653
 A37171,  1.04405582
 A37181,  0.75
 A37185,  0.75
 A37189,  1.00078738
 A42001,  1.15688002
 A42009,  1.0550195
 A42011,  0.935648799
 A42013,  1.06883955
 A42015,  1.14783812
 A42021,  1.10816169
 A42023,  1.25
 A42025,  1.14971876
 A42027,  1.25
 A42029,  1.25
 A42033,  1.09298658
 A42035,  1.17571187
 A42037,  0.980075002
 A42041,  1.07138205
 A42043,  1.25
 A42047,  1.25
 A42055,  1.17898321
 A42057,  1.10303819
 A42061,  1.02762377
 A42063,  0.997529566
 A42065,  0.997529566
 A42067,  1.15086174
 A42069,  1.25
 A42071,  1.25
 A42075,  1.13978302
 A42079,  1.2337569
 A42081,  0.953752935
 A42083,  1.25
 A42087,  1.0013293
 A42093,  1.09252393
 A42097,  1.00366759
 A42099,  0.985759914
 A42105,  1.25
 A42107,  1.098562
 A42109,  1.06997347
 A42111,  1.08220375
 A42113,  0.9731794
 A42115,  1.0761137
 A42117,  1.10718894
 A42119,  0.908691704
 A42127,  1.06968153
 A42131,  1.25
 A42133,  1.25
 A47091,  1.05041862
 A47163,  1.05041862
 A51001,  0.75
 A51003,  1.18399382
 A51005,  1.03726721
 A51007,  1.24197817
 A51009,  1.06961095
 A51011,  1.13652909
 A51013,  0.75
 A51015,  1.25
 A51017,  1.25
 A51019,  1.24294174
 A51021,  1.0220145
 A51023,  0.97302103
 A51025,  1.15829122
 A51027,  1.03019321
 A51029,  1.14152801
 A51031,  1.15599632
 A51033,  1.18513155
 A51035,  1.02791131
 A51036,  1.08145452
 A51037,  1.12580991
 A51041,  1.21634591
 A51043,  1.25
 A51045,  0.935482323
 A51047,  1.08066857
 A51049,  1.14441907
 A51051,  1.11265123
 A51053,  1.20504165
 A51057,  1.04114747
 A51059,  1.25
 A51061,  1.12419021
 A51063,  1.25
 A51065,  1.25
 A51067,  1.08902192
 A51069,  1.24058819
 A51071,  0.908911526
 A51073,  0.75
 A51075,  1.11952364
 A51077,  1.25
 A51079,  1.07553184
 A51081,  1.20144093
 A51083,  1.25
 A51085,  1.09815097
 A51087,  1.08145452
 A51089,  1.07580662
 A51091,  1.25
 A51093,  1.14905655
 A51095,  0.75
 A51097,  1.17227161
 A51099,  0.75
 A51101,  1.15439451
 A51103,  0.75
 A51105,  0.902234614
 A51107,  1.06890118
 A51109,  1.15504861
 A51111,  1.24292362
 A51113,  1.01202428
 A51115,  0.75
 A51117,  1.09945405
 A51119,  0.75
 A51121,  1.11617994
 A51125,  0.832705915
 A51127,  1.08145452
 A51131,  0.75
 A51133,  0.75
 A51135,  1.24111664
 A51137,  1.18164563
 A51139,  1.1511749
 A51141,  1.09659386
 A51143,  1.22086334
 A51145,  1.11101818
 A51147,  1.17816675
 A51149,  1.0727042
 A51153,  1.10234666
 A51155,  1.18603206
 A51157,  0.938723922
 A51159,  0.996822417
 A51161,  0.991144955
 A51163,  1.18741989
 A51165,  1.24073648
 A51167,  1.2107414
 A51169,  1.16422939
 A51171,  1.25
 A51173,  1.19090021
 A51175,  1.16642702
 A51177,  1.20208418
 A51179,  1.09420526
 A51181,  1.08379042
 A51183,  1.12516737
 A51185,  1.09301519
 A51187,  1.14120817
 A51191,  1.20822823
 A51193,  0.996822417
 A51195,  1.25
 A51197,  1.25
 A51199,  0.75
 A51510,  1.25
 A51515,  0.995819032
 A51520,  0.75
 A51530,  1.15107977
 A51540,  1.25
 A51550,  0.75
 A51570,  0.75
 A51580,  0.998713553
 A51590,  1.155972
 A51595,  1.04956961
 A51600,  1.25
 A51610,  1.25
 A51620,  0.75
 A51630,  1.25
 A51640,  1.25
 A51650,  0.75
 A51660,  1.05503738
 A51670,  0.75
 A51678,  1.25
 A51680,  1.11377597
 A51683,  0.75
 A51685,  0.75
 A51690,  0.933216393
 A51700,  0.75
 A51710,  0.75
 A51720,  0.963178277
 A51730,  1.0727042
 A51735,  0.75
 A51740,  0.75
 A51750,  0.75
 A51760,  1.08145452
 A51770,  0.985800326
 A51775,  1.02375245
 A51790,  1.25
 A51800,  1.08154392
 A51810,  0.75
 A51820,  0.87340343
 A51830,  0.75
 A51840,  1.25
 A54003,  1.15150905
 A54023,  1.08894098
 A54027,  1.19198477
 A54031,  1.16451252
 A54037,  1.18870854
 A54057,  1.25
 A54063,  1.07151818
 A54065,  1.12160468
 A54071,  1.22525048
 A54077,  0.803412974
 A54093,  0.775649607
 B24001,  1.08268094
 B24021,  1.15735757
 B37005,  1.25
 B37009,  1.12055254
 B42001,  1.15744519
 B42009,  0.973807812
 B42015,  1.16322696
 B42027,  1.19054484
 B42035,  1.13580883
 B42041,  1.24123192
 B42043,  0.983806133
 B42055,  1.13079417
 B42079,  0.975043952
 B42081,  1.15502071
 B42119,  1.00976145
 B42131,  1.14750457
 B51003,  1.25
 B51009,  0.75
 B51015,  0.873204231
 B51017,  1.09397423
 B51019,  1.15474737
 B51023,  1.0212208
 B51035,  0.75
 B51061,  1.04040313
 B51067,  1.12081456
 B51071,  1.11077404
 B51077,  1.25
 B51079,  1.03962612
 B51091,  1.06389439
 B51105,  0.902234614
 B51113,  0.946380734
 B51125,  0.860849679
 B51139,  1.15098298
 B51141,  0.93069154
 B51157,  0.939643025
 B51161,  1.06526196
 B51163,  1.25
 B51165,  1.09312129
 B51167,  1.20728135
 B51169,  1.16422939
 B51171,  1.00677574
 B51173,  1.10284293
 B51185,  1.21942747
 B51187,  1.14769244
 B51191,  1.05041862
 B51195,  0.968668163
 B51197,  1.25
 B54023,  1.25
 B54031,  1.17017996
 B54057,  1.25
 B54071,  1.25
 C42009,  1.16347861
 C51015,  1.17708099
 C51071,  1.05153525
 C51165,  1.12416506
 F10005,  0.75
 F11001,  1.25
 F24001,  1.16590595
 F24003,  0.877860904
 F24005,  1.12877369
 F24009,  1.10085034
 F24013,  0.75
 F24015,  0.75
 F24017,  0.75
 F24019,  0.75
 F24021,  1.09868872
 F24023,  1.09949946
 F24025,  0.75
 F24027,  1.25
 F24029,  0.75
 F24031,  1.25
 F24033,  1.1096462
 F24035,  0.75
 F24037,  0.916429937
 F24039,  0.75
 F24041,  0.75
 F24043,  1.2201153
 F24045,  0.75
 F24510,  0.75
 F36003,  1.25
 F36007,  1.0865649
 F36015,  1.19196343
 F36025,  1.00086594
 F36101,  1.25
 F42001,  1.11208534
 F42009,  0.75
 F42011,  0.874111652
 F42013,  1.25
 F42021,  1.25
 F42027,  1.13570535
 F42033,  0.998307586
 F42035,  0.75
 F42041,  1.20897055
 F42043,  0.970389962
 F42055,  1.09034359
 F42061,  1.15086174
 F42069,  1.25
 F42071,  0.75
 F42075,  0.919059217
 F42079,  0.75
 F42081,  0.75
 F42087,  0.75
 F42097,  0.75
 F42107,  0.994580984
 F42115,  0.75
 F42117,  1.25
 F42119,  0.75
 F42133,  1.0811007
 F51001,  0.75
 F51003,  1.25
 F51005,  1.0392642
 F51009,  0.75
 F51011,  1.21406293
 F51013,  0.75
 F51015,  0.901347041
 F51017,  1.25
 F51019,  1.15107977
 F51023,  1.00022268
 F51033,  1.19290733
 F51041,  0.75
 F51043,  1.12056863
 F51045,  0.937350392
 F51053,  0.75
 F51057,  0.75
 F51059,  0.926443338
 F51061,  1.08130991
 F51069,  0.783603191
 F51071,  0.908911526
 F51079,  0.966254652
 F51085,  1.08145452
 F51087,  1.08145452
 F51091,  1.01432729
 F51095,  0.75
 F51099,  0.75
 F51101,  0.75
 F51107,  1.04764247
 F51113,  0.94058764
 F51121,  0.96864903
 F51125,  0.75
 F51131,  0.75
 F51137,  1.25
 F51139,  1.14974499
 F51145,  0.75
 F51147,  0.75
 F51149,  0.75
 F51153,  1.10234666
 F51157,  0.927555382
 F51159,  0.75
 F51161,  0.92626965
 F51163,  1.11558747
 F51165,  1.05486178
 F51171,  0.95824337
 F51177,  1.20260811
 F51179,  1.09420526
 F51181,  0.75
 F51187,  1.17946827
 F51193,  0.75
 F51199,  0.75
 F51510,  0.75
 F51530,  1.15107977
 F51540,  0.75
 F51550,  0.75
 F51580,  0.75
 F51630,  0.75
 F51650,  0.75
 F51660,  0.75
 F51670,  0.75
 F51700,  0.75
 F51710,  0.75
 F51730,  0.75
 F51735,  0.75
 F51740,  0.75
 F51760,  0.75
 F51790,  0.75
 F51800,  0.75
 F51810,  0.75
 F51820,  0.860828161
 F51830,  0.75
 F54003,  0.75
 F54023,  1.07778239
 F54027,  1.23469841
 F54031,  1.19069195
 F54037,  1.09124219
 F54057,  0.75
 F54063,  0.97345835
 F54065,  0.75
 F54071,  1.09003127
end,
