lseg, evap fac ***
 A42081,  0.939989507
 A42083,  1.25
 A42087,  0.967573404
 A42093,  1.08979726
 A42097,  0.99204731
 A42099,  0.984282851
 A42105,  1.25
 A42107,  1.10391223
 A42109,  1.06984246
 A42111,  1.09129822
 A42113,  0.972539127
 A42115,  1.0778904
 A42117,  1.10660899
 A42119,  0.835391641
 A42127,  1.06676257
 A42131,  1.25
 A42133,  1.25
 A47091,  1.03275037
 A47163,  1.03275037
 A51001,  0.75
 A51003,  1.16895604
 A51005,  1.03187656
 A51007,  1.20451295
 A51009,  1.06395578
 A51011,  1.10296142
 A51013,  0.75
 A51015,  1.25
 A51017,  1.25
 A51019,  1.23581553
 A51021,  1.01249778
 A51023,  0.95416081
 A51025,  1.13122046
 A51027,  1.02900016
 A51029,  1.10824382
 A51031,  1.11954355
 A51033,  1.16561389
 A51035,  0.995917678
 A51036,  1.0782181
 A51037,  1.07621682
 A51041,  1.25
 A51043,  1.25
 A51045,  0.93494612
 A51047,  1.11629665
 A51049,  1.1183008
 A51051,  1.09429169
 A51053,  1.15793133
 A51057,  1.02110112
 A51059,  1.25
 A51061,  1.12643409
 A51063,  1.25
 A51065,  1.25
 A51067,  1.06612217
 A51069,  1.25
 A51071,  0.897291422
 A51073,  0.75
 A51075,  1.11576664
 A51077,  1.25
 A51079,  1.07129407
 A51081,  1.20094061
 A51083,  1.25
 A51085,  1.07185864
 A51087,  1.0782181
 A51089,  1.05326557
 A51091,  1.25
 A51093,  1.17232895
 A51095,  0.75
 A51097,  1.1468327
 A51099,  0.75
 A51101,  1.11854672
 A51103,  0.75
 A51105,  0.864046574
 A51107,  1.0575242
 A51109,  1.14821076
 A51111,  1.22312772
 A51113,  1.00575197
 A51115,  0.75
 A51117,  1.0174228
 A51119,  0.75
 A51121,  1.11319125
 A51125,  0.818918824
 A51127,  1.0782181
 A51131,  0.75
 A51133,  0.75
 A51135,  1.20306623
 A51137,  1.22383261
 A51139,  1.14764071
 A51141,  1.10352814
 A51143,  1.18235981
 A51145,  1.07681346
 A51147,  1.16050649
 A51149,  1.0683881
 A51153,  1.08434427
 A51155,  1.22829556
 A51157,  0.911348999
 A51159,  0.98790884
 A51161,  0.979397774
 A51163,  1.22358513
 A51165,  1.25
 A51167,  1.21991634
 A51169,  1.14407694
 A51171,  1.25
 A51173,  1.18822014
 A51175,  1.18025589
 A51177,  1.19464076
 A51179,  1.07742262
 A51181,  1.08331335
 A51183,  1.11538041
 A51185,  1.06956303
 A51187,  1.13208866
 A51191,  1.21748817
 A51193,  0.98790884
 A51195,  1.25
 A51197,  1.24949872
 A51199,  0.75
 A51510,  1.25
 A51515,  0.886062264
 A51520,  0.75
 A51530,  1.19437611
 A51540,  1.25
 A51550,  0.75
 A51570,  0.75
 A51580,  0.948709011
 A51590,  1.09133756
 A51595,  0.955092788
 A51600,  1.25
 A51610,  1.25
 A51620,  0.75
 A51630,  1.25
 A51640,  1.25
 A51650,  0.75
 A51660,  1.02869451
 A51670,  0.75
 A51678,  1.25
 A51680,  1.13178086
 A51683,  0.75
 A51685,  0.75
 A51690,  0.833669007
 A51700,  0.75
 A51710,  0.75
 A51720,  0.928418875
 A51730,  1.0683881
 A51735,  0.75
 A51740,  0.75
 A51750,  0.75
 A51760,  1.0782181
 A51770,  0.93994832
 A51775,  1.00085139
 A51790,  1.25
 A51800,  1.08154392
 A51810,  0.75
 A51820,  0.822384834
 A51830,  0.75
 A51840,  1.25
 A54003,  1.12550998
 A54023,  1.06844735
 A54027,  1.19604015
 A54031,  1.15846133
 A54037,  1.18993878
 A54057,  1.25
 A54063,  1.09470046
 A54065,  1.08629704
 A54071,  1.25
 A54077,  0.75
 A54093,  0.75
 B24001,  1.07891738
 B24021,  1.14186454
 B37005,  1.25
 B37009,  1.13052106
 B42001,  1.15395999
 B42009,  0.959397078
 B42015,  1.17597604
 B42027,  1.19960225
 B42035,  1.16033089
 B42041,  1.25
 B42043,  0.936986029
 B42055,  1.12167013
 B42079,  0.946338296
 B42081,  1.19724226
 B42119,  0.980047345
 B42131,  1.20823193
 B51003,  1.25
 B51009,  0.75
 B51015,  0.817824602
 B51017,  1.09843528
 B51019,  1.11206257
 B51023,  0.995167136
 B51035,  0.75
 B51061,  1.00989306
 B51067,  1.12251723
 B51071,  1.16347349
 B51077,  1.25
 B51079,  1.02169883
 B51091,  1.05454183
 B51105,  0.864046574
 B51113,  0.919122696
 B51125,  0.864758134
 B51139,  1.14733362
 B51141,  0.886564374
 B51157,  0.912614882
 B51161,  1.02942765
 B51163,  1.25
 B51165,  1.10133541
 B51167,  1.21420872
 B51169,  1.14407694
 B51171,  0.991030097
 B51173,  1.08282113
 B51185,  1.23429143
 B51187,  1.14173615
 B51191,  1.03275037
 B51195,  0.934241354
 B51197,  1.25
 B54023,  1.25
 B54031,  1.16963744
 B54057,  1.25
 B54071,  1.25
 C42009,  1.14961386
 C51015,  1.24885368
 C51071,  1.06755459
 C51165,  1.10467613
 F10005,  0.75
 F11001,  1.25
 F24001,  1.15666032
 F24003,  0.750069499
 F24005,  1.08152401
 F24009,  1.09427333
 F24013,  0.75
 F24015,  0.75
 F24017,  0.75
 F24019,  0.75
 F24021,  1.05892503
 F24023,  1.08271134
 F24025,  0.75
 F24027,  1.25
 F24029,  0.75
 F24031,  1.25
 F24033,  1.04567623
 F24035,  0.75
 F24037,  0.808355272
 F24039,  0.75
 F24041,  0.75
 F24043,  1.21565711
 F24045,  0.75
 F24510,  0.75
 F36003,  1.25
 F36007,  1.10896111
 F36015,  1.22234023
 F36025,  1.0151788
 F36101,  1.25
 F42001,  1.0929935
 F42009,  0.75
 F42011,  0.775550961
 F42013,  1.25
 F42021,  1.25
 F42027,  1.16014385
 F42033,  0.938869417
 F42035,  0.75
 F42041,  1.23142195
 F42043,  0.918358505
 F42055,  1.07029152
 F42061,  1.19489431
 F42069,  1.25
 F42071,  0.75
 F42075,  0.838139772
 F42079,  0.75
 F42081,  0.75
 F42087,  0.75
 F42097,  0.75
 F42107,  0.940960824
 F42115,  0.75
 F42117,  1.25
 F42119,  0.75
 F42133,  1.07571208
 F51001,  0.75
 F51003,  1.25
 F51005,  1.03475308
 F51009,  0.75
 F51011,  1.21558416
 F51013,  0.75
 F51015,  0.870247483
 F51017,  1.25
 F51019,  1.19437611
 F51023,  1.00564647
 F51033,  1.17885184
 F51041,  0.75
 F51043,  1.10053933
 F51045,  0.937564492
 F51053,  0.75
 F51057,  0.75
 F51059,  0.797280848
 F51061,  1.05996561
 F51069,  0.75
 F51071,  0.897291422
 F51079,  0.932427824
 F51085,  1.0782181
 F51087,  1.0782181
 F51091,  0.980056584
 F51095,  0.75
 F51099,  0.75
 F51101,  0.75
 F51107,  1.01798141
 F51113,  0.909853876
 F51121,  0.982831955
 F51125,  0.75
 F51131,  0.75
 F51137,  1.25
 F51139,  1.14557731
 F51145,  0.75
 F51147,  0.75
 F51149,  0.75
 F51153,  1.08434427
 F51157,  0.896048963
 F51159,  0.75
 F51161,  0.923960626
 F51163,  1.13634324
 F51165,  1.04203486
 F51171,  0.919072866
 F51177,  1.19554472
 F51179,  1.07742262
 F51181,  0.75
 F51187,  1.19405198
 F51193,  0.75
 F51199,  0.75
 F51510,  0.75
 F51530,  1.19437611
 F51540,  0.75
 F51550,  0.75
 F51580,  0.75
 F51630,  0.75
 F51650,  0.75
 F51660,  0.75
 F51670,  0.75
 F51700,  0.75
 F51710,  0.75
 F51730,  0.75
 F51735,  0.75
 F51740,  0.75
 F51760,  0.75
 F51790,  0.75
 F51800,  0.75
 F51810,  0.75
 F51820,  0.79670769
 F51830,  0.75
 F54003,  0.75
 F54023,  1.03481758
 F54027,  1.25
 F54031,  1.19848955
 F54037,  1.04903352
 F54057,  0.75
 F54063,  0.95183897
 F54065,  0.75
 F54071,  1.05790222
end,
