lseg, evap fac ***
 A10001,  1.25
 A10003,  0.75
 A10005,  0.958033621
 A11001,  1.25
 A24001,  1.16308975
 A24003,  0.839656532
 A24005,  1.18803573
 A24009,  1.09701085
 A24011,  0.847219527
 A24013,  1.24589896
 A24015,  1.25
 A24017,  0.993056417
 A24019,  0.75
 A24021,  1.05298388
 A24023,  1.14743161
 A24025,  1.02161181
 A24027,  1.17783082
 A24029,  0.75
 A24031,  1.25
 A24033,  1.25
 A24035,  0.977568209
 A24037,  1.07508135
 A24039,  0.75
 A24041,  0.75
 A24043,  1.25
 A24045,  1.0598042
 A24047,  1.06221902
 A24510,  0.75
 A36003,  1.25
 A36007,  1.06226385
 A36015,  1.18307734
 A36017,  1.04265714
 A36023,  1.0167408
 A36025,  1.00438023
 A36043,  1.16654778
 A36051,  1.13026142
 A36053,  1.24343097
 A36065,  1.25
 A36067,  1.04915297
 A36069,  1.13026142
 A36077,  0.94931227
 A36095,  1.00412166
 A36097,  1.17351973
 A36101,  1.24792552
 A36107,  1.04096067
 A36109,  1.04078937
 A36123,  1.13026142
 A37001,  0.75
 A37005,  1.25
 A37009,  1.16118133
 A37033,  1.17122519
 A37067,  1.25
 A37077,  0.75
 A37081,  1.25
 A37131,  1.2319864
 A37135,  0.75
 A37145,  1.17122519
 A37157,  1.22746992
 A37169,  1.23139048
 A37171,  1.03701496
 A37181,  0.75
 A37185,  0.75
 A37189,  0.990555465
 A42001,  1.15666449
 A42009,  1.05860603
 A42011,  0.908795476
 A42013,  1.06865597
 A42015,  1.15013337
 A42021,  1.1138202
 A42023,  1.25
 A42025,  1.1592741
 A42027,  1.25
 A42029,  1.25
 A42033,  1.0926621
 A42035,  1.18149984
 A42037,  0.970443547
 A42041,  1.06464756
 A42043,  1.25
 A42047,  1.25
 A42055,  1.17993891
 A42057,  1.10351849
 A42061,  1.02188766
 A42063,  0.987706125
 A42065,  0.987706125
 A42067,  1.16157711
 A42069,  1.25
 A42071,  1.25
 A42075,  1.1409359
 A42079,  1.25
 A42081,  0.948840857
 A42083,  1.25
 A42087,  0.991451383
 A42093,  1.09252393
 A42097,  0.998727739
 A42099,  0.985267282
 A42105,  1.25
 A42107,  1.10048807
 A42109,  1.0691309
 A42111,  1.08492434
 A42113,  0.972403407
 A42115,  1.0766952
 A42117,  1.10679865
 A42119,  0.887827754
 A42127,  1.06910396
 A42131,  1.25
 A42133,  1.25
 A47091,  1.0451926
 A47163,  1.0451926
 A51001,  0.75
 A51003,  1.17998159
 A51005,  1.03633809
 A51007,  1.22967339
 A51009,  1.06781316
 A51011,  1.12361586
 A51013,  0.75
 A51015,  1.25
 A51017,  1.25
 A51019,  1.24310887
 A51021,  1.0189482
 A51023,  0.967436433
 A51025,  1.14607704
 A51027,  1.02941811
 A51029,  1.12545025
 A51031,  1.14014709
 A51033,  1.18029046
 A51035,  1.01689208
 A51036,  1.07929599
 A51037,  1.10417759
 A51041,  1.23675227
 A51043,  1.25
 A51045,  0.935241103
 A51047,  1.0896256
 A51049,  1.13965499
 A51051,  1.10722458
 A51053,  1.19104493
 A51057,  1.03339696
 A51059,  1.25
 A51061,  1.12501454
 A51063,  1.25
 A51065,  1.25
 A51067,  1.07703424
 A51069,  1.25
 A51071,  0.905765355
 A51073,  0.75
 A51075,  1.11803162
 A51077,  1.25
 A51079,  1.07335997
 A51081,  1.19795156
 A51083,  1.25
 A51085,  1.0902822
 A51087,  1.07929599
 A51089,  1.06663108
 A51091,  1.25
 A51093,  1.15541136
 A51095,  0.75
 A51097,  1.16585946
 A51099,  0.75
 A51101,  1.14540076
 A51103,  0.75
 A51105,  0.888901114
 A51107,  1.06514966
 A51109,  1.15213072
 A51111,  1.22849441
 A51113,  1.01057315
 A51115,  0.75
 A51117,  1.06918716
 A51119,  0.75
 A51121,  1.1148808
 A51125,  0.827999592
 A51127,  1.07929599
 A51131,  0.75
 A51133,  0.75
 A51135,  1.2265656
 A51137,  1.19386792
 A51139,  1.14838636
 A51141,  1.0965569
 A51143,  1.20255303
 A51145,  1.10383356
 A51147,  1.17592263
 A51149,  1.07098484
 A51153,  1.09740829
 A51155,  1.19610643
 A51157,  0.930511236
 A51159,  0.991369963
 A51161,  0.986817777
 A51163,  1.19885898
 A51165,  1.25
 A51167,  1.21418083
 A51169,  1.16016889
 A51171,  1.25
 A51173,  1.19151616
 A51175,  1.1696552
 A51177,  1.20042503
 A51179,  1.08767915
 A51181,  1.0832032
 A51183,  1.12150753
 A51185,  1.08696067
 A51187,  1.13724506
 A51191,  1.2123735
 A51193,  0.991369963
 A51195,  1.25
 A51197,  1.25
 A51199,  0.75
 A51510,  1.25
 A51515,  0.966814637
 A51520,  0.75
 A51530,  1.1622932
 A51540,  1.25
 A51550,  0.75
 A51570,  0.75
 A51580,  0.986209333
 A51590,  1.13813627
 A51595,  1.01751781
 A51600,  1.25
 A51610,  1.25
 A51620,  0.75
 A51630,  1.25
 A51640,  1.25
 A51650,  0.75
 A51660,  1.04610419
 A51670,  0.75
 A51678,  1.25
 A51680,  1.11852551
 A51683,  0.75
 A51685,  0.75
 A51690,  0.903729975
 A51700,  0.75
 A51710,  0.75
 A51720,  0.951673687
 A51730,  1.07098484
 A51735,  0.75
 A51740,  0.75
 A51750,  0.75
 A51760,  1.07929599
 A51770,  0.972545862
 A51775,  1.01678073
 A51790,  1.25
 A51800,  1.08154392
 A51810,  0.75
 A51820,  0.855245411
 A51830,  0.75
 A51840,  1.25
 A54003,  1.14369655
 A54023,  1.08328927
 A54027,  1.19263709
 A54031,  1.16264451
 A54037,  1.18749785
 A54057,  1.25
 A54063,  1.07781434
 A54065,  1.11219323
 A54071,  1.23367047
 A54077,  0.774780273
 A54093,  0.75
 B24001,  1.08205652
 B24021,  1.15389585
 B37005,  1.25
 B37009,  1.12297356
 B42001,  1.15675366
 B42009,  0.969014585
 B42015,  1.16761148
 B42027,  1.19460189
 B42035,  1.14231789
 B42041,  1.25
 B42043,  0.969663322
 B42055,  1.12920427
 B42079,  0.965868175
 B42081,  1.16564417
 B42119,  1.00102651
 B42131,  1.16229188
 B51003,  1.25
 B51009,  0.75
 B51015,  0.854065001
 B51017,  1.09498203
 B51019,  1.14431298
 B51023,  1.01448095
 B51035,  0.75
 B51061,  1.03185487
 B51067,  1.11579347
 B51071,  1.12388945
 B51077,  1.25
 B51079,  1.03344655
 B51091,  1.06092131
 B51105,  0.888901114
 B51113,  0.938136518
 B51125,  0.860531747
 B51139,  1.14816594
 B51141,  0.916233003
 B51157,  0.931528032
 B51161,  1.05544436
 B51163,  1.25
 B51165,  1.09378707
 B51167,  1.21015084
 B51169,  1.16016889
 B51171,  0.999435365
 B51173,  1.09772861
 B51185,  1.22430551
 B51187,  1.14450788
 B51191,  1.0451926
 B51195,  0.957338631
 B51197,  1.25
 B54023,  1.25
 B54031,  1.17013752
 B54057,  1.25
 B54071,  1.25
 C42009,  1.16028583
 C51015,  1.1942302
 C51071,  1.05518472
 C51165,  1.1173867
 F10005,  0.75
 F11001,  1.25
 F24001,  1.16339481
 F24003,  0.839656532
 F24005,  1.11318898
 F24009,  1.09701085
 F24013,  0.75
 F24015,  0.75
 F24017,  0.75
 F24019,  0.75
 F24021,  1.0877142
 F24023,  1.09532797
 F24025,  0.75
 F24027,  1.25
 F24029,  0.75
 F24031,  1.25
 F24033,  1.09415197
 F24035,  0.75
 F24037,  0.883305907
 F24039,  0.75
 F24041,  0.75
 F24043,  1.22015977
 F24045,  0.75
 F24510,  0.75
 F36003,  1.25
 F36007,  1.09130251
 F36015,  1.20011616
 F36025,  1.00412166
 F36101,  1.25
 F42001,  1.10619843
 F42009,  0.75
 F42011,  0.846377492
 F42013,  1.25
 F42021,  1.25
 F42027,  1.14219427
 F42033,  0.983288825
 F42035,  0.75
 F42041,  1.21507847
 F42043,  0.954638422
 F42055,  1.08515298
 F42061,  1.16157711
 F42069,  1.25
 F42071,  0.75
 F42075,  0.896323681
 F42079,  0.75
 F42081,  0.75
 F42087,  0.75
 F42097,  0.75
 F42107,  0.981195807
 F42115,  0.75
 F42117,  1.25
 F42119,  0.75
 F42133,  1.07948148
 F51001,  0.75
 F51003,  1.25
 F51005,  1.03856492
 F51009,  0.75
 F51011,  1.21672451
 F51013,  0.75
 F51015,  0.889958501
 F51017,  1.25
 F51019,  1.1622932
 F51023,  1.00116384
 F51033,  1.1895088
 F51041,  0.75
 F51043,  1.11389482
 F51045,  0.937305331
 F51053,  0.75
 F51057,  0.75
 F51059,  0.8916682
 F51061,  1.07395136
 F51069,  0.753827035
 F51071,  0.905765355
 F51079,  0.955926538
 F51085,  1.07929599
 F51087,  1.07929599
 F51091,  1.00338912
 F51095,  0.75
 F51099,  0.75
 F51101,  0.75
 F51107,  1.03916478
 F51113,  0.931707919
 F51121,  0.972250581
 F51125,  0.75
 F51131,  0.75
 F51137,  1.25
 F51139,  1.14679229
 F51145,  0.75
 F51147,  0.75
 F51149,  0.75
 F51153,  1.09740829
 F51157,  0.918173015
 F51159,  0.75
 F51161,  0.923959732
 F51163,  1.12195337
 F51165,  1.05006754
 F51171,  0.944827974
 F51177,  1.20104861
 F51179,  1.08767915
 F51181,  0.75
 F51187,  1.18125558
 F51193,  0.75
 F51199,  0.75
 F51510,  0.75
 F51530,  1.1622932
 F51540,  0.75
 F51550,  0.75
 F51580,  0.75
 F51630,  0.75
 F51650,  0.75
 F51660,  0.75
 F51670,  0.75
 F51700,  0.75
 F51710,  0.75
 F51730,  0.75
 F51735,  0.75
 F51740,  0.75
 F51760,  0.75
 F51790,  0.75
 F51800,  0.75
 F51810,  0.75
 F51820,  0.839568973
 F51830,  0.75
 F54003,  0.75
 F54023,  1.06600034
 F54027,  1.24038815
 F54031,  1.19206834
 F54037,  1.07949746
 F54057,  0.75
 F54063,  0.968116224
 F54065,  0.75
 F54071,  1.08130753
end,
