lseg, evap fac ***
 B54057,  1.25
 B54071,  1.25
 C42009,  1.15251315
 C51015,  1.23064971
 C51071,  1.06319058
 C51165,  1.10771227
 F10005,  0.75
 F11001,  1.25
 F24001,  1.15852308
 F24003,  0.774821758
 F24005,  1.09017622
 F24009,  1.09482038
 F24013,  0.75
 F24015,  0.75
 F24017,  0.75
 F24019,  0.75
 F24021,  1.06654501
 F24023,  1.0871129
 F24025,  0.75
 F24027,  1.25
 F24029,  0.75
 F24031,  1.25
 F24033,  1.06144059
 F24035,  0.75
 F24037,  0.830989242
 F24039,  0.75
 F24041,  0.75
 F24043,  1.21744835
 F24045,  0.75
 F24510,  0.75
 F36003,  1.25
 F36007,  1.10254061
 F36015,  1.21513081
 F36025,  1.01145911
 F36101,  1.25
 F42001,  1.0966053
 F42009,  0.75
 F42011,  0.797151685
 F42013,  1.25
 F42021,  1.25
 F42027,  1.15439939
 F42033,  0.953741014
 F42035,  0.75
 F42041,  1.22523129
 F42043,  0.928460479
 F42055,  1.07498801
 F42061,  1.18358982
 F42069,  1.25
 F42071,  0.75
 F42075,  0.855830252
 F42079,  0.75
 F42081,  0.75
 F42087,  0.75
 F42097,  0.75
 F42107,  0.954247057
 F42115,  0.75
 F42117,  1.25
 F42119,  0.75
 F42133,  1.07678783
 F51001,  0.75
 F51003,  1.25
 F51005,  1.03612113
 F51009,  0.75
 F51011,  1.21674931
 F51013,  0.75
 F51015,  0.875108659
 F51017,  1.25
 F51019,  1.18380439
 F51023,  1.00395119
 F51033,  1.18248034
 F51041,  0.75
 F51043,  1.10406983
 F51045,  0.937589884
 F51053,  0.75
 F51057,  0.75
 F51059,  0.827178895
 F51061,  1.06189442
 F51069,  0.75
 F51071,  0.900181055
 F51079,  0.939007998
 F51085,  1.07767892
 F51087,  1.07767892
 F51091,  0.986535132
 F51095,  0.75
 F51099,  0.75
 F51101,  0.75
 F51107,  1.02475905
 F51113,  0.916120708
 F51121,  0.979556859
 F51125,  0.75
 F51131,  0.75
 F51137,  1.25
 F51139,  1.14479148
 F51145,  0.75
 F51147,  0.75
 F51149,  0.75
 F51153,  1.08868158
 F51157,  0.902245402
 F51159,  0.75
 F51161,  0.923036695
 F51163,  1.1325413
 F51165,  1.04405153
 F51171,  0.925911486
 F51177,  1.19751632
 F51179,  1.07742262
 F51181,  0.75
 F51187,  1.18865323
 F51193,  0.75
 F51199,  0.75
 F51510,  0.75
 F51530,  1.18380439
 F51540,  0.75
 F51550,  0.75
 F51580,  0.75
 F51630,  0.75
 F51650,  0.75
 F51660,  0.75
 F51670,  0.75
 F51700,  0.75
 F51710,  0.75
 F51730,  0.75
 F51735,  0.75
 F51740,  0.75
 F51760,  0.75
 F51790,  0.75
 F51800,  0.75
 F51810,  0.75
 F51820,  0.808331966
 F51830,  0.75
 F54003,  0.75
 F54023,  1.04461086
 F54027,  1.25
 F54031,  1.19631922
 F54037,  1.05848038
 F54057,  0.75
 F54063,  0.957091272
 F54065,  0.75
 F54071,  1.06550908
end,
