 seg ,TOTN,TOTP
XU0_4090_4270,    1.2009,    0.8347
XU0_4130_4070,    0.6972,    0.2500
XU0_4091_4270,    1.2009,    0.8347
XU2_4270_4650,    1.1881,    1.1035
XU2_4070_4330,    2.1792,    0.2500
XU2_4330_4480,    2.1792,    0.2500
XU2_4480_4650,    1.1881,    1.1035
XU3_4650_0001,    1.1881,    1.1035
