 seg ,TOTN,TOTP
SL1_2670_2370,    1.3956,    0.7143
SL2_2540_2370,    1.3956,    0.7143
SL4_2370_2330,    1.3956,    0.7143
SL1_2390_2420,    1.3612,    2.2234
SL3_2460_2430,    0.8196,    1.2527
SL1_2190_2350,    1.3930,    1.3645
SL2_2200_2350,    1.3930,    1.3645
SL3_2350_2470,    1.3930,    1.3645
SL3_2470_2420,    1.3930,    1.3645
SL3_2420_2700,    1.3930,    1.3645
SL0_2831_2830,    1.3242,    1.0980
SL1_2770_2730,    1.3242,    1.0980
SL1_2830_2760,    1.3242,    1.0980
SL1_2760_2730,    1.3242,    1.0980
SL3_2730_2550,    1.3242,    1.0980
SL3_2290_2260,    0.7571,    1.4175
SL0_2180_2220,    1.5047,    1.0083
SL1_2000_2090,    1.5047,    1.0083
SL0_2220_2140,    1.5047,    1.0083
SL2_1850_1990,    0.9687,    0.2500
SL2_1990_2070,    1.5047,    1.0083
SL2_2070_2090,    1.5047,    1.0083
SL4_2090_2100,    1.5047,    1.0083
SL4_2100_2140,    1.5047,    1.0083
SL4_2140_2240,    1.5047,    1.0083
