TABLE->,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.001063,0.030474,0,0.000106,0.001063,0.500000,0.000030,0.666E-06
A10003,1,0,0,1,0,1,0,1,0,0.000295,0.009459,0,0.000029,0.000295,0.500000,0.976E-05,0.413E-06
A10005,1,0,0,1,0,1,0,1,0,0.001367,0.032423,0,0.000136,0.001367,0.500000,0.000032,0.540E-06
A11001,1,0,0,1,0,1,0,1,0,0.000178,0.012215,0,0.000017,0.000178,0.500000,0.000012,0.352E-06
A24001,1,0,0,1,0,1,0,1,0,0.000178,0.010182,0,0.000018,0.000178,0.500000,0.000010,0.629E-06
A24003,1,0,0,1,0,1,0,1,0,0.000175,0.007803,0,0.000018,0.000175,0.500000,0.780E-05,0.329E-06
A24005,1,0,0,1,0,1,0,1,0,0.000697,0.025646,0,0.000070,0.000697,0.500000,0.000026,0.407E-06
A24009,1,0,0,1,0,1,0,1,0,0.000184,0.009831,0,0.000018,0.000184,0.500000,0.997E-05,0.351E-06
A24011,1,0,0,1,0,1,0,1,0,0.000289,0.008965,0,0.000029,0.000289,0.500000,0.856E-05,0.505E-06
A24013,1,0,0,1,0,1,0,1,0,0.000483,0.016176,0,0.000049,0.000483,0.500000,0.000016,0.585E-06
A24015,1,0,0,1,0,1,0,1,0,0.000489,0.017365,0,0.000049,0.000489,0.500000,0.000018,0.518E-06
A24017,1,0,0,1,0,1,0,1,0,0.000135,0.006683,0,0.000013,0.000135,0.500000,0.668E-05,0.483E-06
A24019,1,0,0,1,0,1,0,1,0,0.000101,0.004875,0,0.000010,0.000101,0.500000,0.488E-05,0.370E-06
A24021,1,0,0,1,0,1,0,1,0,0.000629,0.018646,0,0.000063,0.000629,0.500000,0.000018,0.662E-06
A24023,1,0,0,1,0,1,0,1,0,0.000106,0.004876,0,0.000011,0.000106,0.500000,0.487E-05,0.289E-06
A24025,1,0,0,1,0,1,0,1,0,0.000494,0.017689,0,0.000050,0.000494,0.500000,0.000017,0.370E-06
A24027,1,0,0,1,0,1,0,1,0,0.000401,0.015123,0,0.000040,0.000401,0.500000,0.000015,0.453E-06
A24029,1,0,0,1,0,1,0,1,0,0.000192,0.007782,0,0.000019,0.000192,0.500000,0.778E-05,0.333E-06
A24031,1,0,0,1,0,1,0,1,0,0.000659,0.024079,0,0.000066,0.000659,0.500000,0.000024,0.529E-06
A24033,1,0,0,1,0,1,0,1,0,0.000328,0.014027,0,0.000033,0.000328,0.500000,0.000014,0.545E-06
A24035,1,0,0,1,0,1,0,1,0,0.000382,0.014328,0,0.000038,0.000382,0.500000,0.000015,0.395E-06
A24037,1,0,0,1,0,1,0,1,0,0.000223,0.010151,0,0.000022,0.000223,0.500000,0.000010,0.543E-06
A24039,1,0,0,1,0,1,0,1,0,0.000389,0.009411,0,0.000039,0.000389,0.500000,0.927E-05,0.748E-06
A24041,1,0,0,1,0,1,0,1,0,0.000161,0.006569,0,0.000016,0.000161,0.500000,0.657E-05,0.372E-06
A24043,1,0,0,1,0,1,0,1,0,0.001869,0.065759,0,0.000186,0.001869,0.500000,0.000066,0.443E-06
A24045,1,0,0,1,0,1,0,1,0,0.000911,0.017303,0,0.000091,0.000911,0.500000,0.000018,0.118E-05
A24047,1,0,0,1,0,1,0,1,0,0.000281,0.009511,0,0.000029,0.000281,0.500000,0.979E-05,0.641E-06
A24510,1,0,0,1,0,1,0,1,0,0.000109,0.007406,0,0.000011,0.000109,0.500000,0.741E-05,0.181E-06
A36003,1,0,0,1,0,1,0,1,0,0.000094,0.005257,0,0.951E-05,0.000094,0.500000,0.525E-05,0.474E-06
A36007,1,0,0,1,0,1,0,1,0,0.000109,0.006250,0,0.000011,0.000109,0.500000,0.625E-05,0.284E-06
A36015,1,0,0,1,0,1,0,1,0,0.000127,0.007546,0,0.000013,0.000127,0.500000,0.755E-05,0.496E-06
A36017,1,0,0,1,0,1,0,1,0,0.000095,0.005439,0,0.960E-05,0.000095,0.500000,0.544E-05,0.232E-06
