TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,1.637000,1,0.03,0.3,0,50,427.5235,5,0.5,2,0,550,260.5625,5,1,8,0,300,4.532000,6,0.5,1,0,100,0,0,0,0,na,na
A10003,0.364500,1,0.03,0.3,0,50,744.6014,5,0.5,2,0,550,52.61150,5,1,8,0,300,1.739000,6,0.5,1,0,100,0,0,0,0,na,na
A10005,1.154000,1,0.03,0.3,0,50,469.2615,5,0.5,2,0,550,290.5275,5,1,8,0,300,6.217500,6,0.5,1,0,100,0,0,0,0,na,na
A11001,0.611000,1,0.03,0.3,0,50,61.81650,5,0.5,2,0,550,49.56300,5,1,8,0,300,1.096500,6,0.5,1,0,100,0,0,0,0,na,na
A24001,0.221500,1,0.03,0.3,0,50,226.8035,5,0.5,2,0,550,23.28050,5,1,8,0,300,0.637500,6,0.5,1,0,100,0,0,0,0,na,na
A24003,0.336500,1,0.03,0.3,0,50,377.2340,5,0.5,2,0,550,33.77650,5,1,8,0,300,1.307500,6,0.5,1,0,100,0,0,0,0,na,na
A24005,1.486000,1,0.03,0.3,0,50,235.0870,5,0.5,2,0,550,227.2155,5,1,8,0,300,4.230500,6,0.5,1,0,100,0,0,0,0,na,na
A24009,1.359000,1,0.03,0.3,0,50,178.8235,5,0.5,2,0,550,60.71200,5,1,8,0,300,1.639000,6,0.5,1,0,100,0,0,0,0,na,na
A24011,0.493500,1,0.03,0.3,0,50,619.3180,5,0.5,2,0,550,41.68100,5,1,8,0,300,1.685500,6,0.5,1,0,100,0,0,0,0,na,na
A24013,0.612000,1,0.03,0.3,0,50,396.8655,5,0.5,2,0,550,65.65550,5,1,8,0,300,2.029000,6,0.5,1,0,100,0,0,0,0,na,na
A24015,0.974500,1,0.03,0.3,0,50,410.0970,5,0.5,2,0,550,120.6755,5,1,8,0,300,3.026000,6,0.5,1,0,100,0,0,0,0,na,na
A24017,0.312500,1,0.03,0.3,0,50,293.4735,5,0.5,2,0,550,32.88250,5,1,8,0,300,1.057000,6,0.5,1,0,100,0,0,0,0,na,na
A24019,0.062500,1,0.03,0.3,0,50,261.6260,5,0.5,2,0,550,18.66300,5,1,8,0,300,0.632500,6,0.5,1,0,100,0,0,0,0,na,na
A24021,0.939500,1,0.03,0.3,0,50,577.9015,5,0.5,2,0,550,112.7390,5,1,8,0,300,2.530500,6,0.5,1,0,100,0,0,0,0,na,na
A24023,0.256000,1,0.03,0.3,0,50,473.4125,5,0.5,2,0,550,30.40550,5,1,8,0,300,1.253500,6,0.5,1,0,100,0,0,0,0,na,na
A24025,1.193000,1,0.03,0.3,0,50,411.0135,5,0.5,2,0,550,126.6820,5,1,8,0,300,3.084000,6,0.5,1,0,100,0,0,0,0,na,na
A24027,0.644000,1,0.03,0.3,0,50,360.6960,5,0.5,2,0,550,126.2585,5,1,8,0,300,3.103000,6,0.5,1,0,100,0,0,0,0,na,na
A24029,0.343500,1,0.03,0.3,0,50,498.6585,5,0.5,2,0,550,49.44850,5,1,8,0,300,1.469000,6,0.5,1,0,100,0,0,0,0,na,na
A24031,1.331000,1,0.03,0.3,0,50,306.6715,5,0.5,2,0,550,178.1845,5,1,8,0,300,3.700500,6,0.5,1,0,100,0,0,0,0,na,na
A24033,0.657500,1,0.03,0.3,0,50,281.5750,5,0.5,2,0,550,91.69700,5,1,8,0,300,2.152500,6,0.5,1,0,100,0,0,0,0,na,na
A24035,1.202000,1,0.03,0.3,0,50,405.1785,5,0.5,2,0,550,104.6795,5,1,8,0,300,2.472000,6,0.5,1,0,100,0,0,0,0,na,na
