TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,2.717000,1,0.03,0.3,0,50,529.2555,5,0.5,2,0,550,195.7240,5,1,8,0,300,3.130500,6,0.5,1,0,100,0,0,0,0,na,na
A10003,0.678000,1,0.03,0.3,0,50,747.3370,5,0.5,2,0,550,56.94350,5,1,8,0,300,1.599000,6,0.5,1,0,100,0,0,0,0,na,na
A10005,2.605500,1,0.03,0.3,0,50,570.6630,5,0.5,2,0,550,238.4000,5,1,8,0,300,4.494000,6,0.5,1,0,100,0,0,0,0,na,na
A11001,1.651000,1,0.03,0.3,0,50,90.89850,5,0.5,2,0,550,41.49750,5,1,8,0,300,1.287500,6,0.5,1,0,100,0,0,0,0,na,na
A24001,0.431000,1,0.03,0.3,0,50,256.6720,5,0.5,2,0,550,26.04950,5,1,8,0,300,1.221000,6,0.5,1,0,100,0,0,0,0,na,na
A24003,0.559500,1,0.03,0.3,0,50,381.1325,5,0.5,2,0,550,35.66950,5,1,8,0,300,1.210500,6,0.5,1,0,100,0,0,0,0,na,na
A24005,2.096000,1,0.03,0.3,0,50,302.6910,5,0.5,2,0,550,178.1295,5,1,8,0,300,3.138500,6,0.5,1,0,100,0,0,0,0,na,na
A24009,1.832000,1,0.03,0.3,0,50,204.1325,5,0.5,2,0,550,56.16300,5,1,8,0,300,1.551000,6,0.5,1,0,100,0,0,0,0,na,na
A24011,0.628500,1,0.03,0.3,0,50,619.8685,5,0.5,2,0,550,44.81650,5,1,8,0,300,1.569500,6,0.5,1,0,100,0,0,0,0,na,na
A24013,0.935500,1,0.03,0.3,0,50,613.2435,5,0.5,2,0,550,80.22750,5,1,8,0,300,1.874500,6,0.5,1,0,100,0,0,0,0,na,na
A24015,1.604000,1,0.03,0.3,0,50,457.5135,5,0.5,2,0,550,104.7290,5,1,8,0,300,2.280000,6,0.5,1,0,100,0,0,0,0,na,na
A24017,0.646500,1,0.03,0.3,0,50,307.4555,5,0.5,2,0,550,36.94750,5,1,8,0,300,1.541500,6,0.5,1,0,100,0,0,0,0,na,na
A24019,0.090000,1,0.03,0.3,0,50,257.7500,5,0.5,2,0,550,21.97450,5,1,8,0,300,1.055000,6,0.5,1,0,100,0,0,0,0,na,na
A24021,1.291000,1,0.03,0.3,0,50,690.1550,5,0.5,2,0,550,103.5740,5,1,8,0,300,1.856500,6,0.5,1,0,100,0,0,0,0,na,na
A24023,0.681500,1,0.03,0.3,0,50,520.7470,5,0.5,2,0,550,37.18700,5,1,8,0,300,1.547000,6,0.5,1,0,100,0,0,0,0,na,na
A24025,2.109500,1,0.03,0.3,0,50,468.0935,5,0.5,2,0,550,112.9765,5,1,8,0,300,2.498500,6,0.5,1,0,100,0,0,0,0,na,na
A24027,0.982000,1,0.03,0.3,0,50,440.6030,5,0.5,2,0,550,111.6245,5,1,8,0,300,2.445500,6,0.5,1,0,100,0,0,0,0,na,na
A24029,0.553000,1,0.03,0.3,0,50,504.4150,5,0.5,2,0,550,51.60300,5,1,8,0,300,1.452500,6,0.5,1,0,100,0,0,0,0,na,na
A24031,1.705000,1,0.03,0.3,0,50,375.3505,5,0.5,2,0,550,147.4060,5,1,8,0,300,2.781500,6,0.5,1,0,100,0,0,0,0,na,na
A24033,0.908000,1,0.03,0.3,0,50,322.7420,5,0.5,2,0,550,80.69550,5,1,8,0,300,1.791000,6,0.5,1,0,100,0,0,0,0,na,na
A24035,2.787000,1,0.03,0.3,0,50,449.8855,5,0.5,2,0,550,95.93650,5,1,8,0,300,2.023000,6,0.5,1,0,100,0,0,0,0,na,na
A24037,0.446500,1,0.03,0.3,0,50,326.3755,5,0.5,2,0,550,39.48150,5,1,8,0,300,0.979000,6,0.5,1,0,100,0,0,0,0,na,na
A24039,0.436000,1,0.03,0.3,0,50,851.6780,5,0.5,2,0,550,42.40250,5,1,8,0,300,1.351500,6,0.5,1,0,100,0,0,0,0,na,na
A24041,0.427000,1,0.03,0.3,0,50,454.2785,5,0.5,2,0,550,40.58100,5,1,8,0,300,1.369000,6,0.5,1,0,100,0,0,0,0,na,na
A24043,6.468500,1,0.03,0.3,0,50,137.5580,5,0.5,2,0,550,382.3325,5,1,8,0,300,4.158500,6,0.5,1,0,100,0,0,0,0,na,na
A24045,0.975000,1,0.03,0.3,0,50,1216.916,5,0.5,2,0,550,108.1335,5,1,8,0,300,3.028500,6,0.5,1,0,100,0,0,0,0,na,na
A24047,0.359500,1,0.03,0.3,0,50,446.0450,5,0.5,2,0,550,55.30850,5,1,8,0,300,2.117000,6,0.5,1,0,100,0,0,0,0,na,na
A24510,2.045000,1,0.03,0.3,0,50,108.2775,5,0.5,2,0,550,35.01100,5,1,8,0,300,1.410000,6,0.5,1,0,100,0,0,0,0,na,na
A36003,0.156500,1,0.03,0.3,0,50,401.2550,5,0.5,2,0,550,21.68450,5,1,8,0,300,0.785500,6,0.5,1,0,100,0,0,0,0,na,na
A36007,0.185000,1,0.03,0.3,0,50,334.4370,5,0.5,2,0,550,39.89400,5,1,8,0,300,1.453000,6,0.5,1,0,100,0,0,0,0,na,na
A36015,0.043500,1,0.03,0.3,0,50,311.7175,5,0.5,2,0,550,26.01350,5,1,8,0,300,0.965500,6,0.5,1,0,100,0,0,0,0,na,na
A36017,0.226500,1,0.03,0.3,0,50,353.2875,5,0.5,2,0,550,37.40900,5,1,8,0,300,1.418000,6,0.5,1,0,100,0,0,0,0,na,na
A36023,0.987500,1,0.03,0.3,0,50,361.2850,5,0.5,2,0,550,42.20200,5,1,8,0,300,1.498500,6,0.5,1,0,100,0,0,0,0,na,na
A36025,1.944500,1,0.03,0.3,0,50,316.4775,5,0.5,2,0,550,35.89900,5,1,8,0,300,1.499500,6,0.5,1,0,100,0,0,0,0,na,na
A36043,0.972000,1,0.03,0.3,0,50,403.9780,5,0.5,2,0,550,37.29500,5,1,8,0,300,1.528000,6,0.5,1,0,100,0,0,0,0,na,na
A36051,0.541000,1,0.03,0.3,0,50,557.5445,5,0.5,2,0,550,33.66800,5,1,8,0,300,1.184500,6,0.5,1,0,100,0,0,0,0,na,na
A36053,5.298500,1,0.03,0.3,0,50,426.4935,5,0.5,2,0,550,54.33000,5,1,8,0,300,1.654500,6,0.5,1,0,100,0,0,0,0,na,na
A36065,2.284500,1,0.03,0.3,0,50,405.6220,5,0.5,2,0,550,43.16800,5,1,8,0,300,1.578000,6,0.5,1,0,100,0,0,0,0,na,na
A36067,1.192500,1,0.03,0.3,0,50,585.7275,5,0.5,2,0,550,66.72650,5,1,8,0,300,2.051000,6,0.5,1,0,100,0,0,0,0,na,na
A36069,0.390500,1,0.03,0.3,0,50,633.6945,5,0.5,2,0,550,43.79050,5,1,8,0,300,1.429500,6,0.5,1,0,100,0,0,0,0,na,na
A36077,0.229500,1,0.03,0.3,0,50,311.9105,5,0.5,2,0,550,36.00450,5,1,8,0,300,1.474500,6,0.5,1,0,100,0,0,0,0,na,na
A36095,2.321000,1,0.03,0.3,0,50,359.5435,5,0.5,2,0,550,41.71050,5,1,8,0,300,1.589000,6,0.5,1,0,100,0,0,0,0,na,na
A36097,0.893500,1,0.03,0.3,0,50,330.9455,5,0.5,2,0,550,30.31600,5,1,8,0,300,1.146000,6,0.5,1,0,100,0,0,0,0,na,na
A36101,1.452000,1,0.03,0.3,0,50,324.6485,5,0.5,2,0,550,34.11350,5,1,8,0,300,1.167000,6,0.5,1,0,100,0,0,0,0,na,na
A36107,0.025000,1,0.03,0.3,0,50,363.8855,5,0.5,2,0,550,30.71800,5,1,8,0,300,1.249000,6,0.5,1,0,100,0,0,0,0,na,na
A36109,0.034500,1,0.03,0.3,0,50,522.9890,5,0.5,2,0,550,27.16650,5,1,8,0,300,1.120500,6,0.5,1,0,100,0,0,0,0,na,na
A36123,0.564500,1,0.03,0.3,0,50,531.0335,5,0.5,2,0,550,37.93800,5,1,8,0,300,1.270500,6,0.5,1,0,100,0,0,0,0,na,na
A37001,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37005,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37009,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37033,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37067,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37077,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37081,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37131,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37135,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37145,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37157,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37169,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37171,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37181,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37185,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37189,150,1,0.03,0.3,0,50,600,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A42001,0.375000,1,0.03,0.3,0,50,573.1220,5,0.5,2,0,550,29.12600,5,1,8,0,300,0.849000,6,0.5,1,0,100,0,0,0,0,na,na
A42009,0.632500,1,0.03,0.3,0,50,639.9010,5,0.5,2,0,550,54.46500,5,1,8,0,300,1.683000,6,0.5,1,0,100,0,0,0,0,na,na
A42011,0.953500,1,0.03,0.3,0,50,1341.456,5,0.5,2,0,550,49.06300,5,1,8,0,300,1.599500,6,0.5,1,0,100,0,0,0,0,na,na
A42013,1.321000,1,0.03,0.3,0,50,1275.320,5,0.5,2,0,550,87.27400,5,1,8,0,300,2.110000,6,0.5,1,0,100,0,0,0,0,na,na
A42015,0.457500,1,0.03,0.3,0,50,758.7305,5,0.5,2,0,550,58.59550,5,1,8,0,300,1.766000,6,0.5,1,0,100,0,0,0,0,na,na
A42021,1.216000,1,0.03,0.3,0,50,614.8995,5,0.5,2,0,550,60.88600,5,1,8,0,300,1.771500,6,0.5,1,0,100,0,0,0,0,na,na
A42023,1.864500,1,0.03,0.3,0,50,2400.323,5,0.5,2,0,550,79.11800,5,1,8,0,300,2.116000,6,0.5,1,0,100,0,0,0,0,na,na
A42025,0.491000,1,0.03,0.3,0,50,544.2625,5,0.5,2,0,550,19.54750,5,1,8,0,300,1.176500,6,0.5,1,0,100,0,0,0,0,na,na
A42027,3.455000,1,0.03,0.3,0,50,466.4975,5,0.5,2,0,550,155.9115,5,1,8,0,300,2.720000,6,0.5,1,0,100,0,0,0,0,na,na
A42029,1.333500,1,0.03,0.3,0,50,764.5985,5,0.5,2,0,550,81.83650,5,1,8,0,300,2.077000,6,0.5,1,0,100,0,0,0,0,na,na
A42033,0.650000,1,0.03,0.3,0,50,546.1070,5,0.5,2,0,550,60.73950,5,1,8,0,300,1.713000,6,0.5,1,0,100,0,0,0,0,na,na
A42035,1.977500,1,0.03,0.3,0,50,1178.081,5,0.5,2,0,550,86.17400,5,1,8,0,300,2.441500,6,0.5,1,0,100,0,0,0,0,na,na
A42037,1.223000,1,0.03,0.3,0,50,678.8665,5,0.5,2,0,550,50.70600,5,1,8,0,300,1.643000,6,0.5,1,0,100,0,0,0,0,na,na
A42041,1.693000,1,0.03,0.3,0,50,993.2570,5,0.5,2,0,550,99.53300,5,1,8,0,300,2.400500,6,0.5,1,0,100,0,0,0,0,na,na
A42043,0.517000,1,0.03,0.3,0,50,937.6345,5,0.5,2,0,550,61.02800,5,1,8,0,300,2.034000,6,0.5,1,0,100,0,0,0,0,na,na
A42047,1.064000,1,0.03,0.3,0,50,518.8215,5,0.5,2,0,550,38.27950,5,1,8,0,300,1.348500,6,0.5,1,0,100,0,0,0,0,na,na
A42055,3.391500,1,0.03,0.3,0,50,905.7520,5,0.5,2,0,550,226.8915,5,1,8,0,300,3.831000,6,0.5,1,0,100,0,0,0,0,na,na
A42057,0.242900,1,0.03,0.3,0,50,491.7640,5,0.5,2,0,550,29.49300,5,1,8,0,300,0.838000,6,0.5,1,0,100,0,0,0,0,na,na
A42061,0.476000,1,0.03,0.3,0,50,581.2805,5,0.5,2,0,550,41.90050,5,1,8,0,300,1.250000,6,0.5,1,0,100,0,0,0,0,na,na
A42063,0.499000,1,0.03,0.3,0,50,624.4150,5,0.5,2,0,550,38.85850,5,1,8,0,300,1.478000,6,0.5,1,0,100,0,0,0,0,na,na
A42065,0.477500,1,0.03,0.3,0,50,531.8805,5,0.5,2,0,550,37.64050,5,1,8,0,300,1.417500,6,0.5,1,0,100,0,0,0,0,na,na
A42067,0.706500,1,0.03,0.3,0,50,724.8605,5,0.5,2,0,550,79.94550,5,1,8,0,300,2.132000,6,0.5,1,0,100,0,0,0,0,na,na
A42069,1.239500,1,0.03,0.3,0,50,465.8015,5,0.5,2,0,550,54.22100,5,1,8,0,300,2.087500,6,0.5,1,0,100,0,0,0,0,na,na
A42071,3.781000,1,0.03,0.3,0,50,1236.955,5,0.5,2,0,550,442.0235,5,1,8,0,300,6.099000,6,0.5,1,0,100,0,0,0,0,na,na
A42075,6.840500,1,0.03,0.3,0,50,787.4035,5,0.5,2,0,550,484.9635,5,1,8,0,300,6.401000,6,0.5,1,0,100,0,0,0,0,na,na
A42079,0.746000,1,0.03,0.3,0,50,594.8865,5,0.5,2,0,550,67.64900,5,1,8,0,300,2.171500,6,0.5,1,0,100,0,0,0,0,na,na
A42081,0.867500,1,0.03,0.3,0,50,754.8080,5,0.5,2,0,550,60.93750,5,1,8,0,300,1.955500,6,0.5,1,0,100,0,0,0,0,na,na
A42083,1.175000,1,0.03,0.3,0,50,411.1715,5,0.5,2,0,550,29.16050,5,1,8,0,300,1.180000,6,0.5,1,0,100,0,0,0,0,na,na
A42087,0.683000,1,0.03,0.3,0,50,1030.310,5,0.5,2,0,550,71.82249,5,1,8,0,300,2.188000,6,0.5,1,0,100,0,0,0,0,na,na
A42093,0.216900,1,0.03,0.3,0,50,836.5850,5,0.5,2,0,550,27.65950,5,1,8,0,300,0.680000,6,0.5,1,0,100,0,0,0,0,na,na
A42097,4.571000,1,0.03,0.3,0,50,511.0980,5,0.5,2,0,550,130.4810,5,1,8,0,300,2.658500,6,0.5,1,0,100,0,0,0,0,na,na
A42099,0.548500,1,0.03,0.3,0,50,725.3575,5,0.5,2,0,550,58.09550,5,1,8,0,300,1.720000,6,0.5,1,0,100,0,0,0,0,na,na
A42105,0.687500,1,0.03,0.3,0,50,623.7725,5,0.5,2,0,550,53.58300,5,1,8,0,300,1.566500,6,0.5,1,0,100,0,0,0,0,na,na
