TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,1.542000,1,0.03,0.3,0,50,371.6775,5,0.5,2,0,550,280.5370,5,1,8,0,300,4.180500,6,0.5,1,0,100,0,0,0,0,na,na
A10003,0.364500,1,0.03,0.3,0,50,745.7450,5,0.5,2,0,550,51.97350,5,1,8,0,300,1.642500,6,0.5,1,0,100,0,0,0,0,na,na
A10005,1.066000,1,0.03,0.3,0,50,398.1370,5,0.5,2,0,550,303.1850,5,1,8,0,300,5.900500,6,0.5,1,0,100,0,0,0,0,na,na
A11001,0.607500,1,0.03,0.3,0,50,55.10900,5,0.5,2,0,550,51.31300,5,1,8,0,300,1.209000,6,0.5,1,0,100,0,0,0,0,na,na
A24001,0.199500,1,0.03,0.3,0,50,222.8300,5,0.5,2,0,550,22.38600,5,1,8,0,300,0.682500,6,0.5,1,0,100,0,0,0,0,na,na
A24003,0.306500,1,0.03,0.3,0,50,377.6790,5,0.5,2,0,550,33.55500,5,1,8,0,300,1.227000,6,0.5,1,0,100,0,0,0,0,na,na
A24005,1.445000,1,0.03,0.3,0,50,216.0715,5,0.5,2,0,550,236.5160,5,1,8,0,300,4.104500,6,0.5,1,0,100,0,0,0,0,na,na
A24009,1.306500,1,0.03,0.3,0,50,175.2505,5,0.5,2,0,550,60.99800,5,1,8,0,300,1.660000,6,0.5,1,0,100,0,0,0,0,na,na
A24011,0.493500,1,0.03,0.3,0,50,621.9025,5,0.5,2,0,550,41.06100,5,1,8,0,300,1.596500,6,0.5,1,0,100,0,0,0,0,na,na
A24013,0.582000,1,0.03,0.3,0,50,312.8980,5,0.5,2,0,550,60.77850,5,1,8,0,300,1.811000,6,0.5,1,0,100,0,0,0,0,na,na
A24015,0.958500,1,0.03,0.3,0,50,403.7020,5,0.5,2,0,550,123.8785,5,1,8,0,300,2.894000,6,0.5,1,0,100,0,0,0,0,na,na
A24017,0.282500,1,0.03,0.3,0,50,293.6995,5,0.5,2,0,550,32.31850,5,1,8,0,300,1.082000,6,0.5,1,0,100,0,0,0,0,na,na
A24019,0.062500,1,0.03,0.3,0,50,262.7640,5,0.5,2,0,550,17.44350,5,1,8,0,300,0.645000,6,0.5,1,0,100,0,0,0,0,na,na
A24021,0.916500,1,0.03,0.3,0,50,521.4880,5,0.5,2,0,550,112.2170,5,1,8,0,300,2.229500,6,0.5,1,0,100,0,0,0,0,na,na
