TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
VARS->,SURFDEP,UPDEP,LODEP,GRNDDEP,SURFBD,UPBD,LOBD,GRNDBD,VNUT,FORA,ITMX,BNUM,CNUM,NUPT,FIXN,AMVO,ALPN,VNPR,NSF,NSC,NUF,NUC,HSF,HSC,HUF,HUC,OSF,OSC,OUF,OUC,NO3,NH4,PLN,KDSA,KADA,KIMN,KAM,KDNI,KNI,KIMA,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,SKVOL,UKVOL,LKVOL,AKVOL,THVOL,TRFVOL
A10001,0.4,12.07317416,72.85119123,60,78.72301833,87.55908762,83.66118186,85.62005448,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.369377,0.081304,0.,10.00000,0.369377,na,na,0.369377,0.004880,0.,10.00000,0.369377,na,na,0.053429,0.000485,0.003641,0.421705,0.053429,na,na,0.000100,0.000485,0.003641,0.147729,0.000100,8.010398,50000.00,0.0001,1.07,50000.00,14.76946,0.0001,1.07,11.51022,68.40309,0.0001,1.07,11.51022,68.40309,0.0001,1.07,0.353103,0.070621,0,0,1.07,20
A10003,0.4,11.30319446,72.91490065,60,77.3944312,85.88307496,88.65565537,90.76086608,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.135652,0.006555,0.,10.00000,0.135652,na,na,0.135652,0.000394,0.,10.00000,0.135652,na,na,0.020231,0.000939,0.001746,0.327541,0.020231,na,na,0.000100,0.000939,0.001746,0.122745,0.000100,0.829716,47855.33,0.0001,1.07,50000.00,188.0669,0.0001,1.07,12.81217,75.80791,0.0001,1.07,12.81217,75.80791,0.0001,1.07,0.937041,0.187408,0,0,1.07,20
A10005,0.4,17.22599416,69.93049025,60,78.21246576,86.91502556,73.47617719,75.13662918,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.367281,0.072611,0.,10.00000,0.367281,na,na,0.367281,0.004354,0.,10.00000,0.367281,na,na,0.043055,0.000109,0.010000,0.461438,0.043055,na,na,0.000100,0.000109,0.010000,0.076907,0.000100,10.65787,50000.00,0.0001,1.07,50000.00,6.758368,0.0001,1.07,22.10884,114.8357,0.0001,1.07,22.10884,114.8357,0.0001,1.07,0.5,0.1,0,0,1.07,20
A11001,0.4,11.13728401,81.77270037,60,71.70779526,78.70938372,70.98480896,72.57226387,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.026368,0.,10.00000,1.000000,na,na,0.000100,0.001580,0.,6.422359,1.000000,na,na,0.000100,0.000250,0.004652,0.170251,0.200000,na,na,0.000100,0.000250,0.004652,0.068201,0.000100,5024.599,50000.00,0.0001,1.07,199.0209,55.02617,0.0001,1.07,17.64521,96.90499,0.0001,1.07,17.64521,96.90499,0.0001,1.07,0.118902,0.023780,0,0,1.07,20
A24001,0.4,8.308930983,70.34325147,60,75.66544418,83.70195784,50.34250628,51.32514172,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.066779,0.016057,0.,10.00000,0.066779,na,na,0.063900,0.000963,0.,10.00000,0.063900,na,na,0.006390,0.001015,0.001206,0.529827,0.006390,na,na,0.000100,0.001015,0.001206,0.403701,0.000100,6.107517,50000.00,0.0001,1.07,50000.00,142.8188,0.0001,1.07,26.55257,71.43459,0.0001,1.07,26.55257,71.43459,0.0001,1.07,1.963521,0.392705,0,0,1.07,20
A24003,0.4,12.10283771,66.35545197,60,70.98166967,77.79337629,73.00209691,74.64865835,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.100461,0.006777,0.,10.00000,0.100461,na,na,0.100461,0.000406,0.,10.00000,0.100461,na,na,0.012872,0.001244,0.001876,0.185946,0.012872,na,na,0.000100,0.001244,0.001876,0.030991,0.000100,3.349499,42278.46,0.0001,1.07,50000.00,212.8745,0.0001,1.07,14.08041,116.7854,0.0001,1.07,14.08041,116.7854,0.0001,1.07,0.815947,0.163189,0,0,1.07,20
A24005,0.4,9.638000069,71.05242397,60,72.21493325,79.34913829,72.2324418,73.85645234,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.259958,0.100000,0.,10.00000,0.259958,na,na,0.259958,0.006172,0.,10.00000,0.259958,na,na,0.032590,0.000196,0.007137,0.401857,0.032590,na,na,0.000100,0.000196,0.007137,0.112955,0.000100,6.465410,19529.33,0.0001,1.07,50000.00,460.8453,0.0001,1.07,20.73246,114.9099,0.0001,1.07,20.73246,114.9099,0.0001,1.07,0.354427,0.070885,0,0,1.07,20
A24009,0.4,10.85652495,68.18091367,60,78.29874159,87.02386251,87.34160969,89.40831885,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.104680,0.031277,0.,10.00000,0.104680,na,na,0.104680,0.001877,0.,10.00000,0.104680,na,na,0.011736,0.000464,0.002522,0.234668,0.011736,na,na,0.000100,0.000464,0.002522,0.165726,0.000100,14.33633,11573.29,0.0001,1.07,50000.00,777.6522,0.0001,1.07,14.98954,86.69604,0.0001,1.07,14.98954,86.69604,0.0001,1.07,0.290184,0.058037,0,0,1.07,20
A24011,0.4,11.93884591,75.48745117,60,78.95166277,87.84752259,82.48109647,84.4053926,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.074544,0.008190,0.,10.00000,0.074544,na,na,0.071518,0.000491,0.,10.00000,0.071518,na,na,0.007152,0.000738,0.002371,0.287120,0.007152,na,na,0.000100,0.000738,0.002371,0.075238,0.000100,1.258787,50000.00,0.0001,1.07,50000.00,74.48321,0.0001,1.07,10.39899,70.27711,0.0001,1.07,10.39899,70.27711,0.0001,1.07,0.710229,0.142046,0,0,1.07,20
