TABLE->,PHOS-CMAX,PHOS-SVALPM#1,PHOS-SVALPM#1,PHOS-SVALPM#1,PHOS-SVALPM#2,PHOS-SVALPM#2,PHOS-SVALPM#2,PHOS-SVALPM#3,PHOS-SVALPM#3,PHOS-SVALPM#3,PHOS-SVALPM#4,PHOS-SVALPM#4,PHOS-SVALPM#4
VARS->,CMAX,XFIX,K1,N1,XFIX,K1,N1,XFIX,K1,N1,XFIX,K1,N1
A10001,50,1.000000,0.243643,1.5,20.00000,100.0000,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A10003,50,1.000000,0.032221,1.5,20.00000,100.0000,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A10005,50,1.000000,0.374750,1.5,20.00000,66.71118,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A11001,50,1.000000,0.339495,1.5,20.00000,73.63890,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24001,50,1.000000,6.301587,1.5,20.00000,3.967255,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24003,50,1.000000,0.040676,1.5,20.00000,100.0000,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24005,50,1.000000,2.321486,1.5,20.00000,10.76897,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24009,50,1.000000,0.177232,1.5,20.00000,100.0000,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24011,50,1.000000,0.042459,1.5,20.00000,100.0000,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24013,50,1.000000,0.268790,1.5,20.00000,93.00949,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24015,50,1.000000,0.525405,1.5,20.00000,47.58229,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24017,50,1.000000,0.033416,1.5,20.00000,100.0000,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24019,50,1.000000,0.034821,1.5,20.00000,100.0000,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24021,50,1.000000,0.221521,1.5,20.00000,100.0000,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24023,50,1.000000,0.421466,1.5,20.00000,59.31679,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24025,50,1.000000,0.622027,1.5,20.00000,40.19116,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24027,50,1.000000,0.848517,1.5,20.00000,29.46313,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24029,50,1.000000,0.039176,1.5,20.00000,100.0000,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24031,50,1.000000,1.205258,1.5,20.00000,20.74244,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24033,50,1.000000,0.216032,1.5,20.00000,100.0000,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24035,50,1.000000,0.108500,1.5,20.00000,100.0000,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24037,50,1.000000,0.059564,1.5,20.00000,100.0000,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24039,50,1.000000,0.015878,1.5,20.00000,100.0000,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24041,50,1.000000,0.022955,1.5,20.00000,100.0000,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24043,50,1.000000,40.68976,1.5,20.00000,0.614405,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24045,50,1.000000,0.041493,1.5,20.00000,100.0000,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24047,50,1.000000,0.081976,1.5,20.00000,100.0000,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24510,50,1.000000,100.0000,1.5,20.00000,0.010000,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A36003,50,1.000000,5.348027,1.5,20.00000,4.674621,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
