TABLE->,PHOS-FLAGS,PHOS-FLAGS,PHOS-FLAGS,PHOS-FLAGS,PHOS-FLAGS,PHOS-FLAGS,PHOS-AD-FLAGS,PHOS-AD-FLAGS,PHOS-AD-FLAGS,PHOS-AD-FLAGS,PHOS-AD-FLAGS,PHOS-AD-FLAGS,PHOS-AD-FLAGS,PHOS-AD-FLAGS,PHOS-FSTGEN,PHOS-FSTGEN,PHOS-FSTGEN,PHOS-FSTGEN,PHOS-FSTGEN,PHOS-FSTPM#1,PHOS-FSTPM#1,PHOS-FSTPM#1,PHOS-FSTPM#1,PHOS-FSTPM#2,PHOS-FSTPM#2,PHOS-FSTPM#2,PHOS-FSTPM#2,PHOS-FSTPM#3,PHOS-FSTPM#3,PHOS-FSTPM#3,PHOS-FSTPM#3,PHOS-FSTPM#4,PHOS-FSTPM#4,PHOS-FSTPM#4,PHOS-FSTPM#4
VARS->,VPUT,FORP,ITMX,BMUM,CNUM,PUPT,PSF,PSC,PUF,PUC,OSF,OSC,OUF,OUC,THPLP,THKDSP,THKADP,THKIMP,THKMP,KDSP,KADP,KIMP,KMP,KDSP,KADP,KIMP,KMP,KDSP,KADP,KIMP,KMP,KDSP,KADP,KIMP,KMP
A10001,1,1,100,1,1,1,0,0,0,0,0,0,0,0,1.07,1.05,1.05,1.07,1.07,0,0,1.136109,0.111254,0,0,1.136109,0.111254,0,0,0.050000,0.111254,0,0,0.050000,0.005000
A10003,1,1,100,1,1,1,0,0,0,0,0,0,0,0,1.07,1.05,1.05,1.07,1.07,0,0,5.000000,0.100129,0,0,5.000000,0.100129,0,0,0.050000,0.100129,0,0,0.050000,0.005000
A10005,1,1,100,1,1,1,0,0,0,0,0,0,0,0,1.07,1.05,1.05,1.07,1.07,0,0,0.721103,0.115147,0,0,0.721103,0.115147,0,0,0.050000,0.115147,0,0,0.050000,0.005000
A11001,1,1,100,1,1,1,0,0,0,0,0,0,0,0,1.07,1.05,1.05,1.07,1.07,0,0,0.738408,0.010000,0,0,0.738408,0.010000,0,0,0.050000,0.010000,0,0,0.050000,0.005000
A24001,1,1,100,1,1,1,0,0,0,0,0,0,0,0,1.07,1.05,1.05,1.07,1.07,0,0,0.044676,0.245519,0,0,0.044676,0.245519,0,0,0.050000,0.245519,0,0,0.050000,0.005000
A24003,1,1,100,1,1,1,0,0,0,0,0,0,0,0,1.07,1.05,1.05,1.07,1.07,0,0,5.000000,0.091579,0,0,5.000000,0.091579,0,0,0.050000,0.091579,0,0,0.050000,0.005000
A24005,1,1,100,1,1,1,0,0,0,0,0,0,0,0,1.07,1.05,1.05,1.07,1.07,0,0,0.199571,0.110466,0,0,0.199571,0.110466,0,0,0.050000,0.110466,0,0,0.050000,0.005000
A24009,1,1,100,1,1,1,0,0,0,0,0,0,0,0,1.07,1.05,1.05,1.07,1.07,0,0,2.404512,0.086824,0,0,2.404512,0.086824,0,0,0.050000,0.086824,0,0,0.050000,0.005000
A24011,1,1,100,1,1,1,0,0,0,0,0,0,0,0,1.07,1.05,1.05,1.07,1.07,0,0,5.000000,0.092443,0,0,5.000000,0.092443,0,0,0.050000,0.092443,0,0,0.050000,0.005000
A24013,1,1,100,1,1,1,0,0,0,0,0,0,0,0,1.07,1.05,1.05,1.07,1.07,0,0,1.136684,0.118189,0,0,1.136684,0.118189,0,0,0.050000,0.118189,0,0,0.050000,0.005000
A24015,1,1,100,1,1,1,0,0,0,0,0,0,0,0,1.07,1.05,1.05,1.07,1.07,0,0,0.647649,0.108393,0,0,0.647649,0.108393,0,0,0.050000,0.108393,0,0,0.050000,0.005000
A24017,1,1,100,1,1,1,0,0,0,0,0,0,0,0,1.07,1.05,1.05,1.07,1.07,0,0,5.000000,0.123029,0,0,5.000000,0.123029,0,0,0.050000,0.123029,0,0,0.050000,0.005000
A24019,1,1,100,1,1,1,0,0,0,0,0,0,0,0,1.07,1.05,1.05,1.07,1.07,0,0,5.000000,0.098648,0,0,5.000000,0.098648,0,0,0.050000,0.098648,0,0,0.050000,0.005000
A24021,1,1,100,1,1,1,0,0,0,0,0,0,0,0,1.07,1.05,1.05,1.07,1.07,0,0,1.590722,0.114556,0,0,1.590722,0.114556,0,0,0.050000,0.114556,0,0,0.050000,0.005000
