TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,334.3315,1,0.03,0.3,0,50,681.8710,5,0.5,2,0,550,183.5100,5,1,8,0,300,74.13250,6,0.5,1,0,100,0,0,0,0,na,na
A10003,264.1885,1,0.03,0.3,0,50,680.6195,5,0.5,2,0,550,176.2540,5,1,8,0,300,74.15900,6,0.5,1,0,100,0,0,0,0,na,na
A10005,468.2415,1,0.03,0.3,0,50,818.6270,5,0.5,2,0,550,190.1535,5,1,8,0,300,74.27800,6,0.5,1,0,100,0,0,0,0,na,na
A11001,60.47950,1,0.03,0.3,0,50,187.4600,5,0.5,2,0,550,153.4065,5,1,8,0,300,74.10049,6,0.5,1,0,100,0,0,0,0,na,na
A24001,129.4945,1,0.03,0.3,0,50,345.7255,5,0.5,2,0,550,151.5165,5,1,8,0,300,99.94450,6,0.5,1,0,100,0,0,0,0,na,na
A24003,143.4760,1,0.03,0.3,0,50,379.0800,5,0.5,2,0,550,161.3300,5,1,8,0,300,74.19000,6,0.5,1,0,100,0,0,0,0,na,na
A24005,204.4895,1,0.03,0.3,0,50,546.3890,5,0.5,2,0,550,185.9215,5,1,8,0,300,74.17900,6,0.5,1,0,100,0,0,0,0,na,na
A24009,110.2115,1,0.03,0.3,0,50,285.8690,5,0.5,2,0,550,160.2330,5,1,8,0,300,74.13300,6,0.5,1,0,100,0,0,0,0,na,na
A24011,293.6935,1,0.03,0.3,0,50,579.1275,5,0.5,2,0,550,163.2430,5,1,8,0,300,75.33850,6,0.5,1,0,100,0,0,0,0,na,na
A24013,266.8025,1,0.03,0.3,0,50,691.2920,5,0.5,2,0,550,182.7090,5,1,8,0,300,74.16850,6,0.5,1,0,100,0,0,0,0,na,na
A24015,250.5125,1,0.03,0.3,0,50,589.6460,5,0.5,2,0,550,179.4395,5,1,8,0,300,74.14751,6,0.5,1,0,100,0,0,0,0,na,na
A24017,137.4125,1,0.03,0.3,0,50,331.7965,5,0.5,2,0,550,161.0690,5,1,8,0,300,93.45599,6,0.5,1,0,100,0,0,0,0,na,na
A24019,130.7645,1,0.03,0.3,0,50,281.6660,5,0.5,2,0,550,148.5670,5,1,8,0,300,78.02750,6,0.5,1,0,100,0,0,0,0,na,na
A24021,308.4670,1,0.03,0.3,0,50,736.0425,5,0.5,2,0,550,182.8255,5,1,8,0,300,74.12900,6,0.5,1,0,100,0,0,0,0,na,na
A24023,158.8465,1,0.03,0.3,0,50,541.9225,5,0.5,2,0,550,170.8075,5,1,8,0,300,74.75500,6,0.5,1,0,100,0,0,0,0,na,na
A24025,234.8055,1,0.03,0.3,0,50,572.2895,5,0.5,2,0,550,182.6425,5,1,8,0,300,74.17650,6,0.5,1,0,100,0,0,0,0,na,na
A24027,173.6185,1,0.03,0.3,0,50,543.7395,5,0.5,2,0,550,181.7645,5,1,8,0,300,74.17000,6,0.5,1,0,100,0,0,0,0,na,na
A24029,189.3500,1,0.03,0.3,0,50,499.4385,5,0.5,2,0,550,167.2295,5,1,8,0,300,74.12500,6,0.5,1,0,100,0,0,0,0,na,na
