TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
VARS->,SURFDEP,UPDEP,LODEP,GRNDDEP,SURFBD,UPBD,LOBD,GRNDBD,VNUT,FORA,ITMX,BNUM,CNUM,NUPT,FIXN,AMVO,ALPN,VNPR,NSF,NSC,NUF,NUC,HSF,HSC,HUF,HUC,OSF,OSC,OUF,OUC,NO3,NH4,PLN,KDSA,KADA,KIMN,KAM,KDNI,KNI,KIMA,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,SKVOL,UKVOL,LKVOL,AKVOL,THVOL,TRFVOL
A10001,0.4,12.07317416,72.85119123,60,78.72301833,87.55908762,83.66118186,85.62005448,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.100000,0.,10.00000,1.000000,na,na,1.000000,0.023674,0.,10.00000,1.000000,na,na,0.398322,0.000648,0.002610,0.604856,0.398322,na,na,0.000100,0.000648,0.002610,0.211889,0.000100,1.247866,19756.38,0.0001,1.07,50000.00,7.849638,0.0001,1.07,26.29738,48.60054,0.0001,1.07,26.29738,48.60054,0.0001,1.07,1.705706,0.341145,0,0,1.07,20
A10003,0.4,11.30319446,72.91490065,60,77.3944312,85.88307496,88.65565537,90.76086608,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.022626,0.002756,0.,10.00000,0.022626,na,na,0.022626,0.000166,0.,10.00000,0.022626,na,na,0.003374,0.001240,0.001274,0.470304,0.003374,na,na,0.000100,0.001240,0.001274,0.176245,0.000100,0.100000,45447.90,0.0001,1.07,50000.00,97.05246,0.0001,1.07,14.32677,78.21359,0.0001,1.07,14.32677,78.21359,0.0001,1.07,0.937041,0.187408,0,0,1.07,20
A10005,0.4,17.22599416,69.93049025,60,78.21246576,86.91502556,73.47617719,75.13662918,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.100000,0.,10.00000,1.000000,na,na,1.000000,0.018998,0.,10.00000,1.000000,na,na,0.195182,0.000100,0.010000,0.578117,0.195182,na,na,0.000100,0.000100,0.010000,0.096354,0.000100,0.479073,50000.00,0.0001,1.07,50000.00,0.100000,0.0001,1.07,46.88558,72.04469,0.0001,1.07,46.88558,72.04469,0.0001,1.07,3.441819,0.688365,0,0,1.07,20
A11001,0.4,11.13728401,81.77270037,60,71.70779526,78.70938372,70.98480896,72.57226387,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.100000,0.,9.803451,1.000000,na,na,0.000100,0.010981,0.,6.348007,1.000000,na,na,0.000100,0.000395,0.002853,0.183191,0.200000,na,na,0.000100,0.000395,0.002853,0.073385,0.000100,13434.18,35256.47,0.0001,1.07,74.43698,78.03700,0.0001,1.07,15.65322,114.7835,0.0001,1.07,15.65322,114.7835,0.0001,1.07,0.020954,0.004191,0,0,1.07,20
A24001,0.4,8.308930983,70.34325147,60,75.66544418,83.70195784,50.34250628,51.32514172,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.003105,0.028797,0.,10.00000,0.003105,na,na,0.002971,0.001725,0.,10.00000,0.002971,na,na,0.000297,0.004420,0.000245,0.809244,0.000297,na,na,0.000100,0.004420,0.000245,0.616603,0.000100,0.203269,44045.95,0.0001,1.07,50000.00,130.8832,0.0001,1.07,7.263346,90.63623,0.0001,1.07,7.263346,90.63623,0.0001,1.07,2.798944,0.559790,0,0,1.07,20
A24003,0.4,12.10283771,66.35545197,60,70.98166967,77.79337629,73.00209691,74.64865835,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.007699,0.002752,0.,10.00000,0.007699,na,na,0.007699,0.000165,0.,10.00000,0.007699,na,na,0.000987,0.001394,0.001639,0.234604,0.000987,na,na,0.000100,0.001394,0.001639,0.039100,0.000100,0.179529,46556.76,0.0001,1.07,50000.00,145.2596,0.0001,1.07,15.51110,119.6289,0.0001,1.07,15.51110,119.6289,0.0001,1.07,0.815947,0.163189,0,0,1.07,20
A24005,0.4,9.638000069,71.05242397,60,72.21493325,79.34913829,72.2324418,73.85645234,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,1.000000,0.100000,0.,10.00000,1.000000,na,na,1.000000,0.040310,0.,10.00000,1.000000,na,na,0.148252,0.000100,0.010000,0.472018,0.148252,na,na,0.000100,0.000100,0.010000,0.132676,0.000100,2.280983,50000.00,0.0001,1.07,50000.00,53.04986,0.0001,1.07,44.42902,96.03696,0.0001,1.07,44.42902,96.03696,0.0001,1.07,1.310474,0.262093,0,0,1.07,20
A24009,0.4,10.85652495,68.18091367,60,78.29874159,87.02386251,87.34160969,89.40831885,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.031310,0.052918,0.,7.931915,0.031310,na,na,0.031310,0.003176,0.,7.931915,0.031310,na,na,0.003510,0.000167,0.007511,0.138168,0.003510,na,na,0.000100,0.000167,0.007511,0.097575,0.000100,8.249099,44998.73,0.0001,1.07,50000.00,200.0054,0.0001,1.07,18.06924,94.34914,0.0001,1.07,18.06924,94.34914,0.0001,1.07,0.290184,0.058037,0,0,1.07,20
A24011,0.4,11.93884591,75.48745117,60,78.95166277,87.84752259,82.48109647,84.4053926,1,1,100,1,1,0,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.001806,0.004649,0.,10.00000,0.001806,na,na,0.001732,0.000278,0.,10.00000,0.001732,na,na,0.000173,0.000930,0.001863,0.285184,0.000173,na,na,0.000100,0.000930,0.001863,0.074731,0.000100,0.100000,37316.60,0.0001,1.07,50000.00,85.08036,0.0001,1.07,11.75755,68.37275,0.0001,1.07,11.75755,68.37275,0.0001,1.07,0.710229,0.142046,0,0,1.07,20
