TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,16.30550,1,0.03,0.3,0,50,663.3265,5,0.5,2,0,550,139.7540,5,1,8,0,300,1.450500,6,0.5,1,0,100,0,0,0,0,na,na
A10003,2.874500,1,0.03,0.3,0,50,783.3875,5,0.5,2,0,550,62.60500,5,1,8,0,300,0.888000,6,0.5,1,0,100,0,0,0,0,na,na
A10005,38.12800,1,0.03,0.3,0,50,763.1530,5,0.5,2,0,550,177.4735,5,1,8,0,300,2.513000,6,0.5,1,0,100,0,0,0,0,na,na
A11001,6.413000,1,0.03,0.3,0,50,117.3765,5,0.5,2,0,550,35.65050,5,1,8,0,300,0.932500,6,0.5,1,0,100,0,0,0,0,na,na
A24001,3.547000,1,0.03,0.3,0,50,317.4735,5,0.5,2,0,550,30.89600,5,1,8,0,300,1.603000,6,0.5,1,0,100,0,0,0,0,na,na
A24003,3.026500,1,0.03,0.3,0,50,408.5370,5,0.5,2,0,550,39.88300,5,1,8,0,300,0.616500,6,0.5,1,0,100,0,0,0,0,na,na
A24005,4.575000,1,0.03,0.3,0,50,464.6145,5,0.5,2,0,550,129.0550,5,1,8,0,300,1.416500,6,0.5,1,0,100,0,0,0,0,na,na
A24009,2.988500,1,0.03,0.3,0,50,261.0620,5,0.5,2,0,550,50.07350,5,1,8,0,300,0.875500,6,0.5,1,0,100,0,0,0,0,na,na
A24011,4.626000,1,0.03,0.3,0,50,657.4830,5,0.5,2,0,550,48.45650,5,1,8,0,300,0.888500,6,0.5,1,0,100,0,0,0,0,na,na
