landseg,SORGN,UORGN,LROGN,AORGN
A51139,     0.000,    91.707,    16.341,     4.619
F51139,     0.000,    91.367,    16.621,     4.683
A51790,     0.000,    25.050,    14.481,     2.433
F51790,     0.000,    31.445,     7.949,     1.695
A42099,     0.000,   155.021,    11.767,     2.587
A54065,     0.000,    57.149,     6.801,     2.355
A42057,     0.000,   113.753,     7.310,     2.206
C51165,     0.000,   109.321,    11.037,     3.352
A54027,     0.000,    50.142,     8.369,     2.598
A24001,     0.000,    70.917,     7.811,     2.712
C42009,     0.000,   132.036,     7.821,     2.240
F24001,     0.000,    70.618,     8.668,     2.734
F54027,     0.000,    49.222,     9.118,     2.666
B51139,     0.000,    93.286,    13.018,     3.740
B51187,     0.000,    55.934,     8.336,     2.592
F51043,     0.000,    59.368,     9.090,     2.957
F54037,     0.000,    61.627,     8.062,     2.897
A42009,     0.000,   126.156,    11.884,     2.584
A54071,     0.000,    59.276,     9.824,     3.107
F54071,     0.000,    63.382,     6.110,     2.551
A54023,     0.000,    53.653,     8.096,     1.972
A54057,     0.000,    46.721,     8.818,     2.159
B54023,     0.000,    51.297,    11.809,     2.785
B54057,     0.000,    44.143,    11.729,     2.613
B54071,     0.000,    55.080,    11.885,     2.947
B54031,     0.000,    73.957,     9.087,     3.314
A42111,     0.000,   141.246,    14.295,     2.300
B24001,     0.000,    67.502,    10.962,     2.580
B42009,     0.000,   127.797,     9.831,     2.360
A24023,     0.000,    97.847,    11.710,     2.112
F54023,     0.000,    54.678,     6.776,     1.999
A54077,     0.000,    52.825,     5.310,     1.581
A54093,     0.000,    42.487,     4.829,     1.753
F24023,     0.000,    98.727,     9.806,     2.035
F54057,     0.000,    47.569,     4.967,     1.848
F54065,     0.000,    57.470,     4.383,     1.970
A42071,     0.000,   394.522,    45.698,     8.382
A42133,     0.000,   147.467,    17.137,     3.338
A42075,     0.000,   286.722,    51.232,     9.972
A42011,     0.000,   246.364,    12.391,     1.630
F42133,     0.000,   149.996,    14.207,     2.889
F42075,     0.000,   325.576,    17.145,     2.273
F42071,     0.000,   418.036,    20.688,     2.137
A42041,     0.000,   220.506,    19.373,     3.007
F42041,     0.000,   193.278,    39.714,     6.627
F42011,     0.000,   260.399,    11.389,     2.205
A42107,     0.000,   140.197,    15.092,     2.573
F42107,     0.000,   146.336,    13.753,     2.526
A42067,     0.000,   168.151,    16.871,     3.533
A42043,     0.000,   198.414,    18.221,     2.995
F42043,     0.000,   189.076,    13.211,     2.134
A42087,     0.000,   194.670,    16.698,     2.910
A42027,     0.000,   135.538,    25.083,     3.779
A42109,     0.000,   183.450,    13.147,     2.856
F42087,     0.000,   189.256,    11.016,     2.281
A42097,     0.000,   141.663,    21.192,     4.153
A42037,     0.000,   128.638,    11.934,     2.451
A42061,     0.000,   133.046,    10.414,     2.516
A42119,     0.024,   244.364,    17.353,     2.340
B42043,     0.000,   204.494,    16.909,     2.679
A42013,     0.000,   258.256,    22.552,     3.037
A42021,     0.000,   108.716,    16.473,     2.078
B42027,     0.000,   137.035,    17.777,     2.528
B42119,     0.073,   240.506,    20.396,     2.941
A42093,     0.000,   168.152,     9.479,     2.615
B42081,     0.000,   118.476,    18.468,     3.321
A42025,     0.000,    98.533,     5.636,     2.778
A42079,     0.000,   109.768,    16.061,     3.700
F42013,     0.000,   254.972,    19.545,     2.728
F42021,     0.000,   108.431,    16.722,     2.130
A42113,     0.000,   107.396,    10.488,     3.229
B42079,     0.000,   110.166,    11.973,     3.040
B42035,     0.000,   187.340,    20.448,     2.569
A42081,     0.000,   122.342,    15.008,     2.882
F42061,     0.000,   128.567,    14.242,     2.775
A42115,     0.000,    95.624,    12.418,     2.968
A42127,     0.000,    97.714,    10.424,     2.667
A42117,     0.000,    95.006,    12.846,     2.552
F42009,     0.000,   122.742,     7.663,     2.103
B42015,     0.000,   127.073,    13.999,     2.708
B42131,     0.000,    98.889,    11.374,     2.902
A42131,     0.000,    96.688,    14.692,     3.600
A42069,     0.000,    97.385,    14.750,     3.607
F42069,     0.000,    96.958,    14.334,     3.588
A42035,     0.000,   187.904,    21.186,     2.377
A42015,     0.000,   128.070,    14.267,     2.877
A42105,     0.000,    95.985,    14.031,     1.903
A42023,     0.000,   321.342,    21.464,     2.198
A36015,     0.000,    63.163,     6.783,     2.049
A36101,     0.000,    61.675,     9.285,     2.031
F42117,     0.000,    99.365,     8.995,     2.327
A36097,     0.000,    62.077,     7.940,     1.998
A36107,     0.000,    70.725,     7.626,     2.048
A36109,     0.000,    89.839,     8.214,     2.159
A42033,     0.000,    99.763,    14.427,     1.851
F42027,     0.000,   139.402,    16.679,     2.484
A36051,     0.000,    91.163,     9.201,     1.771
A36069,     0.000,   107.825,    10.070,     2.345
A36123,     0.000,    91.194,     9.236,     2.323
F36101,     0.000,    62.173,     8.804,     2.006
A36007,     0.000,    64.420,    10.569,     2.263
A42047,     0.000,    88.825,    13.285,     1.882
A36023,     0.000,    64.380,    12.116,     2.255
A42083,     0.000,    72.060,    11.174,     1.644
A42063,     0.000,   113.730,    10.825,     1.786
A42065,     0.000,    99.017,    10.952,     1.943
F42033,     0.000,   100.545,    13.385,     1.797
A36003,     0.000,    69.446,     6.315,     1.836
F36003,     0.000,    69.670,     6.473,     1.814
A36017,     0.000,    64.374,     9.675,     2.153
A36053,     0.000,    73.203,    14.899,     2.528
F42035,     0.000,   190.064,    13.242,     2.033
F42081,     0.000,   122.809,    11.623,     2.595
A36067,     0.000,   101.872,    17.907,     3.373
F36007,     0.000,    61.893,    12.790,     2.431
F42119,     0.009,   233.503,    13.335,     1.841
A36065,     0.000,    69.544,    11.677,     2.624
A36025,     0.000,    61.138,     8.791,     2.653
A36077,     0.000,    63.633,     7.968,     2.311
F36025,     0.000,    60.920,     8.988,     2.686
A36043,     0.000,    68.697,     9.377,     2.633
F36015,     0.000,    63.205,     6.338,     2.008
A36095,     0.000,    68.047,    10.601,     2.819
F42115,     0.000,    96.097,     7.759,     2.648
F42079,     0.000,   112.081,     8.941,     2.933
F42097,     0.000,   148.552,    13.062,     2.860
end
