TABLE->,PHOS-CMAX,PHOS-SVALPM#1,PHOS-SVALPM#1,PHOS-SVALPM#1,PHOS-SVALPM#2,PHOS-SVALPM#2,PHOS-SVALPM#2,PHOS-SVALPM#3,PHOS-SVALPM#3,PHOS-SVALPM#3,PHOS-SVALPM#4,PHOS-SVALPM#4,PHOS-SVALPM#4
VARS->,CMAX,XFIX,K1,N1,XFIX,K1,N1,XFIX,K1,N1,XFIX,K1,N1
A10001,50,1.000000,1.183861,1.5,20.00000,21.11734,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A10003,50,1.000000,0.463542,1.5,20.00000,53.93251,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A10005,50,1.000000,1.429787,1.5,20.00000,17.48512,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A11001,50,1.000000,1.403347,1.5,20.00000,17.81455,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24001,50,1.000000,6.119295,1.5,20.00000,4.085438,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24003,50,1.000000,0.532831,1.5,20.00000,46.91923,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24005,50,1.000000,4.051759,1.5,20.00000,6.170160,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24009,50,1.000000,0.867388,1.5,20.00000,28.82217,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24011,50,1.000000,0.491119,1.5,20.00000,50.90413,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24013,50,1.000000,1.612145,1.5,20.00000,15.50729,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24015,50,1.000000,2.179692,1.5,20.00000,11.46951,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24017,50,1.000000,0.416176,1.5,20.00000,60.07078,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24019,50,1.000000,0.473006,1.5,20.00000,52.85351,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24021,50,1.000000,1.343111,1.5,20.00000,18.61350,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24023,50,1.000000,2.004614,1.5,20.00000,12.47123,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24025,50,1.000000,2.406498,1.5,20.00000,10.38854,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24027,50,1.000000,2.779325,1.5,20.00000,8.994989,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24029,50,1.000000,0.532540,1.5,20.00000,46.94487,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24031,50,1.000000,3.228977,1.5,20.00000,7.742390,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24033,50,1.000000,1.023198,1.5,20.00000,24.43319,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24035,50,1.000000,0.790852,1.5,20.00000,31.61146,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24037,50,1.000000,0.554900,1.5,20.00000,45.05316,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24039,50,1.000000,0.371729,1.5,20.00000,67.25328,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24041,50,1.000000,0.406154,1.5,20.00000,61.55304,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
